League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Link,ID
TURKEY 2,2025-03-05,14:30,Karagumruk,Bandirmaspor,1.91,3.4,3.5,https://www.radarfutebol.com/radar/bandirmaspor-fatih-karagumruk/12596440,12596440
EUROPA CHAMPIONS LEAGUE,2025-03-05,14:45,Feyenoord,Inter,6.0,4.5,1.47,https://www.radarfutebol.com/radar/feyenoord-inter/13511929,13511929
EGYPT 1,2025-03-05,16:00,Al Ahly,El Gaish,1.42,3.9,8.5,https://www.radarfutebol.com/radar/talaea-el-gaish-al-ahly-fc/13012876,13012876
EGYPT 1,2025-03-05,16:00,Pyramids,Ceramica Cleopatra,1.72,3.4,5.0,https://www.radarfutebol.com/radar/ceramica-cleopatra-pyramids-fc/13012802,13012802
SCOTLAND 2,2025-03-05,16:45,Livingston,Raith,1.73,3.75,4.1,https://www.radarfutebol.com/radar/raith-rovers-livingston/12476830,12476830
EUROPA CHAMPIONS LEAGUE,2025-03-05,17:00,Benfica,Barcelona,3.75,4.2,1.83,https://www.radarfutebol.com/radar/benfica-barcelona/13511933,13511933
MEXICO 2,2025-03-05,23:00,Venados,Tapatio,2.07,3.5,3.1,https://www.radarfutebol.com/radar/cd-tapatio-venados/13260563,13260563
