Hora,Jogo,Link,ID
09:00,kf-trepca-mitrovice-kf-ferizaj,https://www.radarfutebol.com/radar/kf-trepca-mitrovice-kf-ferizaj/13334490,13334490
14:00,fc-bourgoin-jallieu-olympique-lyonnais,https://www.radarfutebol.com/radar/fc-bourgoin-jallieu-olympique-lyonnais/13262283,13262283
13:30,sporting-u23-estoril-praia-u23,https://www.radarfutebol.com/radar/sporting-u23-estoril-praia-u23/13282190,13282190
13:30,fk-spartak-sobeslav-sk-dynamo-ceske-budejovice,https://www.radarfutebol.com/radar/fk-spartak-sobeslav-sk-dynamo-ceske-budejovice/13328805,13328805
