Data,Hora,Home,Away,Jogo,Link,ID
2025-01-27,17:00,Deportivo Alavés,Celta Vigo,Deportivo Alavés x Celta Vigo,https://www.radarfutebol.com/radar/deportivo-alaves-celta-vigo/12437649,12437649
2025-01-27,14:30,Venezia,Hellas Verona,Venezia x Hellas Verona,https://www.radarfutebol.com/radar/hellas-verona-venezia/12504412,12504412
2025-01-27,16:45,Genoa,Monza,Genoa x Monza,https://www.radarfutebol.com/radar/monza-genoa/12504417,12504417
2025-01-27,17:15,AVS - Futebol SAD,Gil Vicente,AVS - Futebol SAD x Gil Vicente,https://www.radarfutebol.com/radar/avs-futebol-sad-gil-vicente/12514216,12514216
2025-01-27,17:00,Burnley,Leeds United,Burnley x Leeds United,https://www.radarfutebol.com/radar/leeds-united-burnley/13119079,13119079
2025-01-27,16:30,Cádiz,Mirandés,Cádiz x Mirandés,https://www.radarfutebol.com/radar/mirandes-cadiz/12467535,12467535
2025-01-27,20:00,Banfield,Newell's Old Boys,Banfield x Newell's Old Boys,https://www.radarfutebol.com/radar/banfield-newells-old-boys/13292233,13292233
2025-01-27,20:00,Rionegro Águilas Doradas,Deportivo La Equidad,Rionegro Águilas Doradas x Deportivo La Equidad,https://www.radarfutebol.com/radar/rionegro-aguilas-doradas-deportivo-la-equidad/13340349,13340349
2025-01-27,16:45,Annecy FC,Dunkerque,Annecy FC x Dunkerque,https://www.radarfutebol.com/radar/annecy-fc-dunkerque/13373180,13373180
