League,Date,Time,Home,Away,Odd_H_FT,Odd_D_FT,Odd_A_FT,Link,ID
BULGARIA 1,2025-04-03,11:00,Ludogorets,Krumovgrad,1.13,7.5,23.0,https://www.radarfutebol.com/radar/fk-krumovgrad-ludogorets/12421789,12421789
BULGARIA 1,2025-04-03,13:30,Levski Sofia,CSKA 1948 Sofia,1.4,4.33,8.5,https://www.radarfutebol.com/radar/fc-cska-1948-sofia-levski-sofia/12421780,12421780
SWITZERLAND 1,2025-04-03,15:30,Luzern,St. Gallen,2.25,3.6,2.85,https://www.radarfutebol.com/radar/fc-luzern-fc-st-gallen-1879/13257807,13257807
ENGLAND 1,2025-04-03,16:00,Chelsea,Tottenham,1.62,4.5,4.5,https://www.radarfutebol.com/radar/chelsea-tottenham-hotspur/12436587,12436587
ARGENTINA COPA,2025-04-03,18:45,Instituto,Deportivo Madryn,1.87,2.92,4.75,https://www.radarfutebol.com/radar/deportivo-madryn-instituto-de-cordoba/13676672,13676672
ARGENTINA COPA,2025-04-03,21:10,Newells Old Boys,Kimberley,1.47,3.35,9.25,https://www.radarfutebol.com/radar/kimberley-newells-old-boys/13676671,13676671
MEXICO 2,2025-04-03,22:00,Correcaminos,Atlante,5.3,3.9,1.55,https://www.radarfutebol.com/radar/correcaminos-uat-atlante-fc/13260578,13260578
