League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Australian A-League Men,2025-01-06,05:00:00,Macarthur FC,Adelaide United,3.05,3.1,2.24,2.26,4.3,4.4,3.25,3.5,1.41,1.44,1.42,1.46,3.2,3.35,32.0,36.0,18.5,20.0,19.0,21.0,29.0,32.0,23.0,26.0,10.5,12.0,11.0,12.0,18.0,20.0,27.0,32.0,13.5,14.5,13.0,13.5,19.5,22.0,46.0,55.0,25.0,27.0,25.0,27.0,34.0,38.0,12.0,13.5,7.8,8.4,17.5,200.0,33886478,36700739.0,571273.0,58805.0,1.237518448,1.237518452,1.237518527,1.237518449,5.0,5.6,1.22,1.25,22.0,55.0,1.02,1.04,7.4,10.5,1.13,1.16,1.79,1.81,1.47,1.48,1.29,1.31,1.237518532,1.237518534,1.23751845,1.237518451
Friendly Matches,2025-01-06,08:00:00,Wehen Wiesbaden,Heerenveen,3.1,5.6,1.6,2.14,3.9,1000.0,1.98,2.9,1.53,2.02,1.05,1000.0,1.05,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33915512,6500322.0,3630179.0,58805.0,1.237888295,1.23788834,1.237888379,1.237888304,1.01,1000.0,1.01,20.0,2.94,1000.0,1.01,1.52,2.94,1000.0,1.01,1.52,1.89,2.64,1.22,1.47,1.06,1.34,1.237888296,1.237888298,1.237888299,1.237888343
Saudi 1st Division,2025-01-06,09:25:00,Al Faisaly ( KSA ),Al-Suqoor,3.5,1000.0,1.7,2.2,3.2,950.0,1.47,2.04,1.97,3.1,0.0,0.0,0.0,0.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33914696,22139784.0,21340695.0,58805.0,1.237884504,1.2378845,0.0,1.237884506,2.28,3.65,1.01,20.0,0.0,0.0,0.0,0.0,2.42,4.3,1.31,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.237884507,0.0,1.237884505
Egyptian 2nd Division,2025-01-06,09:30:00,Abo Qair Semads,Al Mokawloon,2.84,5.0,2.54,1000.0,1.97,3.3,1.29,1.68,2.46,4.6,1.12,1000.0,1.05,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33914569,15036107.0,6754306.0,58805.0,1.237880664,1.237880709,1.237880748,1.237880673,2.08,2.94,1.51,1.93,2.12,1000.0,1.01,1.9,2.12,3.2,1.45,1.9,1.41,1.65,1.25,1.43,1.44,2.04,1.237880665,1.237880667,1.237880668,1.237880712
Egyptian 2nd Division,2025-01-06,09:30:00,El Seka Elhadeed,Baladeyet Al-Mahalla,2.3,3.05,2.58,4.5,2.22,5.5,1.3,1.59,2.7,4.3,1.12,1000.0,1.05,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33914570,37031581.0,26596726.0,58805.0,1.237880574,1.237880619,1.237880658,1.237880583,1.05,2.76,1.56,110.0,3.85,1000.0,1.01,1.35,2.0,2.8,1.55,1.99,1.29,1.35,1.48,1.76,1.44,1.81,1.237880575,1.237880577,1.237880578,1.237880622
Saudi 1st Division,2025-01-06,09:30:00,Al Najma Club,Abha,1.94,2.7,3.05,5.1,3.05,950.0,1.69,2.58,1.64,2.44,0.0,0.0,0.0,0.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,30.0,1000.0,1.03,1000.0,33914698,6818023.0,10732580.0,58805.0,1.237884493,1.237884489,0.0,1.237884495,2.48,4.2,1.01,20.0,0.0,0.0,0.0,0.0,1.02,1000.0,1.01,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.237884496,0.0,1.237884494
Friendly Matches,2025-01-06,10:00:00,Paderborn,Heerenveen,1.04,1000.0,1.04,1000.0,1.02,1000.0,1.2,980.0,1.01,6.0,1.05,1.78,2.28,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33915611,208035.0,3630179.0,58805.0,1.237889255,1.2378893,1.237889339,1.237889264,2.28,1000.0,1.01,1.78,1.2,1000.0,1.01,6.0,1.2,1000.0,1.01,6.0,1.01,36.0,1.01,36.0,1.01,1000.0,1.237889256,1.237889258,1.237889259,1.237889303
Italian Serie C,2025-01-06,11:00:00,Entella,Rimini,1.74,1.96,5.2,8.4,3.1,4.2,1.45,1.6,2.44,3.5,2.2,3.1,1.54,1.74,1.03,9.8,1.03,17.5,1.03,1000.0,1.03,1000.0,1.03,7.0,1.03,10.0,1.03,36.0,1.03,1000.0,1.03,10.5,1.03,14.0,1.03,42.0,1.03,1000.0,1.03,24.0,1.03,34.0,1.03,1000.0,1.03,1000.0,17.0,26.0,1.01,1000.0,1.03,1000.0,33906821,4893589.0,522044.0,58805.0,1.237776791,1.237776836,1.237776875,1.2377768,2.08,2.86,1.54,1.92,2.22,110.0,1.01,1.81,2.22,2.86,1.54,1.81,1.14,1.22,2.0,2.36,1.35,1.48,1.237776792,1.237776794,1.237776795,1.237776839
Italian Serie C,2025-01-06,11:00:00,US Pianese,Ascoli,2.66,3.15,2.64,3.2,2.74,4.1,1.56,1.83,2.2,2.76,1.76,2.3,1.77,2.32,3.2,13.0,3.15,12.5,3.55,22.0,3.65,1000.0,3.1,12.0,2.96,9.0,3.35,16.5,2.98,44.0,3.05,22.0,3.35,16.0,3.1,25.0,3.35,1000.0,2.98,1000.0,3.85,44.0,2.86,1000.0,2.92,1000.0,3.85,44.0,3.55,44.0,2.78,1000.0,33906822,12591505.0,201261.0,58805.0,1.237776701,1.237776746,1.237776785,1.23777671,2.36,3.35,1.43,1.73,2.68,1000.0,1.01,1.59,2.68,3.9,1.39,1.6,1.45,1.61,1.47,1.61,1.34,1.55,1.237776702,1.237776704,1.237776705,1.237776749
Italian Serie C,2025-01-06,11:00:00,Pro Vercelli,Lumezzane,2.28,2.58,3.55,4.3,2.84,3.4,1.53,1.68,2.46,2.9,1.96,2.32,1.75,2.04,7.2,9.4,8.2,12.0,1.03,32.0,1.03,110.0,6.4,8.6,5.7,7.6,11.5,19.5,1.03,75.0,10.0,17.0,8.8,13.0,1.03,29.0,1.03,110.0,1.03,42.0,1.03,40.0,1.03,80.0,1.03,240.0,27.0,42.0,55.0,100.0,1.03,1000.0,33906767,5369664.0,522043.0,58805.0,1.237778051,1.237778096,1.237778135,1.23777806,2.4,2.9,1.52,1.72,3.05,110.0,1.01,1.45,2.64,3.05,1.49,1.61,1.31,1.39,1.63,1.78,1.41,1.55,1.237778052,1.237778054,1.237778055,1.237778099
