League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Mexican Women's Matches,2025-02-14,00:00:00,Guadalajara (W),Toluca (W),1.37,1.44,7.2,11.0,5.0,5.9,2.38,2.62,1.63,1.71,1.89,2.12,1.89,2.12,4.1,29.0,4.2,38.0,4.5,95.0,4.6,1000.0,7.4,12.0,8.8,14.5,4.2,36.0,4.6,140.0,6.6,11.0,7.8,12.5,4.1,29.0,4.5,110.0,8.6,14.0,11.0,18.5,4.3,42.0,4.6,150.0,4.9,6.6,4.6,160.0,4.7,1000.0,34028722,16652589.0,13621573.0,58805.0,1.239530537,1.239530582,1.239530621,1.239530546,3.85,4.2,1.31,1.35,1.27,55.0,1.03,1.06,4.9,6.4,1.21,1.24,1.11,1.15,3.15,3.75,1.2,1.25,1.239530538,1.23953054,1.239530541,1.239530585
Australian A-League Women,2025-02-14,05:00:00,Western Sydney Wanderers (W),Newcastle Jets (W),2.54,2.86,2.38,2.64,4.1,4.6,2.58,2.9,1.53,1.62,1.5,1.58,2.44,3.0,4.1,36.0,3.75,19.5,3.9,25.0,4.2,42.0,3.8,21.0,3.35,12.5,8.8,14.5,4.0,29.0,3.95,27.0,3.55,15.0,3.7,18.0,4.0,32.0,4.2,48.0,4.0,32.0,4.1,34.0,4.3,65.0,3.65,17.5,3.55,15.5,4.6,1000.0,34019529,8839006.0,8839000.0,58805.0,1.239388917,1.239388921,1.239388996,1.239388918,4.0,5.3,1.23,1.33,1.16,36.0,1.03,1.07,4.5,8.2,1.14,1.28,1.52,1.82,1.46,1.73,1.23,1.41,1.239389001,1.239389003,1.239388919,1.23938892
Indonesian Liga 1,2025-02-14,05:30:00,Semen Padang,Persita Tangerang,1.83,1.95,4.5,5.2,3.6,4.0,1.83,1.98,2.02,2.22,1.89,2.04,1.96,2.12,9.8,16.0,6.2,18.5,5.0,44.0,5.4,120.0,7.2,10.0,7.0,9.6,4.8,21.0,5.5,75.0,5.2,13.0,4.9,12.5,4.8,25.0,5.3,85.0,4.7,25.0,4.6,26.0,5.1,50.0,5.5,150.0,4.1,60.0,5.3,290.0,5.8,1000.0,34028406,5236195.0,7292505.0,58805.0,1.239527059,1.239527104,1.239527143,1.239527068,2.6,3.75,1.36,1.62,3.45,15.5,1.07,1.11,3.45,3.85,1.35,1.41,1.24,1.29,2.06,2.22,1.33,1.39,1.23952706,1.239527062,1.239527063,1.239527107
Australian A-League Men,2025-02-14,05:35:00,Melbourne Victory,Wellington Phoenix,1.49,1.51,7.6,7.8,4.9,5.0,2.44,2.48,1.68,1.69,1.83,1.9,2.12,2.22,20.0,22.0,28.0,30.0,55.0,70.0,65.0,220.0,9.8,10.5,10.0,11.0,25.0,28.0,75.0,95.0,9.0,9.6,9.8,11.0,18.5,21.0,65.0,85.0,12.0,13.5,13.0,14.5,27.0,30.0,55.0,110.0,5.5,5.9,80.0,140.0,130.0,1000.0,33998743,1205124.0,2469649.0,58805.0,1.239112207,1.239112211,1.239112286,1.239112208,3.85,4.4,1.3,1.35,21.0,26.0,1.04,1.05,5.3,5.8,1.21,1.23,1.14,1.16,2.96,3.05,1.25,1.26,1.239112291,1.239112293,1.239112209,1.23911221
Myanmar Matches,2025-02-14,06:30:00,Dagon Port FC,Thitsar Arman FC,2.4,4.0,1.45,2.82,3.85,8.0,3.7,21.0,1.2,1.37,1.4,1.66,2.5,3.5,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.55,1000.0,1.37,1000.0,34032530,66791754.0,56577335.0,58805.0,1.239572585,1.239572632,1.239572673,1.239572595,1.2,11.0,1.1,110.0,5.7,110.0,1.01,1.05,5.7,21.0,1.05,1.21,1.54,3.25,1.33,1.72,1.14,1.36,1.239572586,1.239572588,1.239572589,1.239572636
Japanese J League,2025-02-14,07:00:00,G-Osaka,C-Osaka,2.12,2.18,3.9,4.1,3.45,3.6,1.77,1.87,2.14,2.3,1.9,2.04,1.97,2.12,10.5,12.0,11.5,13.5,20.0,46.0,30.0,150.0,7.6,8.6,6.8,7.8,14.0,19.5,20.0,95.0,11.0,12.5,9.6,11.0,18.5,21.0,21.0,150.0,20.0,26.0,21.0,25.0,18.5,60.0,28.0,580.0,17.0,19.5,10.0,230.0,11.5,1000.0,33971704,441083.0,361742.0,58805.0,1.238671853,1.238671898,1.238671937,1.238671862,2.84,3.1,1.48,1.54,4.4,13.5,1.08,1.1,3.25,3.6,1.38,1.44,1.33,1.35,1.84,1.89,1.38,1.41,1.238671854,1.238671856,1.238671857,1.238671901
Azerbaijan 1st Division,2025-02-14,07:00:00,Zaqatala,Agsu,1.31,1.75,2.48,1000.0,3.4,32.0,1.61,3.45,1.41,2.64,1.05,1000.0,1.12,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.02,42.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.02,50.0,1.04,1000.0,1.04,1000.0,34028008,15282695.0,10563338.0,58805.0,1.239524523,1.239524568,1.239524607,1.239524532,1.05,1000.0,1.01,110.0,1.61,36.0,1.03,1.1,1.61,36.0,1.03,2.64,1.08,1.37,2.32,4.8,1.19,1.42,1.239524524,1.239524526,1.239524527,1.239524571
Indonesian Liga 1,2025-02-14,09:00:00,Persik Kediri,Persis Solo,2.02,2.34,3.3,4.7,3.35,4.4,1.76,2.22,1.83,2.3,1.05,1000.0,1.12,1000.0,1.02,1000.0,1.03,1000.0,1.02,1000.0,1.03,1000.0,1.03,1000.0,1.03,42.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,34028407,2373015.0,9587704.0,58805.0,1.239526969,1.239527014,1.239527053,1.239526978,1.2,110.0,1.43,110.0,3.1,21.0,1.05,1.15,3.1,5.1,1.24,1.48,1.27,1.44,1.74,1.99,1.3,1.43,1.23952697,1.239526972,1.239526973,1.239527017
Serbian First League,2025-02-14,09:00:00,FK Mladost Novi Sad,FK Vrsac,1.44,2.24,2.24,11.0,2.8,4.7,1.17,10.5,1.11,7.0,1.02,20.0,1.02,20.0,1.37,17.0,1.37,110.0,1.37,170.0,1.37,1000.0,1.37,46.0,1.37,42.0,1.37,120.0,1.37,1000.0,1.37,70.0,1.37,50.0,1.37,65.0,1.37,1000.0,1.37,900.0,1.37,120.0,1.37,160.0,1.37,1000.0,1.55,1000.0,1.55,1000.0,1.37,1000.0,34032526,40492492.0,13082362.0,58805.0,1.239572685,1.239572732,1.239572773,1.239572695,1.01,1000.0,1.01,20.0,1.27,11.0,1.1,1.24,1.17,11.0,1.1,7.0,1.1,1.43,1.8,3.3,1.3,1.56,1.239572686,1.239572688,1.239572689,1.239572736
Saudi 1st Division,2025-02-14,10:00:00,Al-Hazm (KSA),Al Safa,1.36,1.66,5.9,870.0,3.9,330.0,1.9,2.62,1.62,2.1,0.0,0.0,0.0,0.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,34032896,20598620.0,6248857.0,58805.0,1.239576316,1.239576312,0.0,1.239576318,1.16,1000.0,1.01,20.0,0.0,0.0,0.0,0.0,1.12,1000.0,1.01,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.239576319,0.0,1.239576317
