Date,Time,League,Home,Away,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_1X_Back,Odd_1X_Lay,Odd_X2_Back,Odd_X2_Lay,Odd_12_Back,Odd_12_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Double_Chance,IDMercado_Over_Under_05_Goals,IDMercado_Over_Under_15_Goals,IDMercado_Over_Under_25_Goals,IDMercado_Over_Under_35_Goals,IDMercado_Over_Under_45_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,ID_Evento,First_Half_Goals_0.5_5851482,First_Half_Goals_0.5_5851483,Double_Chance_6384646,Double_Chance_6384647,Double_Chance_6384648,First_Half_Goals_2.5_47972,First_Half_Goals_2.5_47973,Over_Under_4.5_Goals_1222347,Over_Under_4.5_Goals_1222346,Over_Under_2.5_Goals_47972,Over_Under_2.5_Goals_47973,Correct_Score_1,Correct_Score_4,Correct_Score_9,Correct_Score_16,Correct_Score_2,Correct_Score_3,Correct_Score_8,Correct_Score_15,Correct_Score_5,Correct_Score_6,Correct_Score_7,Correct_Score_14,Correct_Score_10,Correct_Score_11,Correct_Score_12,Correct_Score_13,Correct_Score_9063254,Correct_Score_9063255,Correct_Score_9063256,First_Half_Goals_1.5_1221385,First_Half_Goals_1.5_1221386,Over_Under_0.5_Goals_5851482,Over_Under_0.5_Goals_5851483,Both_teams_to_Score_30246,Both_teams_to_Score_110503,Over_Under_3.5_Goals_1222344,Over_Under_3.5_Goals_1222345,Over_Under_1.5_Goals_1221385,Over_Under_1.5_Goals_1221386,IDMercado_First_Half_Goals_0.5,IDMercado_First_Half_Goals_2.5,IDMercado_Over_Under_4.5_Goals,IDMercado_Over_Under_2.5_Goals,IDMercado_First_Half_Goals_1.5,IDMercado_Over_Under_0.5_Goals,IDMercado_Over_Under_3.5_Goals,IDMercado_Over_Under_1.5_Goals,_merge
2025-09-30,07:00:00,AFC Champions League,Hiroshima,Shanghai Port FC,4.0,5.0,1.25,1.34,1.68,1.86,2.16,2.46,1.2,1.26,4.9,6.0,1.3,1.38,9.4,13.5,5.9,7.0,1.08,1.12,3.6,4.4,1.17,1.2,1.1,36.0,1.03,1.13,5.7,7.0,1.17,1.22,2.62,2.98,1.5,1.62,1.65,1.8,2.26,2.54,1.27,1.35,3.9,4.8,1.87,2.1,1.9,2.14,7.0,980.0,7.4,980.0,9.2,120.0,5.5,1000.0,5.2,980.0,12.0,980.0,7.4,980.0,8.8,170.0,7.4,9.8,5.2,980.0,7.6,980.0,8.6,130.0,5.3,980.0,10.0,980.0,7.2,980.0,8.6,160.0,3.85,4.6,6.2,190.0,3.2,1000.0,1.248411622,1.248411624,1.248411617,744103.0,51006167.0,58805.0,1.248411619,1.248411620,1.248411623,1.248411667,1.248411664,1.248411668,1.248411665,1.248411703,1.248411628,34789129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-09-30,07:00:00,AFC Champions League,FC Seoul,Buriram Utd,2.94,3.45,1.41,1.52,1.42,1.53,2.88,3.35,1.11,1.15,6.8,11.5,1.98,2.2,4.2,5.5,3.15,3.8,1.25,1.32,1.83,2.02,1.35,1.46,10.0,15.5,1.07,1.1,3.7,5.0,1.3,1.38,1.87,2.1,1.92,2.16,1.36,1.44,3.25,4.1,1.13,1.17,6.2,10.0,1.73,1.9,2.12,2.36,4.8,1000.0,4.9,1000.0,1.96,1000.0,1.87,120.0,4.1,1000.0,3.75,8.2,5.0,1000.0,1.85,1000.0,4.5,1000.0,8.8,1000.0,2.06,1000.0,1.85,1000.0,2.64,1000.0,5.2,1000.0,1.97,1000.0,1.87,110.0,4.7,1000.0,1.85,1000.0,1.9,1000.0,1.248411532,1.248411534,1.248411527,2479786.0,7039295.0,58805.0,1.248411529,1.248411530,1.248411533,1.248411577,1.248411574,1.248411578,1.248411575,1.248411613,1.248411538,34789135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-09-30,07:00:00,South Korean K3 League,Jeonbuk HM (Res),Ulsan Citizen FC,2.54,3.7,1.37,1.65,1.32,1.58,2.72,4.2,1.01,1000.0,1.03,1000.0,2.8,4.1,2.1,2.8,2.96,3.75,1.55,1.91,1.32,1.55,1.36,1.52,1.1,26.0,1.04,1.43,1.11,25.0,1.06,1.43,1.68,2.04,1.97,2.48,1.18,300.0,1.05,7.4,1.07,980.0,1.11,18.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.248418635,1.248418636,1.248418637,45663928.0,28616140.0,58805.0,1.248418625,1.248418674,1.248418626,1.248418627,1.248418628,1.248418629,1.248418630,1.248418672,1.248418673,34789394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-09-30,09:15:00,AFC Champions League,Johor Darul Takzim,FC Machida,1.2,110.0,1.38,110.0,1.04,1.62,2.6,1000.0,1.1,1.21,5.7,110.0,2.44,2.6,2.92,3.15,3.45,3.8,1.46,1.52,1.63,1.7,1.36,1.4,11.5,18.5,1.06,1.09,3.6,4.5,1.31,1.39,1.94,2.04,1.98,2.08,1.36,1.44,3.3,3.85,1.14,1.18,6.0,8.8,1.73,1.88,2.12,2.38,4.2,980.0,9.4,980.0,5.6,980.0,4.0,980.0,4.6,980.0,4.1,980.0,4.9,980.0,6.2,980.0,4.4,980.0,4.7,980.0,5.5,980.0,4.0,980.0,2.74,980.0,3.85,980.0,3.95,980.0,2.64,110.0,4.6,980.0,17.0,980.0,2.18,1000.0,1.248411932,1.248411934,1.248411927,6958480.0,6207339.0,58805.0,1.248411929,1.248411920,1.248411933,1.248411943,1.248411939,1.248411885,1.248411940,1.248411928,1.248411938,34789130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-09-30,09:15:00,AFC Champions League,Chengdu Rongcheng,Gangwon,2.94,3.45,1.41,1.52,1.41,1.51,2.96,3.45,1.1,1.14,8.0,12.0,1.63,1.76,5.6,7.2,3.65,4.3,1.16,1.21,2.3,2.6,1.31,1.38,11.0,16.5,1.07,1.1,3.3,3.95,1.34,1.44,1.85,1.97,2.02,2.18,1.3,1.38,3.65,4.3,1.11,1.15,7.6,10.5,2.0,2.2,1.83,2.0,5.0,980.0,5.0,980.0,32.0,60.0,3.3,1000.0,3.8,7.8,4.1,9.8,5.5,980.0,4.6,120.0,7.6,980.0,4.2,980.0,5.6,980.0,4.7,1000.0,5.1,21.0,5.3,23.0,6.0,980.0,3.3,1000.0,8.6,980.0,3.3,170.0,3.0,1000.0,1.248411824,1.248411826,1.248411819,50443280.0,5348606.0,58805.0,1.248411821,1.248411812,1.248411825,1.248411835,1.248411831,1.248411777,1.248411832,1.248411820,1.248411830,34789133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-09-30,10:45:00,AFC Champions League Two,Ahal FC,Al Hussein,1.05,1000.0,1.01,1000.0,1.04,1000.0,1.04,1000.0,1.01,1000.0,1.03,1000.0,1.04,1000.0,1.04,980.0,1.01,950.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.1,1000.0,1.01,1000.0,1.11,980.0,1.01,110.0,1.25,980.0,1.01,5.6,1.18,980.0,1.02,7.8,1.06,1000.0,1.1,26.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.248437738,1.248437740,1.248437733,9216131.0,5360907.0,58805.0,1.248437735,1.248437726,1.248437739,1.248437749,1.248437745,1.248437691,1.248437746,1.248437734,1.248437744,34790442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-09-30,11:00:00,Uzbekistan Super League,Sogdiana Jizak,Neftchi Fargona,2.38,3.8,1.35,1.72,1.28,1.6,2.66,4.5,1.01,110.0,1.03,1000.0,2.7,3.8,2.2,3.15,2.74,4.9,1.46,1.82,1.35,1.59,1.25,1.57,1.1,18.0,1.05,1.48,1.11,18.0,1.37,1.48,1.25,980.0,1.01,5.6,1.22,1.9,2.1,6.6,1.07,1.9,2.1,18.0,1.03,1000.0,1.03,1000.0,1.01,19.0,1.07,1000.0,1.07,1000.0,1.07,1000.0,1.07,1000.0,1.07,1000.0,1.07,1000.0,1.07,1000.0,1.07,1000.0,1.07,1000.0,1.07,1000.0,1.07,1000.0,1.07,1000.0,1.07,1000.0,1.07,1000.0,1.07,1000.0,1.07,1000.0,1.07,1000.0,1.07,1000.0,1.248379735,1.248379736,1.248379737,8294188.0,4170422.0,58805.0,1.248379725,1.248379774,1.248379726,1.248379727,1.248379728,1.248379729,1.248379730,1.248379772,1.248379773,34778856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-09-30,11:00:00,Uzbekistan Super League,Mash al Mubarek,Buxoro FK,2.32,3.4,1.41,1.75,1.04,1000.0,1.04,1000.0,1.01,110.0,1.03,1000.0,3.1,4.6,2.06,2.68,2.72,980.0,1.59,1.95,1.27,1.47,1.25,1.59,1.1,110.0,1.01,55.0,1.11,980.0,1.01,11.0,1.59,1.78,2.28,2.68,1.18,1.78,2.28,7.4,1.06,1.77,2.28,18.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.248320926,1.248320928,1.248320921,5872616.0,8274736.0,58805.0,1.248320923,1.248320924,1.248320927,1.248320971,1.248320968,1.248320972,1.248320969,1.248321007,1.248320932,34781869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-09-30,11:00:00,Romanian Liga II,CSA Steaua Bucuresti,ACS Sepsi OSK,1.05,1000.0,1.01,110.0,1.04,1000.0,1.04,1000.0,1.01,110.0,1.03,1000.0,1.04,600.0,1.04,870.0,1.02,950.0,1.01,36.0,1.01,36.0,1.01,980.0,1.1,1000.0,1.01,110.0,1.11,980.0,1.01,980.0,1.25,980.0,1.02,5.0,1.15,3.4,1.42,8.8,1.04,3.4,1.42,55.0,1.03,1000.0,1.03,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.248288212,1.248288213,1.248288214,18120525.0,8916863.0,58805.0,1.248288202,1.248288251,1.248288203,1.248288204,1.248288205,1.248288206,1.248288207,1.248288249,1.248288250,34778858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-09-30,11:00:00,Slovakian Cup,Namestovo,MSK Povazska Bystrica,1.05,1000.0,1.01,110.0,1.52,2.02,1.98,2.94,1.01,110.0,1.03,1000.0,2.78,3.95,1.62,2.64,3.1,980.0,1.6,26.0,1.33,1.56,1.16,1.47,1.1,110.0,1.01,11.0,1.11,100.0,1.16,1.68,1.25,100.0,1.16,5.2,1.18,980.0,1.05,7.4,1.06,980.0,1.11,18.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.248420697,1.248420698,1.248420699,14533703.0,24136696.0,58805.0,1.248420687,1.248420736,1.248420688,1.248420689,1.248420690,1.248420691,1.248420692,1.248420734,1.248420735,34789632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
