League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Mexican Liga MX,2025-02-10,00:05:00,Guadalajara,Tijuana,1.71,1.73,5.5,5.9,4.0,4.2,2.12,2.16,1.87,1.89,1.81,1.91,2.08,2.22,14.5,18.5,5.4,23.0,6.2,55.0,6.2,160.0,8.4,11.0,8.4,11.0,5.1,24.0,6.0,75.0,9.0,10.5,9.0,10.0,17.0,25.0,6.0,80.0,15.0,21.0,5.0,21.0,5.6,42.0,6.2,130.0,7.0,9.8,6.0,90.0,6.4,1000.0,33992555,230909.0,5687741.0,58805.0,1.238982678,1.238982723,1.238982762,1.238982687,3.4,3.55,1.39,1.42,15.0,18.0,1.06,1.07,4.3,4.4,1.29,1.31,1.2,1.22,2.36,2.44,1.31,1.34,1.238982679,1.238982681,1.238982682,1.238982726
Indonesian Liga 1,2025-02-10,05:30:00,Arema Cronus,PSM Makassar,2.16,2.36,3.5,4.1,3.35,3.6,1.83,1.96,2.04,2.22,1.69,1.92,2.08,2.46,9.8,15.5,3.9,15.0,20.0,29.0,4.9,90.0,7.2,10.5,3.45,9.0,4.0,17.0,4.8,50.0,3.95,16.0,8.2,13.0,4.2,23.0,4.8,65.0,4.5,34.0,18.0,29.0,4.8,50.0,5.0,140.0,4.2,23.0,4.8,65.0,5.2,1000.0,34003017,8567505.0,9433230.0,58805.0,1.239155002,1.239155047,1.239155086,1.239155011,2.6,3.75,1.37,1.62,3.5,110.0,1.01,1.4,3.5,3.85,1.35,1.4,1.34,1.4,1.73,1.86,1.38,1.43,1.239155003,1.239155005,1.239155006,1.23915505
Indonesian Liga 2,2025-02-10,05:30:00,Persikota Tangerang,Nusantara United FC,1.16,950.0,1.16,990.0,1.16,940.0,1.19,110.0,1.03,6.4,1.9,1000.0,1.05,2.1,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.37,1000.0,1.37,1000.0,1.03,1000.0,34020166,25235568.0,61524324.0,58805.0,1.239397668,1.239397713,1.239397752,1.239397677,1.2,1000.0,1.01,20.0,1.19,1000.0,1.01,6.4,1.19,110.0,1.01,6.4,1.01,7.4,1.01,7.4,1.01,7.4,1.239397669,1.239397671,1.239397672,1.239397716
Indonesian Liga 2,2025-02-10,05:30:00,Dejan FC,Bekasi City,1.16,990.0,1.16,990.0,1.16,940.0,1.19,110.0,1.01,6.4,1.05,1000.0,1.05,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.37,1000.0,1.37,1000.0,1.03,1000.0,34020179,74161416.0,65210174.0,58805.0,1.239397578,1.239397623,1.239397662,1.239397587,1.2,1000.0,1.01,20.0,1.19,1000.0,1.01,6.4,1.19,110.0,1.01,6.4,1.01,7.4,1.01,7.4,1.01,7.4,1.239397579,1.239397581,1.239397582,1.239397626
Myanmar Matches,2025-02-10,06:30:00,Dagon FC,Mahar United FC,1.1,110.0,1.09,990.0,1.1,940.0,1.19,110.0,1.01,6.4,1.05,1000.0,1.05,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.37,1000.0,1.37,1000.0,1.03,1000.0,34020102,22497462.0,47242034.0,58805.0,1.239396115,1.23939616,1.239396199,1.239396124,1.2,110.0,1.33,20.0,1.19,1000.0,1.01,6.4,1.19,110.0,1.01,6.4,1.01,1.26,1.01,11.0,1.01,11.0,1.239396116,1.239396118,1.239396119,1.239396163
Azerbaijan Premier League,2025-02-10,09:00:00,Araz Nakhchivan PFK,Kapaz Ganja,1.4,100.0,4.3,10.5,1.1,1000.0,1.56,1.98,2.02,2.8,1.05,20.0,1.47,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.37,1000.0,1.37,1000.0,1.03,1000.0,34004788,47857044.0,10135605.0,58805.0,1.239175703,1.239175748,1.239175787,1.239175712,2.34,3.6,1.01,20.0,2.58,110.0,1.01,1.64,2.58,4.0,1.33,1.64,1.11,1.3,1.01,3.5,1.17,1.49,1.239175704,1.239175706,1.239175707,1.239175751
Indonesian Liga 1,2025-02-10,09:00:00,Malut United,Pusamania Borneo FC,2.5,2.86,2.74,3.2,3.05,3.65,1.76,2.08,1.93,2.32,1.84,2.02,1.99,2.2,1.03,14.0,1.03,13.5,1.03,24.0,1.03,55.0,1.03,12.0,1.03,9.2,1.03,16.5,1.03,40.0,1.03,19.0,1.03,14.5,1.03,23.0,1.03,60.0,1.03,44.0,1.03,36.0,1.03,55.0,1.03,1000.0,18.5,32.0,22.0,38.0,1.03,1000.0,34003015,65210173.0,9130100.0,58805.0,1.23915491,1.239154955,1.239154994,1.239154919,2.48,3.5,1.4,1.67,3.9,110.0,1.01,1.29,3.25,3.9,1.37,1.44,1.45,1.54,1.56,1.66,1.38,1.45,1.239154911,1.239154913,1.239154914,1.239154958
Thai League 1,2025-02-10,09:00:00,Air Force Central,Nongbua Pitchaya FC,1.67,1.92,2.92,5.9,3.6,17.0,2.08,2.94,1.51,1.93,1.05,1000.0,1.05,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.37,1000.0,1.37,1000.0,1.03,1000.0,34019782,10592325.0,15090737.0,58805.0,1.239393884,1.239393929,1.239393968,1.239393893,1.2,1000.0,1.01,20.0,4.1,110.0,1.01,1.33,4.1,7.4,1.15,1.33,1.2,1.52,1.96,2.5,1.06,1.38,1.239393885,1.239393887,1.239393888,1.239393932
Saudi 1st Division,2025-02-10,09:55:00,Al-Hazm (KSA),Al Taee,1.91,2.44,3.2,1000.0,3.0,950.0,1.71,2.18,1.86,2.4,0.0,0.0,0.0,0.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,34019645,20598620.0,14116284.0,58805.0,1.23938971,1.239389706,0.0,1.239389712,1.16,1000.0,1.34,1.66,0.0,0.0,0.0,0.0,1.14,1000.0,1.01,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.239389713,0.0,1.239389711
Egyptian 2nd Division,2025-02-10,10:00:00,Tanta,Proxy Work Club,2.78,3.1,3.15,3.65,2.64,3.0,1.44,1.65,2.54,3.65,2.0,2.74,1.58,2.0,2.94,8.8,3.15,11.0,3.75,25.0,1.32,1000.0,3.0,9.4,2.88,8.4,3.6,19.5,1.29,1000.0,3.55,19.0,3.5,17.0,1.39,32.0,1.31,1000.0,1.29,1000.0,1.37,1000.0,1.3,1000.0,1.25,1000.0,1.29,1000.0,1.32,1000.0,1.21,1000.0,34016053,10468572.0,49298095.0,58805.0,1.239327659,1.239327704,1.239327743,1.239327668,2.06,2.8,1.55,1.95,3.95,1000.0,1.01,1.32,2.34,2.98,1.5,1.75,1.4,1.46,1.49,1.55,1.52,1.59,1.23932766,1.239327662,1.239327663,1.239327707
