League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Turkish 1 Lig,2025-02-13,08:00:00,Pendikspor,Boluspor,2.08,2.22,3.9,4.4,3.35,3.5,1.79,1.97,2.02,2.28,1.86,1.99,2.0,2.16,4.4,12.0,10.0,34.0,5.9,75.0,4.6,220.0,4.0,20.0,6.6,42.0,11.5,42.0,6.2,140.0,4.8,34.0,4.3,40.0,5.5,60.0,6.2,180.0,5.9,900.0,5.5,70.0,6.0,120.0,6.4,580.0,5.3,55.0,3.6,80.0,4.8,1000.0,34019950,5342556.0,2553026.0,58805.0,1.239395286,1.239395331,1.23939537,1.239395295,2.6,3.6,1.39,1.62,4.4,15.5,1.08,1.15,3.35,4.2,1.35,1.43,1.3,1.34,1.82,1.93,1.4,1.43,1.239395287,1.239395289,1.23939529,1.239395334
Indian I-League,2025-02-13,08:00:00,Dempo,Namdhari Sports Academy,3.9,5.3,1.97,2.2,3.3,4.2,1.68,1.85,2.16,2.48,1.94,2.2,1.83,2.06,8.0,29.0,6.0,29.0,3.75,30.0,4.2,900.0,3.9,36.0,6.0,14.0,3.7,40.0,4.1,70.0,4.3,80.0,4.1,48.0,4.1,60.0,4.5,130.0,3.9,250.0,3.8,250.0,3.85,340.0,4.5,580.0,3.35,270.0,3.95,85.0,4.0,1000.0,34025792,4691404.0,48293302.0,58805.0,1.239490593,1.239490638,1.239490677,1.239490602,2.38,3.35,1.42,1.73,3.85,15.5,1.08,1.18,3.0,3.55,1.4,1.5,1.83,2.04,1.26,1.34,1.35,1.44,1.239490594,1.239490596,1.239490597,1.239490641
Egyptian 2nd Division,2025-02-13,09:30:00,Al Jazeera Matrouh,Al Magd SC,2.06,7.0,1.53,3.1,3.0,5.5,1.05,12.5,1.09,26.0,1.05,1000.0,1.05,1000.0,1.03,1000.0,1.03,95.0,1.03,140.0,1.03,900.0,1.03,170.0,1.03,42.0,1.03,110.0,1.03,240.0,1.03,110.0,1.03,180.0,1.03,180.0,1.03,140.0,1.03,1000.0,1.03,180.0,1.03,240.0,1.03,1000.0,1.55,1000.0,1.55,1000.0,1.03,1000.0,34030372,78024982.0,41145534.0,58805.0,1.239554811,1.239554856,1.239554895,1.23955482,1.2,1000.0,1.01,20.0,1.15,12.5,1.09,55.0,1.14,12.5,1.09,110.0,1.5,3.1,1.2,1.95,1.22,1.49,1.239554812,1.239554814,1.239554815,1.239554859
Egyptian 2nd Division,2025-02-13,09:30:00,Nogoom FC,Gomhoryet Shebin,1.22,1000.0,1.22,1000.0,2.7,5.5,1.05,12.5,1.1,26.0,1.12,1000.0,1.12,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,34030382,62700247.0,10539811.0,58805.0,1.239554448,1.239554493,1.239554532,1.239554457,1.2,1000.0,1.01,20.0,1.16,12.5,1.1,1.25,1.14,12.5,1.1,55.0,1.01,5.5,1.01,5.5,1.22,1.59,1.239554449,1.239554451,1.239554452,1.239554496
Egyptian 2nd Division,2025-02-13,09:30:00,Diamond FC,Eastern Company SC,1.22,1000.0,1.22,1000.0,3.0,5.5,1.05,13.5,1.08,26.0,1.05,1000.0,1.05,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,34030379,74844065.0,37065849.0,58805.0,1.239554538,1.239554583,1.239554622,1.239554547,1.2,1000.0,1.01,20.0,1.16,13.5,1.08,1.22,1.14,13.5,1.08,55.0,1.01,5.5,1.01,5.5,1.22,1.5,1.239554539,1.239554541,1.239554542,1.239554586
Egyptian 2nd Division,2025-02-13,09:30:00,Banha,Misr Insurance FC,2.48,1000.0,1.42,2.82,3.0,5.1,1.05,12.5,1.09,26.0,1.12,1000.0,1.12,1000.0,1.03,1000.0,1.03,42.0,1.03,60.0,1.03,900.0,1.03,100.0,1.03,42.0,1.03,46.0,1.03,100.0,1.03,150.0,1.03,110.0,1.03,70.0,1.03,140.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.55,1000.0,1.55,1000.0,1.03,1000.0,34030378,41936389.0,10515695.0,58805.0,1.239554631,1.239554676,1.239554715,1.23955464,1.2,1000.0,1.01,20.0,1.16,12.5,1.09,1.23,1.14,12.5,1.09,110.0,1.54,3.85,1.11,1.68,1.24,1.5,1.239554632,1.239554634,1.239554635,1.239554679
Egyptian 2nd Division,2025-02-13,09:30:00,Alo Egypt Club,El Entag El Harby,2.6,1000.0,1.31,2.66,3.0,5.4,1.05,12.5,1.1,26.0,1.12,1000.0,1.12,1000.0,1.03,1000.0,1.03,40.0,1.03,60.0,1.03,900.0,1.03,110.0,1.03,42.0,1.03,44.0,1.03,100.0,1.03,160.0,1.03,120.0,1.03,70.0,1.03,130.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.55,1000.0,1.55,1000.0,1.03,1000.0,34030377,55653617.0,5170840.0,58805.0,1.239554721,1.239554766,1.239554805,1.23955473,1.2,1000.0,1.01,20.0,1.16,12.5,1.1,1.25,1.14,12.5,1.1,55.0,1.6,4.2,1.05,1.63,1.22,1.5,1.239554722,1.239554724,1.239554725,1.239554769
Tunisian Ligue Professionelle 1,2025-02-13,10:00:00,JS Omrane,Olympique De Beja,1.85,2.02,5.1,6.8,2.98,3.25,1.42,1.54,2.84,3.65,2.4,3.1,1.56,1.71,5.7,14.0,4.6,36.0,2.66,120.0,2.78,1000.0,4.4,29.0,3.65,42.0,2.6,65.0,2.76,1000.0,7.0,40.0,2.36,40.0,2.66,90.0,2.76,1000.0,2.56,900.0,2.62,70.0,2.76,140.0,2.78,1000.0,2.6,32.0,2.78,1000.0,2.84,1000.0,34028681,69520058.0,21417314.0,58805.0,1.239530147,1.239530192,1.239530231,1.239530156,2.06,2.82,1.55,1.94,4.6,11.0,1.1,1.28,2.3,2.86,1.63,1.77,1.17,1.23,1.98,2.18,1.44,1.51,1.239530148,1.23953015,1.239530151,1.239530195
Tunisian Ligue Professionelle 1,2025-02-13,10:00:00,Etoile Sportive Sahel,AS Solimane,1.29,1.36,12.5,21.0,4.6,7.0,1.77,1.96,2.04,2.3,2.68,3.1,1.47,1.59,4.3,36.0,4.2,90.0,4.2,1000.0,4.2,1000.0,3.1,14.0,2.52,36.0,4.2,1000.0,4.2,1000.0,3.1,14.5,2.46,30.0,2.86,65.0,4.2,1000.0,2.94,900.0,2.64,50.0,2.88,85.0,2.98,1000.0,5.7,40.0,4.2,1000.0,2.98,1000.0,34028705,9103258.0,16272104.0,58805.0,1.239530057,1.239530102,1.239530141,1.239530066,1.01,1000.0,1.01,1000.0,1.27,21.0,1.06,1.17,2.96,4.3,1.35,1.5,1.05,1.09,3.7,4.6,1.2,1.24,1.239530058,1.23953006,1.239530061,1.239530105
Tunisian Ligue Professionelle 1,2025-02-13,10:00:00,AS Gabes,US Tataouine,1.45,1.82,4.0,1000.0,3.05,32.0,1.53,1.99,2.02,2.86,1.12,1000.0,1.12,1000.0,1.03,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.03,29.0,1.03,42.0,1.37,1000.0,1.37,1000.0,1.03,40.0,1.03,40.0,1.03,1000.0,1.37,1000.0,1.03,900.0,1.03,70.0,1.03,110.0,1.03,1000.0,1.37,55.0,1.55,1000.0,1.03,1000.0,34028601,9282745.0,10946899.0,58805.0,1.239530237,1.239530282,1.239530321,1.239530246,1.2,1000.0,1.39,1.75,2.52,15.5,1.08,1.17,2.52,4.0,1.33,1.66,1.03,1.33,2.2,3.25,1.18,1.48,1.239530238,1.23953024,1.239530241,1.239530285
UAE Arabian Gulf League,2025-02-13,10:25:00,Al-Khaleej Khor Fakkan,Al Oruba,1.81,1.98,3.85,4.4,4.0,5.2,2.64,3.05,1.49,1.61,1.53,1.64,2.56,2.9,3.9,70.0,3.8,60.0,4.1,95.0,4.4,90.0,11.0,40.0,3.35,42.0,3.65,46.0,4.0,110.0,11.0,18.5,8.0,40.0,3.6,60.0,4.1,110.0,3.95,60.0,12.0,70.0,4.0,70.0,4.1,580.0,6.0,9.2,4.0,250.0,4.3,1000.0,34028574,10423044.0,5355820.0,58805.0,1.239552695,1.239552698,1.239552742,1.239552743,1.01,1000.0,1.01,1000.0,4.5,55.0,1.02,1.06,4.5,55.0,1.12,1.28,1.29,1.35,2.02,2.24,1.27,1.34,1.239552744,1.239552705,1.239552696,1.239552697
Egyptian Premier,2025-02-13,11:00:00,Future FC,El Geish,3.4,3.6,2.9,3.05,2.62,2.7,1.34,1.36,3.7,3.9,1.12,1000.0,1.12,1000.0,4.5,9.6,6.4,8.4,14.0,16.0,30.0,60.0,5.7,8.0,6.6,7.0,14.5,310.0,20.0,65.0,13.5,19.5,16.0,38.0,21.0,36.0,7.6,130.0,20.0,170.0,20.0,80.0,20.0,140.0,6.6,380.0,4.9,130.0,7.4,90.0,5.1,1000.0,34014507,41860831.0,7024303.0,58805.0,1.239309204,1.239309249,1.239309288,1.239309213,2.14,2.24,1.81,1.87,5.4,5.8,1.21,1.23,2.14,2.22,1.82,1.87,1.48,1.53,1.38,1.42,1.6,1.62,1.239309205,1.239309207,1.239309208,1.239309252
Indian Super League,2025-02-13,11:00:00,Jamshedpur FC,Northeast United,2.8,2.94,2.54,2.66,3.75,3.8,2.48,2.58,1.64,1.67,1.56,1.61,2.64,2.78,9.8,21.0,14.0,16.0,17.5,20.0,25.0,38.0,14.0,17.0,8.4,9.0,10.5,12.0,21.0,24.0,20.0,65.0,11.5,12.5,13.0,14.5,26.0,75.0,21.0,150.0,20.0,27.0,27.0,32.0,29.0,60.0,13.5,17.5,13.0,15.0,15.5,850.0,34020524,16081873.0,16081872.0,58805.0,1.239408582,1.239408627,1.239408666,1.239408591,3.9,4.2,1.31,1.35,17.5,36.0,1.04,1.06,5.3,5.8,1.21,1.23,1.6,1.65,1.51,1.55,1.35,1.37,1.239408583,1.239408585,1.239408586,1.23940863
Turkish 1 Lig,2025-02-13,11:00:00,Sanliurfaspor,Sakaryaspor,3.0,3.25,2.56,2.72,3.2,3.45,1.79,1.88,2.12,2.28,1.82,1.9,2.1,2.22,10.0,26.0,9.0,16.5,8.8,50.0,8.2,900.0,9.8,28.0,6.6,7.4,10.0,34.0,15.5,90.0,8.8,25.0,11.5,18.0,9.0,60.0,8.6,130.0,20.0,130.0,15.5,90.0,8.6,130.0,9.4,580.0,8.2,60.0,7.6,30.0,10.0,1000.0,34019936,2610482.0,508781.0,58805.0,1.239395376,1.239395421,1.23939546,1.239395385,3.0,3.2,1.46,1.5,7.6,13.5,1.09,1.11,3.45,3.8,1.36,1.4,1.58,1.64,1.45,1.49,1.4,1.46,1.239395377,1.239395379,1.23939538,1.239395424
Saudi Professional League,2025-02-13,11:10:00,Al-Akhdoud,Dhamk,2.76,2.84,2.62,2.74,3.65,3.75,1.98,2.04,1.96,2.02,1.74,1.82,2.12,2.36,11.5,15.0,10.5,12.0,16.0,18.0,34.0,65.0,11.0,12.5,7.4,8.8,10.5,12.0,25.0,29.0,17.0,19.0,11.5,12.5,14.0,17.0,22.0,110.0,21.0,120.0,27.0,32.0,34.0,55.0,32.0,85.0,13.5,28.0,13.5,24.0,13.5,1000.0,34018136,21666423.0,16398677.0,58805.0,1.23936947,1.23936948,1.239369469,1.239369479,3.25,3.45,1.41,1.45,12.0,18.0,1.07,1.08,3.9,4.2,1.31,1.34,1.58,1.61,1.54,1.57,1.35,1.38,1.239369461,1.239369473,1.239369474,1.239369484
Algerian Ligue 1,2025-02-13,12:00:00,ES Mostaganem,CS Constantine,2.22,2.5,3.75,4.6,2.8,3.3,1.34,1.41,3.35,4.1,2.5,3.0,1.52,1.66,3.5,130.0,4.1,10.0,5.6,140.0,6.4,240.0,3.4,10.5,3.6,42.0,5.1,110.0,6.2,240.0,7.4,38.0,4.9,38.0,5.9,90.0,6.4,320.0,11.5,900.0,6.0,120.0,6.4,1000.0,4.6,1000.0,2.98,65.0,2.84,1000.0,4.7,1000.0,34029429,7861726.0,7598561.0,58805.0,1.239539173,1.239539218,1.239539257,1.239539182,2.22,2.34,1.75,1.81,5.1,110.0,1.17,1.21,2.2,2.34,1.79,1.83,1.3,1.35,1.68,1.84,1.45,1.55,1.239539174,1.239539176,1.239539177,1.239539221
Saudi Professional League,2025-02-13,12:25:00,Al-Shabab (KSA),Al-Quadisiya (KSA),3.4,3.55,2.28,2.36,3.55,3.7,2.28,2.38,1.73,1.77,1.63,1.7,2.42,2.58,7.4,32.0,6.0,15.5,6.8,27.0,11.0,900.0,12.0,38.0,3.95,14.0,5.5,690.0,5.4,70.0,12.0,65.0,7.0,17.0,7.4,29.0,15.0,90.0,20.0,170.0,5.7,100.0,6.0,130.0,6.2,580.0,5.6,55.0,4.6,55.0,8.2,1000.0,34011157,5344868.0,10201607.0,58805.0,1.239259188,1.239259198,1.239259187,1.239259197,3.55,3.7,1.37,1.39,14.0,21.0,1.05,1.07,4.8,5.3,1.24,1.26,1.73,1.79,1.39,1.42,1.37,1.4,1.239259179,1.239259191,1.239259192,1.239259202
UAE Arabian Gulf League,2025-02-13,13:00:00,Al Ain,Al-Ittihad Kalba,1.6,1.65,5.4,6.2,4.4,5.0,2.46,2.6,1.63,1.68,1.72,1.82,2.2,2.38,9.6,70.0,11.0,70.0,18.5,150.0,7.8,170.0,5.3,30.0,5.2,42.0,7.8,38.0,23.0,200.0,9.2,14.0,4.9,22.0,9.2,24.0,18.5,150.0,7.6,40.0,12.0,70.0,13.5,75.0,25.0,580.0,6.2,15.0,13.5,85.0,8.2,1000.0,34028578,1252830.0,10369568.0,58805.0,1.239552785,1.239552788,1.239552832,1.239552833,3.9,4.2,1.31,1.35,5.2,26.0,1.04,1.05,5.0,5.9,1.21,1.24,1.19,1.22,2.52,2.68,1.26,1.29,1.239552834,1.239552795,1.239552786,1.239552787
Egyptian Premier,2025-02-13,14:00:00,ENPPI,Al Ittihad (EGY),3.15,3.35,3.0,3.2,2.68,2.76,1.34,1.37,3.7,3.95,2.16,3.85,1.35,1.86,1.23,1000.0,1.21,70.0,1.21,100.0,1.22,900.0,1.08,20.0,1.19,42.0,1.21,75.0,1.22,170.0,1.23,1000.0,1.23,1000.0,1.23,1000.0,1.22,220.0,1.23,1000.0,1.23,1000.0,1.23,1000.0,1.23,1000.0,1.55,1000.0,1.55,1000.0,1.23,1000.0,34017448,5259327.0,7023879.0,58805.0,1.239358544,1.239358589,1.239358628,1.239358553,2.16,2.26,1.8,1.85,5.4,5.9,1.2,1.23,2.12,2.2,1.84,1.89,1.45,1.5,1.42,1.47,1.57,1.6,1.239358545,1.239358547,1.239358548,1.239358592
