League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Friendly Matches,2025-01-27,11:30:00,Sonderjyske,Bayern Munich II,1.53,1.74,4.0,6.4,5.0,18.0,3.25,6.0,1.28,1.44,1.38,1.65,1.01,1000.0,5.0,1000.0,1.31,130.0,1.32,180.0,1.33,1000.0,1.27,75.0,1.28,110.0,1.31,140.0,1.33,1000.0,1.28,100.0,1.28,100.0,1.31,290.0,1.33,1000.0,1.31,900.0,1.3,180.0,1.31,310.0,1.32,160.0,1.35,55.0,1.55,1000.0,1.37,1000.0,33976858,2364082.0,5949557.0,58805.0,1.238778469,1.238778472,1.238778516,1.238778517,1.01,11.0,1.15,1.28,1.02,110.0,1.02,1.07,1.02,18.0,1.06,1.25,1.19,1.3,2.34,2.9,1.16,1.25,1.238778518,1.238778479,1.23877847,1.238778471
Saudi 1st Division,2025-01-27,11:55:00,Al Jubail,Al Bukayriyah,3.1,3.8,2.48,2.8,2.84,3.35,1.46,1.57,2.74,3.25,0.0,0.0,0.0,0.0,1.47,980.0,1.48,980.0,1.13,17.5,1.1,1000.0,1.53,980.0,1.45,980.0,1.13,980.0,1.1,1000.0,1.13,1000.0,1.13,980.0,1.13,980.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.13,1000.0,33976784,26543395.0,25759565.0,58805.0,1.238755672,1.238755668,0.0,1.238755674,2.48,2.64,1.61,1.67,0.0,0.0,0.0,0.0,2.42,2.76,1.57,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.238755675,0.0,1.238755673
Romanian Liga I,2025-01-27,12:00:00,ACS Petrolul 52,Botosani,2.12,2.18,4.5,4.9,3.1,3.2,1.54,1.6,2.66,2.86,2.16,2.34,1.75,1.85,7.6,8.2,11.0,12.0,27.0,32.0,42.0,120.0,6.2,7.0,6.6,7.4,17.5,21.0,38.0,85.0,10.0,11.5,10.5,11.5,24.0,27.0,36.0,310.0,23.0,27.0,26.0,40.0,34.0,65.0,150.0,220.0,24.0,28.0,16.5,130.0,15.5,1000.0,33939527,14299496.0,3465177.0,58805.0,1.238222177,1.238222222,1.238222261,1.238222186,2.56,2.64,1.61,1.64,7.8,8.8,1.13,1.15,2.66,2.86,1.54,1.59,1.25,1.29,1.84,1.91,1.45,1.48,1.238222178,1.238222180,1.238222181,1.238222225
Saudi Professional League,2025-01-27,12:10:00,Al-Shabab (KSA),Al-Feiha,1.87,1.92,4.6,4.9,3.8,3.95,1.92,1.98,2.02,2.08,1.86,1.99,2.02,2.18,12.0,16.0,14.5,16.5,30.0,36.0,44.0,190.0,8.0,9.0,7.8,8.8,17.0,19.0,38.0,65.0,9.8,11.0,9.2,10.0,17.0,22.0,40.0,75.0,17.5,21.0,17.5,20.0,32.0,38.0,90.0,120.0,12.0,14.0,20.0,75.0,15.0,1000.0,33964705,5344868.0,13886091.0,58805.0,1.238580455,1.238580465,1.238580454,1.238580464,3.15,3.3,1.43,1.46,12.0,15.5,1.07,1.09,3.75,3.95,1.34,1.37,1.26,1.28,2.08,2.16,1.33,1.36,1.238580446,1.238580458,1.238580459,1.238580469
Egyptian Premier,2025-01-27,14:00:00,Al-Masry,ENPPI,1.91,1.96,5.7,6.0,3.1,3.3,1.47,1.5,3.0,3.15,2.5,2.68,1.59,1.67,6.6,7.4,11.5,13.5,21.0,140.0,13.5,230.0,5.2,5.9,7.0,7.8,20.0,980.0,42.0,160.0,8.2,9.6,10.5,12.0,27.0,34.0,13.5,200.0,19.0,900.0,25.0,70.0,30.0,95.0,14.5,360.0,11.0,36.0,8.6,290.0,14.5,1000.0,33968156,11162123.0,5259327.0,58805.0,1.238623154,1.238623199,1.238623239,1.238623163,2.38,2.46,1.68,1.73,6.8,7.8,1.15,1.17,2.48,2.56,1.64,1.68,1.2,1.21,2.04,2.1,1.43,1.48,1.238623155,1.238623157,1.238623158,1.238623203
Egyptian Premier,2025-01-27,14:00:00,Haras El Hodood,Future FC,5.1,5.6,2.2,2.26,2.74,2.82,1.36,1.39,3.6,3.75,1.33,3.1,1.47,1000.0,1.26,980.0,1.37,980.0,1.38,75.0,1.39,120.0,1.27,980.0,1.37,980.0,1.36,980.0,1.38,120.0,1.4,210.0,1.4,980.0,1.41,980.0,20.0,170.0,1.41,1000.0,1.41,1000.0,1.41,1000.0,1.42,1000.0,1.55,1000.0,1.55,1000.0,1.42,1000.0,33968874,5168506.0,41860831.0,58805.0,1.238635603,1.238635648,1.238635687,1.238635612,2.16,2.24,1.8,1.86,5.5,5.9,1.21,1.22,2.22,2.28,1.78,1.82,1.79,1.84,1.22,1.23,1.55,1.58,1.238635604,1.238635606,1.238635607,1.238635651
Saudi Professional League,2025-01-27,14:00:00,Al-Quadisiya (KSA),Al-Hilal,4.5,4.8,1.77,1.8,4.3,4.6,2.62,2.76,1.57,1.61,1.64,1.68,2.48,2.56,20.0,24.0,12.0,14.0,11.5,13.5,18.5,20.0,20.0,25.0,9.2,10.5,9.4,10.5,14.5,16.5,36.0,40.0,16.5,19.0,15.0,17.0,22.0,26.0,20.0,100.0,28.0,48.0,23.0,46.0,34.0,65.0,34.0,36.0,7.0,8.0,15.0,600.0,33964712,10201607.0,3725113.0,58805.0,1.238580112,1.238580096,1.238580111,1.238580121,4.1,4.4,1.3,1.33,21.0,36.0,1.04,1.05,5.9,6.4,1.19,1.21,2.24,2.3,1.27,1.29,1.27,1.3,1.238580114,1.238580116,1.238580117,1.238580099
Turkish 1 Lig,2025-01-27,14:00:00,Sakaryaspor,Manisa FK,2.26,2.46,3.25,3.6,3.35,3.7,1.93,2.08,1.92,2.08,1.74,1.85,2.16,2.36,7.0,21.0,6.2,980.0,7.0,110.0,6.0,75.0,5.3,980.0,3.85,42.0,6.6,980.0,11.0,180.0,7.4,85.0,5.5,980.0,8.4,980.0,15.0,240.0,11.5,900.0,8.2,140.0,13.0,120.0,13.0,580.0,5.4,55.0,7.2,46.0,8.2,1000.0,33959290,508781.0,27282595.0,58805.0,1.238507658,1.238507703,1.238507742,1.238507667,3.1,3.35,1.43,1.47,8.6,18.0,1.06,1.09,3.85,4.3,1.31,1.33,1.39,1.45,1.68,1.77,1.37,1.43,1.238507659,1.238507661,1.238507662,1.238507706
Turkish Super League,2025-01-27,14:00:00,Kasimpasa,Hatayspor,1.75,1.77,5.0,5.2,4.2,4.3,2.36,2.38,1.72,1.73,1.73,1.76,2.3,2.38,17.5,19.5,20.0,32.0,38.0,40.0,44.0,130.0,10.0,11.0,8.6,9.2,18.0,19.5,44.0,60.0,10.5,11.5,9.4,9.8,16.5,17.5,44.0,65.0,16.0,18.0,15.0,16.5,26.0,32.0,44.0,90.0,8.0,8.6,14.5,55.0,19.5,1000.0,33957371,2080735.0,965417.0,58805.0,1.238473833,1.238473843,1.238473832,1.238473842,3.7,3.85,1.35,1.37,17.5,21.0,1.05,1.06,5.1,5.3,1.24,1.25,1.23,1.25,2.28,2.34,1.3,1.32,1.238473824,1.238473836,1.238473837,1.238473847
Italian Serie A,2025-01-27,14:30:00,Venezia,Verona,2.36,2.38,3.45,3.5,3.45,3.5,1.96,1.98,2.02,2.04,1.81,1.84,2.2,2.24,12.5,13.5,13.0,13.5,21.0,23.0,55.0,60.0,9.8,10.5,7.2,7.4,13.5,14.0,36.0,40.0,13.5,14.5,10.5,11.0,15.5,17.0,46.0,48.0,26.0,30.0,23.0,24.0,36.0,38.0,80.0,95.0,17.5,19.0,34.0,38.0,350.0,970.0,33938001,44504.0,676465.0,58805.0,1.238198339,1.238198323,1.238198338,1.238198348,3.1,3.25,1.45,1.48,12.5,13.0,1.08,1.09,3.9,4.0,1.33,1.35,1.4,1.41,1.72,1.74,1.4,1.41,1.238198341,1.238198343,1.238198344,1.238198326
Romanian Liga I,2025-01-27,15:00:00,CFR Cluj,Farul Constanta,1.67,1.71,5.9,6.6,3.95,4.2,1.96,2.04,1.96,2.04,1.95,2.06,1.94,2.06,12.5,14.5,18.0,21.0,30.0,48.0,14.0,170.0,7.6,8.4,7.8,9.2,20.0,23.0,30.0,90.0,6.4,9.6,8.8,13.5,20.0,23.0,28.0,290.0,15.0,16.0,16.0,18.0,21.0,40.0,14.5,140.0,9.4,11.0,25.0,110.0,15.0,1000.0,33960026,1193695.0,1556985.0,58805.0,1.238512500,1.238512545,1.238512584,1.238512509,3.2,3.4,1.42,1.46,11.5,15.0,1.07,1.09,3.8,4.3,1.31,1.36,1.18,1.2,2.4,2.48,1.31,1.34,1.238512501,1.238512503,1.238512504,1.238512548
Portuguese Segunda Liga,2025-01-27,15:00:00,Torreense,Benfica B,2.46,2.56,3.05,3.35,3.35,3.6,1.85,1.91,2.08,2.18,1.8,1.91,2.1,2.26,5.3,22.0,5.7,980.0,17.5,100.0,16.0,170.0,5.1,11.0,3.95,14.0,6.6,16.0,14.0,170.0,12.5,55.0,5.7,14.0,8.8,980.0,16.0,220.0,12.5,900.0,11.5,130.0,14.0,180.0,13.0,580.0,6.2,29.0,7.6,1000.0,7.8,1000.0,33959204,2694162.0,6563318.0,58805.0,1.238505222,1.238505267,1.238505306,1.238505231,3.05,3.25,1.45,1.49,10.0,13.5,1.08,1.1,3.55,3.85,1.35,1.38,1.43,1.48,1.64,1.69,1.38,1.42,1.238505223,1.238505225,1.238505226,1.238505270
Israeli Premier League,2025-01-27,15:30:00,Maccabi Haifa,Maccabi Tel Aviv,2.5,2.58,2.92,3.1,3.55,3.75,2.28,2.44,1.7,1.79,1.6,1.7,2.42,2.64,15.5,20.0,13.0,18.5,16.0,70.0,16.5,160.0,11.0,16.5,7.6,9.4,9.6,15.5,10.5,90.0,13.5,22.0,8.8,980.0,13.0,19.0,13.0,100.0,14.5,140.0,19.5,140.0,14.0,190.0,20.0,580.0,11.5,16.5,17.0,22.0,8.4,1000.0,33962551,52465647.0,197970.0,58805.0,1.238547980,1.238548025,1.238548064,1.238547989,3.8,3.9,1.34,1.36,10.0,26.0,1.05,1.07,4.5,5.4,1.23,1.27,1.48,1.51,1.63,1.67,1.36,1.4,1.238547981,1.238547983,1.238547984,1.238548028
Dutch Eerste Divisie,2025-01-27,16:00:00,Den Bosch,Jong FC Utrecht,1.67,1.7,5.6,6.2,4.2,4.4,2.28,2.4,1.72,1.79,1.75,1.85,2.18,2.32,16.5,19.0,21.0,25.0,40.0,80.0,15.5,150.0,9.2,10.5,9.0,9.8,19.5,22.0,38.0,70.0,9.6,11.0,9.0,9.8,17.5,19.5,36.0,70.0,14.5,16.5,14.5,16.0,26.0,30.0,28.0,95.0,7.4,8.4,14.0,70.0,16.5,1000.0,33972109,48452.0,11378686.0,58805.0,1.238676500,1.238676510,1.238676499,1.238676509,3.65,3.8,1.36,1.38,13.5,26.0,1.04,1.06,4.8,5.4,1.24,1.26,1.2,1.22,2.42,2.52,1.29,1.32,1.238676491,1.238676503,1.238676504,1.238676514
Dutch Eerste Divisie,2025-01-27,16:00:00,Jong PSV Eindhoven,VVV Venlo,2.48,2.58,2.7,2.84,4.0,4.2,2.92,3.1,1.48,1.52,1.48,1.53,2.88,3.1,20.0,29.0,17.5,21.0,20.0,26.0,20.0,50.0,17.5,22.0,9.0,11.0,11.5,14.5,20.0,32.0,19.0,24.0,11.0,13.5,12.5,14.5,20.0,32.0,29.0,38.0,17.5,24.0,21.0,34.0,28.0,60.0,10.0,12.0,12.0,14.5,7.4,850.0,33960157,7976153.0,13441259.0,58805.0,1.238513383,1.238513428,1.238513467,1.238513392,4.4,4.8,1.26,1.29,6.8,36.0,1.03,1.04,6.8,8.0,1.15,1.17,1.54,1.59,1.63,1.68,1.31,1.34,1.238513384,1.238513386,1.238513387,1.238513431
English Premier League 2 - Div 1,2025-01-27,16:00:00,Newcastle U21,Everton U21,1.73,1.8,4.1,4.3,4.9,5.4,2.92,4.3,1.35,1.47,1.47,1.57,2.74,3.25,21.0,42.0,25.0,44.0,20.0,46.0,8.4,170.0,11.0,27.0,10.5,13.5,16.5,19.0,18.5,42.0,14.0,18.0,9.8,12.0,13.5,15.5,21.0,100.0,11.0,23.0,12.0,16.5,17.5,22.0,20.0,55.0,5.1,6.2,12.5,240.0,8.8,600.0,33967657,6630668.0,6689709.0,58805.0,1.238615212,1.238615257,1.238615296,1.238615221,4.8,6.6,1.17,1.27,3.15,55.0,1.02,1.05,2.92,12.5,1.09,1.2,1.3,1.33,2.24,2.38,1.23,1.25,1.238615213,1.238615215,1.238615216,1.238615260
English Premier League 2 - Div 1,2025-01-27,16:00:00,Reading U21,Stoke U21,2.36,2.42,2.7,2.76,4.4,4.6,2.84,3.15,1.47,1.54,1.47,1.59,2.7,3.3,22.0,29.0,6.8,22.0,19.0,25.0,7.8,46.0,9.6,20.0,5.6,42.0,12.0,13.5,22.0,26.0,11.0,1000.0,11.0,1000.0,13.0,980.0,25.0,28.0,8.8,38.0,19.0,22.0,8.0,26.0,22.0,48.0,9.8,11.5,12.0,14.0,8.4,850.0,33976980,6586874.0,6630666.0,58805.0,1.238759839,1.238759884,1.238759923,1.238759848,4.3,4.9,1.26,1.3,3.25,55.0,1.02,1.04,3.35,11.0,1.15,1.18,1.56,1.59,1.7,1.73,1.27,1.29,1.238759840,1.238759842,1.238759843,1.238759887
English Premier League 2 - Div 1,2025-01-27,16:00:00,Leeds United U21,West Ham U21,3.15,3.7,1.98,2.18,4.3,5.8,3.0,3.35,1.43,1.49,1.47,1.57,2.76,3.1,14.0,980.0,7.6,120.0,4.5,170.0,3.75,900.0,4.8,980.0,2.8,42.0,4.7,980.0,7.4,260.0,3.5,95.0,6.0,980.0,3.6,980.0,4.6,130.0,3.25,190.0,3.9,190.0,3.9,260.0,3.4,580.0,3.85,210.0,2.92,85.0,3.6,850.0,33976978,6731074.0,6586873.0,58805.0,1.238759929,1.238759974,1.238760013,1.238759938,4.4,5.1,1.25,1.28,1.27,55.0,1.02,1.04,3.05,11.0,1.14,1.17,1.86,2.04,1.39,1.46,1.25,1.31,1.238759930,1.238759932,1.238759933,1.238759977
English Premier League 2 - Div 1,2025-01-27,16:00:00,Derby U21,Blackburn U21,1.99,2.2,2.94,3.55,4.4,6.0,4.0,4.8,1.28,1.32,1.32,1.43,3.35,4.1,14.0,980.0,5.0,980.0,5.1,100.0,2.38,190.0,4.8,980.0,4.4,980.0,6.8,980.0,4.8,190.0,4.7,70.0,5.5,980.0,4.2,980.0,5.0,250.0,4.9,90.0,7.0,55.0,7.8,65.0,5.0,580.0,3.05,55.0,3.95,200.0,5.5,850.0,33976977,6692744.0,6628130.0,58805.0,1.238760019,1.238760064,1.238760103,1.238760028,5.5,6.6,1.18,1.21,1.28,110.0,1.01,1.03,1.15,21.0,1.08,1.12,1.4,1.52,1.84,2.02,1.23,1.3,1.238760020,1.238760022,1.238760023,1.238760067
