League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
CONCACAF Champions League,2025-02-07,00:00:00,Cavalry,Pumas UNAM,5.8,6.6,1.65,1.67,4.2,4.6,2.06,2.2,1.83,1.95,1.87,2.08,1.94,2.14,14.5,21.0,7.6,9.4,8.2,10.0,12.5,18.0,5.1,27.0,8.4,10.5,8.6,12.0,14.5,21.0,5.5,65.0,5.1,28.0,18.0,27.0,5.4,44.0,5.8,220.0,5.7,110.0,5.6,95.0,5.7,150.0,5.7,130.0,7.6,9.0,5.9,1000.0,34001253,24151527.0,328955.0,58805.0,1.239132623,1.239132671,1.239132712,1.239132634,3.4,3.65,1.38,1.42,11.0,21.0,1.05,1.08,4.0,4.8,1.27,1.32,2.46,2.54,1.18,1.21,1.28,1.32,1.239132625,1.239132627,1.239132628,1.239132675
Mexican Women's Matches,2025-02-07,00:00:00,Santos Laguna (W),Club Tijuana (W),6.2,8.4,1.46,1.52,4.8,6.4,2.62,2.86,1.54,1.61,1.73,1.94,2.06,2.36,4.3,980.0,3.95,980.0,8.2,13.0,4.1,17.0,4.4,980.0,4.0,980.0,7.8,980.0,10.0,17.0,4.0,70.0,4.3,980.0,4.2,980.0,4.4,34.0,4.1,1000.0,4.0,1000.0,4.0,80.0,4.8,1000.0,4.0,1000.0,3.85,5.9,4.2,1000.0,34006797,16792304.0,13968899.0,58805.0,1.239210821,1.239210866,1.239210905,1.23921083,4.2,4.5,1.29,1.31,1.79,36.0,1.03,1.05,4.6,7.0,1.17,1.22,2.88,3.3,1.16,1.18,1.2,1.25,1.239210822,1.239210824,1.239210825,1.239210869
Mexican Women's Matches,2025-02-07,00:00:00,FC Juarez (W),Queretaro (W),1.2,1.23,15.0,21.0,7.2,8.6,2.68,2.9,1.53,1.59,2.24,2.54,1.65,1.81,25.0,980.0,7.8,980.0,8.6,1000.0,6.8,1000.0,4.9,10.0,16.0,980.0,8.2,980.0,6.8,1000.0,7.4,22.0,5.4,27.0,36.0,1000.0,8.4,1000.0,7.6,180.0,11.0,17.0,16.5,1000.0,8.8,1000.0,3.4,3.85,9.0,1000.0,9.2,1000.0,34006825,25062045.0,16652588.0,58805.0,1.239204681,1.239204726,1.239204765,1.23920469,4.1,4.5,1.29,1.32,17.5,55.0,1.03,1.04,5.8,7.4,1.17,1.2,1.05,1.07,5.0,6.0,1.13,1.16,1.239204682,1.239204684,1.239204685,1.239204729
Australian A-League Women,2025-02-07,02:50:00,Adelaide United (W),Perth Glory (W),1.71,1.79,4.8,5.5,4.0,4.6,2.16,2.42,1.71,1.86,1.74,1.87,2.14,2.34,13.5,980.0,15.0,26.0,4.0,50.0,4.2,1000.0,7.6,980.0,7.2,980.0,14.5,25.0,4.1,75.0,8.2,13.5,7.4,12.0,14.0,980.0,4.1,75.0,13.0,22.0,12.5,21.0,4.3,38.0,4.1,1000.0,6.8,11.0,4.1,75.0,4.3,1000.0,33994216,8839013.0,8839004.0,58805.0,1.239016197,1.239016201,1.239016276,1.239016198,2.94,4.3,1.3,1.49,1.27,21.0,1.05,1.09,4.3,5.2,1.24,1.3,1.18,1.32,2.04,2.76,1.23,1.39,1.239016281,1.239016283,1.239016199,1.2390162
Indonesian Liga 1,2025-02-07,05:30:00,Persita Tangerang,Persik Kediri,2.48,2.82,2.86,3.5,3.25,4.1,1.8,1.94,2.06,2.26,1.69,2.16,1.86,2.46,1.13,14.5,1.01,13.5,1.01,24.0,1.01,60.0,1.13,980.0,1.13,9.4,1.01,16.0,1.01,42.0,1.01,20.0,1.13,15.0,1.01,980.0,1.01,60.0,1.01,50.0,21.0,38.0,1.01,60.0,1.01,140.0,1.01,32.0,1.13,40.0,1.01,1000.0,34000193,7292505.0,2373015.0,58805.0,1.239113757,1.239113802,1.239113841,1.239113766,2.58,3.6,1.39,1.63,7.2,15.5,1.07,1.16,3.3,3.8,1.36,1.44,1.43,1.54,1.55,1.68,1.34,1.45,1.239113758,1.23911376,1.239113761,1.239113805
Australian A-League Men,2025-02-07,05:35:00,Adelaide United,Melbourne City,2.04,2.06,3.8,3.85,4.0,4.1,2.52,2.66,1.6,1.66,1.57,1.62,2.62,2.76,21.0,25.0,18.0,20.0,26.0,32.0,55.0,70.0,12.5,14.0,8.8,9.4,14.5,15.5,30.0,38.0,13.5,15.0,10.0,11.0,14.0,15.0,32.0,40.0,22.0,25.0,16.5,18.0,23.0,26.0,50.0,65.0,8.8,9.6,23.0,26.0,110.0,480.0,33977041,571273.0,8586946.0,58805.0,1.238759107,1.238759111,1.238759186,1.238759108,3.7,4.9,1.25,1.37,18.5,26.0,1.04,1.06,5.4,6.6,1.18,1.23,1.35,1.36,1.94,1.97,1.32,1.34,1.238759191,1.238759193,1.238759109,1.23875911
Myanmar Matches,2025-02-07,06:30:00,Myawady FC,Dagon Port FC,1.15,3.45,1.7,130.0,4.6,8.0,2.66,21.0,1.2,1.49,1.01,1000.0,1.01,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,34009420,22580287.0,66791754.0,58805.0,1.239237162,1.239237207,1.239237246,1.239237171,1.01,9.4,1.12,1.35,5.3,110.0,1.01,1.05,3.0,110.0,1.05,1.23,1.01,2.42,1.4,7.6,1.14,1.22,1.239237163,1.239237165,1.239237166,1.23923721
Indian I-League,2025-02-07,07:00:00,Churchill Brothers,Gokulam FC,2.16,2.4,3.0,3.95,3.55,4.8,2.1,2.38,1.73,1.9,1.53,1.9,2.1,2.9,3.95,980.0,11.0,980.0,4.0,32.0,3.15,70.0,8.8,980.0,6.4,980.0,10.0,980.0,4.1,44.0,11.5,19.5,8.0,980.0,4.0,980.0,4.2,1000.0,4.0,36.0,4.0,28.0,4.1,40.0,3.3,1000.0,4.0,19.0,4.0,38.0,3.3,1000.0,34006041,4484783.0,16193894.0,58805.0,1.23918948,1.239189525,1.239189564,1.239189489,1.05,1000.0,1.01,110.0,4.2,21.0,1.05,1.08,3.75,5.2,1.24,1.32,1.38,1.45,1.8,1.87,1.32,1.39,1.239189481,1.239189483,1.239189484,1.239189528
Friendly Matches,2025-02-07,07:00:00,Podbeskidzie B-B,SFC Opava,2.2,3.3,2.28,3.4,3.15,1000.0,1.88,2.62,1.61,2.14,1.01,1000.0,1.01,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,34010109,4135278.0,6247170.0,58805.0,1.239245358,1.239245405,1.239245444,1.239245368,1.01,110.0,1.35,1000.0,2.84,36.0,1.03,1.55,2.84,36.0,1.03,1.55,1.42,1.78,1.44,1.82,1.12,1.47,1.239245359,1.239245362,1.239245363,1.239245408
Friendly Matches,2025-02-07,07:00:00,Prostejov,Zlate Moravce,2.3,110.0,1.28,4.2,1.81,1000.0,1.48,2.76,1.57,3.1,1.01,1000.0,1.01,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,34010048,6607086.0,2397382.0,58805.0,1.23924554,1.239245585,1.239245624,1.239245549,1.01,1000.0,1.01,1000.0,1.48,1000.0,1.01,3.1,1.48,110.0,1.01,3.1,1.31,4.6,1.26,1.76,1.01,2.24,1.239245541,1.239245543,1.239245544,1.239245588
Azerbaijan 1st Division,2025-02-07,07:00:00,Baku Sporting,Zaqatala,1.09,990.0,1.36,1000.0,3.35,4.6,1.61,2.64,1.61,2.64,1.02,20.0,1.02,20.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,34008723,74042070.0,15282695.0,58805.0,1.239224022,1.239224067,1.239224106,1.239224031,2.52,110.0,1.25,1.65,2.66,18.0,1.06,1.13,2.66,6.0,1.2,1.6,1.59,3.8,1.01,1.5,1.27,1.42,1.239224023,1.239224025,1.239224026,1.23922407
Azerbaijan 1st Division,2025-02-07,07:00:00,Energetik Mingechevir,Qaradag Lokbatan,1.29,990.0,1.29,990.0,3.3,5.4,1.61,2.98,1.51,2.64,1.02,20.0,1.02,20.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,34008725,12152001.0,12175964.0,58805.0,1.239223928,1.239223976,1.239224016,1.239223939,2.66,110.0,1.25,1.6,2.8,21.0,1.05,1.14,1.61,21.0,1.2,1.55,1.01,4.5,1.01,4.5,1.22,1.43,1.239223929,1.239223932,1.239223933,1.23922398
Friendly Matches,2025-02-07,07:00:00,Wisla Plock,Polonia Warszawa,2.34,3.15,1.91,3.4,3.5,110.0,2.06,3.0,1.5,1.95,1.01,1000.0,1.01,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,34010147,487520.0,10490469.0,58805.0,1.239245175,1.23924522,1.239245259,1.239245184,1.01,110.0,1.32,110.0,2.06,36.0,1.03,1.95,2.06,36.0,1.13,1.95,1.41,2.1,1.46,1.74,1.01,1.4,1.239245176,1.239245178,1.239245179,1.239245223
Australian A-League Men,2025-02-07,07:45:00,Perth Glory,Central Coast Mariners,3.3,3.4,2.26,2.28,3.85,3.9,2.18,2.3,1.77,1.84,1.64,1.73,2.36,2.54,16.5,18.5,11.0,12.0,14.5,15.5,26.0,29.0,14.5,15.5,7.8,8.6,10.0,11.0,19.5,22.0,23.0,26.0,13.0,14.0,15.0,16.5,27.0,32.0,50.0,60.0,30.0,36.0,34.0,40.0,60.0,75.0,25.0,29.0,12.0,14.5,17.0,1000.0,33977042,370132.0,1205126.0,58805.0,1.238759213,1.238759217,1.238759292,1.238759214,3.5,4.6,1.28,1.4,13.5,21.0,1.05,1.08,4.4,5.0,1.25,1.29,1.78,1.8,1.42,1.44,1.34,1.36,1.238759297,1.238759299,1.238759215,1.238759216
Friendly Matches,2025-02-07,08:00:00,FC Fastav Zlin B,Sigma Olomouc B,1.41,1000.0,1.39,4.9,3.85,1000.0,1.43,5.1,1.52,3.35,1.02,20.0,1.02,20.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,34008498,10300499.0,10079892.0,58805.0,1.239219758,1.239219803,1.239219842,1.239219767,1.05,1000.0,1.01,110.0,2.36,110.0,1.01,1.74,2.36,110.0,1.01,1.74,1.38,3.6,1.02,3.45,1.01,1.35,1.239219759,1.239219761,1.239219762,1.239219806
Thai Division 1,2025-02-07,08:00:00,Kanchanaburi FC,Sisaket Unit,1.93,150.0,1.26,150.0,3.2,5.5,1.19,13.5,1.08,6.4,1.01,1000.0,1.01,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,34009436,41390074.0,79862863.0,58805.0,1.239237272,1.239237275,1.239237319,1.23923732,1.01,1000.0,1.01,1000.0,7.2,15.5,1.07,1.16,1.19,15.5,1.07,6.4,1.21,4.9,1.01,2.08,1.22,1.45,1.239237321,1.239237282,1.239237273,1.239237274
Malaysian Super League,2025-02-07,08:30:00,Kuching FA,Perak,2.1,1000.0,1.26,1000.0,3.55,5.5,1.33,8.2,1.14,4.1,1.02,20.0,1.02,20.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,34009075,13016111.0,5528833.0,58805.0,1.239228965,1.23922901,1.239229049,1.239228974,1.2,110.0,1.23,110.0,1.33,36.0,1.03,1.08,1.33,36.0,1.03,4.1,1.33,4.9,1.01,1.9,1.22,1.39,1.239228966,1.239228968,1.239228969,1.239229013
Chinese Super Cup,2025-02-07,08:35:00,Shanghai Port FC,Shanghai Shenhua,2.86,2.98,2.48,2.56,3.75,3.85,2.14,2.4,1.72,1.88,1.52,1.9,2.12,2.9,13.0,980.0,1.13,980.0,13.5,23.0,1.01,44.0,10.0,980.0,6.6,980.0,9.0,980.0,1.13,32.0,15.0,25.0,1.13,980.0,12.0,980.0,1.01,44.0,1.01,55.0,1.13,34.0,1.01,44.0,1.01,95.0,15.0,25.0,12.5,22.0,1.01,1000.0,34007443,51006167.0,1550828.0,58805.0,1.239211833,1.239211878,1.239211917,1.239211842,2.92,4.3,1.3,1.52,3.8,26.0,1.04,1.31,3.8,5.8,1.24,1.31,1.64,1.67,1.51,1.54,1.35,1.37,1.239211834,1.239211836,1.239211837,1.239211881
Indonesian Liga 1,2025-02-07,09:00:00,Persis Solo,Persebaya Surabaya,2.38,2.72,2.96,3.65,3.0,4.1,1.73,1.9,2.1,2.62,1.72,2.24,1.81,2.38,3.85,980.0,3.7,980.0,3.95,25.0,4.2,65.0,7.2,980.0,5.8,980.0,4.0,980.0,4.3,48.0,3.7,21.0,4.0,980.0,4.0,980.0,4.2,70.0,4.1,44.0,4.1,36.0,4.2,60.0,5.2,1000.0,4.1,38.0,4.1,48.0,4.5,1000.0,34003020,9587704.0,10224413.0,58805.0,1.239154548,1.239154593,1.239154632,1.239154557,2.68,3.45,1.41,1.59,1.27,18.0,1.06,1.14,3.1,3.95,1.38,1.47,1.4,1.51,1.58,1.72,1.37,1.47,1.239154549,1.239154551,1.239154552,1.239154596
Friendly Matches,2025-02-07,09:00:00,Stabaek,Stromsgodset,2.52,3.5,2.1,2.72,1.09,110.0,2.34,3.65,1.37,1.75,1.01,1000.0,1.01,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,34010333,50045.0,31319.0,58805.0,1.239251783,1.239251828,1.239251867,1.239251792,1.01,110.0,1.25,110.0,2.34,55.0,1.02,1.75,2.34,55.0,1.02,1.75,1.58,1.91,1.54,1.66,1.18,1.39,1.239251784,1.239251786,1.239251787,1.239251831
Friendly Matches,2025-02-07,09:00:00,HJK Helsinki,Paide Linnameeskond,1.19,130.0,1.1,7.0,1.19,1000.0,1.19,11.0,1.1,6.4,1.01,1000.0,1.01,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,34010105,6390.0,5407316.0,58805.0,1.239245721,1.239245766,1.239245805,1.23924573,1.01,1000.0,1.01,1000.0,1.18,55.0,1.03,110.0,1.19,55.0,1.03,6.4,1.16,11.0,1.01,6.4,1.01,6.4,1.239245722,1.239245724,1.239245725,1.239245769
Bosnian Cup,2025-02-07,09:00:00,FK Igman Konjic,Zrinjski,1.09,130.0,1.1,110.0,2.1,1000.0,1.25,8.8,1.13,5.0,1.01,1000.0,1.01,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,34010198,20716213.0,4807138.0,58805.0,1.239244632,1.239244677,1.239244716,1.239244641,1.01,1000.0,1.01,1000.0,1.25,26.0,1.04,1.1,1.25,26.0,1.04,5.0,1.01,11.0,1.01,1.08,1.02,1.91,1.239244633,1.239244635,1.239244636,1.23924468
Indonesian Liga 2,2025-02-07,09:00:00,Persijap Jepara,PSKC Cimahi,1.1,970.0,1.14,1000.0,1.1,100.0,1.23,13.5,1.08,5.4,1.02,20.0,1.02,20.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,1.37,1000.0,34008528,5247875.0,19557794.0,58805.0,1.239220311,1.239220356,1.239220395,1.23922032,1.2,110.0,1.53,110.0,1.23,15.5,1.07,1.17,1.23,15.5,1.07,5.4,1.01,8.2,1.01,11.0,1.01,11.0,1.239220312,1.239220314,1.239220315,1.239220359
