League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Egyptian 2nd Division,2025-01-09,09:30:00,Tersana SC,Telecom Egypt SC,2.46,3.7,2.72,4.3,2.38,4.4,1.29,1.56,2.78,4.5,1.12,1000.0,1.12,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33923425,8147135.0,41159281.0,58805.0,1.237984501,1.237984546,1.237984585,1.23798451,1.96,2.74,1.58,2.04,3.9,1000.0,1.01,1.35,2.0,2.78,1.56,2.0,1.48,1.59,1.39,1.68,1.29,1.72,1.237984502,1.237984504,1.237984505,1.237984549
Egyptian 2nd Division,2025-01-09,09:30:00,La Viena FC,Suez Montakhab,1.29,2.34,3.75,7.2,2.74,950.0,1.43,1.81,2.24,3.3,1.12,1000.0,1.12,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33923416,38387037.0,10468560.0,58805.0,1.237984681,1.237984726,1.237984765,1.23798469,2.18,3.05,1.49,1.84,2.26,1000.0,1.01,1.8,2.26,3.25,1.44,1.8,1.21,1.36,1.74,4.4,1.01,1.57,1.237984682,1.237984684,1.237984685,1.237984729
Friendly Matches,2025-01-09,10:00:00,Hajduk Split,VfL Osnabruck,1.44,1000.0,1.04,1000.0,1.23,1000.0,2.78,1000.0,1.01,1.56,1.12,1000.0,1.12,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33923266,46725.0,13450471.0,58805.0,1.237987696,1.237987741,1.23798778,1.237987705,1.01,1000.0,1.01,20.0,2.78,1000.0,1.01,1.56,2.78,1000.0,1.01,1.56,1.1,1.32,1.01,3.3,1.07,1.27,1.237987697,1.237987699,1.2379877,1.237987744
Indian Super League,2025-01-09,11:00:00,Chennaiyin FC,Odisha,2.2,2.42,2.92,3.3,3.55,4.4,2.32,2.62,1.62,1.76,1.58,1.68,2.46,2.72,4.1,980.0,3.85,980.0,4.0,29.0,4.4,60.0,3.7,17.5,7.2,980.0,3.65,16.5,4.2,36.0,3.85,21.0,8.6,980.0,3.8,980.0,4.2,42.0,4.2,38.0,4.0,26.0,4.1,34.0,4.4,75.0,9.0,14.0,3.9,23.0,4.7,1000.0,33912968,16092263.0,26603171.0,58805.0,1.237860618,1.237860663,1.237860702,1.237860627,3.15,4.8,1.27,1.46,4.2,36.0,1.04,1.07,4.2,7.4,1.16,1.31,1.47,1.53,1.7,1.84,1.29,1.35,1.237860619,1.237860621,1.237860622,1.237860666
Friendly Matches,2025-01-09,11:00:00,Fortuna Dusseldorf,Bodo Glimt,1.04,1000.0,1.7,3.0,1.23,1000.0,2.16,990.0,1.01,1.85,1.12,1000.0,1.12,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33923259,879210.0,373549.0,58805.0,1.237987786,1.237987831,1.23798787,1.237987795,1.01,1000.0,1.01,20.0,2.16,1000.0,1.01,1.85,2.16,1000.0,1.01,1.85,1.6,1.93,1.42,1.57,1.26,1.33,1.237987787,1.237987789,1.23798779,1.237987834
Friendly Matches,2025-01-09,11:00:00,Osijek,Opatija,1.2,1.84,2.24,1000.0,2.24,1000.0,1.98,2.98,1.51,2.02,1.12,1000.0,1.12,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33923258,16777.0,4940514.0,58805.0,1.237987876,1.237987921,1.23798796,1.237987885,1.01,1000.0,1.01,20.0,2.92,1000.0,1.01,1.52,2.92,1000.0,1.01,1.52,1.01,1.33,2.18,4.1,1.01,1.81,1.237987877,1.237987879,1.23798788,1.237987924
Saudi Professional League,2025-01-09,11:45:00,Al-Fateh (KSA),Al-Wahda (KSA),0.0,0.0,0.0,0.0,0.0,0.0,2.16,2.34,1.75,1.86,1.63,1.72,2.38,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33908003,0.0,0.0,0.0,1.23778965,1.23778966,1.237789649,1.237789659,3.45,4.5,1.28,1.41,0.0,0.0,0.0,0.0,4.4,5.0,1.25,1.29,0.0,0.0,0.0,0.0,0.0,0.0,1.237789641,1.237789653,1.237789654,1.237789664
Saudi Professional League,2025-01-09,12:00:00,Al Riyadh SC,Al-Khaleej Saihat,2.64,2.88,2.82,3.1,3.25,3.55,0.0,0.0,0.0,0.0,1.76,1.91,2.08,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33908001,5327845.0,10369569.0,58805.0,1.237789766,1.237789776,1.237789765,1.237789775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.237789757,1.237789769,1.23778977,1.23778978
Friendly Matches,2025-01-09,13:00:00,Treibach,Wolfsberger AC,36.0,1000.0,1.04,1.1,1.02,1000.0,1.13,1000.0,1.01,8.8,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.52,1000.0,1.52,1000.0,1.03,1000.0,33923511,9553932.0,7418999.0,58805.0,1.237988184,1.237988229,1.237988268,1.237988193,1.01,1000.0,1.01,1000.0,1.13,1000.0,1.01,8.8,1.13,1000.0,1.01,8.8,1.01,36.0,1.01,1.03,1.01,1.07,1.237988185,1.237988187,1.237988188,1.237988232
Saudi Professional League,2025-01-09,14:00:00,Al Nassr,Al-Akhdoud,1.32,1.34,10.5,11.5,5.9,6.4,2.8,2.92,1.52,1.56,1.92,2.04,1.96,2.1,25.0,29.0,38.0,46.0,14.0,110.0,15.0,440.0,10.5,11.5,12.5,14.0,32.0,40.0,14.5,160.0,8.4,9.2,9.6,10.5,20.0,36.0,13.5,120.0,9.8,11.5,12.0,13.0,27.0,32.0,14.0,130.0,4.1,4.4,80.0,150.0,15.5,1000.0,33908269,6359075.0,21666423.0,58805.0,1.237792095,1.23779214,1.237792179,1.237792104,4.3,4.6,1.27,1.3,24.0,36.0,1.03,1.04,6.4,7.4,1.16,1.18,1.09,1.11,3.85,4.2,1.18,1.2,1.237792096,1.237792098,1.237792099,1.237792143
