Date,Time,League,Home,Away,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_1X_Back,Odd_1X_Lay,Odd_X2_Back,Odd_X2_Lay,Odd_12_Back,Odd_12_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Double_Chance,IDMercado_Over_Under_05_Goals,IDMercado_Over_Under_15_Goals,IDMercado_Over_Under_25_Goals,IDMercado_Over_Under_35_Goals,IDMercado_Over_Under_45_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,ID_Evento
2025-03-28,05:00:00,Australian A-League Women,Western Sydney (W),Sydney FC (W),1.05,1000.0,1.01,110.0,1.43,1.75,2.32,3.35,1.01,28.0,1.01,1000.0,1.94,990.0,1.04,2.06,1.94,950.0,1.01,1000.0,1.01,1000.0,1.01,1.32,1.1,26.0,1.04,110.0,3.4,6.0,1.2,1.42,1.91,2.6,1.62,2.1,1.34,1.63,2.58,3.95,1.11,1.28,4.6,9.6,0.0,0.0,0.0,0.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.241461509,1.241461510,1.241461550,8839006.0,8839012.0,58805.0,1.241461497,1.241461549,1.241461507,1.241461501,1.241461500,1.241461502,1.241461503,0,1.241461498,34148345
2025-03-28,05:35:00,Australian A-League Men,Macarthur FC,Newcastle Jets,1.05,4.6,1.28,110.0,1.59,1.93,2.08,2.7,1.01,110.0,1.03,1000.0,2.36,2.4,3.1,3.15,3.85,3.9,1.47,1.48,1.72,1.74,1.34,1.36,22.0,26.0,1.04,1.05,5.7,7.8,1.15,1.21,2.8,2.98,1.52,1.55,1.76,1.81,2.24,2.32,1.31,1.35,3.9,4.3,1.49,1.52,2.94,3.05,23.0,26.0,19.0,21.0,24.0,26.0,42.0,48.0,16.0,17.5,9.2,9.8,13.0,14.0,25.0,27.0,18.0,20.0,11.0,12.0,12.5,13.5,27.0,30.0,30.0,34.0,19.0,21.0,23.0,25.0,44.0,50.0,9.6,10.5,14.0,15.5,100.0,310.0,1.240720844,1.240720845,1.240720846,36700739.0,1205125.0,58805.0,1.240720758,1.240720842,1.240720760,1.240720761,1.240720762,1.240720763,1.240720764,1.240720837,1.240720759,34111399
2025-03-28,07:00:00,Japanese J League,C-Osaka,Urawa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,3.15,1.09,2.86,1.09,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,2.0,2.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361742.0,441088.0,58805.0,1.240962634,0.0,0.0,0.0,1.240962679,0.0,0.0,0.0,0.0,34129175
2025-03-28,08:00:00,Chinese Super League,Qingdao Youth Island,Shanghai Port FC,1.01,1000.0,1.01,20.0,1.57,1.98,2.02,2.76,1.01,28.0,1.01,1000.0,5.6,5.7,1.61,1.63,4.7,4.9,2.58,2.64,1.21,1.22,1.25,1.27,13.5,55.0,1.03,1.05,4.8,8.6,1.13,1.27,2.74,3.1,1.47,1.58,1.69,1.84,2.2,2.46,1.3,1.37,3.75,4.4,1.61,1.73,2.36,2.62,23.0,34.0,10.5,14.0,10.5,13.0,13.5,16.5,5.5,32.0,9.8,12.5,8.8,10.5,13.5,16.5,6.0,60.0,19.0,27.0,13.0,19.0,5.4,29.0,6.4,160.0,6.2,80.0,5.9,65.0,6.0,75.0,30.0,55.0,5.0,7.6,6.6,700.0,1.241221313,1.241221328,1.241221301,40285964.0,51006167.0,58805.0,1.241221305,1.241221287,1.241221320,1.241221386,1.241221355,1.241221251,1.241221357,1.241221303,1.241221353,34145517
2025-03-28,08:30:00,Azerbaijan 1st Division,Mil-Mugan FK,Cebrayil FK,1.01,1000.0,1.01,20.0,1.04,1000.0,1.06,1000.0,1.01,28.0,1.01,1000.0,1.1,600.0,2.34,870.0,2.34,950.0,1.01,1.1,1.01,11.0,1.01,1.74,1.19,110.0,1.01,6.4,1.19,110.0,1.01,6.4,1.19,110.0,1.01,6.4,1.18,100.0,1.02,7.8,1.05,110.0,1.1,100.0,1.03,1000.0,1.03,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.241466157,1.241466159,1.241466152,10519676.0,76007940.0,58805.0,1.241466154,1.241466155,1.241466158,1.241466202,1.241466199,1.241466203,1.241466200,1.241466238,1.241466163,34163057
2025-03-28,08:35:00,Chinese Super League,Wuhan Three Towns,Zhejiang Greentown,2.88,4.4,1.3,1.53,1.4,1.68,2.48,3.5,1.01,28.0,1.01,1000.0,2.84,3.25,2.4,2.72,3.4,3.8,1.58,1.72,1.44,1.55,1.35,1.42,13.5,18.0,1.06,1.08,4.2,4.9,1.25,1.32,2.08,2.3,1.77,1.91,1.41,1.51,2.96,3.45,1.15,1.22,5.5,7.8,1.62,1.74,2.34,2.6,12.0,21.0,10.5,15.0,4.3,22.0,4.5,40.0,12.0,17.0,7.2,9.8,9.8,14.0,4.6,32.0,4.3,27.0,4.0,15.0,13.5,19.5,4.6,42.0,4.7,60.0,4.5,40.0,4.6,46.0,4.9,95.0,4.7,1000.0,4.5,22.0,5.1,1000.0,1.241310040,1.241310042,1.241310035,23228754.0,23257633.0,58805.0,1.241310037,1.241310028,1.241310041,1.241310051,1.241310047,1.241309993,1.241310048,1.241310036,1.241310046,34151487
2025-03-28,09:00:00,Azerbaijan 1st Division,FK Qabala,Energetik Mingechevir,1.01,1000.0,1.01,20.0,1.04,1000.0,1.06,1000.0,1.01,28.0,1.01,1000.0,1.1,600.0,1.1,870.0,1.21,950.0,1.01,1.07,1.13,11.0,1.03,5.8,1.23,110.0,1.01,5.4,1.23,110.0,1.01,5.4,1.23,2.98,1.51,5.4,1.18,2.98,1.51,7.8,1.05,2.98,1.51,100.0,1.03,1000.0,1.03,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.241465681,1.241465683,1.241465676,6586894.0,12152001.0,58805.0,1.241465678,1.241465679,1.241465682,1.241465726,1.241465723,1.241465727,1.241465724,1.241465762,1.241465687,34163001
2025-03-28,09:00:00,Chinese Super League,Sichuan Jiuniu FC,Yunnan Yukun,2.66,3.0,1.53,1.6,1.35,1.43,3.3,3.85,1.07,1.13,8.8,14.5,2.32,2.56,3.3,3.75,3.15,3.5,1.36,1.44,1.64,1.76,1.4,1.46,1.1,110.0,1.01,55.0,3.0,3.45,1.41,1.5,1.76,1.8,2.26,2.3,1.26,1.32,4.2,4.9,1.08,1.13,4.2,13.5,1.92,2.1,1.9,2.08,7.8,12.5,9.8,12.0,1.03,28.0,1.03,85.0,7.8,9.2,6.6,7.6,13.0,17.5,1.03,48.0,12.0,17.0,10.5,14.0,1.03,22.0,1.03,65.0,1.03,34.0,1.03,36.0,36.0,55.0,1.03,170.0,19.0,29.0,38.0,55.0,1.03,1000.0,1.241309824,1.241309826,1.241309819,17714225.0,55896077.0,58805.0,1.241309821,1.241309812,1.241309825,1.241309835,1.241309831,1.241309777,1.241309832,1.241309820,1.241309830,34151506
2025-03-28,10:00:00,Turkish 1 Lig,Erzurum BB,Manisa FK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,600.0,1.1,870.0,1.21,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,1.95,2.06,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7692068.0,27282595.0,58805.0,1.241220229,0.0,0.0,0.0,1.241220232,0.0,0.0,0.0,0.0,34145850
2025-03-28,10:00:00,Turkish 1 Lig,Boluspor,Bandirmaspor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,600.0,1.1,870.0,1.21,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,300.0,1.01,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553026.0,4985299.0,58805.0,1.241220049,0.0,0.0,0.0,1.241220052,0.0,0.0,0.0,0.0,34145857
