League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Australian A-League Men,2025-01-07,04:00:00,Melbourne City,Western United,2.18,2.22,3.35,3.4,3.95,4.0,2.36,2.5,1.67,1.74,1.62,1.68,2.46,2.64,18.5,22.0,15.5,17.5,23.0,27.0,50.0,60.0,12.0,13.5,8.4,9.2,13.0,14.0,29.0,34.0,14.5,17.0,10.0,10.5,14.0,15.5,32.0,38.0,25.0,29.0,18.0,21.0,25.0,29.0,48.0,65.0,10.5,12.5,21.0,25.0,17.0,470.0,33886483,8586946.0,24301731.0,58805.0,1.237518658,1.237518662,1.237518737,1.237518659,3.55,4.9,1.26,1.39,15.0,26.0,1.05,1.06,4.9,5.8,1.21,1.25,1.41,1.43,1.81,1.84,1.33,1.34,1.237518742,1.237518744,1.23751866,1.237518661
Australian A-League Men,2025-01-07,06:00:00,Brisbane Roar,Newcastle Jets,2.36,2.38,3.0,3.1,3.95,4.0,2.48,2.66,1.6,1.67,1.57,1.62,2.6,2.76,19.5,22.0,15.5,17.5,21.0,24.0,40.0,46.0,14.0,15.0,8.6,9.8,12.5,13.5,25.0,28.0,16.5,18.5,10.5,11.5,13.5,15.5,29.0,34.0,29.0,34.0,20.0,22.0,25.0,28.0,50.0,60.0,11.0,12.5,16.5,18.0,17.0,370.0,33886502,3862627.0,1205125.0,58805.0,1.237518553,1.237518557,1.237518632,1.237518554,3.75,4.9,1.26,1.37,15.0,26.0,1.04,1.06,5.1,6.6,1.17,1.24,1.48,1.5,1.72,1.74,1.33,1.34,1.237518637,1.237518639,1.237518555,1.237518556
English U21 Pro Development League,2025-01-07,10:00:00,Bournemouth U21,Bristol City U21,2.02,2.52,2.18,3.85,4.1,15.0,2.6,1000.0,1.01,1.62,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.52,1000.0,1.52,1000.0,1.03,1000.0,33917741,48724444.0,6597941.0,58805.0,1.23791166,1.237911705,1.237911744,1.237911669,1.01,1000.0,1.01,1000.0,2.6,110.0,1.01,1.62,2.6,1000.0,1.01,1.62,1.45,1.85,1.66,1.99,1.07,1.33,1.237911661,1.237911663,1.237911664,1.237911708
English U21 Pro Development League,2025-01-07,10:00:00,Ipswich Town U21,Cardiff City U21,2.18,1000.0,1.86,3.05,3.9,15.0,2.18,1000.0,1.01,1.84,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.52,1000.0,1.52,1000.0,1.03,1000.0,33917740,6596974.0,6789341.0,58805.0,1.23791175,1.237911795,1.237911834,1.237911759,1.01,1000.0,1.01,1000.0,2.18,110.0,1.01,1.84,2.18,1000.0,1.01,1.84,1.48,2.16,1.01,1.85,1.07,1.35,1.237911751,1.237911753,1.237911754,1.237911798
English U21 Pro Development League,2025-01-07,10:00:00,Brentford U21,Charlton U21,1.56,1.94,2.74,5.7,3.2,15.0,2.6,1000.0,1.01,1.62,1.01,1.5,3.0,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.52,1000.0,1.52,1000.0,1.03,1000.0,33917742,6628855.0,6808104.0,58805.0,1.23791157,1.237911615,1.237911654,1.237911579,1.01,1000.0,1.01,1000.0,2.6,110.0,1.01,1.62,2.6,1000.0,1.01,1.62,1.24,1.56,2.06,2.8,1.07,1.45,1.237911571,1.237911573,1.237911574,1.237911618
English U21 Pro Development League,2025-01-07,10:00:00,Peterborough United U21,Barnsley U21,1.97,3.15,1.82,2.88,3.95,15.0,2.32,1000.0,1.01,1.75,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.52,1000.0,1.52,1000.0,1.03,1000.0,33917739,47816486.0,6667038.0,58805.0,1.23791184,1.237911885,1.237911924,1.237911849,3.2,1000.0,1.01,1.45,2.32,110.0,1.01,1.75,2.32,1000.0,1.01,1.75,1.53,2.22,1.46,2.04,1.07,1.34,1.237911841,1.237911843,1.237911844,1.237911888
Egyptian Premier,2025-01-07,11:00:00,Al Ahly Cairo,Smouha,1.45,1.51,8.8,11.0,4.1,4.6,1.75,1.91,2.1,2.34,2.24,2.66,1.6,1.81,10.0,13.5,16.5,28.0,1.03,90.0,1.03,400.0,5.7,7.2,8.2,11.0,1.03,42.0,1.03,210.0,6.4,8.2,8.6,11.5,1.03,38.0,1.03,200.0,9.6,14.0,14.5,23.0,1.03,60.0,1.03,280.0,7.8,10.5,190.0,1000.0,1.03,1000.0,33903662,4768314.0,5170871.0,58805.0,1.237740682,1.237740727,1.237740766,1.237740691,2.78,3.2,1.46,1.56,4.3,1000.0,1.01,1.3,3.25,3.85,1.35,1.45,1.1,1.12,2.96,3.2,1.27,1.33,1.237740683,1.237740685,1.237740686,1.23774073
English U21 Pro Development League,2025-01-07,11:00:00,Hull City U21,Coventry City U21,1.67,2.16,2.84,4.4,4.6,15.0,2.7,1000.0,1.01,1.59,1.01,1.5,3.0,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.52,1000.0,1.52,1000.0,1.03,1000.0,33917782,7840178.0,6617009.0,58805.0,1.237913921,1.237913966,1.237914005,1.23791393,3.2,1000.0,1.01,1.45,2.7,1000.0,1.01,1.59,2.7,1000.0,1.01,1.59,1.3,1.54,1.86,2.5,1.07,1.28,1.237913922,1.237913924,1.237913925,1.237913969
Friendly Matches,2025-01-07,11:00:00,NAC Breda,Servette,2.74,3.7,1.72,3.1,2.5,950.0,1.86,2.58,1.64,2.16,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.52,1000.0,1.52,1000.0,1.03,1000.0,33918475,1328613.0,51405.0,58805.0,1.237933348,1.237933351,1.237933395,1.237933396,1.01,4.7,1.01,1000.0,2.86,1000.0,1.01,1.54,2.86,110.0,1.01,1.54,1.47,2.4,1.37,1.57,1.01,1.66,1.237933397,1.237933358,1.237933349,1.23793335
English U21 Pro Development League,2025-01-07,16:00:00,Queens Park Rangers U21,Millwall U21,3.25,6.8,1.6,2.04,2.76,15.0,2.22,1000.0,1.01,1.81,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.52,1000.0,1.52,1000.0,1.03,1000.0,33918089,48031017.0,6751920.0,58805.0,1.23791695,1.237916995,1.237917034,1.237916959,1.01,1000.0,1.01,110.0,2.22,1000.0,1.01,1.81,2.22,1000.0,1.01,1.81,1.96,2.68,1.22,1.44,1.07,1.57,1.237916951,1.237916953,1.237916954,1.237916998
