League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Australian A-League Men,2025-01-15,03:00:00,Wellington Phoenix,Sydney FC,3.9,4.0,1.98,2.0,4.0,4.2,2.52,2.64,1.62,1.65,1.59,1.64,2.56,2.7,19.5,22.0,12.0,13.0,13.5,14.5,22.0,24.0,19.5,20.0,9.0,9.6,9.8,10.5,17.0,18.5,29.0,32.0,14.5,15.5,14.5,15.5,24.0,26.0,60.0,70.0,34.0,38.0,36.0,40.0,55.0,65.0,25.0,28.0,8.8,9.6,21.0,490.0,33923970,2469649.0,1205121.0,58805.0,1.237998624,1.237998628,1.237998703,1.237998625,3.85,4.4,1.29,1.36,17.5,26.0,1.04,1.06,5.0,26.0,1.17,1.25,2.0,2.04,1.33,1.35,1.31,1.33,1.237998708,1.23799871,1.237998626,1.237998627
Thai League 1,2025-01-15,08:00:00,Port FC,Khonkaen United,1.23,1.28,10.0,17.0,6.2,950.0,2.84,3.7,1.37,1.47,1.89,2.1,1.9,2.12,3.35,60.0,3.4,70.0,3.5,1000.0,3.55,1000.0,2.96,16.5,3.1,23.0,3.6,1000.0,3.5,1000.0,2.78,12.0,3.6,15.0,3.6,1000.0,3.6,1000.0,2.8,12.5,2.98,17.0,3.25,38.0,3.5,1000.0,2.72,3.95,3.6,1000.0,3.6,1000.0,33936557,9255164.0,11303752.0,58805.0,1.238173126,1.238173171,1.23817321,1.238173135,4.1,6.6,1.18,1.32,3.6,55.0,1.02,1.06,3.6,10.5,1.11,1.19,1.06,1.08,4.4,5.7,1.13,1.17,1.238173127,1.238173129,1.23817313,1.238173174
Thai League 1,2025-01-15,08:00:00,Prachuap,Sukhothai,1.61,1.74,5.3,6.4,4.1,4.8,2.14,2.42,1.71,1.88,1.76,1.93,2.06,2.3,3.8,24.0,3.85,27.0,4.2,60.0,4.4,180.0,3.35,12.0,3.5,12.0,3.85,26.0,4.3,90.0,3.4,13.0,8.6,11.5,3.85,25.0,4.3,80.0,3.75,19.5,3.75,21.0,4.0,40.0,4.3,130.0,3.3,10.5,4.3,95.0,4.5,1000.0,33934057,11386388.0,10915417.0,58805.0,1.238129908,1.238129953,1.238129992,1.238129917,3.05,4.6,1.28,1.49,4.4,110.0,1.01,1.3,4.4,5.2,1.24,1.3,1.19,1.23,2.36,2.64,1.27,1.32,1.238129909,1.238129911,1.238129912,1.238129956
Thai League 1,2025-01-15,09:00:00,BG Pathumthani United,Ratchaburi,1.74,1.89,4.0,6.0,3.55,5.0,2.08,2.32,1.76,1.93,1.74,1.9,2.1,2.62,3.6,23.0,3.6,23.0,3.9,48.0,4.1,1000.0,3.35,12.0,6.8,11.5,3.6,23.0,4.0,75.0,3.25,14.0,3.4,12.5,3.6,23.0,4.0,70.0,3.6,23.0,3.65,23.0,3.95,40.0,4.1,120.0,3.4,12.5,4.0,75.0,4.2,1000.0,33936542,23353035.0,7583019.0,58805.0,1.238173216,1.238173261,1.2381733,1.238173225,3.0,4.5,1.29,1.5,3.7,110.0,1.01,1.32,3.7,5.4,1.26,1.32,1.23,1.29,2.1,2.36,1.28,1.36,1.238173217,1.238173219,1.23817322,1.238173264
Thai League 1,2025-01-15,09:00:00,Buriram Utd,Chiangrai Utd,1.11,1.15,22.0,60.0,11.0,22.0,3.0,3.55,1.39,1.5,2.4,3.0,1.5,1.72,4.4,60.0,2.78,1000.0,2.7,1000.0,2.7,1000.0,3.55,14.0,4.2,34.0,2.78,1000.0,2.7,1000.0,3.2,9.2,11.0,18.5,2.98,80.0,2.7,1000.0,6.2,8.8,12.0,20.0,4.5,75.0,2.7,1000.0,2.36,3.35,2.7,1000.0,2.7,1000.0,33936681,7039295.0,9306470.0,58805.0,1.238176527,1.238176572,1.238176611,1.238176536,4.1,6.6,1.18,1.32,3.0,55.0,1.02,1.06,3.0,9.4,1.12,1.2,1.02,1.04,7.6,11.0,1.08,1.1,1.238176528,1.23817653,1.238176531,1.238176575
Friendly Matches,2025-01-15,09:00:00,Gyori,Sigma Olomouc,2.98,4.9,1.87,2.46,2.64,950.0,2.02,2.88,1.53,1.99,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.52,1000.0,1.52,1000.0,1.03,1000.0,33941886,2017883.0,50337.0,58805.0,1.238251512,1.238251557,1.238251596,1.238251521,1.01,1000.0,1.01,1000.0,3.15,110.0,1.01,1.46,3.15,90.0,1.01,1.46,1.68,2.16,1.27,1.51,1.14,1.61,1.238251513,1.238251515,1.238251516,1.23825156
Saudi 1st Division,2025-01-15,09:35:00,Al-Hazm (KSA),Al Safa,1.41,1.75,5.3,1000.0,3.55,950.0,1.85,2.52,1.01,1000.0,0.0,0.0,0.0,0.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33941056,20598620.0,6248857.0,58805.0,1.238240423,1.238240419,0.0,1.238240425,1.01,1000.0,1.3,1.57,0.0,0.0,0.0,0.0,1.02,1000.0,1.01,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.238240426,0.0,1.238240424
Saudi 1st Division,2025-01-15,09:35:00,Al Najma Club,Al-Jndal,1.65,2.14,3.9,1000.0,3.1,950.0,1.02,1000.0,1.9,2.6,0.0,0.0,0.0,0.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33941064,6818023.0,21772357.0,58805.0,1.238240483,1.238240479,0.0,1.238240485,1.01,1000.0,1.01,1000.0,0.0,0.0,0.0,0.0,2.82,4.6,1.01,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.238240486,0.0,1.238240484
Friendly Matches,2025-01-15,10:00:00,Sparta Prague,Bodo Glimt,1.8,2.44,2.74,4.6,3.5,1000.0,2.32,100.0,1.03,1.75,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.52,1000.0,1.52,1000.0,1.03,1000.0,33941689,110475.0,373549.0,58805.0,1.238246549,1.238246594,1.238246633,1.238246558,1.01,1000.0,1.01,1000.0,2.32,110.0,1.01,1.75,2.32,110.0,1.01,1.75,1.27,1.57,1.7,2.24,1.09,1.4,1.23824655,1.238246552,1.238246553,1.238246597
English U21 Pro Development League,2025-01-15,11:00:00,Barnsley U21,Wigan Athletic U21,1.43,1.51,4.8,1000.0,5.3,9.4,2.58,12.5,1.09,1.63,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.52,1000.0,1.52,1000.0,1.03,1000.0,33938272,6667038.0,6596986.0,58805.0,1.238202083,1.238202128,1.238202167,1.238202092,3.2,1000.0,1.01,1.45,2.58,110.0,1.01,1.63,2.58,110.0,1.04,1.63,1.01,1.26,2.96,3.35,1.11,1.24,1.238202084,1.238202086,1.238202087,1.238202131
Indian Super League,2025-01-15,11:00:00,Mohammedan SC,Chennaiyin FC,3.15,4.0,2.1,2.52,3.45,4.8,2.0,2.48,1.67,1.99,1.6,1.82,2.2,2.86,3.65,22.0,3.5,14.0,3.55,19.5,3.85,38.0,3.5,18.5,3.05,10.0,3.3,13.5,3.8,29.0,3.8,32.0,3.45,16.5,3.55,21.0,3.9,42.0,4.0,1000.0,3.9,44.0,3.95,50.0,4.1,1000.0,3.85,40.0,3.65,19.5,4.2,1000.0,33933988,4397902.0,16092263.0,58805.0,1.238129817,1.238129862,1.238129901,1.238129826,2.96,4.4,1.29,1.51,3.6,110.0,1.01,1.34,3.6,5.0,1.25,1.34,1.65,1.91,1.35,1.47,1.3,1.41,1.238129818,1.23812982,1.238129821,1.238129865
Egyptian Premier,2025-01-15,11:00:00,Pyramids,Ghazl El Mahallah,1.37,1.46,8.6,14.5,4.1,110.0,1.8,1.95,1.88,2.26,2.44,3.0,1.6,1.69,3.35,16.0,3.75,1000.0,1.64,1000.0,2.74,1000.0,5.0,7.8,2.64,13.0,1.99,50.0,2.06,1000.0,2.66,8.4,3.25,13.5,3.85,1000.0,2.06,1000.0,2.06,1000.0,3.55,23.0,2.06,1000.0,2.06,1000.0,2.96,10.0,2.06,1000.0,1.64,1000.0,33925094,19918253.0,10562474.0,58805.0,1.238005791,1.238005836,1.238005875,1.2380058,2.62,3.8,1.36,1.62,9.2,18.0,1.06,1.11,3.35,4.4,1.35,1.43,1.07,1.11,3.1,3.75,1.25,1.3,1.238005792,1.238005794,1.238005795,1.238005839
Saudi Professional League,2025-01-15,12:05:00,Al-Shabab (KSA),Al Riyadh SC,1.52,1.57,6.8,7.8,4.5,5.2,2.18,2.4,1.71,1.84,1.87,2.02,1.98,2.14,15.5,24.0,18.0,32.0,5.3,75.0,5.4,230.0,7.8,10.5,8.8,12.0,19.0,32.0,5.3,120.0,7.8,10.5,8.2,11.0,16.5,28.0,5.3,110.0,11.5,17.0,12.5,19.0,24.0,40.0,5.4,150.0,5.9,7.6,5.4,130.0,5.6,1000.0,33931953,5344868.0,5327845.0,58805.0,1.238101306,1.238101316,1.238101305,1.238101315,2.96,4.4,1.3,1.51,4.3,55.0,1.04,1.3,4.3,5.6,1.22,1.3,1.15,1.18,2.74,2.94,1.25,1.28,1.238101297,1.238101309,1.23810131,1.23810132
Saudi Professional League,2025-01-15,12:30:00,Dhamk,Al-Ettifaq,2.34,2.56,3.1,3.5,3.3,3.65,1.81,1.96,2.04,2.24,1.72,2.0,2.0,2.38,9.6,15.5,3.7,13.5,4.2,28.0,4.6,75.0,3.5,11.5,6.2,9.0,3.85,16.5,4.5,50.0,3.95,19.0,3.7,13.5,4.1,23.0,4.6,65.0,24.0,42.0,4.3,34.0,30.0,55.0,4.8,140.0,4.2,29.0,4.5,55.0,4.9,1000.0,33931567,16398677.0,6160611.0,58805.0,1.238093431,1.238093441,1.23809343,1.23809344,2.6,3.75,1.36,1.62,3.35,110.0,1.01,1.11,3.35,3.95,1.34,1.42,1.4,1.48,1.64,1.75,1.38,1.42,1.238093422,1.238093434,1.238093435,1.238093445
