League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Indonesian Liga 2,2025-02-04,03:30:00,Persewar Waropen,Gresik United,1.1,600.0,1.63,1000.0,1.24,1000.0,1.09,110.0,1.01,12.5,1.05,1000.0,1.05,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,34001336,21530341.0,6438889.0,58805.0,1.239129662,1.239129707,1.239129746,1.239129671,1.01,1000.0,1.01,20.0,1.15,1000.0,1.01,110.0,1.14,110.0,1.01,15.5,1.01,26.0,1.01,26.0,1.03,110.0,1.239129663,1.239129665,1.239129666,1.23912971
Indonesian Liga 2,2025-02-04,05:30:00,PS TIRA,Dejan FC,1.1,1000.0,1.1,1000.0,1.24,1000.0,1.21,110.0,1.01,5.8,1.05,1000.0,1.05,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,34001358,25066834.0,74161416.0,58805.0,1.239129749,1.239129752,1.239129796,1.239129797,1.01,1000.0,1.01,20.0,1.22,1000.0,1.01,5.8,1.21,1000.0,1.01,5.8,1.01,11.0,1.01,11.0,1.03,5.2,1.239129798,1.239129759,1.23912975,1.239129751
Indonesian Liga 2,2025-02-04,05:30:00,Psms Medan,Nusantara United FC,1.1,1000.0,1.1,1000.0,1.24,1000.0,1.09,110.0,1.01,12.5,1.05,1000.0,1.05,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,34001343,15207113.0,61524324.0,58805.0,1.239129392,1.239129437,1.239129476,1.239129401,1.01,1000.0,1.01,20.0,1.15,1000.0,1.01,110.0,1.14,110.0,1.01,12.5,1.01,11.0,1.01,11.0,1.03,5.2,1.239129393,1.239129395,1.239129396,1.23912944
Indonesian Liga 2,2025-02-04,05:30:00,Adhyaksa FC,Bekasi City,1.1,600.0,1.1,1000.0,1.24,1000.0,1.09,110.0,1.01,12.5,1.05,1000.0,1.05,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,34001338,73879727.0,65210174.0,58805.0,1.239129482,1.239129527,1.239129566,1.239129491,1.01,1000.0,1.01,20.0,1.15,1000.0,1.01,110.0,1.14,110.0,1.01,15.5,1.01,2.5,1.02,11.0,1.03,5.2,1.239129483,1.239129485,1.239129486,1.23912953
Indonesian Liga 2,2025-02-04,05:30:00,Sriwijaya,Persikota Tangerang,2.04,2.56,2.06,1000.0,2.06,950.0,1.08,110.0,1.01,15.5,1.05,1000.0,1.05,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,34001337,3725111.0,25235568.0,58805.0,1.239129572,1.239129617,1.239129656,1.239129581,1.01,1000.0,1.01,20.0,1.15,1000.0,1.01,110.0,1.14,110.0,1.01,12.5,1.02,1.95,1.64,1.97,1.03,1.95,1.239129573,1.239129575,1.239129576,1.23912962
Friendly Matches,2025-02-04,06:30:00,Slavia Praha B,Pribram,1.64,2.14,3.4,6.4,3.35,950.0,2.02,3.15,1.47,1.98,1.05,1000.0,1.05,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,34001393,25328480.0,1533863.0,58805.0,1.239131443,1.239131488,1.239131527,1.239131452,1.01,1000.0,1.01,20.0,2.02,110.0,1.01,1.98,2.02,100.0,1.01,1.98,1.18,1.41,1.87,2.6,1.1,1.42,1.239131444,1.239131446,1.239131447,1.239131491
Friendly Matches,2025-02-04,08:00:00,Vyskov,Floridsdorfer AC,2.36,3.6,2.14,3.15,3.1,950.0,1.87,2.62,1.61,2.14,1.05,1000.0,1.05,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,34001129,4940266.0,9900108.0,58805.0,1.239131533,1.239131578,1.239131617,1.239131542,1.01,1000.0,1.01,20.0,2.6,1000.0,1.01,1.62,2.6,110.0,1.01,1.62,1.46,1.87,1.39,1.73,1.12,1.47,1.239131534,1.239131536,1.239131537,1.239131581
Saudi 1st Division,2025-02-04,09:55:00,Al Taee,Al-Ain,1.56,1.99,4.4,870.0,3.25,950.0,1.66,2.16,1.87,2.5,0.0,0.0,0.0,0.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,34001078,14116284.0,11707638.0,58805.0,1.239128314,1.23912831,0.0,1.239128316,2.5,3.95,1.01,20.0,0.0,0.0,0.0,0.0,1.02,1000.0,1.01,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.239128317,0.0,1.239128315
Saudi 1st Division,2025-02-04,10:15:00,Al-Suqoor,Al Jubail,1.19,600.0,11.5,870.0,4.8,950.0,1.84,2.44,1.7,2.18,0.0,0.0,0.0,0.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,34001077,21340695.0,26543395.0,58805.0,1.239128325,1.239128321,0.0,1.239128327,2.72,4.4,1.01,20.0,0.0,0.0,0.0,0.0,1.02,1000.0,1.01,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.239128328,0.0,1.239128326
English U21 Pro Development League,2025-02-04,11:00:00,Millwall U21,Bournemouth U21,1.43,1.8,3.85,15.5,4.2,23.0,1.86,100.0,1.03,2.18,1.05,1.56,1.12,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,34001070,6751920.0,48724444.0,58805.0,1.239126697,1.239126742,1.239126781,1.239126706,1.01,1000.0,1.01,20.0,1.86,1000.0,1.01,2.18,1.86,110.0,1.01,2.18,1.06,1.35,2.24,3.3,1.14,1.32,1.239126698,1.2391267,1.239126701,1.239126745
