Date,Time,League,Home,Away,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_1X_Back,Odd_1X_Lay,Odd_X2_Back,Odd_X2_Lay,Odd_12_Back,Odd_12_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Double_Chance,IDMercado_Over_Under_05_Goals,IDMercado_Over_Under_15_Goals,IDMercado_Over_Under_25_Goals,IDMercado_Over_Under_35_Goals,IDMercado_Over_Under_45_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,ID_Evento
2025-03-26,00:00:00,Costa Rican Primera Division,AD Municipal Liberia,AD Guanacasteca,3.15,3.35,1.43,1.47,1.44,1.49,3.0,3.25,1.11,1.13,8.6,10.5,1.77,1.9,4.7,5.8,3.6,4.2,1.22,1.27,2.1,2.32,1.32,1.38,3.6,21.0,1.07,1.09,3.55,4.1,1.33,1.38,1.86,2.0,2.0,2.18,1.32,1.38,3.55,4.1,1.12,1.15,3.9,11.0,1.9,2.06,1.94,2.12,5.5,14.0,5.9,17.5,7.4,44.0,4.3,140.0,4.4,8.8,4.7,9.0,6.2,21.0,8.0,80.0,5.2,11.0,4.9,11.0,6.4,23.0,8.0,90.0,6.2,20.0,6.2,21.0,7.4,48.0,3.55,160.0,5.4,13.5,8.2,95.0,3.65,1000.0,1.241175583,1.241175585,1.241175578,10945728.0,7650583.0,58805.0,1.241175580,1.241175581,1.241175584,1.241175628,1.241175625,1.241175629,1.241175626,1.241175664,1.241175589,34143327
2025-03-26,05:00:00,Australian A-League Women,Brisbane Roar FC (W),Melbourne City (W),3.4,5.1,1.24,1.42,1.63,1.78,2.28,2.58,1.15,1.26,4.8,7.6,3.05,3.6,2.02,2.26,3.95,4.5,1.66,2.12,1.32,1.55,1.24,1.42,1.1,36.0,1.03,110.0,4.5,6.4,1.19,1.24,2.44,2.8,1.56,1.7,1.56,1.7,2.42,2.8,1.23,1.29,3.95,5.4,1.58,1.65,2.52,2.86,4.0,32.0,10.0,17.0,3.6,20.0,3.9,34.0,3.7,23.0,3.3,12.0,3.35,13.5,3.75,25.0,3.8,36.0,3.5,17.0,3.55,18.5,3.85,34.0,4.0,75.0,3.95,42.0,3.95,42.0,4.0,75.0,3.8,30.0,3.3,13.5,4.2,1000.0,1.241345205,1.241345206,1.241345207,37905964.0,10475264.0,58805.0,1.241345119,1.241345203,1.241345121,1.241345122,1.241345123,1.241345124,1.241345125,1.241345198,1.241345120,34151080
2025-03-26,06:00:00,Japanese J League Cup,Sagamihara,Shimizu,2.92,3.85,1.36,1.52,1.49,1.61,2.4,3.05,1.11,1.19,1.1,10.0,5.5,8.8,1.52,1.7,4.1,5.8,2.42,3.15,1.12,1.2,1.22,1.33,3.55,110.0,1.01,1.39,3.55,5.4,1.23,1.39,2.0,2.46,1.69,2.0,1.38,1.56,2.78,4.1,1.12,1.42,3.4,10.5,1.77,2.32,1.76,2.3,1.03,22.0,1.03,10.5,1.03,11.5,1.03,17.0,1.03,28.0,1.03,12.0,1.03,12.5,1.03,21.0,1.03,1000.0,1.03,30.0,1.03,29.0,1.03,46.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,6.4,10.5,1.03,1000.0,1.241379875,1.241379877,1.241379870,9339232.0,441086.0,58805.0,1.241379872,1.241379873,1.241379876,1.241379920,1.241379917,1.241379921,1.241379918,1.241379956,1.241379881,34156579
2025-03-26,07:00:00,Japanese J League Cup,Fukushima Utd,Sapporo,1.01,1000.0,1.01,20.0,1.47,1.92,2.08,3.15,1.01,28.0,1.01,1000.0,4.0,6.2,1.67,1.95,3.6,5.6,2.02,2.66,1.19,1.28,1.26,1.33,3.95,110.0,1.01,1.33,3.95,100.0,1.01,1.33,2.12,2.9,1.52,1.89,1.52,1.75,2.32,3.25,1.17,1.36,3.85,7.0,1.56,1.97,2.04,2.8,1.03,26.0,1.03,14.0,1.03,14.5,1.03,23.0,1.03,27.0,1.03,12.5,1.03,12.5,1.03,20.0,1.03,50.0,1.03,24.0,1.03,23.0,1.03,36.0,1.03,1000.0,1.03,70.0,1.03,70.0,1.03,1000.0,32.0,60.0,6.0,9.8,1.03,1000.0,1.241382201,1.241382203,1.241382196,4271905.0,2245760.0,58805.0,1.241382198,1.241382199,1.241382202,1.241382246,1.241382243,1.241382248,1.241382244,1.241382284,1.241382207,34156885
2025-03-26,07:00:00,Japanese J League Cup,Omiya,Iwaki SC,2.58,3.7,1.37,1.64,1.4,1.5,2.7,3.5,1.09,1.16,1.1,12.5,1.69,1.84,4.5,7.2,3.2,4.9,1.16,1.24,2.18,2.6,1.31,1.39,3.05,110.0,1.01,1.42,3.05,4.6,1.33,1.42,1.83,2.2,1.83,2.22,1.32,1.47,3.15,4.7,1.1,1.34,3.95,12.5,1.92,2.14,1.87,2.08,9.6,16.0,1.03,22.0,1.03,55.0,1.03,1000.0,6.0,9.8,6.6,11.0,1.03,27.0,1.03,100.0,1.03,12.0,7.6,12.5,1.03,28.0,1.03,1000.0,1.03,22.0,1.03,24.0,1.03,50.0,1.03,1000.0,10.0,14.5,70.0,1000.0,1.03,1000.0,1.241379785,1.241379787,1.241379780,1080509.0,13432059.0,58805.0,1.241379782,1.241379783,1.241379786,1.241379830,1.241379827,1.241379831,1.241379828,1.241379866,1.241379791,34156671
2025-03-26,07:00:00,Japanese J League Cup,FC Osaka,Iwata,2.82,4.1,1.32,1.55,1.47,1.58,2.46,3.15,1.1,1.18,1.1,11.0,4.7,6.4,1.64,1.78,3.95,4.5,2.28,2.58,1.19,1.24,1.28,1.34,11.0,19.0,1.05,1.09,3.7,5.0,1.25,1.38,1.92,2.12,1.89,2.1,1.35,1.52,2.94,3.9,1.13,1.18,6.0,9.6,1.87,2.08,1.92,2.14,11.0,20.0,6.4,10.5,7.4,12.5,12.0,20.0,1.03,24.0,6.8,11.0,7.6,12.5,1.03,23.0,1.03,60.0,1.03,26.0,1.03,27.0,1.03,48.0,1.03,1000.0,1.03,100.0,1.03,1000.0,1.03,160.0,70.0,130.0,7.0,12.5,1.03,1000.0,1.241379335,1.241379337,1.241379330,9301693.0,263079.0,58805.0,1.241379332,1.241379333,1.241379336,1.241379380,1.241379377,1.241379381,1.241379378,1.241379416,1.241379341,34156604
2025-03-26,07:00:00,Japanese J League Cup,Kagoshima Utd,Yamagata,2.4,3.65,1.01,20.0,1.28,1.57,2.78,4.5,1.01,28.0,1.01,1000.0,2.7,3.3,2.44,2.86,2.94,4.2,1.53,1.68,1.43,1.54,1.37,1.47,8.0,13.5,1.08,1.12,2.78,4.0,1.33,1.48,1.71,2.0,2.0,2.42,1.27,1.4,3.5,5.3,1.1,1.13,7.8,13.5,1.73,2.26,1.8,2.38,1.03,13.5,1.03,12.0,1.03,20.0,1.03,48.0,1.03,13.5,1.03,9.2,1.03,15.0,1.03,38.0,1.03,24.0,1.03,17.0,1.03,24.0,1.03,60.0,1.03,65.0,1.03,46.0,1.03,70.0,1.03,1000.0,27.0,46.0,20.0,36.0,1.03,1000.0,1.241382107,1.241382109,1.241382102,10428848.0,3718961.0,58805.0,1.241382104,1.241382105,1.241382108,1.241382152,1.241382149,1.241382153,1.241382150,1.241382188,1.241382113,34156889
2025-03-26,07:00:00,Japanese J League Cup,Kofu,Fujieda Myfc,2.74,3.95,1.34,1.57,1.44,1.56,2.78,3.25,1.09,1.17,7.0,11.5,1.96,2.44,3.4,4.5,3.0,4.5,1.32,1.41,1.69,1.95,1.34,1.43,3.2,110.0,1.01,1.39,3.2,4.8,1.26,1.39,1.88,2.08,1.92,2.14,1.33,1.49,3.05,4.5,1.09,1.36,3.8,12.5,1.73,1.91,2.08,2.36,1.03,17.5,1.03,17.0,1.03,34.0,1.03,1000.0,1.03,12.0,5.9,9.4,1.03,18.0,1.03,55.0,1.03,17.0,1.03,13.0,1.03,22.0,1.03,1000.0,1.03,34.0,1.03,29.0,1.03,48.0,1.03,1000.0,12.5,22.0,34.0,60.0,1.03,1000.0,1.241379425,1.241379427,1.241379420,1405179.0,14196415.0,58805.0,1.241379422,1.241379423,1.241379426,1.241379470,1.241379467,1.241379471,1.241379468,1.241379506,1.241379431,34156676
2025-03-26,07:00:00,Japanese J League Cup,Matsumoto,Tosu,2.18,3.05,1.49,1.72,1.29,1.36,3.35,4.5,1.05,1.1,1.1,18.0,3.65,5.5,1.97,2.32,3.05,4.1,1.8,2.04,1.24,1.33,1.34,1.48,6.6,11.0,1.1,1.16,2.64,3.35,1.42,1.61,1.55,1.8,2.24,2.82,1.18,1.29,4.4,7.0,1.07,1.09,10.5,18.5,1.95,2.38,1.72,2.06,6.6,11.0,5.4,8.6,8.4,14.0,1.03,32.0,1.03,15.0,5.8,9.2,8.4,14.0,1.03,36.0,1.03,38.0,1.03,24.0,1.03,32.0,1.03,1000.0,1.03,1000.0,1.03,95.0,1.03,1000.0,1.03,1000.0,75.0,1000.0,15.5,34.0,1.03,1000.0,1.241379515,1.241379517,1.241379510,7081210.0,3455676.0,58805.0,1.241379512,1.241379513,1.241379516,1.241379560,1.241379557,1.241379561,1.241379558,1.241379596,1.241379521,34156645
2025-03-26,07:00:00,Japanese J League Cup,Mito,Kumamoto,2.44,3.5,1.4,1.69,1.37,1.45,3.2,3.75,1.07,1.13,8.8,14.5,2.5,2.84,2.8,3.4,2.72,3.75,1.41,1.52,1.55,1.67,1.4,1.49,8.0,13.5,1.08,1.12,2.74,3.5,1.4,1.49,1.58,1.97,2.02,2.72,1.25,1.36,3.75,5.7,1.09,1.13,8.6,14.0,1.84,2.04,1.96,2.18,8.0,13.5,8.0,13.5,15.5,26.0,1.03,1000.0,7.0,11.5,5.4,8.6,10.0,16.5,1.03,50.0,12.0,20.0,8.8,14.5,14.5,24.0,1.03,1000.0,1.03,48.0,1.03,40.0,1.03,65.0,1.03,170.0,23.0,40.0,32.0,60.0,1.03,1000.0,1.241379605,1.241379607,1.241379600,3455677.0,5021204.0,58805.0,1.241379602,1.241379603,1.241379606,1.241379650,1.241379647,1.241379651,1.241379648,1.241379686,1.241379611,34156644
