League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Friendly Matches,2025-01-16,07:00:00,Ruzomberok,Tatran Presov,1.36,2.1,2.98,5.2,4.3,950.0,2.14,3.25,1.45,1.87,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33944500,52764.0,3143335.0,58805.0,1.23828568,1.238285725,1.238285764,1.238285689,1.01,1000.0,1.01,1000.0,2.14,110.0,1.01,1.87,2.14,100.0,1.01,1.87,1.24,1.5,1.9,3.8,1.01,1.3,1.238285681,1.238285683,1.238285684,1.238285728
Thai League 1,2025-01-16,08:00:00,Air Force Central,Bangkok Utd,4.5,5.3,1.7,1.79,4.0,4.7,2.3,2.68,1.6,1.77,1.6,1.83,2.2,2.64,20.0,29.0,9.0,13.0,9.0,15.0,12.5,21.0,18.0,27.0,8.0,11.0,8.2,11.0,13.0,19.5,4.9,48.0,14.0,23.0,13.0,22.0,4.6,32.0,5.2,130.0,5.0,65.0,5.0,60.0,5.1,85.0,5.0,55.0,6.8,9.0,5.4,1000.0,33936686,10592325.0,9282747.0,58805.0,1.238176617,1.238176662,1.238176701,1.238176626,3.3,5.0,1.25,1.43,4.2,110.0,1.03,1.31,4.2,6.8,1.17,1.31,2.22,2.44,1.24,1.28,1.27,1.32,1.238176618,1.23817662,1.238176621,1.238176665
Thai League 1,2025-01-16,09:00:00,Muangthong Utd,Rayong FC,1.39,1.46,6.4,10.5,5.0,6.2,2.5,2.94,1.52,1.66,1.73,2.0,2.0,2.36,19.0,32.0,23.0,40.0,1.03,90.0,1.03,280.0,9.2,14.0,10.5,15.5,21.0,36.0,1.03,130.0,8.2,12.0,8.4,12.5,1.03,29.0,1.03,110.0,10.5,16.0,11.5,17.0,21.0,36.0,1.03,130.0,4.4,6.2,70.0,120.0,1.03,1000.0,33936538,5394931.0,7906034.0,58805.0,1.238173312,1.238173357,1.238173396,1.238173321,3.35,5.0,1.25,1.43,4.6,110.0,1.02,1.28,4.6,8.6,1.13,1.28,1.12,1.16,3.15,3.6,1.19,1.25,1.238173313,1.238173315,1.238173316,1.23817336
Friendly Matches,2025-01-16,09:00:00,AGF,OB,1.1,1000.0,1.1,1000.0,1.1,950.0,1.08,110.0,1.01,13.5,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33944737,28214.0,113225.0,58805.0,1.238291399,1.238291444,1.238291483,1.238291408,1.01,1000.0,1.01,1000.0,1.08,1000.0,1.01,13.5,1.08,110.0,1.01,13.5,1.01,11.0,1.01,11.0,1.01,11.0,1.2382914,1.238291402,1.238291403,1.238291447
Saudi 1st Division,2025-01-16,09:30:00,Al-Zulfi SC,Al-Suqoor,4.5,1000.0,1.57,1.83,3.15,950.0,1.67,2.12,1.01,1000.0,0.0,0.0,0.0,0.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33944053,16660302.0,21340695.0,58805.0,1.23828002,1.238280016,0.0,1.238280022,2.48,3.85,1.01,1000.0,0.0,0.0,0.0,0.0,1.02,1000.0,1.01,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.238280023,0.0,1.238280021
Saudi 1st Division,2025-01-16,09:45:00,Al Jabalain,Al Batin,1.57,2.0,4.4,1000.0,3.15,950.0,1.02,1000.0,1.91,2.62,0.0,0.0,0.0,0.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33944055,12401456.0,77353032.0,58805.0,1.238279998,1.238279994,0.0,1.23828,2.44,3.8,1.01,1000.0,0.0,0.0,0.0,0.0,2.78,4.5,1.29,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.238280001,0.0,1.238279999
Friendly Matches,2025-01-16,10:30:00,Lugano,FC Wil,1.31,1.75,2.38,130.0,4.5,950.0,2.4,3.6,1.39,1.71,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33944464,65780.0,179085.0,58805.0,1.238285185,1.23828523,1.238285269,1.238285194,1.01,1000.0,1.01,1000.0,2.4,110.0,1.01,1.71,2.4,100.0,1.01,1.71,1.01,1.19,2.64,4.2,1.08,1.28,1.238285186,1.238285188,1.238285189,1.238285233
Saudi Professional League,2025-01-16,10:55:00,Al-Akhdoud,Al-Feiha,2.1,2.16,3.85,4.1,3.6,3.8,1.84,1.98,2.02,2.2,1.75,2.04,1.96,2.32,11.0,16.5,11.5,17.5,22.0,38.0,1.03,110.0,7.4,9.8,6.4,8.6,13.0,19.5,1.03,65.0,10.0,15.5,8.6,11.5,16.0,24.0,1.03,75.0,1.03,30.0,18.5,28.0,29.0,50.0,1.03,150.0,13.5,21.0,44.0,75.0,1.03,1000.0,33934918,21666423.0,13886091.0,58805.0,1.238147186,1.238147196,1.238147185,1.238147195,2.64,3.8,1.35,1.61,3.35,110.0,1.01,1.11,3.35,4.1,1.33,1.43,1.32,1.36,1.86,1.91,1.36,1.39,1.238147177,1.238147189,1.23814719,1.2381472
Egyptian Premier,2025-01-16,11:00:00,Zamalek,Haras El Hodood,1.44,1.54,9.0,12.0,3.85,4.8,1.63,1.85,2.18,2.6,2.38,2.86,1.53,1.72,8.0,12.5,5.0,27.0,5.7,100.0,3.85,1000.0,3.2,7.2,7.6,11.5,5.4,48.0,3.8,1000.0,3.45,8.6,8.2,13.0,5.4,44.0,3.8,1000.0,9.6,15.0,14.5,25.0,5.6,75.0,3.85,1000.0,8.2,12.0,3.85,1000.0,3.75,1000.0,33928651,5174134.0,5168506.0,58805.0,1.238062447,1.238062492,1.238062531,1.238062456,2.36,3.3,1.43,1.74,2.86,110.0,1.01,1.54,2.86,3.8,1.42,1.54,1.1,1.13,2.84,3.3,1.26,1.36,1.238062448,1.23806245,1.238062451,1.238062495
Indian Super League,2025-01-16,11:00:00,Punjab FC,Mumbai City FC,3.75,4.6,2.0,2.16,3.15,3.8,2.02,2.22,1.81,1.99,1.59,1.8,2.24,2.7,3.65,20.0,3.25,12.5,3.45,16.5,3.85,30.0,3.55,19.0,3.1,10.5,3.25,12.5,3.7,26.0,3.85,38.0,3.5,18.5,3.65,22.0,3.95,42.0,4.1,95.0,4.0,55.0,4.0,60.0,4.1,1000.0,4.0,55.0,3.5,17.5,4.3,1000.0,33936955,27301411.0,15561905.0,58805.0,1.238179354,1.238179399,1.238179438,1.238179363,2.84,4.2,1.32,1.54,11.0,21.0,1.05,1.09,3.5,4.9,1.28,1.34,1.86,2.0,1.31,1.36,1.35,1.39,1.238179355,1.238179357,1.238179358,1.238179402
Saudi 1st Division,2025-01-16,11:50:00,Al-Adalh,Al-Arabi Al-Saudi,1.98,2.26,2.92,4.7,2.9,6.6,1.67,2.42,1.01,1000.0,0.0,0.0,0.0,0.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33944054,21070765.0,21468169.0,58805.0,1.238280009,1.238280005,0.0,1.238280011,2.46,3.95,1.01,1000.0,0.0,0.0,0.0,0.0,1.02,1000.0,1.01,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.238280012,0.0,1.23828001
