Date,Time,League,Home,Away,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_1X_Back,Odd_1X_Lay,Odd_X2_Back,Odd_X2_Lay,Odd_12_Back,Odd_12_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Double_Chance,IDMercado_Over_Under_05_Goals,IDMercado_Over_Under_15_Goals,IDMercado_Over_Under_25_Goals,IDMercado_Over_Under_35_Goals,IDMercado_Over_Under_45_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,ID_Evento
2025-03-29,01:00:00,Australian A-League Men,Wellington Phoenix,Western Sydney Wanderers,1.05,1000.0,1.01,110.0,1.48,1.81,2.22,3.05,1.01,110.0,1.03,1000.0,4.5,4.6,1.81,1.82,4.3,4.4,2.2,2.24,1.27,1.29,1.29,1.31,16.5,26.0,1.05,1.07,4.8,6.4,1.19,1.27,2.38,2.58,1.64,1.73,1.55,1.62,2.62,2.82,1.2,1.34,3.9,5.8,1.67,1.76,2.32,2.5,19.0,22.0,10.0,12.0,11.5,12.5,17.0,19.5,19.5,22.0,9.0,10.0,9.4,10.0,15.5,17.0,34.0,38.0,16.5,19.0,16.0,18.5,24.0,28.0,13.0,100.0,44.0,50.0,44.0,55.0,12.5,80.0,32.0,42.0,7.4,8.6,15.0,1000.0,1.240720505,1.240720506,1.240720507,2469649.0,6480414.0,58805.0,1.240720419,1.240720503,1.240720421,1.240720422,1.240720423,1.240720424,1.240720425,1.240720498,1.24072042,34111397
2025-03-29,02:50:00,Australian A-League Women,Melbourne Victory (W),Adelaide United (W),1.01,1000.0,1.01,20.0,1.49,1.88,2.12,3.05,1.01,28.0,1.01,1000.0,1.1,1.97,2.02,1000.0,2.06,1000.0,1.01,1000.0,1.01,1000.0,1.01,1.32,1.1,110.0,1.01,110.0,4.0,7.4,1.15,1.34,2.1,2.98,1.5,1.9,1.45,1.81,2.22,3.25,1.19,1.39,3.6,6.2,1.05,1000.0,1.05,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.2413451,1.241345101,1.241345102,8839001.0,8839013.0,58805.0,1.241345014,1.241345098,1.241345016,1.241345017,1.241345018,1.241345019,1.24134502,1.241345093,1.241345015,34151081
2025-03-29,03:00:00,Australian A-League Men,Sydney FC,Melbourne City,1.05,1000.0,1.01,110.0,1.48,1.81,2.22,3.1,1.01,110.0,1.03,1000.0,2.4,2.44,3.05,3.15,3.75,3.85,1.46,1.49,1.69,1.72,1.35,1.37,15.0,21.0,1.05,1.06,4.8,5.4,1.22,1.27,2.28,2.46,1.68,1.78,1.51,1.59,2.72,2.98,1.2,1.24,5.1,5.9,1.58,1.66,2.52,2.74,18.0,20.0,14.5,16.0,21.0,23.0,42.0,50.0,12.0,14.0,8.0,8.6,12.0,13.0,27.0,32.0,16.0,18.0,10.5,11.0,13.5,15.0,32.0,36.0,30.0,34.0,21.0,23.0,27.0,32.0,55.0,65.0,13.5,15.0,19.5,23.0,17.0,540.0,1.240720729,1.240720731,1.240720732,1205121.0,8586946.0,58805.0,1.24072064,1.240720727,1.240720643,1.240720644,1.240720645,1.240720646,1.240720647,1.240720722,1.240720642,34111405
2025-03-29,04:30:00,Chinese Super League,Tianjin Jinmen Tiger FC,Qingdao Jonoon,2.82,4.3,1.3,1.55,1.37,1.68,2.46,3.75,1.01,28.0,1.01,1000.0,1.49,1.87,5.1,11.5,2.64,950.0,1.11,1.24,2.12,3.05,1.27,1.61,3.3,110.0,1.01,1.42,3.3,5.4,1.23,1.43,1.81,2.3,1.77,2.22,1.32,1.6,2.66,4.2,1.11,1.26,4.9,10.0,1.03,1000.0,1.03,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.241259744,1.241259746,1.241259739,50443178.0,9909548.0,58805.0,1.241259741,1.241259732,1.241259745,1.241259755,1.241259751,1.241259697,1.241259752,1.24125974,1.24125975,34148204
2025-03-29,04:30:00,Chinese Super League,Dalian Yingbo,Changchun Yatai,2.8,4.4,1.29,1.55,1.37,1.68,2.48,3.7,1.01,28.0,1.01,1000.0,2.72,3.3,2.52,2.82,3.35,3.9,1.54,1.66,1.43,1.59,1.35,1.43,3.35,110.0,1.04,1.13,3.35,5.7,1.21,1.43,1.81,2.3,1.76,2.22,1.3,1.57,2.74,4.3,1.11,1.25,5.0,10.5,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.37,1000.0,1.37,1000.0,1.03,1000.0,1.241309932,1.241309934,1.241309927,67154937.0,2899297.0,58805.0,1.241309929,1.24130992,1.241309933,1.241309943,1.241309939,1.241309885,1.24130994,1.241309928,1.241309938,34151504
2025-03-29,05:35:00,Australian A-League Men,Melbourne Victory,Adelaide United,1.05,1000.0,1.01,110.0,1.6,1.99,2.0,2.68,1.01,110.0,1.03,1000.0,2.0,2.04,3.6,3.7,4.3,4.4,1.37,1.39,1.96,2.0,1.29,1.31,17.5,36.0,1.03,1.05,6.6,7.6,1.15,1.18,2.88,3.25,1.46,1.53,1.77,1.87,2.14,2.3,1.33,1.38,3.7,4.1,1.48,1.55,2.82,3.1,10.0,30.0,22.0,25.0,29.0,34.0,55.0,65.0,15.0,17.0,9.8,11.5,14.5,16.0,29.0,34.0,15.5,17.5,10.0,11.0,13.5,15.0,30.0,34.0,24.0,26.0,16.0,18.0,21.0,23.0,44.0,55.0,7.0,8.0,16.5,19.0,14.5,330.0,1.240720613,1.240720614,1.240720615,1205124.0,571273.0,58805.0,1.240720527,1.240720611,1.240720529,1.24072053,1.240720531,1.240720532,1.240720533,1.240720606,1.240720528,34111404
2025-03-29,06:00:00,Australian A-League Women,Perth Glory (W),Canberra United (W),1.01,1000.0,1.01,20.0,1.41,1.75,2.32,3.45,1.01,28.0,1.01,1000.0,1.22,2.0,2.0,1000.0,3.05,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.1,110.0,1.01,110.0,3.55,6.2,1.19,1.4,1.95,2.64,1.6,2.06,1.36,1.67,2.48,3.8,1.13,1.29,4.4,8.4,1.05,1000.0,1.05,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.24134481,1.241344811,1.241344812,8839004.0,8839009.0,58805.0,1.241344724,1.241344808,1.241344726,1.241344727,1.241344728,1.241344729,1.24134473,1.241344803,1.241344725,34148699
2025-03-29,06:15:00,Czech 2 Liga,MFK Chrudim,Varnsdorf,2.58,110.0,1.43,1.63,1.34,1.66,2.5,3.95,1.01,28.0,1.01,1000.0,1.79,1.95,3.5,1000.0,3.0,950.0,1.18,1.4,2.04,2.28,1.18,1.49,1.73,110.0,1.01,2.38,1.73,110.0,1.01,2.38,1.73,2.24,1.8,2.38,1.24,2.24,1.8,6.4,1.08,2.24,1.8,36.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.241034832,1.241034834,1.241034827,5727460.0,4142631.0,58805.0,1.241034829,1.24103483,1.241034833,1.241034877,1.241034874,1.241034878,1.241034875,1.241034913,1.241034838,34132988
2025-03-29,06:15:00,Czech 2 Liga,Vyskov,SFC Opava,1.2,3.45,1.4,110.0,1.04,1000.0,1.04,1000.0,1.01,28.0,1.01,1000.0,1.84,2.28,3.7,7.2,2.36,1000.0,1.16,1.37,1.78,12.5,1.4,1.73,2.54,110.0,1.01,1.65,2.54,3.9,1.34,1.65,1.53,1.93,2.08,2.9,1.24,1.49,3.0,6.4,1.08,1.13,3.0,26.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.241034742,1.241034744,1.241034737,4940266.0,6247170.0,58805.0,1.241034739,1.24103474,1.241034743,1.241034787,1.241034784,1.241034788,1.241034785,1.241034823,1.241034748,34133017
2025-03-29,07:00:00,Chinese Super League,Henan Songshan Longmen,Shanghai Shenhua,2.8,4.5,1.29,1.55,1.37,1.68,2.46,3.75,1.01,28.0,1.01,1000.0,4.3,5.0,1.87,2.02,3.5,4.1,1.98,2.16,1.25,1.31,1.32,1.4,12.0,18.0,1.06,1.09,3.3,5.3,1.23,1.43,1.96,2.18,1.86,2.04,1.32,1.57,2.76,4.1,1.12,1.23,5.4,9.2,1.53,2.3,1.76,2.9,1.03,1000.0,7.2,12.0,8.8,15.0,1.03,28.0,1.03,24.0,6.4,12.0,7.8,12.5,15.0,24.0,1.03,42.0,1.03,22.0,13.5,22.0,1.03,44.0,1.03,1000.0,1.03,70.0,1.03,1000.0,1.03,1000.0,1.01,70.0,9.6,15.5,1.03,1000.0,1.241309716,1.241309718,1.241309711,50443412.0,1550828.0,58805.0,1.241309713,1.241309704,1.241309717,1.241309727,1.241309723,1.241309669,1.241309724,1.241309712,1.241309722,34151507
