Match_ID,Country,Season,League,Date,Time,Round,Home,Away,Home_Score,Away_Score,Min_Goals_Home,Min_Goals_Away,Bookie_1X2_HT,Odd_1_HT,Odd_X_HT,Odd_2_HT,Bookie_1X2_FT,Odd_1_FT,Odd_X_FT,Odd_2_FT,Bookie_OU_HT_0_5,Over_HT_0_5,Under_HT_0_5,Bookie_OU_HT_1_5,Over_HT_1_5,Under_HT_1_5,Bookie_OU_HT_2_5,Over_HT_2_5,Under_HT_2_5,Bookie_OU_FT_0_5,Over_FT_0_5,Under_FT_0_5,Bookie_OU_FT_1_5,Over_FT_1_5,Under_FT_1_5,Bookie_OU_FT_2_5,Over_FT_2_5,Under_FT_2_5,Bookie_OU_FT_3_5,Over_FT_3_5,Under_FT_3_5,Bookie_OU_FT_4_5,Over_FT_4_5,Under_FT_4_5,Bookie_BTTS,BTTS_Yes,BTTS_No,Bookie_DC,DC_1X,DC_12,DC_X2,xG_Home_FT,xG_Away_FT,Possession_Home_FT,Possession_Away_FT,Total_Shots_Home_FT,Total_Shots_Away_FT,Shots_On_Target_Home_FT,Shots_On_Target_Away_FT,Corners_Home_FT,Corners_Away_FT,Fouls_Home_FT,Fouls_Away_FT,Yellow_Cards_Home_FT,Yellow_Cards_Away_FT,Offsides_Home_FT,Offsides_Away_FT,Goalkeeper_Saves_Home_FT,Goalkeeper_Saves_Away_FT,Possession_Home_HT,Possession_Away_HT,Total_Shots_Home_HT,Total_Shots_Away_HT,Shots_On_Target_Home_HT,Shots_On_Target_Away_HT,Corners_Home_HT,Corners_Away_HT,Possession_Home_2T,Possession_Away_2T,Total_Shots_Home_2T,Total_Shots_Away_2T,Shots_On_Target_Home_2T,Shots_On_Target_Away_2T,Corners_Home_2T,Corners_Away_2T
rksBEzpn,SLOVAKIA,2025-2026,Nike Liga 2025 2026,03/12/2025,14:00,Round 10,Podbrezova,Trnava,1,3,[72],"[49, 80, 91]",Betfair,3.75,2.1,2.63,Betfair,3.25,3.2,2.0,Betfair,1.33,3.0,Betfair,2.75,1.4,Betfair,6.5,1.08,Betfair,1.02,10.0,Betfair,1.25,3.6,Betfair,1.85,1.85,Betfair,3.3,1.29,Betfair,7.0,1.07,Betfair,1.7,2.0,Betfair,1.67,1.25,1.25,1.55,1.37,0.64,0.36,16.0,11.0,5.0,6.0,10.0,5.0,17.0,9.0,5.0,3.0,0.0,0.0,3.0,4.0,0.6,0.4,7.0,7.0,1.0,3.0,4.0,5.0,0.68,0.32,9.0,4.0,4.0,3.0,6.0,0.0
WADhdgUH,SLOVAKIA,2025-2026,Nike Liga 2025 2026,03/12/2025,14:00,Round 10,Slovan Bratislava,Ruzomberok,1,2,[34],"[4, 80]",Betfair,1.62,2.8,7.5,Betfair,1.2,5.0,8.5,Betfair,1.2,4.0,Betfair,2.1,1.67,Betfair,4.5,1.17,Betano.br,1.03,10.5,Betfair,1.08,6.5,Betfair,1.4,2.75,Betfair,2.1,1.65,Betfair,3.6,1.25,Betfair,1.8,1.87,Betfair,1.04,1.1,3.6,2.16,1.15,0.75,0.25,20.0,13.0,7.0,5.0,8.0,2.0,12.0,11.0,3.0,4.0,1.0,2.0,3.0,5.0,0.76,0.24,10.0,6.0,4.0,3.0,2.0,2.0,0.74,0.26,10.0,7.0,3.0,2.0,6.0,0.0
dj23lKlU,SLOVAKIA,2025-2026,Nike Liga 2025 2026,30/11/2025,14:00,Round 16,Podbrezova,Zilina,2,0,"[48, 52]",[],Betfair,2.88,2.4,2.88,Betfair,2.4,3.4,2.4,Betfair,1.22,3.75,Betfair,2.2,1.62,Betfair,5.0,1.14,Betfair,1.01,17.0,Betfair,1.11,5.5,Betfair,1.45,2.55,Betfair,2.2,1.6,Betfair,3.8,1.22,Betfair,1.36,2.8,Betfair,1.44,1.22,1.44,1.85,0.44,0.54,0.46,17.0,8.0,11.0,1.0,3.0,5.0,13.0,17.0,3.0,1.0,2.0,0.0,1.0,8.0,0.56,0.44,5.0,2.0,3.0,1.0,1.0,2.0,0.51,0.49,12.0,6.0,8.0,0.0,2.0,3.0
ERYT4uZA,SLOVAKIA,2025-2026,Nike Liga 2025 2026,30/11/2025,11:30,Round 16,Slovan Bratislava,Michalovce,3,2,"[68, 92, 96]","[53, 85]",Betfair,1.67,2.8,6.0,Betfair,1.25,5.0,7.0,Betfair,1.17,4.5,Betfair,2.0,1.73,Betfair,4.0,1.2,Betano.br,1.02,11.25,Betfair,1.07,7.0,Betfair,1.33,3.0,Betfair,1.91,1.8,Betfair,3.2,1.3,Betfair,1.57,2.2,Betfair,1.06,1.11,3.2,0.95,1.18,0.67,0.33,15.0,14.0,6.0,3.0,5.0,3.0,15.0,10.0,2.0,1.0,1.0,0.0,1.0,3.0,0.63,0.37,3.0,9.0,1.0,0.0,1.0,2.0,0.72,0.28,12.0,5.0,5.0,3.0,4.0,1.0
8UVL614b,SLOVAKIA,2025-2026,Nike Liga 2025 2026,29/11/2025,14:00,Round 16,Trencin,Dun. Streda,0,3,[],"[21, 57, 75]",Betfair,5.5,2.5,1.83,Betfair,5.5,4.2,1.4,Betfair,1.22,3.75,Betfair,2.25,1.57,Betfair,5.0,1.14,Betfair,1.01,13.0,Betfair,1.13,5.2,Betfair,1.57,2.25,Betfair,2.4,1.5,Betfair,4.5,1.17,Betfair,1.67,2.05,Betfair,2.6,1.14,1.08,0.55,1.32,0.44,0.56,9.0,12.0,3.0,6.0,8.0,4.0,12.0,10.0,,,0.0,1.0,3.0,3.0,0.48,0.52,4.0,5.0,1.0,1.0,6.0,3.0,0.41,0.59,5.0,7.0,2.0,5.0,2.0,1.0
0O8fjtKH,SLOVAKIA,2025-2026,Nike Liga 2025 2026,29/11/2025,11:30,Round 16,Presov,Skalica,3,2,"[6, 27, 53]","[38, 85]",Betfair,2.6,2.1,4.0,Betfair,1.91,3.2,3.6,Betfair,1.36,2.88,Betfair,3.0,1.33,Betfair,7.5,1.06,Betfair,1.03,9.0,Betfair,1.29,3.3,Betfair,2.0,1.73,Betfair,3.8,1.22,Betfair,7.5,1.06,Betfair,1.83,1.83,Betfair,1.22,1.29,1.73,0.98,1.25,0.43,0.57,11.0,20.0,6.0,6.0,3.0,11.0,9.0,8.0,3.0,1.0,0.0,1.0,4.0,3.0,0.54,0.46,7.0,8.0,4.0,3.0,1.0,3.0,0.33,0.67,4.0,12.0,2.0,3.0,2.0,8.0
C2xD8NZo,SLOVAKIA,2025-2026,Nike Liga 2025 2026,29/11/2025,11:30,Round 16,Ruzomberok,Kosice,1,1,[25],[2],Betfair,2.88,2.2,3.25,Betfair,2.3,3.2,2.7,Betfair,1.3,3.2,Betfair,2.63,1.44,Betfair,6.0,1.1,Betfair,1.01,11.0,Betfair,1.22,3.8,Betfair,1.75,1.95,Betfair,3.0,1.33,Betfair,6.5,1.08,Betfair,1.6,2.15,Betfair,1.36,1.29,1.53,2.26,0.74,0.57,0.43,14.0,10.0,6.0,5.0,7.0,1.0,12.0,14.0,2.0,1.0,1.0,1.0,4.0,5.0,0.62,0.38,7.0,4.0,2.0,1.0,3.0,0.0,0.51,0.49,7.0,6.0,4.0,4.0,4.0,1.0
Sdemh2k5,SLOVAKIA,2025-2026,Nike Liga 2025 2026,29/11/2025,11:30,Round 16,Trnava,Komarno,2,0,"[56, 94]",[],Betfair,2.0,2.38,5.5,Betfair,1.44,4.0,5.5,Betfair,1.29,3.25,Betfair,2.5,1.5,Betfair,6.0,1.11,Betfair,1.01,11.0,Betfair,1.2,4.0,Betfair,1.65,2.1,Betfair,2.75,1.4,Betfair,5.2,1.13,Betfair,1.73,1.95,Betfair,1.1,1.17,2.4,1.02,0.42,0.56,0.44,13.0,8.0,3.0,1.0,3.0,4.0,14.0,19.0,1.0,1.0,1.0,0.0,1.0,1.0,0.57,0.43,7.0,5.0,0.0,1.0,2.0,1.0,0.54,0.46,6.0,3.0,3.0,0.0,1.0,3.0
roiacxAm,SLOVAKIA,2025-2026,Nike Liga 2025 2026,23/11/2025,14:00,Round 15,Dun. Streda,Presov,0,0,[],[],Betfair,1.8,2.5,7.0,Betfair,1.29,4.6,7.5,Betfair,1.29,3.25,Betfair,2.5,1.5,Betfair,6.0,1.11,Betfair,1.01,13.0,Betfair,1.17,4.5,Betfair,1.6,2.2,Betfair,2.75,1.4,Betfair,5.2,1.13,Betfair,1.95,1.73,Betfair,1.05,1.14,3.2,1.49,0.25,0.66,0.34,19.0,7.0,4.0,5.0,6.0,2.0,7.0,9.0,0.0,2.0,0.0,3.0,5.0,4.0,0.68,0.32,10.0,3.0,3.0,1.0,4.0,1.0,0.65,0.35,9.0,4.0,1.0,4.0,2.0,1.0
pAmGgf9C,SLOVAKIA,2025-2026,Nike Liga 2025 2026,23/11/2025,11:30,Round 15,Michalovce,Ruzomberok,4,2,"[16, 46, 57, 88]","[29, 76]",Betfair,2.5,2.2,3.75,Betfair,1.91,3.25,3.4,Betfair,1.33,3.0,Betfair,2.75,1.4,Betfair,6.0,1.1,Betfair,1.01,11.0,Betfair,1.22,3.8,Betfair,1.85,1.85,Betfair,3.2,1.3,Betfair,6.5,1.08,Betfair,1.67,2.05,Betfair,1.22,1.25,1.73,3.69,1.28,0.58,0.42,28.0,14.0,15.0,3.0,7.0,5.0,4.0,13.0,1.0,1.0,4.0,0.0,2.0,11.0,0.62,0.38,12.0,8.0,7.0,2.0,2.0,3.0,0.55,0.45,16.0,6.0,8.0,1.0,5.0,2.0
