Match_ID,Country,Season,League,Date,Time,Round,Home,Away,Home_Score,Away_Score,Min_Goals_Home,Min_Goals_Away,Bookie_1X2_HT,Odd_1_HT,Odd_X_HT,Odd_2_HT,Bookie_1X2_FT,Odd_1_FT,Odd_X_FT,Odd_2_FT,Bookie_OU_HT_0_5,Over_HT_0_5,Under_HT_0_5,Bookie_OU_HT_1_5,Over_HT_1_5,Under_HT_1_5,Bookie_OU_HT_2_5,Over_HT_2_5,Under_HT_2_5,Bookie_OU_FT_0_5,Over_FT_0_5,Under_FT_0_5,Bookie_OU_FT_1_5,Over_FT_1_5,Under_FT_1_5,Bookie_OU_FT_2_5,Over_FT_2_5,Under_FT_2_5,Bookie_OU_FT_3_5,Over_FT_3_5,Under_FT_3_5,Bookie_OU_FT_4_5,Over_FT_4_5,Under_FT_4_5,Bookie_BTTS,BTTS_Yes,BTTS_No,Bookie_DC,DC_1X,DC_12,DC_X2,xG_Home_FT,xG_Away_FT,Possession_Home_FT,Possession_Away_FT,Total_Shots_Home_FT,Total_Shots_Away_FT,Shots_On_Target_Home_FT,Shots_On_Target_Away_FT,Corners_Home_FT,Corners_Away_FT,Fouls_Home_FT,Fouls_Away_FT,Yellow_Cards_Home_FT,Yellow_Cards_Away_FT,Offsides_Home_FT,Offsides_Away_FT,Goalkeeper_Saves_Home_FT,Goalkeeper_Saves_Away_FT,Possession_Home_HT,Possession_Away_HT,Total_Shots_Home_HT,Total_Shots_Away_HT,Shots_On_Target_Home_HT,Shots_On_Target_Away_HT,Corners_Home_HT,Corners_Away_HT,Possession_Home_2T,Possession_Away_2T,Total_Shots_Home_2T,Total_Shots_Away_2T,Shots_On_Target_Home_2T,Shots_On_Target_Away_2T,Corners_Home_2T,Corners_Away_2T
YiB1h7Sk,AUSTRIA,2024-2025,Bundesliga 2024 2025,18/05/2025,12:00,Championship Group,SK Rapid,Sturm Graz,3,1,"[20, 41, 78]",[66],bet365,3.6,2.38,2.63,bet365,3.25,3.6,2.1,bet365,1.3,3.4,bet365,2.38,1.53,bet365,6.0,1.13,bet365,1.03,15.0,bet365,1.18,4.5,bet365,1.62,2.25,bet365,2.5,1.5,bet365,4.5,1.18,bet365,1.57,2.25,bet365,1.7,1.29,1.33,1.3,2.0,0.57,0.43,19.0,13.0,6.0,4.0,4.0,4.0,11.0,10.0,,,3.0,2.0,3.0,3.0,0.54,0.46,10.0,7.0,3.0,3.0,2.0,3.0,0.6,0.4,9.0,6.0,3.0,1.0,2.0,1.0
8ARMakzG,AUSTRIA,2024-2025,Bundesliga 2024 2025,18/05/2025,12:00,Championship Group,Wolfsberger AC,Austria Vienna,1,2,[62],"[46, 50]",bet365,3.1,2.2,3.4,bet365,2.5,3.3,2.75,bet365,1.4,2.75,bet365,2.75,1.4,bet365,8.0,1.08,bet365,1.05,11.0,bet365,1.29,3.5,bet365,1.98,1.83,bet365,3.4,1.3,bet365,7.0,1.1,bet365,1.75,2.0,bet365,1.4,1.33,1.5,1.21,1.97,0.45,0.55,10.0,15.0,2.0,6.0,8.0,6.0,8.0,13.0,0.0,1.0,0.0,3.0,4.0,1.0,0.34,0.66,4.0,3.0,1.0,1.0,4.0,2.0,0.56,0.44,6.0,12.0,1.0,5.0,4.0,4.0
UFdIMnHG,AUSTRIA,2024-2025,Bundesliga 2024 2025,17/05/2025,12:00,Relegation Group,Altach,A. Klagenfurt,0,0,[],[],bet365,2.2,2.3,5.5,bet365,1.62,4.0,5.25,bet365,1.36,3.0,bet365,2.63,1.44,bet365,7.0,1.1,bet365,1.05,11.0,bet365,1.29,3.5,bet365,1.9,1.9,bet365,3.25,1.33,bet365,6.5,1.11,bet365,1.91,1.91,bet365,1.17,1.22,2.25,0.38,1.2,0.6,0.4,7.0,10.0,1.0,2.0,4.0,3.0,14.0,15.0,4.0,3.0,0.0,3.0,2.0,1.0,0.65,0.35,5.0,3.0,1.0,0.0,3.0,1.0,0.55,0.45,2.0,7.0,0.0,2.0,1.0,2.0
dlqBO8n4,AUSTRIA,2024-2025,Bundesliga 2024 2025,17/05/2025,12:00,Relegation Group,Grazer AK,LASK,1,0,[72],[],bet365,4.0,2.25,2.6,bet365,3.6,3.5,2.0,bet365,1.36,3.0,bet365,2.63,1.44,bet365,7.0,1.1,bet365,1.04,13.0,bet365,1.25,3.75,bet365,1.8,2.0,bet365,3.0,1.36,bet365,6.0,1.13,bet365,1.7,2.05,bet365,1.8,1.29,1.29,1.51,0.51,0.35,0.65,11.0,12.0,5.0,3.0,4.0,4.0,12.0,12.0,1.0,4.0,5.0,0.0,3.0,4.0,0.38,0.62,7.0,5.0,3.0,1.0,3.0,2.0,0.32,0.68,4.0,7.0,2.0,2.0,1.0,2.0
zZf2QUHi,AUSTRIA,2024-2025,Bundesliga 2024 2025,17/05/2025,12:00,Relegation Group,Hartberg,Tirol,3,2,"[71, 83, 92]","[27, 89]",bet365,2.3,2.3,4.5,bet365,1.75,3.75,4.5,bet365,1.33,3.25,bet365,2.63,1.44,bet365,6.5,1.11,bet365,1.04,13.0,bet365,1.22,4.0,bet365,1.8,2.0,bet365,2.75,1.4,bet365,5.5,1.14,bet365,1.7,2.05,bet365,1.18,1.25,2.0,2.48,0.48,0.5,0.5,10.0,5.0,5.0,3.0,6.0,6.0,19.0,9.0,2.0,2.0,2.0,2.0,1.0,2.0,0.47,0.53,3.0,4.0,2.0,2.0,4.0,5.0,0.53,0.47,7.0,1.0,3.0,1.0,2.0,1.0
Yg6q9EUQ,AUSTRIA,2024-2025,Bundesliga 2024 2025,11/05/2025,12:00,Championship Group,Austria Vienna,SK Rapid,1,2,[80],"[32, 84]",bet365,2.63,2.25,4.0,bet365,2.05,3.6,3.4,bet365,1.36,3.0,bet365,2.63,1.44,bet365,7.0,1.1,bet365,1.04,13.0,bet365,1.22,4.0,bet365,1.8,2.0,bet365,3.0,1.36,bet365,5.5,1.14,bet365,1.7,2.05,bet365,1.3,1.29,1.73,2.34,1.25,0.64,0.36,14.0,8.0,5.0,3.0,10.0,3.0,14.0,12.0,5.0,2.0,1.0,1.0,1.0,4.0,0.61,0.39,5.0,6.0,1.0,2.0,1.0,1.0,0.67,0.33,9.0,2.0,4.0,1.0,9.0,2.0
newE1B53,AUSTRIA,2024-2025,Bundesliga 2024 2025,11/05/2025,09:30,Championship Group,Wolfsberger AC,BW Linz,2,0,"[6, 53]",[],bet365,2.2,2.25,5.5,bet365,1.62,3.9,5.25,bet365,1.36,3.0,bet365,2.75,1.4,bet365,7.0,1.1,bet365,1.05,11.0,bet365,1.29,3.5,bet365,1.93,1.93,bet365,3.25,1.33,bet365,6.5,1.11,bet365,1.95,1.8,bet365,1.17,1.25,2.25,1.42,0.69,0.44,0.56,6.0,10.0,3.0,0.0,5.0,5.0,11.0,16.0,,,0.0,1.0,0.0,1.0,0.53,0.47,3.0,6.0,2.0,0.0,5.0,3.0,0.35,0.65,3.0,4.0,1.0,0.0,0.0,2.0
GUNyA9XA,AUSTRIA,2024-2025,Bundesliga 2024 2025,10/05/2025,12:00,Relegation Group,A. Klagenfurt,Tirol,1,4,[15],"[43, 48, 51, 91]",bet365,3.4,2.2,3.0,bet365,2.88,3.25,2.45,bet365,1.36,3.0,bet365,2.75,1.4,bet365,7.0,1.1,bet365,1.05,11.0,bet365,1.25,3.75,bet365,1.93,1.93,bet365,3.25,1.33,bet365,6.5,1.11,bet365,1.7,2.05,bet365,1.53,1.33,1.4,3.2,2.15,0.51,0.49,19.0,10.0,1.0,7.0,11.0,5.0,14.0,12.0,4.0,2.0,0.0,0.0,3.0,0.0,0.41,0.59,8.0,5.0,1.0,3.0,4.0,4.0,0.61,0.39,11.0,5.0,0.0,4.0,7.0,1.0
8S2G2RPp,AUSTRIA,2024-2025,Bundesliga 2024 2025,10/05/2025,12:00,Relegation Group,Altach,Grazer AK,2,2,"[26, 56]","[29, 61]",bet365,2.75,2.1,4.33,bet365,2.1,3.2,3.7,bet365,1.44,2.63,bet365,3.25,1.33,bet365,9.0,1.07,bet365,1.07,9.0,bet365,1.36,3.0,bet365,2.15,1.67,bet365,3.75,1.25,bet365,9.0,1.07,bet365,1.95,1.8,bet365,1.29,1.36,1.7,2.84,1.32,0.57,0.43,21.0,7.0,7.0,2.0,5.0,1.0,9.0,14.0,,,1.0,0.0,0.0,5.0,0.57,0.43,7.0,5.0,3.0,1.0,4.0,1.0,0.57,0.43,14.0,2.0,4.0,1.0,1.0,0.0
lrMq8m2N,AUSTRIA,2024-2025,Bundesliga 2024 2025,10/05/2025,12:00,Relegation Group,LASK,Hartberg,0,0,[],[],bet365,2.25,2.38,4.75,bet365,1.73,3.9,4.33,bet365,1.3,3.4,bet365,2.5,1.5,bet365,6.0,1.13,bet365,1.03,15.0,bet365,1.2,4.33,bet365,1.7,2.1,bet365,2.63,1.44,bet365,5.0,1.17,bet365,1.7,2.05,bet365,1.2,1.25,2.05,2.39,1.18,0.67,0.33,15.0,14.0,3.0,5.0,3.0,3.0,7.0,9.0,2.0,2.0,1.0,2.0,5.0,3.0,0.63,0.37,7.0,6.0,1.0,2.0,1.0,1.0,0.71,0.29,8.0,8.0,2.0,3.0,2.0,2.0
6599joc2,AUSTRIA,2024-2025,Bundesliga 2024 2025,09/05/2025,14:30,Championship Group,Sturm Graz,Salzburg,4,2,"[18, 20, 48, 72]","[45, 59]",bet365,3.2,2.25,3.1,bet365,2.7,3.3,2.63,bet365,1.33,3.25,bet365,2.63,1.44,bet365,7.0,1.1,bet365,1.04,12.0,bet365,1.25,3.75,bet365,1.83,2.03,bet365,3.0,1.36,bet365,6.0,1.13,bet365,1.62,2.2,bet365,1.44,1.33,1.44,2.11,1.73,0.41,0.59,16.0,21.0,5.0,6.0,4.0,5.0,10.0,8.0,0.0,1.0,2.0,1.0,4.0,2.0,0.45,0.55,7.0,15.0,1.0,5.0,0.0,3.0,0.37,0.63,9.0,6.0,4.0,1.0,4.0,2.0
xSCzBz0E,AUSTRIA,2024-2025,Bundesliga 2024 2025,04/05/2025,12:00,Championship Group,Salzburg,Austria Vienna,2,0,"[80, 89]",[],bet365,2.3,2.38,4.5,bet365,1.75,3.8,4.1,bet365,1.3,3.4,bet365,2.5,1.5,bet365,6.0,1.13,bet365,1.03,15.0,bet365,1.2,4.33,bet365,1.67,2.15,bet365,2.63,1.44,bet365,5.0,1.17,bet365,1.67,2.1,bet365,1.22,1.25,2.0,1.5,0.37,0.63,0.37,17.0,8.0,5.0,2.0,11.0,3.0,11.0,9.0,0.0,1.0,3.0,1.0,2.0,3.0,0.65,0.35,8.0,4.0,0.0,1.0,7.0,2.0,0.61,0.39,9.0,4.0,5.0,1.0,4.0,1.0
MVUSBV2b,AUSTRIA,2024-2025,Bundesliga 2024 2025,04/05/2025,09:30,Relegation Group,Hartberg,Altach,2,0,"[55, 86]",[],bet365,3.6,2.05,3.1,bet365,3.0,3.1,2.4,bet365,1.44,2.63,bet365,3.25,1.33,bet365,9.0,1.07,bet365,1.07,9.0,bet365,1.36,3.0,bet365,2.2,1.65,bet365,4.0,1.22,bet365,9.0,1.07,bet365,1.91,1.91,bet365,1.53,1.36,1.36,1.76,0.55,0.52,0.48,10.0,8.0,4.0,3.0,9.0,4.0,8.0,18.0,1.0,4.0,5.0,2.0,3.0,2.0,0.56,0.44,4.0,5.0,1.0,3.0,6.0,3.0,0.48,0.52,6.0,3.0,3.0,0.0,3.0,1.0
OtvfbcG8,AUSTRIA,2024-2025,Bundesliga 2024 2025,04/05/2025,09:30,Championship Group,BW Linz,Sturm Graz,0,1,[],[48],bet365,4.33,2.1,2.63,bet365,3.8,3.4,1.95,bet365,1.4,2.75,bet365,3.0,1.36,bet365,8.0,1.08,bet365,1.06,10.0,bet365,1.33,3.25,bet365,2.08,1.73,bet365,3.75,1.25,bet365,8.0,1.08,bet365,1.91,1.91,bet365,1.8,1.3,1.25,0.31,2.31,0.51,0.49,6.0,21.0,0.0,4.0,4.0,4.0,11.0,10.0,3.0,3.0,2.0,1.0,3.0,0.0,0.41,0.59,3.0,10.0,0.0,2.0,2.0,2.0,0.61,0.39,3.0,11.0,0.0,2.0,2.0,2.0
