Match_ID,Country,Season,League,Date,Time,Round,Home,Away,Home_Score,Away_Score,Min_Goals_Home,Min_Goals_Away,Bookie_1X2_HT,Odd_1_HT,Odd_X_HT,Odd_2_HT,Bookie_1X2_FT,Odd_1_FT,Odd_X_FT,Odd_2_FT,Bookie_OU_HT_0_5,Over_HT_0_5,Under_HT_0_5,Bookie_OU_HT_1_5,Over_HT_1_5,Under_HT_1_5,Bookie_OU_HT_2_5,Over_HT_2_5,Under_HT_2_5,Bookie_OU_FT_0_5,Over_FT_0_5,Under_FT_0_5,Bookie_OU_FT_1_5,Over_FT_1_5,Under_FT_1_5,Bookie_OU_FT_2_5,Over_FT_2_5,Under_FT_2_5,Bookie_OU_FT_3_5,Over_FT_3_5,Under_FT_3_5,Bookie_OU_FT_4_5,Over_FT_4_5,Under_FT_4_5,Bookie_BTTS,BTTS_Yes,BTTS_No,Bookie_DC,DC_1X,DC_12,DC_X2,xG_Home_FT,xG_Away_FT,Possession_Home_FT,Possession_Away_FT,Total_Shots_Home_FT,Total_Shots_Away_FT,Shots_On_Target_Home_FT,Shots_On_Target_Away_FT,Corners_Home_FT,Corners_Away_FT,Fouls_Home_FT,Fouls_Away_FT,Yellow_Cards_Home_FT,Yellow_Cards_Away_FT,Offsides_Home_FT,Offsides_Away_FT,Goalkeeper_Saves_Home_FT,Goalkeeper_Saves_Away_FT,Possession_Home_HT,Possession_Away_HT,Total_Shots_Home_HT,Total_Shots_Away_HT,Shots_On_Target_Home_HT,Shots_On_Target_Away_HT,Corners_Home_HT,Corners_Away_HT,Possession_Home_2T,Possession_Away_2T,Total_Shots_Home_2T,Total_Shots_Away_2T,Shots_On_Target_Home_2T,Shots_On_Target_Away_2T,Corners_Home_2T,Corners_Away_2T
lQGfaRVj,BULGARIA,2024-2025,Efbet League 2024 2025,31/05/2025,12:30,Conference League,Arda,CSKA Sofia,2,1,[95],[52],bet365,6.0,2.2,2.2,bet365,5.75,3.7,1.6,bet365,1.44,2.63,bet365,3.0,1.36,bet365,9.0,1.07,bet365,1.06,10.0,bet365,1.33,3.25,bet365,2.1,1.7,bet365,3.75,1.25,bet365,8.0,1.08,bet365,2.1,1.67,bet365,2.3,1.29,1.14,,,0.44,0.56,7.0,22.0,3.0,7.0,2.0,11.0,13.0,10.0,6.0,2.0,5.0,5.0,6.0,2.0,0.35,0.65,2.0,6.0,0.0,1.0,1.0,0.0,0.43,0.57,5.0,8.0,3.0,2.0,1.0,5.0
MLyXMmkB,BULGARIA,2024-2025,Efbet League 2024 2025,30/05/2025,13:00,Relegation,Lok. Plovdiv,Marek,3,0,"[25, 29, 50]",[],Betfair,1.83,2.25,8.5,Betfair,1.29,4.4,10.0,Betano.br,1.45,2.55,Betano.br,2.92,1.36,Betano.br,6.4,1.08,Betfair,1.03,9.0,Betfair,1.29,3.3,Betfair,1.95,1.75,Betfair,3.6,1.25,Betfair,7.5,1.06,Betfair,2.4,1.5,Betfair,1.03,1.14,3.25,,,0.62,0.38,12.0,3.0,7.0,1.0,3.0,0.0,17.0,10.0,2.0,1.0,3.0,1.0,1.0,4.0,0.71,0.29,6.0,1.0,4.0,0.0,3.0,0.0,0.53,0.47,6.0,2.0,3.0,1.0,0.0,0.0
ID6pLSEF,BULGARIA,2024-2025,Efbet League 2024 2025,29/05/2025,13:00,Relegation,Botev Vratsa,Pirin Blagoevgrad,1,0,[38],[],Betfair,2.1,2.1,6.0,Betfair,1.47,3.6,5.5,Betano.br,1.47,2.5,Betano.br,2.95,1.35,Betano.br,6.5,1.08,Betfair,1.05,8.0,Betfair,1.3,3.2,Betfair,2.1,1.65,Betfair,3.8,1.22,Betfair,8.0,1.05,Betfair,2.05,1.67,Betfair,1.08,1.22,2.3,,,0.49,0.51,20.0,6.0,16.0,3.0,0.0,2.0,,,2.0,5.0,2.0,2.0,3.0,15.0,0.57,0.43,17.0,4.0,13.0,2.0,0.0,1.0,0.41,0.59,3.0,2.0,3.0,1.0,0.0,1.0
bVEWCPqJ,BULGARIA,2024-2025,Efbet League 2024 2025,26/05/2025,14:45,Conference League Group,Beroe,Spartak Varna,3,1,"[25, 43, 51]",[27],bet365,2.2,2.38,5.0,bet365,1.67,4.0,4.5,bet365,1.33,3.25,bet365,2.5,1.5,bet365,6.5,1.11,bet365,1.04,13.0,bet365,1.22,4.0,bet365,1.7,2.1,bet365,2.75,1.4,bet365,5.0,1.17,bet365,1.73,2.0,bet365,1.18,1.22,2.15,,,0.66,0.34,18.0,17.0,7.0,10.0,4.0,4.0,6.0,12.0,2.0,2.0,0.0,0.0,9.0,4.0,0.66,0.34,10.0,4.0,5.0,3.0,1.0,1.0,0.66,0.34,8.0,13.0,2.0,7.0,3.0,3.0
EwcJzTyQ,BULGARIA,2024-2025,Efbet League 2024 2025,26/05/2025,14:45,Conference League Group,Botev Plovdiv,CSKA Sofia,0,4,[],"[28, 51, 62, 81]",bet365,3.1,2.3,3.0,bet365,2.6,3.6,2.5,bet365,1.3,3.4,bet365,2.5,1.5,bet365,6.0,1.13,bet365,1.03,15.0,bet365,1.2,4.33,bet365,1.65,2.2,bet365,2.63,1.44,bet365,4.5,1.18,bet365,1.57,2.25,bet365,1.5,1.29,1.5,,,0.49,0.51,9.0,21.0,4.0,9.0,1.0,4.0,8.0,8.0,2.0,0.0,1.0,3.0,5.0,4.0,0.5,0.5,5.0,11.0,3.0,3.0,1.0,1.0,0.48,0.52,4.0,10.0,1.0,6.0,0.0,3.0
Ucw4qUMs,BULGARIA,2024-2025,Efbet League 2024 2025,26/05/2025,11:45,Championship Group,Cherno More,Levski Sofia,0,0,[],[],bet365,2.75,2.05,4.33,bet365,2.05,3.4,3.6,bet365,1.44,2.63,bet365,3.25,1.33,bet365,9.0,1.07,bet365,1.07,8.5,bet365,1.36,3.0,bet365,2.2,1.65,bet365,4.0,1.22,bet365,9.0,1.07,bet365,2.0,1.73,bet365,1.29,1.3,1.73,,,0.51,0.49,8.0,6.0,4.0,4.0,4.0,1.0,11.0,20.0,1.0,3.0,2.0,2.0,4.0,4.0,0.51,0.49,2.0,1.0,2.0,1.0,2.0,1.0,0.51,0.49,6.0,5.0,2.0,3.0,2.0,0.0
GEyCs8if,BULGARIA,2024-2025,Efbet League 2024 2025,26/05/2025,11:45,Championship Group,Ludogorets,Arda,2,2,"[33, 78]","[6, 85]",bet365,5.0,2.3,2.25,bet365,4.0,4.0,1.62,bet365,1.36,3.0,bet365,2.63,1.44,bet365,7.0,1.1,bet365,1.04,13.0,bet365,1.29,3.5,bet365,1.85,1.95,bet365,3.25,1.33,bet365,6.0,1.13,bet365,1.83,1.83,bet365,2.1,1.2,1.2,,,0.43,0.57,18.0,14.0,5.0,6.0,6.0,8.0,5.0,9.0,1.0,1.0,0.0,2.0,4.0,3.0,0.43,0.57,8.0,7.0,1.0,3.0,2.0,7.0,0.43,0.57,10.0,7.0,4.0,3.0,4.0,1.0
02BF1TrQ,BULGARIA,2024-2025,Efbet League 2024 2025,25/05/2025,14:45,Relegation Group,Botev Vratsa,Slavia Sofia,2,1,"[25, 81]",[44],bet365,1.53,2.75,13.0,bet365,1.18,7.0,13.0,bet365,1.29,3.5,bet365,2.38,1.53,bet365,5.5,1.14,bet365,1.03,15.0,bet365,1.22,4.0,bet365,1.7,2.1,bet365,2.63,1.44,bet365,5.0,1.17,bet365,2.63,1.44,bet365,1.04,1.1,4.5,,,0.39,0.61,28.0,4.0,10.0,2.0,5.0,2.0,9.0,11.0,3.0,1.0,3.0,0.0,1.0,8.0,0.34,0.66,9.0,2.0,4.0,1.0,3.0,0.0,0.46,0.54,19.0,2.0,6.0,1.0,2.0,2.0
4vnnHPNE,BULGARIA,2024-2025,Efbet League 2024 2025,25/05/2025,14:45,Relegation Group,Krumovgrad,Septemvri Sofia,1,2,[77],"[70, 95]",bet365,2.38,2.25,4.75,bet365,1.8,4.0,3.9,bet365,1.36,3.0,bet365,2.63,1.44,bet365,7.0,1.1,bet365,1.04,13.0,bet365,1.25,3.75,bet365,1.83,1.98,bet365,3.25,1.33,bet365,6.0,1.13,bet365,1.8,1.91,bet365,1.22,1.22,2.0,,,0.49,0.51,10.0,13.0,5.0,6.0,3.0,3.0,13.0,13.0,4.0,2.0,3.0,0.0,4.0,4.0,0.42,0.58,3.0,3.0,0.0,0.0,1.0,2.0,0.56,0.44,7.0,10.0,5.0,6.0,2.0,1.0
jan0OtVs,BULGARIA,2024-2025,Efbet League 2024 2025,25/05/2025,14:45,Relegation Group,Lok. Plovdiv,CSKA 1948 Sofia,0,1,[],[2],bet365,2.88,2.3,3.4,bet365,2.3,3.5,2.8,bet365,1.33,3.25,bet365,2.5,1.5,bet365,6.5,1.11,bet365,1.04,13.0,bet365,1.22,4.0,bet365,1.73,2.08,bet365,2.75,1.4,bet365,5.5,1.14,bet365,1.62,2.2,bet365,1.4,1.29,1.57,,,0.43,0.57,5.0,13.0,1.0,5.0,3.0,10.0,15.0,4.0,0.0,1.0,0.0,1.0,4.0,1.0,0.43,0.57,2.0,11.0,0.0,3.0,2.0,9.0,0.43,0.57,3.0,2.0,1.0,2.0,1.0,1.0
