Match_ID,Country,Season,League,Date,Time,Round,Home,Away,Home_Score,Away_Score,Min_Goals_Home,Min_Goals_Away,Bookie_1X2_HT,Odd_1_HT,Odd_X_HT,Odd_2_HT,Bookie_1X2_FT,Odd_1_FT,Odd_X_FT,Odd_2_FT,Bookie_OU_HT_0_5,Over_HT_0_5,Under_HT_0_5,Bookie_OU_HT_1_5,Over_HT_1_5,Under_HT_1_5,Bookie_OU_HT_2_5,Over_HT_2_5,Under_HT_2_5,Bookie_OU_FT_0_5,Over_FT_0_5,Under_FT_0_5,Bookie_OU_FT_1_5,Over_FT_1_5,Under_FT_1_5,Bookie_OU_FT_2_5,Over_FT_2_5,Under_FT_2_5,Bookie_OU_FT_3_5,Over_FT_3_5,Under_FT_3_5,Bookie_OU_FT_4_5,Over_FT_4_5,Under_FT_4_5,Bookie_BTTS,BTTS_Yes,BTTS_No,Bookie_DC,DC_1X,DC_12,DC_X2,xG_Home_FT,xG_Away_FT,Possession_Home_FT,Possession_Away_FT,Total_Shots_Home_FT,Total_Shots_Away_FT,Shots_On_Target_Home_FT,Shots_On_Target_Away_FT,Corners_Home_FT,Corners_Away_FT,Fouls_Home_FT,Fouls_Away_FT,Yellow_Cards_Home_FT,Yellow_Cards_Away_FT,Offsides_Home_FT,Offsides_Away_FT,Goalkeeper_Saves_Home_FT,Goalkeeper_Saves_Away_FT,Possession_Home_HT,Possession_Away_HT,Total_Shots_Home_HT,Total_Shots_Away_HT,Shots_On_Target_Home_HT,Shots_On_Target_Away_HT,Corners_Home_HT,Corners_Away_HT,Possession_Home_2T,Possession_Away_2T,Total_Shots_Home_2T,Total_Shots_Away_2T,Shots_On_Target_Home_2T,Shots_On_Target_Away_2T,Corners_Home_2T,Corners_Away_2T
jFCWVb3t,BELGIUM,2024-2025,Jupiler Pro League 2024 2025,18/05/2025,11:00,Conference League Group,KV Mechelen,Charleroi,1,1,[78],[28],bet365,2.63,2.5,3.4,bet365,2.15,3.6,3.1,bet365,1.25,3.75,bet365,2.2,1.62,bet365,5.0,1.17,bet365,1.03,17.0,bet365,1.14,5.5,bet365,1.53,2.4,bet365,2.25,1.57,bet365,4.0,1.22,bet365,1.44,2.63,bet365,1.36,1.29,1.67,1.82,0.52,0.62,0.38,19.0,11.0,6.0,5.0,10.0,3.0,11.0,7.0,1.0,0.0,1.0,0.0,4.0,5.0,0.63,0.37,4.0,5.0,2.0,2.0,4.0,3.0,0.61,0.39,15.0,6.0,4.0,3.0,6.0,0.0
v1fxoGjf,BELGIUM,2024-2025,Jupiler Pro League 2024 2025,18/05/2025,08:30,Championship Group,Anderlecht,Club Brugge KV,1,3,[48],"[14, 43, 46]",bet365,4.75,2.38,2.2,bet365,4.5,3.9,1.67,bet365,1.3,3.4,bet365,2.5,1.5,bet365,6.0,1.13,bet365,1.03,15.0,bet365,1.2,4.33,bet365,1.67,2.15,bet365,2.63,1.44,bet365,5.0,1.17,bet365,1.7,2.05,bet365,2.15,1.25,1.18,1.42,3.17,0.52,0.48,16.0,13.0,6.0,6.0,6.0,4.0,11.0,13.0,2.0,4.0,1.0,1.0,3.0,5.0,0.47,0.53,6.0,6.0,3.0,5.0,3.0,1.0,0.57,0.43,10.0,7.0,3.0,1.0,3.0,3.0
Io6TnxMs,BELGIUM,2024-2025,Jupiler Pro League 2024 2025,17/05/2025,15:45,Championship Group,Antwerp,Royale Union SG,0,4,[],"[6, 35, 41, 83]",bet365,5.5,2.3,2.2,bet365,5.25,3.8,1.62,bet365,1.33,3.25,bet365,2.63,1.44,bet365,6.5,1.11,bet365,1.03,13.0,bet365,1.22,3.75,bet365,1.83,1.98,bet365,3.0,1.33,bet365,6.0,1.1,bet365,1.8,1.95,bet365,2.25,1.25,1.17,0.5,2.28,0.61,0.39,10.0,17.0,3.0,7.0,1.0,2.0,11.0,9.0,1.0,1.0,0.0,1.0,3.0,3.0,0.63,0.37,6.0,7.0,2.0,3.0,0.0,0.0,0.59,0.41,4.0,10.0,1.0,4.0,1.0,2.0
z3xNBeIO,BELGIUM,2024-2025,Jupiler Pro League 2024 2025,17/05/2025,13:15,Conference League Group,St. Liege,Dender,0,0,[],[],bet365,2.5,2.38,4.0,bet365,1.95,3.6,3.6,bet365,1.3,3.4,bet365,2.5,1.5,bet365,6.0,1.13,bet365,1.03,15.0,bet365,1.2,4.33,bet365,1.67,2.15,bet365,2.63,1.44,bet365,5.0,1.17,bet365,1.62,2.2,bet365,1.29,1.29,1.8,1.04,0.1,0.41,0.59,6.0,4.0,1.0,0.0,5.0,4.0,9.0,9.0,0.0,1.0,2.0,1.0,0.0,1.0,0.33,0.67,4.0,2.0,1.0,0.0,3.0,2.0,0.49,0.51,2.0,2.0,0.0,0.0,2.0,2.0
vyqEDHmC,BELGIUM,2024-2025,Jupiler Pro League 2024 2025,16/05/2025,15:45,Conference League Group,Leuven,Westerlo,0,2,[],"[28, 82]",bet365,3.0,2.5,2.88,bet365,2.55,3.7,2.45,bet365,1.25,3.75,bet365,2.2,1.62,bet365,5.0,1.17,bet365,1.02,19.0,bet365,1.14,5.5,bet365,1.5,2.5,bet365,2.2,1.62,bet365,3.75,1.25,bet365,1.44,2.63,bet365,1.53,1.29,1.5,0.63,2.03,0.63,0.37,10.0,16.0,0.0,5.0,9.0,11.0,11.0,15.0,3.0,1.0,3.0,0.0,3.0,0.0,0.64,0.36,4.0,6.0,0.0,2.0,3.0,8.0,0.62,0.38,6.0,10.0,0.0,3.0,6.0,3.0
WAu6FwJa,BELGIUM,2024-2025,Jupiler Pro League 2024 2025,11/05/2025,14:15,Conference League Group,Dender,Leuven,5,0,"[6, 18, 22, 28, 90]",[],bet365,2.88,2.38,3.2,bet365,2.4,3.5,2.7,bet365,1.29,3.5,bet365,2.38,1.53,bet365,5.5,1.14,bet365,1.03,15.0,bet365,1.17,5.0,bet365,1.6,2.3,bet365,2.5,1.5,bet365,4.33,1.2,bet365,1.53,2.38,bet365,1.44,1.29,1.53,2.3,1.83,0.35,0.65,16.0,14.0,7.0,2.0,3.0,5.0,10.0,18.0,0.0,2.0,0.0,0.0,2.0,2.0,0.36,0.64,10.0,8.0,4.0,1.0,2.0,2.0,0.34,0.66,6.0,6.0,3.0,1.0,1.0,3.0
n3FchbbK,BELGIUM,2024-2025,Jupiler Pro League 2024 2025,11/05/2025,13:30,Championship Group,Genk,Club Brugge KV,0,2,[],"[32, 66]",bet365,4.0,2.4,2.4,bet365,3.6,3.8,1.9,bet365,1.29,3.5,bet365,2.25,1.57,bet365,5.5,1.14,bet365,1.03,17.0,bet365,1.17,5.0,bet365,1.53,2.4,bet365,2.25,1.57,bet365,4.0,1.22,bet365,1.53,2.38,bet365,1.91,1.25,1.29,0.64,1.05,0.45,0.55,10.0,13.0,3.0,3.0,5.0,3.0,8.0,13.0,2.0,3.0,0.0,0.0,1.0,3.0,0.5,0.5,2.0,8.0,2.0,2.0,2.0,2.0,0.4,0.6,8.0,5.0,1.0,1.0,3.0,1.0
E1BtnNrL,BELGIUM,2024-2025,Jupiler Pro League 2024 2025,11/05/2025,11:00,Relegation,Patro Eisden,Sporting Lokeren,1,1,[38],[5],bet365,2.6,2.2,4.0,bet365,2.0,3.5,3.2,bet365,1.36,3.0,bet365,2.75,1.4,bet365,7.0,1.1,bet365,1.05,11.0,bet365,1.29,3.5,bet365,1.9,1.9,bet365,3.25,1.33,bet365,6.5,1.11,bet365,1.73,2.0,bet365,1.33,1.25,1.67,1.4,0.77,0.27,0.73,9.0,14.0,2.0,5.0,3.0,8.0,23.0,9.0,5.0,2.0,2.0,2.0,4.0,1.0,0.31,0.69,4.0,5.0,1.0,2.0,2.0,3.0,0.23,0.77,5.0,9.0,1.0,3.0,1.0,5.0
8KAIUf6D,BELGIUM,2024-2025,Jupiler Pro League 2024 2025,11/05/2025,08:30,Championship Group,Gent,Antwerp,0,3,[],"[34, 42, 59]",bet365,3.1,2.4,2.88,bet365,2.7,3.6,2.38,bet365,1.25,3.75,bet365,2.2,1.62,bet365,5.0,1.17,bet365,1.03,17.0,bet365,1.14,5.5,bet365,1.5,2.5,bet365,2.2,1.62,bet365,3.75,1.25,bet365,1.44,2.63,bet365,1.53,1.29,1.44,1.32,0.97,0.48,0.52,16.0,7.0,6.0,3.0,4.0,5.0,11.0,11.0,2.0,2.0,2.0,3.0,0.0,6.0,0.53,0.47,9.0,3.0,3.0,2.0,2.0,4.0,0.43,0.57,7.0,4.0,3.0,1.0,2.0,1.0
z7CAWGy1,BELGIUM,2024-2025,Jupiler Pro League 2024 2025,10/05/2025,15:45,Championship Group,Anderlecht,Royale Union SG,0,1,[],[27],bet365,4.0,2.1,2.75,bet365,3.5,3.3,2.15,bet365,1.4,2.75,bet365,3.0,1.36,bet365,8.0,1.08,bet365,1.06,10.0,bet365,1.33,3.25,bet365,2.05,1.75,bet365,3.75,1.25,bet365,8.0,1.08,bet365,1.8,1.95,bet365,1.67,1.33,1.29,1.13,2.16,0.61,0.39,6.0,7.0,2.0,3.0,2.0,4.0,11.0,12.0,2.0,4.0,1.0,2.0,2.0,2.0,0.59,0.41,2.0,5.0,1.0,3.0,1.0,2.0,0.63,0.37,4.0,2.0,1.0,0.0,1.0,2.0
