Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
vLO7k5Kk,EUROPA CHAMPIONS LEAGUE,LEAGUE PHASE,2025-11-26,17:00,Arsenal,Bayern Munich,2.75,2.3,3.6,1.33,3.25,2.5,1.5,6.5,1.11,2.2,3.5,3.2,1.04,13.0,1.22,4.33,1.73,2.1,2.75,1.44,5.0,1.17,1.62,2.2,1.36,1.29,1.67,13.0,12.0,17.0,34.0,9.5,6.5,12.0,23.0,12.0,9.0,12.0,29.0,21.0,17.0,23.0,41.0,151.0
0OAyOPQE,EUROPA CHAMPIONS LEAGUE,LEAGUE PHASE,2025-11-26,17:00,Liverpool,PSV,1.67,3.0,7.0,1.17,5.0,1.88,1.93,3.75,1.25,1.3,6.25,8.0,1.01,23.0,1.1,7.0,1.33,3.4,1.8,2.0,2.75,1.44,1.57,2.25,1.08,1.13,3.4,29.0,29.0,51.0,81.0,13.0,13.0,23.0,51.0,9.5,9.5,17.0,41.0,10.0,10.0,19.0,41.0,126.0
IPnDz3jJ,PARAGUAY 1,CLAUSURA,2025-11-26,17:00,Ameliano,Sportivo Trinidense,3.6,2.1,3.1,1.44,2.63,3.25,1.33,9.0,1.07,2.88,3.1,2.3,1.07,8.5,1.36,3.0,2.1,1.7,3.75,1.25,8.0,1.08,1.83,1.83,1.53,1.33,1.36,8.5,7.5,11.0,23.0,8.5,6.0,10.0,21.0,15.0,11.0,15.0,34.0,29.0,26.0,34.0,51.0,301.0
QmufsNpJ,EUROPA CHAMPIONS LEAGUE,LEAGUE PHASE,2025-11-26,17:00,Eintracht Frankfurt,Atalanta,3.0,2.38,3.0,1.29,3.5,2.38,1.53,5.5,1.14,2.6,3.5,2.6,1.04,13.0,1.2,4.5,1.67,2.2,2.63,1.5,4.5,1.2,1.5,2.5,1.5,1.29,1.5,15.0,12.0,15.0,26.0,12.0,7.0,10.0,19.0,15.0,10.0,11.0,23.0,26.0,19.0,23.0,34.0,101.0
fuuZ0QBb,ENGLAND 2,ROUND 17,2025-11-26,17:00,West Brom,Birmingham,3.5,2.0,3.4,1.5,2.5,3.4,1.3,10.0,1.06,2.7,3.05,2.57,1.08,7.5,1.44,2.75,2.38,1.57,4.5,1.2,10.0,1.06,1.91,1.8,1.44,1.36,1.4,7.5,7.5,12.0,26.0,7.5,6.0,11.0,23.0,13.0,11.0,15.0,41.0,29.0,26.0,41.0,51.0,401.0
fsfFgijm,EUROPA CHAMPIONS LEAGUE,LEAGUE PHASE,2025-11-26,17:00,Sporting CP,Club Brugge KV,2.2,2.5,4.5,1.25,3.75,2.2,1.62,5.5,1.14,1.7,4.2,4.5,1.03,17.0,1.17,5.0,1.57,2.38,2.38,1.57,4.33,1.22,1.57,2.25,1.18,1.22,2.1,17.0,17.0,26.0,51.0,10.0,8.0,15.0,34.0,10.0,8.5,13.0,34.0,15.0,12.0,19.0,41.0,126.0
jcuSXugm,EUROPA CHAMPIONS LEAGUE,LEAGUE PHASE,2025-11-26,17:00,PSG,Tottenham,1.83,2.63,6.5,1.25,3.75,2.2,1.62,5.0,1.17,1.42,4.5,8.0,1.03,17.0,1.14,5.5,1.5,2.63,2.2,1.67,4.0,1.25,1.7,2.05,1.08,1.18,2.75,17.0,23.0,41.0,81.0,9.5,9.0,23.0,51.0,8.0,8.5,15.0,41.0,10.0,11.0,21.0,41.0,151.0
vgSItyxI,EUROPA CHAMPIONS LEAGUE,LEAGUE PHASE,2025-11-26,17:00,Olympiacos Piraeus,Real Madrid,6.5,2.63,1.83,1.25,3.75,2.1,1.67,4.5,1.18,6.0,5.5,1.42,1.02,21.0,1.14,5.5,1.5,2.63,2.2,1.67,3.75,1.29,1.7,2.05,2.75,1.14,1.13,21.0,9.5,8.0,10.0,21.0,10.0,8.5,11.0,34.0,19.0,17.0,21.0,67.0,41.0,41.0,41.0,151.0
xABHKByK,EUROPA CHAMPIONS LEAGUE,LEAGUE PHASE,2025-11-26,17:00,Atl. Madrid,Inter,2.88,2.25,3.5,1.33,3.25,2.63,1.44,7.0,1.1,2.25,3.5,3.1,1.04,12.0,1.25,4.0,1.83,2.03,3.0,1.4,5.5,1.14,1.67,2.1,1.36,1.29,1.62,12.0,11.0,17.0,34.0,9.0,6.5,11.0,23.0,12.0,9.0,12.0,29.0,21.0,17.0,23.0,41.0,151.0
0IqUg3f5,MEXICO 1,APERTURA,2025-11-26,18:00,Guadalajara Chivas,Cruz Azul,3.0,2.2,3.5,1.36,3.0,2.75,1.4,8.0,1.08,2.3,3.3,2.85,1.05,11.0,1.29,3.5,1.93,1.88,3.25,1.33,6.5,1.11,1.7,2.05,1.4,1.33,1.57,11.0,10.0,15.0,29.0,8.5,6.5,11.0,23.0,12.0,9.5,13.0,29.0,23.0,19.0,26.0,41.0,201.0
I1pd92Xq,MEXICO 1,APERTURA,2025-11-26,18:00,Club Tijuana,Tigres UANL,4.0,2.38,2.5,1.3,3.4,2.5,1.5,6.0,1.13,3.7,3.6,1.86,1.04,13.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.62,2.2,1.91,1.29,1.29,13.0,9.0,10.0,17.0,13.0,7.0,8.5,15.0,21.0,13.0,13.0,21.0,41.0,29.0,29.0,41.0,151.0
jLomhiHL,CHILE 1,RELEGATION,2025-11-26,18:00,San Marcos de Arica,Cobreloa,2.77,2.05,3.85,1.47,2.55,3.1,1.34,7.0,1.08,2.12,3.35,3.3,1.08,7.1,1.37,2.92,2.07,1.7,3.65,1.26,6.5,1.09,1.88,1.83,1.35,1.3,1.75,7.1,8.75,17.5,50.0,6.7,6.7,12.5,35.0,10.0,9.5,17.0,45.0,21.0,20.0,35.0,90.0,900.0
2B5Ic7wC,MEXICO 1,APERTURA,2025-11-26,18:00,Juarez,Toluca,3.6,2.25,2.75,1.33,3.25,2.63,1.44,6.5,1.11,3.05,3.4,2.1,1.04,12.0,1.22,4.0,1.8,2.0,2.75,1.4,5.5,1.14,1.67,2.1,1.67,1.3,1.36,12.0,9.0,11.0,21.0,11.0,6.5,9.0,17.0,17.0,11.0,13.0,23.0,34.0,23.0,29.0,41.0,151.0
vNw7ydYp,BRAZIL 1,ROUND 36,2025-11-26,19:00,Bragantino,Fortaleza,2.6,2.25,4.0,1.36,3.0,2.63,1.44,7.0,1.1,1.91,3.6,3.6,1.04,12.0,1.25,4.0,1.85,2.0,3.2,1.36,5.5,1.14,1.7,2.05,1.29,1.29,1.8,12.0,11.0,19.0,41.0,8.0,7.0,12.0,29.0,10.0,8.5,15.0,34.0,17.0,15.0,23.0,41.0,201.0
ClZPoTbK,PARAGUAY 1,CLAUSURA,2025-11-26,19:30,Olimpia Asuncion,2 de Mayo,2.6,2.2,4.33,1.36,3.0,2.75,1.4,7.0,1.1,1.95,3.2,3.8,1.05,11.0,1.25,3.75,1.85,1.95,3.0,1.36,6.0,1.13,1.73,2.0,1.25,1.36,1.8,10.0,12.0,21.0,41.0,8.0,6.5,13.0,34.0,9.5,9.0,13.0,41.0,17.0,15.0,26.0,41.0,201.0
40y02gK7,COLOMBIA 1,CLAUSURA,2025-11-26,20:30,Bucaramanga,Fortaleza,2.4,2.1,5.0,1.44,2.63,3.25,1.33,9.0,1.07,1.75,3.3,5.0,1.08,8.0,1.36,3.0,2.2,1.65,4.0,1.22,9.0,1.07,2.0,1.73,1.17,1.33,2.0,8.0,11.0,23.0,51.0,6.0,6.5,17.0,41.0,7.5,9.0,17.0,51.0,13.0,17.0,34.0,67.0,1250.0
Sn0hW9f2,CHILE 1,RELEGATION,2025-11-26,20:30,D. Concepcion,Copiapo,2.85,2.0,3.85,1.5,2.5,3.15,1.33,7.2,1.07,2.2,3.25,3.3,1.08,6.8,1.39,2.87,2.12,1.67,3.7,1.25,6.7,1.09,1.87,1.83,1.35,1.32,1.7,6.8,8.5,17.5,50.0,6.7,6.5,12.5,35.0,10.5,9.5,16.5,45.0,23.0,21.0,37.0,90.0,900.0
bu8W5aVO,ARGENTINA 1,CLAUSURA,2025-11-26,21:30,Lanus,Tigre,2.63,1.95,5.5,1.57,2.25,3.75,1.25,13.0,1.04,1.86,2.85,4.75,1.13,6.0,1.53,2.38,2.7,1.44,5.5,1.14,13.0,1.04,2.25,1.57,1.18,1.4,1.83,6.0,9.0,21.0,51.0,5.0,6.0,17.0,41.0,7.5,9.5,21.0,51.0,17.0,21.0,41.0,81.0,251.0
My8QIE4l,COLOMBIA 1,CLAUSURA,2025-11-26,22:30,Atl. Nacional,Junior,2.05,2.4,5.5,1.3,3.4,2.5,1.5,6.0,1.13,1.53,4.1,5.75,1.04,13.0,1.2,4.33,1.7,2.1,2.63,1.44,5.0,1.17,1.8,1.91,1.13,1.22,2.5,13.0,17.0,29.0,51.0,7.5,8.0,19.0,41.0,8.0,8.5,17.0,41.0,11.0,12.0,23.0,51.0,201.0
