Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
ddZJAki2,JAPAN 2,ROUND 17,2025-06-08,02:03,Omiya Ardija,Ehime,2.25,2.38,4.75,1.34,3.1,2.47,1.5,5.3,1.13,1.7,3.8,4.5,1.04,9.0,1.22,3.95,1.65,2.15,2.62,1.45,4.5,1.18,1.67,2.1,1.18,1.25,2.1,13.0,15.0,26.0,51.0,8.5,7.5,15.0,34.0,9.0,8.5,13.0,34.0,13.0,13.0,21.0,41.0,151.0,0,0,1,1,[90],[56],0,0
zuvaYhq9,JAPAN 2,ROUND 17,2025-06-08,02:03,Toyama,Mito,4.33,2.1,2.63,1.44,2.67,2.85,1.39,6.4,1.09,3.8,3.3,1.95,1.08,7.1,1.36,3.0,2.05,1.72,3.55,1.27,6.3,1.1,1.83,1.83,1.8,1.33,1.25,9.0,7.0,9.0,17.0,10.0,6.5,9.0,17.0,19.0,13.0,15.0,29.0,41.0,34.0,41.0,51.0,301.0,0,1,0,1,[],[43],0,0
tvlBqEkA,SOUTH KOREA 2,ROUND 15,2025-06-08,07:00,Gimpo FC,Cheonan City,2.38,2.2,5.0,1.39,2.85,2.67,1.44,6.0,1.11,1.75,3.7,4.2,1.07,7.5,1.33,3.15,1.98,1.78,3.35,1.29,6.0,1.11,1.91,1.8,1.22,1.29,2.0,10.0,11.0,21.0,51.0,6.5,7.0,15.0,41.0,8.0,8.5,17.0,41.0,13.0,15.0,29.0,51.0,301.0,1,0,1,0,[18],[],0,0
YDp3ozLc,SOUTH KOREA 2,ROUND 15,2025-06-08,07:00,Incheon,Bucheon FC 1995,2.1,2.3,5.5,1.4,2.8,2.8,1.4,6.2,1.1,1.57,4.1,5.0,1.06,8.0,1.3,3.35,1.88,1.87,3.1,1.34,5.5,1.13,1.83,1.83,1.17,1.22,2.3,12.0,13.0,26.0,51.0,7.0,8.0,17.0,41.0,7.5,8.5,17.0,41.0,12.0,13.0,26.0,51.0,301.0,0,0,1,0,[52],[],0,0
h6ybQBaM,URUGUAY 1,TORNEO INTERMEDIO,2025-06-08,10:30,Progreso,Miramar,3.4,2.0,3.4,1.45,2.6,2.95,1.37,6.7,1.09,2.7,3.1,2.7,1.09,6.6,1.4,2.8,2.2,1.62,3.85,1.24,6.9,1.08,1.91,1.8,1.44,1.36,1.44,7.5,7.5,12.0,26.0,7.5,6.0,11.0,23.0,12.0,11.0,17.0,41.0,26.0,23.0,41.0,51.0,301.0,0,0,1,0,[54],[],0,0
Q1O0h9Xp,ARGENTINA 2,ROUND 15,2025-06-08,15:00,San Telmo,Gimnasia Mendoza,5.5,1.83,2.88,1.62,2.15,3.65,1.24,8.0,1.05,4.2,2.9,2.05,1.15,4.85,1.62,2.15,2.82,1.38,5.3,1.12,8.75,1.04,2.5,1.5,1.73,1.4,1.22,5.0,5.0,8.0,19.0,7.5,6.5,11.0,23.0,19.0,17.0,23.0,41.0,51.0,41.0,51.0,101.0,0.0,0,0,0,0,[],[],0,0
06H0jGk5,PARAGUAY 2,ROUND 12,2025-06-08,15:00,Sol de America,Guarani de Fram,2.85,2.02,3.7,1.44,2.42,0.0,0.0,0.0,0.0,2.22,3.1,3.15,0.0,0.0,1.38,2.6,2.1,1.57,3.5,1.21,0.0,0.0,1.85,1.75,1.31,1.31,1.62,7.8,8.25,15.5,40.0,6.6,6.0,11.25,30.0,10.0,9.25,15.5,45.0,22.0,20.0,35.0,90.0,800.0,0,0,0,0,[],[],0,0
YDpQI0nf,PERU 2,ROUND 10,2025-06-08,15:00,U. San Martin,Comerciantes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.95,3.2,0.0,0.0,1.45,2.4,2.37,1.45,4.35,1.13,0.0,0.0,2.02,1.62,1.29,1.33,1.62,6.7,7.6,15.5,45.0,5.9,6.0,12.0,35.0,9.5,9.5,18.0,55.0,22.0,22.0,40.0,110.0,450.0,0,0,0,3,[],"[57, 62, 75]",0,0
8I1f6j8j,URUGUAY 1,TORNEO INTERMEDIO,2025-06-08,15:00,Juventud,Racing Montevideo,3.4,2.0,3.6,1.5,2.47,3.15,1.33,7.2,1.07,2.6,3.0,2.8,1.1,6.1,1.47,2.57,2.35,1.55,4.2,1.2,7.6,1.07,2.0,1.73,1.4,1.36,1.5,7.0,7.5,13.0,29.0,7.0,6.0,11.0,26.0,12.0,11.0,17.0,41.0,26.0,23.0,41.0,51.0,251.0,0,1,2,1,"[68, 74]",[30],0,0
0za3nLBL,BRAZIL 2,ROUND 11,2025-06-08,16:00,Goias,Volta Redonda,2.63,1.95,5.5,1.57,2.3,3.5,1.27,8.0,1.06,1.91,3.2,4.33,1.13,5.5,1.55,2.35,2.62,1.45,4.85,1.16,8.75,1.05,2.38,1.53,1.2,1.36,1.83,6.0,8.5,21.0,51.0,5.0,6.5,17.0,41.0,7.5,10.0,21.0,51.0,15.0,21.0,41.0,81.0,0.0,1,0,2,0,"[22, 90]",[],1.37,1.33
xIFWteZo,CHILE 2,ROUND 13,2025-06-08,16:00,Rangers,Recoleta,2.4,2.07,4.8,1.47,2.57,3.0,1.36,6.8,1.08,1.83,3.3,4.45,1.1,6.3,1.44,2.65,2.3,1.57,4.1,1.21,7.4,1.07,2.1,1.65,1.22,1.31,2.0,6.3,9.5,25.0,90.0,5.6,6.8,16.5,60.0,8.0,9.25,21.0,75.0,16.0,18.5,40.0,150.0,700.0,1,0,1,1,[18],[81],0,0
On7XmGP7,VENEZUELA 2,ROUND 11,2025-06-08,16:00,Bolivar,Aragua,3.15,1.88,3.6,1.5,2.15,0.0,0.0,0.0,0.0,2.37,2.9,2.9,0.0,0.0,0.0,0.0,2.22,1.52,0.0,0.0,0.0,0.0,0.0,0.0,1.33,1.34,1.55,6.9,6.5,11.5,28.0,5.5,5.0,9.0,22.0,8.75,8.0,13.0,30.0,19.5,18.5,30.0,65.0,500.0,1,0,1,1,[10],[79],0,0
