Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
QPhSquC7,AUSTRALIA 1,ROUND 14,2025-01-14,07:45,Perth Glory,WS Wanderers,5.0,2.75,1.95,1.2,4.33,2.03,1.78,4.0,1.22,5.0,4.75,1.5,1.01,23.0,1.1,7.0,1.36,3.2,1.91,1.91,3.0,1.4,1.44,2.63,2.5,1.18,1.17,26.0,13.0,11.0,13.0,23.0,11.0,8.5,11.0,34.0,17.0,13.0,17.0,51.0,34.0,29.0,34.0,101.0,0,1,1,2,[48],"[4, 59]",1.21,2.20
EZGtRyJa,EGYPT 2,ROUND 17,2025-01-14,09:30,Alexandria SC,El Daklyeh,3.85,1.7,3.6,1.7,1.85,0.0,0.0,0.0,0.0,3.05,2.4,2.72,0.0,0.0,1.78,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,1.45,1.35,4.25,4.55,9.5,27.0,4.9,4.65,9.75,28.0,10.75,10.25,17.5,50.0,32.0,32.0,55.0,120.0,0.0,0,0,0,0,[],[],0,0
fD0chEHb,EGYPT 2,ROUND 17,2025-01-14,09:30,Arab Contractors,Al-Sekka,2.35,1.75,7.4,1.7,1.85,0.0,0.0,0.0,0.0,1.62,2.9,6.6,0.0,0.0,1.78,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.32,2.18,4.45,7.9,28.0,150.0,3.25,6.2,22.0,110.0,4.7,9.0,30.0,150.0,9.25,17.5,60.0,300.0,0.0,0,2,1,3,[60],"[39, 44, 59]",0,0
lGckfzmn,EGYPT 2,ROUND 17,2025-01-14,09:30,Aswan SC,Tanta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,[53],[],0,0
xxUWygXH,EGYPT 2,ROUND 17,2025-01-14,09:30,Asyut Petroleum,Tersana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,3,3,"[52, 55, 60]","[4, 10, 18]",0,0
nmFlPFmC,EGYPT 2,ROUND 17,2025-01-14,09:30,Baladiyat El Mahalla,Kahrabaa Ismailia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,2,"[53, 84]","[50, 64]",0,0
AkSvzX1U,EGYPT 2,ROUND 17,2025-01-14,09:30,Dayrout,La Viena,0.0,0.0,0.0,1.61,2.2,0.0,0.0,0.0,0.0,4.33,3.0,1.87,0.0,0.0,1.55,2.3,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.55,1.78,1.3,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,[6],[12],0,0
rF8cNgIO,EGYPT 2,ROUND 17,2025-01-14,09:30,El Mansoura,Wadi Degla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,2,[],"[32, 80]",0,0
fgxGuyYh,EGYPT 2,ROUND 17,2025-01-14,09:30,Raya,Proxy,3.4,1.72,4.0,1.65,1.9,0.0,0.0,0.0,0.0,2.52,2.55,3.15,0.0,0.0,1.75,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.42,1.5,4.55,5.1,11.0,32.0,4.35,4.9,10.75,32.0,8.25,9.5,18.5,55.0,22.0,25.0,50.0,150.0,0.0,1,0,1,1,[17],[54],0,0
Ywl7sc3t,EGYPT 2,ROUND 17,2025-01-14,09:30,Suez SC,Abu Qir Semad,5.0,1.83,2.62,1.55,2.07,0.0,0.0,0.0,0.0,4.3,2.67,2.0,0.0,0.0,1.6,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,1.38,1.19,5.1,4.25,6.7,14.5,6.7,4.9,7.7,16.5,17.0,13.0,16.5,35.0,60.0,45.0,60.0,100.0,0.0,0,1,1,4,[52],"[18, 51, 72, 80]",0,0
