Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
nV102bjL,JAPAN 2,ROUND 29,2025-09-15,07:00,Kumamoto,Tokushima,3.6,2.0,3.4,1.5,2.5,3.5,1.29,11.0,1.05,2.7,3.2,2.45,1.08,8.0,1.44,2.63,2.4,1.53,4.5,1.18,11.0,1.05,2.0,1.73,1.5,1.36,1.4,7.5,7.0,11.0,26.0,7.5,6.5,10.0,23.0,13.0,11.0,17.0,41.0,29.0,26.0,41.0,67.0,1250.0
0CrXUu96,JAPAN 1,ROUND 29,2025-09-15,07:00,FC Tokyo,Verdy,3.1,1.95,4.0,1.53,2.38,3.5,1.29,11.0,1.05,2.25,3.0,3.4,1.1,7.0,1.44,2.63,2.4,1.53,4.5,1.18,11.0,1.05,2.05,1.7,1.3,1.36,1.57,7.0,8.0,15.0,41.0,6.5,6.0,13.0,34.0,10.0,10.0,17.0,41.0,21.0,21.0,41.0,67.0,451.0
YH4og8Yb,ROMANIA 1,ROUND 9,2025-09-15,12:00,FC Hermannstadt,Unirea Slobozia,2.4,2.2,4.75,1.36,3.0,2.75,1.4,8.0,1.08,1.8,3.5,4.1,1.05,11.0,1.3,3.4,1.98,1.83,3.4,1.3,7.0,1.1,1.83,1.83,1.22,1.29,1.95,10.0,12.0,21.0,41.0,7.0,7.0,15.0,34.0,8.5,8.5,15.0,41.0,15.0,15.0,26.0,51.0,251.0
IHSfPA8K,CYPRUS 1,ROUND 3,2025-09-15,13:00,Aris,Ol. Nicosia,1.62,2.5,10.5,1.34,3.1,2.42,1.52,5.2,1.14,1.22,5.5,14.5,1.04,9.25,1.21,4.15,1.62,2.2,2.5,1.5,4.2,1.2,2.25,1.57,1.04,1.13,4.45,9.25,27.0,150.0,800.0,6.1,12.0,50.0,300.0,5.9,10.0,32.0,200.0,7.2,12.0,37.0,175.0,1250.0
x29RJlWs,CYPRUS 1,ROUND 3,2025-09-15,13:00,Ypsonas,Omonia Aradippou,2.7,2.05,4.0,1.44,2.65,2.87,1.39,6.5,1.09,2.12,3.2,3.55,1.09,6.7,1.4,2.82,2.15,1.65,3.8,1.24,6.8,1.08,1.88,1.82,1.32,1.33,1.75,6.7,9.0,19.0,55.0,6.5,6.4,13.0,37.0,10.0,9.5,17.0,50.0,21.0,20.0,37.0,100.0,900.0
4YlgeZRa,ITALY 1,ROUND 3,2025-09-15,13:30,Verona,Cremonese,3.2,1.95,3.75,1.53,2.38,3.5,1.29,11.0,1.05,2.45,3.1,3.1,1.1,7.0,1.5,2.63,2.5,1.53,4.5,1.2,11.0,1.05,2.05,1.7,1.36,1.36,1.53,7.0,7.5,15.0,34.0,6.5,6.0,12.0,29.0,11.0,10.0,17.0,41.0,23.0,23.0,41.0,67.0,501.0
2J7dQy9F,ICELAND 1,ROUND 22,2025-09-15,13:45,Akranes,Afturelding,2.75,2.32,3.15,1.28,3.35,2.18,1.62,4.4,1.17,2.27,3.65,2.72,1.03,9.25,1.15,4.7,1.47,2.5,2.12,1.65,3.4,1.27,1.42,2.65,1.45,1.26,1.62,9.25,14.0,18.0,35.0,13.0,7.8,10.25,19.5,15.5,9.25,10.75,21.0,26.0,15.5,18.5,32.0,150.0
4IOOrz74,DENMARK 1,ROUND 8,2025-09-15,14:00,Fredericia,Vejle,3.1,2.3,3.1,1.33,3.25,2.5,1.5,6.5,1.11,2.55,3.4,2.55,1.04,13.0,1.22,4.0,1.8,2.0,2.75,1.4,5.5,1.14,1.62,2.2,1.5,1.3,1.5,13.0,11.0,15.0,26.0,11.0,6.5,10.0,19.0,15.0,10.0,12.0,26.0,26.0,19.0,26.0,41.0,151.0
AgU6tVdn,SWEDEN 2,ROUND 22,2025-09-15,14:00,Orgryte,Umea FC,1.67,2.88,8.0,1.22,4.0,2.05,1.75,4.33,1.2,1.27,5.5,9.5,1.02,21.0,1.11,6.5,1.4,2.88,2.0,1.73,3.4,1.3,1.75,2.0,1.07,1.14,3.75,21.0,29.0,51.0,101.0,10.0,11.0,26.0,51.0,8.0,9.0,19.0,51.0,9.0,10.0,21.0,51.0,201.0
jwTabglA,SWEDEN 1,ROUND 23,2025-09-15,14:00,AIK,Brommapojkarna,2.3,2.2,5.0,1.4,2.75,3.0,1.36,8.0,1.08,1.66,3.75,4.75,1.06,9.5,1.33,3.25,2.05,1.75,3.5,1.29,8.0,1.08,1.95,1.8,1.18,1.25,2.1,9.5,12.0,23.0,51.0,6.5,7.0,15.0,41.0,7.5,8.5,17.0,41.0,13.0,15.0,29.0,51.0,351.0
