Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
SYnagW9L,CHINA 1,ROUND 7,2025-04-15,07:30,Qingdao West Coast,Shandong Taishan,4.0,2.4,2.38,1.26,3.55,2.18,1.62,4.55,1.17,3.8,4.0,1.8,1.03,9.25,1.16,4.9,1.52,2.43,2.26,1.59,3.8,1.24,1.53,2.38,1.95,1.22,1.25,17.0,10.0,11.0,15.0,15.0,8.0,8.5,13.0,23.0,13.0,13.0,19.0,41.0,29.0,29.0,41.0,126.0,0,1,1,5,[90],"[40, 55, 75, 84, 90]",1.68,3.56
OImUmAXr,CHINA 1,ROUND 7,2025-04-15,08:35,Wuhan Three Towns,Beijing Guoan,5.0,2.3,2.25,1.3,3.2,2.39,1.52,5.35,1.12,4.75,3.75,1.7,1.04,8.25,1.21,4.1,1.67,2.11,2.65,1.45,4.35,1.18,1.75,2.0,2.1,1.25,1.18,12.0,8.0,8.5,13.0,15.0,7.0,8.5,13.0,26.0,15.0,15.0,23.0,51.0,34.0,41.0,41.0,201.0,1,3,4,4,"[31, 88, 90, 90]","[3, 23, 34, 69]",2.39,2.85
Kpswnl2e,CHINA 1,ROUND 7,2025-04-15,09:00,Shenzhen Xinpengcheng,Changchun Yatai,2.25,2.38,4.75,1.28,3.35,2.3,1.56,4.95,1.14,1.7,4.1,4.33,1.04,8.5,1.19,4.4,1.6,2.24,2.47,1.5,4.05,1.2,1.67,2.1,1.2,1.22,2.1,15.0,15.0,23.0,51.0,9.0,8.0,15.0,34.0,9.0,8.5,15.0,34.0,13.0,13.0,21.0,41.0,151.0,1,1,3,1,"[16, 56, 65]",[20],0.90,1.45
dAUFDZBF,EGYPT 2,ROUND 30,2025-04-15,10:30,Abu Qir Semad,El Daklyeh,2.35,1.9,5.7,1.52,2.12,0.0,0.0,0.0,0.0,1.7,3.0,5.2,1.11,5.6,1.53,2.34,2.6,1.44,4.6,1.16,0.0,0.0,2.42,1.5,1.14,1.31,2.07,5.9,8.25,22.0,80.0,4.15,5.5,15.0,55.0,5.6,7.4,17.5,65.0,10.5,14.0,32.0,110.0,101.0,1,0,1,0,[28],[],0,0
neym6i4k,EGYPT 2,ROUND 30,2025-04-15,10:30,El Mansoura,Arab Contractors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,[],[12],0,0
OdW7Fes3,EGYPT 2,ROUND 30,2025-04-15,10:30,Kahrabaa Ismailia,Tersana,3.3,1.87,3.4,1.47,2.22,0.0,0.0,0.0,0.0,2.65,2.67,2.77,0.0,0.0,0.0,0.0,2.27,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.42,1.38,1.44,6.4,6.1,11.0,27.0,5.9,4.7,8.5,21.0,10.25,8.5,12.0,30.0,25.0,21.0,30.0,60.0,500.0,1,1,2,1,"[29, 90]",[36],0,0
8APe4VY1,EGYPT 2,ROUND 30,2025-04-15,10:30,Tanta,WE SC,2.55,1.83,5.2,1.57,2.02,0.0,0.0,0.0,0.0,1.87,2.87,4.45,0.0,0.0,1.57,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,1.33,1.87,5.5,6.9,17.5,60.0,4.15,5.3,13.5,50.0,6.1,7.7,18.0,65.0,12.5,15.5,35.0,120.0,0.0,1,1,1,1,[40],[17],0,0
GQPkQCeL,EGYPT 2,ROUND 30,2025-04-15,10:30,Wadi Degla,Asyut Petroleum,1.98,1.95,8.75,1.52,2.12,0.0,0.0,0.0,0.0,1.45,3.25,8.5,0.0,0.0,1.62,2.05,2.1,1.57,0.0,0.0,0.0,0.0,0.0,0.0,1.07,1.26,2.6,5.2,10.5,40.0,200.0,3.35,6.7,26.0,150.0,4.2,8.5,30.0,150.0,7.4,15.0,55.0,250.0,0.0,1,0,2,0,"[28, 79]",[],0,0
vmBR89PP,ROMANIA 2,CHAMPIONSHIP GROUP,2025-04-15,11:30,FC Voluntari,FC Arges,2.72,1.95,4.3,1.59,2.23,3.35,1.28,7.4,1.06,2.07,3.05,3.7,1.1,5.8,1.52,2.36,2.6,1.44,4.5,1.16,8.25,1.04,2.25,1.57,1.28,1.33,1.75,5.3,7.7,17.0,55.0,5.3,6.2,14.0,45.0,8.25,9.75,21.0,70.0,18.5,22.0,50.0,120.0,101.0,0,0,0,0,[],[],0,0
n7Xm7nYF,SAUDI ARABIA 2,ROUND 29,2025-04-15,13:00,Al Zulfi,Ohod,2.0,2.12,6.6,1.42,2.65,2.55,1.46,0.0,0.0,1.47,3.7,7.0,0.0,0.0,1.35,2.95,2.08,1.67,3.65,1.24,0.0,0.0,2.12,1.57,1.1,1.22,2.57,8.5,15.0,45.0,175.0,5.3,7.5,22.0,90.0,6.0,8.5,22.0,90.0,9.75,14.0,37.0,150.0,900.0,0,0,2,0,"[53, 81]",[],0,0
