Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
6ytf2Y8s,ICELAND 2,ROUND 7,2025-06-09,11:00,Grindavik,Kopavogur,3.35,2.52,2.35,0.0,0.0,1.9,1.72,0.0,0.0,3.15,4.0,1.91,0.0,0.0,0.0,0.0,1.35,2.72,1.85,1.75,2.77,1.34,1.36,2.67,1.85,1.21,1.3,22.0,14.0,14.0,19.5,19.0,9.25,9.0,13.0,25.0,12.0,11.25,16.0,45.0,22.0,21.0,29.0,120.0,0,1,2,1,"[83, 88]",[35],0,0
QsrRba2k,ICELAND 2,ROUND 7,2025-06-09,13:00,Leiknir,Volsungur,2.25,2.62,3.4,0.0,0.0,1.83,1.78,0.0,0.0,1.83,4.3,3.25,0.0,0.0,0.0,0.0,1.3,2.92,1.75,1.87,2.55,1.39,1.34,2.77,1.33,1.19,1.93,27.0,21.0,26.0,45.0,15.5,10.25,12.5,23.0,14.5,9.5,11.75,21.0,19.0,12.5,15.5,28.0,120.0,0,0,3,1,"[73, 81, 90]",[67],0,0
faie4LvS,ICELAND 2,ROUND 7,2025-06-09,13:00,Thor Akureyri,IR Reykjavik,2.6,2.35,3.2,0.0,0.0,2.07,1.6,0.0,0.0,2.12,3.7,2.85,0.0,0.0,0.0,0.0,1.47,2.32,2.15,1.55,3.35,1.23,1.44,2.4,1.4,1.24,1.7,16.5,14.0,19.0,37.0,11.5,7.8,10.5,21.0,13.0,9.0,11.5,22.0,22.0,15.0,19.0,35.0,175.0,0,1,1,1,[73],[18],0,0
ncWZdwX1,ICELAND 2,ROUND 7,2025-06-09,14:00,Fjolnir,Selfoss,2.22,2.52,3.65,0.0,0.0,1.93,1.7,0.0,0.0,1.78,4.15,3.45,0.0,0.0,0.0,0.0,1.37,2.62,1.9,1.72,2.9,1.31,1.4,2.52,1.26,1.2,1.98,22.0,18.5,25.0,50.0,13.0,9.25,12.5,25.0,12.5,8.75,12.0,24.0,17.0,12.5,17.0,32.0,150.0,0,1,0,2,[],"[41, 89]",0,0
E3OLKtP8,ICELAND 2,ROUND 7,2025-06-09,16:15,Keflavik,Fylkir,2.15,2.35,4.3,0.0,0.0,2.02,1.62,0.0,0.0,1.72,3.7,4.2,0.0,0.0,0.0,0.0,1.42,2.45,2.0,1.65,3.05,1.28,1.42,2.47,1.2,1.23,2.07,17.0,18.0,30.0,75.0,11.5,8.0,14.0,35.0,11.75,8.25,11.25,29.0,16.5,11.75,16.0,32.0,175.0,1,0,1,1,[4],[87],0,0
vkv20Cwf,ICELAND 2,ROUND 7,2025-06-09,16:15,Throttur,Njardvik,2.8,2.37,2.92,0.0,0.0,2.12,1.57,0.0,0.0,2.35,3.75,2.5,0.0,0.0,1.19,3.65,1.52,2.22,2.22,1.52,3.5,1.21,1.47,2.32,1.5,1.24,1.57,16.0,12.0,15.5,28.0,11.75,7.8,9.75,18.0,14.5,9.5,12.0,22.0,25.0,17.0,21.0,40.0,200.0,1,0,2,2,"[37, 60]","[47, 83]",0,0
SKXtWo4j,PARAGUAY 2,ROUND 12,2025-06-09,17:00,Resistencia,Deportivo Santani,2.65,1.95,4.4,1.52,2.22,0.0,0.0,0.0,0.0,1.98,3.15,3.75,0.0,0.0,1.5,2.27,2.4,1.44,4.2,1.15,0.0,0.0,2.15,1.55,1.23,1.31,1.78,6.5,8.0,18.0,60.0,5.3,6.3,14.0,45.0,7.9,9.5,21.0,70.0,17.0,20.0,45.0,150.0,0.0,1,1,3,3,"[17, 54, 55]","[1, 48, 70]",0,0
Qi1U0KQE,BRAZIL 2,ROUND 11,2025-06-09,19:00,Criciuma,Vila Nova FC,3.5,1.8,4.33,1.65,2.15,3.9,1.23,9.0,1.04,2.5,2.88,3.2,1.15,4.9,1.65,2.15,2.95,1.37,5.7,1.12,9.75,1.03,2.5,1.5,1.36,1.4,1.5,5.0,6.5,13.0,34.0,5.5,6.0,13.0,34.0,10.0,12.0,23.0,51.0,26.0,29.0,51.0,101.0,0.0,0,0,1,0,[78],[],2.43,0.44
fRPSgkdc,PARAGUAY 2,ROUND 12,2025-06-09,19:15,Fernando de la Mora,Dep. Capiata,3.45,1.95,3.15,1.5,2.27,0.0,0.0,0.0,0.0,2.77,3.0,2.5,1.13,4.45,1.5,2.25,2.45,1.42,4.25,1.14,0.0,0.0,2.1,1.57,1.5,1.33,1.42,5.2,6.1,10.5,27.0,6.5,6.1,10.5,27.0,12.0,11.25,20.0,50.0,32.0,30.0,55.0,150.0,0.0,0,0,0,0,[],[],0,0
n7kwabeR,BRAZIL 2,ROUND 11,2025-06-09,19:30,Amazonas,Athletic Club,3.1,1.91,4.33,1.57,2.32,3.45,1.28,7.9,1.06,2.2,3.1,3.5,1.12,5.5,1.55,2.35,2.62,1.45,4.85,1.16,8.75,1.05,2.25,1.57,1.29,1.36,1.62,6.0,7.5,15.0,41.0,5.5,6.0,13.0,34.0,9.5,10.0,21.0,51.0,21.0,23.0,41.0,81.0,1250.0,0,0,1,0,[63],[],1.48,1.02
hOrrVQ7L,COLOMBIA 2,APERTURA,2025-06-09,20:00,Huila,Patriotas,2.4,1.91,5.6,1.55,2.15,0.0,0.0,0.0,0.0,1.7,3.25,5.1,0.0,0.0,1.47,2.32,2.37,1.45,4.1,1.15,0.0,0.0,2.25,1.5,1.15,1.28,2.1,6.6,10.0,27.0,100.0,4.8,6.7,18.5,70.0,6.5,9.0,24.0,90.0,12.5,17.5,45.0,175.0,0.0,1,0,1,2,[34],"[74, 90]",0,0
