Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
MFSf2rR1,UKRAINE 1,ROUND 21,2025-03-11,08:00,Oleksandriya,Obolon,1.98,2.1,7.4,1.47,2.32,3.35,1.28,0.0,0.0,1.44,3.85,7.6,0.0,0.0,1.44,2.4,2.27,1.5,3.9,1.17,0.0,0.0,2.57,1.39,1.09,1.21,2.75,7.0,13.5,45.0,250.0,4.5,8.25,29.0,150.0,5.1,9.5,32.0,175.0,8.5,16.0,55.0,300.0,101.0,3,0,4,0,"[13, 16, 44, 90]",[],0,0
Ay9kOPmL,UKRAINE 1,ROUND 21,2025-03-11,10:30,Dyn. Kyiv,FK Zorya Luhansk,1.65,2.45,9.25,1.38,2.6,2.32,1.47,5.15,1.13,1.24,5.0,12.0,0.0,0.0,1.21,3.5,1.65,2.0,2.52,1.4,0.0,0.0,2.22,1.52,1.04,1.13,3.95,11.75,29.0,100.0,500.0,6.3,10.5,40.0,200.0,5.5,9.25,28.0,150.0,6.9,11.5,35.0,150.0,1000.0,1,2,2,2,"[5, 72]","[2, 9]",0,0
2ZmUGste,UKRAINE 1,ROUND 21,2025-03-11,10:30,Veres-Rivne,Polissya Zhytomyr,4.65,1.85,2.75,1.55,2.15,3.6,1.25,0.0,0.0,3.85,2.95,2.02,1.11,6.0,1.47,2.32,2.35,1.47,4.0,1.16,0.0,0.0,2.02,1.62,1.75,1.33,1.23,6.4,5.6,8.5,18.5,8.25,5.9,9.0,19.5,19.0,14.0,18.5,40.0,65.0,50.0,65.0,120.0,900.0,2,1,5,1,"[13, 45, 56, 65, 88]",[33],0,0
nshd0zfo,BULGARIA 2,ROUND 25,2025-03-11,12:30,Montana,Dobrudzha,3.55,1.72,3.7,1.65,1.9,0.0,0.0,0.0,0.0,2.62,2.72,2.75,0.0,0.0,1.65,1.98,2.32,1.47,0.0,0.0,0.0,0.0,0.0,0.0,1.42,1.37,1.45,5.2,4.9,9.5,25.0,4.85,5.1,9.75,26.0,9.0,9.5,17.5,50.0,23.0,25.0,45.0,120.0,500.0,0,0,1,1,[74],[54],0,0
tKaLI3Br,UKRAINE 1,ROUND 21,2025-03-11,13:00,Karpaty Lviv,Shakhtar Donetsk,5.9,2.2,2.02,1.39,2.57,2.57,1.39,5.7,1.11,6.1,3.85,1.5,0.0,0.0,1.3,2.95,1.87,1.75,3.0,1.29,0.0,0.0,1.98,1.65,2.5,1.22,1.12,9.5,6.0,6.5,10.0,14.5,7.6,8.25,13.0,37.0,19.5,20.0,32.0,150.0,75.0,75.0,110.0,900.0,0,0,0,0,[],[],0,0
lAMoDSVq,ITALY 3,GROUP B,2025-03-11,14:30,Arezzo,Carpi,2.15,2.1,6.0,1.43,2.65,3.0,1.34,6.6,1.08,1.53,3.7,5.7,1.07,6.8,1.37,2.9,2.13,1.66,3.8,1.24,6.1,1.09,2.12,1.65,1.14,1.23,2.45,6.8,13.0,35.0,120.0,5.6,7.4,19.5,70.0,6.3,8.5,21.0,80.0,10.25,14.0,35.0,120.0,1000.0,0,1,0,1,[],[45],0,0
Q5EdVRiS,ITALY 3,GROUP B,2025-03-11,14:30,Legnago Salus,Rimini,4.2,1.93,2.82,1.55,2.33,3.4,1.27,7.5,1.06,3.4,3.1,2.07,1.1,5.8,1.48,2.55,2.48,1.5,4.7,1.17,7.5,1.06,2.1,1.65,1.72,1.32,1.31,5.8,5.8,8.75,18.5,7.9,6.2,9.25,20.0,16.0,13.0,19.0,40.0,50.0,37.0,55.0,120.0,101.0,0,1,1,3,[65],"[28, 77, 90]",0,0
YByOomx9,ITALY 3,GROUP B,2025-03-11,14:30,Perugia,Torres,3.55,1.98,3.1,1.53,2.37,3.3,1.29,7.3,1.06,2.8,3.15,2.35,1.09,6.1,1.45,2.6,2.38,1.54,4.4,1.18,7.1,1.07,2.0,1.72,1.57,1.31,1.42,6.1,6.6,10.5,24.0,7.3,6.2,9.75,23.0,13.0,11.0,17.5,40.0,32.0,28.0,45.0,100.0,101.0,1,0,1,0,[28],[],0,0
I3gyOqp2,ITALY 3,GROUP B,2025-03-11,14:30,Pianese,Spal,2.87,1.95,4.0,1.48,2.45,3.15,1.32,6.9,1.07,2.15,3.0,3.3,1.09,6.2,1.39,2.85,2.21,1.62,4.0,1.22,6.5,1.08,1.88,1.83,1.33,1.33,1.65,6.2,8.5,16.5,45.0,6.7,6.0,11.75,32.0,10.0,9.0,15.0,45.0,21.0,19.0,32.0,80.0,700.0,0,0,0,1,[],[75],0,0
xW2tZ9h3,ITALY 3,GROUP B,2025-03-11,14:30,Pineto,AC Milan U23,2.8,1.9,4.45,1.58,2.26,3.6,1.25,7.9,1.05,2.02,3.05,3.6,1.11,6.0,1.53,2.4,2.6,1.46,5.0,1.15,8.0,1.05,2.25,1.57,1.28,1.32,1.75,5.4,7.8,17.0,55.0,5.3,6.2,14.0,45.0,8.0,9.5,21.0,65.0,18.0,21.0,45.0,150.0,1000.0,0,1,2,1,"[47, 73]",[25],0,0
YcdkXmNF,ITALY 3,GROUP B,2025-03-11,14:30,Pontedera,Pescara,4.4,2.1,2.47,1.41,2.7,2.7,1.41,6.1,1.09,3.8,3.35,1.85,1.06,7.2,1.29,3.4,1.91,1.83,3.2,1.32,5.4,1.12,1.78,1.93,1.91,1.28,1.26,7.2,7.1,9.0,16.0,10.75,6.6,8.25,14.5,21.0,13.0,15.0,26.0,60.0,37.0,45.0,70.0,600.0,0,1,0,3,[],"[31, 71, 77]",0,0
4fUKLQW0,EUROPA CHAMPIONS LEAGUE,PLAY OFFS ,2025-03-11,14:45,Barcelona,Benfica,1.91,2.88,5.0,1.18,4.5,1.95,1.9,3.75,1.25,1.48,5.0,5.75,1.01,29.0,1.08,8.0,1.3,3.5,1.8,2.0,2.75,1.44,1.44,2.63,1.14,1.17,2.63,29.0,26.0,41.0,67.0,15.0,11.0,17.0,41.0,11.0,9.5,13.0,29.0,13.0,11.0,17.0,34.0,81.0,3,1,3,1,"[11, 27, 42]",[13],2.52,0.74
UL7r4xaK,NETHERLANDS 2,ROUND 31,2025-03-11,16:00,Den Haag,Jong AZ,1.83,2.63,6.0,1.25,3.75,2.1,1.67,4.5,1.18,1.38,5.0,7.0,1.02,19.0,1.13,6.0,1.44,2.7,2.1,1.67,3.5,1.29,1.67,2.1,1.1,1.17,3.0,19.0,23.0,41.0,81.0,10.0,10.0,21.0,41.0,8.5,8.5,17.0,41.0,10.0,11.0,21.0,41.0,151.0,0,3,0,3,[],"[24, 30, 35]",1.32,1.98
tE6Mdfif,NETHERLANDS 2,ROUND 31,2025-03-11,16:00,FC Volendam,Telstar,2.75,2.38,3.5,1.3,3.4,2.5,1.5,6.0,1.13,2.15,3.6,3.1,1.03,15.0,1.18,4.5,1.62,2.25,2.5,1.5,4.33,1.2,1.53,2.38,1.36,1.29,1.67,15.0,13.0,19.0,34.0,11.0,7.0,12.0,21.0,12.0,9.0,12.0,26.0,21.0,15.0,21.0,34.0,126.0,0,0,3,0,"[56, 59, 76]",[],1.01,0.97
2TfVfYL6,NETHERLANDS 2,ROUND 31,2025-03-11,16:00,Jong Ajax,FC Emmen,3.75,2.3,2.63,1.33,3.25,2.5,1.5,6.5,1.11,3.4,3.6,2.05,1.04,13.0,1.2,4.33,1.7,2.1,2.63,1.44,5.0,1.17,1.57,2.25,1.73,1.29,1.3,13.0,9.5,11.0,19.0,13.0,7.0,9.0,15.0,19.0,12.0,12.0,21.0,41.0,26.0,29.0,41.0,151.0,0,1,0,2,[],"[38, 66]",0.61,0.85
MXReBg6m,NETHERLANDS 2,ROUND 31,2025-03-11,16:00,Roda,Helmond,2.6,2.3,4.0,1.33,3.25,2.63,1.44,6.5,1.11,1.95,3.6,3.5,1.04,13.0,1.22,4.0,1.7,2.1,2.63,1.44,5.0,1.17,1.62,2.2,1.29,1.29,1.8,13.0,13.0,19.0,41.0,9.0,7.0,12.0,26.0,10.0,9.0,13.0,29.0,17.0,15.0,23.0,41.0,151.0,1,2,3,2,"[17, 73, 87]","[11, 39]",0.89,1.30
