Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
6Bph1c6N,ROMANIA 1,ROUND 17,2025-11-24,12:30,Metaloglobus Bucharest,FC Hermannstadt,4.0,2.1,2.88,1.44,2.75,2.85,1.42,6.6,1.1,3.3,3.0,2.05,1.08,7.8,1.38,3.05,2.15,1.67,3.75,1.28,7.1,1.1,1.85,1.9,1.67,1.33,1.3,8.5,7.0,10.0,21.0,9.5,6.0,9.5,19.0,17.0,13.0,15.0,29.0,34.0,29.0,41.0,51.0,301.0
d2Q0Ufs4,UKRAINE 1,ROUND 13,2025-11-24,13:00,FK Zorya Luhansk,Oleksandriya,2.87,1.93,3.9,1.5,2.27,2.85,1.26,7.0,1.04,2.2,3.1,3.2,1.06,6.6,1.4,2.5,2.18,1.53,3.7,1.19,6.2,1.04,1.91,1.7,1.3,1.31,1.65,7.4,7.5,14.0,40.0,6.1,5.8,11.0,30.0,9.0,8.75,15.5,45.0,19.5,18.5,32.0,90.0,800.0
WKK5xVro,GREECE 1,ROUND 11,2025-11-24,13:00,Volos,Levadiakos,3.75,2.1,2.88,1.44,2.63,3.0,1.36,9.0,1.07,3.2,3.4,2.15,1.07,9.0,1.33,3.25,2.08,1.73,3.75,1.25,8.0,1.08,1.91,1.91,1.67,1.3,1.36,9.0,7.5,10.0,21.0,9.0,6.5,9.5,19.0,15.0,12.0,15.0,29.0,34.0,26.0,34.0,51.0,301.0
KQEoJyj2,TURKEY 1,ROUND 13,2025-11-24,14:00,Basaksehir,Trabzonspor,3.0,2.25,3.4,1.33,3.25,2.63,1.44,7.0,1.1,2.35,3.4,2.82,1.05,11.0,1.25,3.75,1.8,2.0,3.0,1.36,5.5,1.14,1.62,2.2,1.4,1.3,1.53,12.0,11.0,15.0,29.0,9.5,6.5,11.0,21.0,13.0,9.5,12.0,29.0,23.0,19.0,26.0,41.0,151.0
jBlaMgiK,TURKEY 2,ROUND 14,2025-11-24,14:00,Serik Spor,Sariyer,3.4,2.25,2.88,1.33,3.25,2.63,1.44,6.5,1.11,2.75,3.3,2.25,1.04,13.0,1.22,4.0,1.8,2.0,2.75,1.4,5.5,1.14,1.62,2.2,1.53,1.3,1.36,12.0,9.5,12.0,23.0,11.0,6.5,9.5,17.0,15.0,11.0,13.0,26.0,29.0,21.0,29.0,41.0,151.0
K2WbSuTF,TURKEY 1,ROUND 13,2025-11-24,14:00,Konyaspor,Antalyaspor,2.38,2.2,5.0,1.4,2.75,2.75,1.4,8.0,1.08,1.71,3.5,4.75,1.06,10.0,1.3,3.4,2.0,1.8,3.4,1.3,7.0,1.1,1.83,1.83,1.18,1.29,2.0,9.5,13.0,23.0,51.0,7.0,6.5,17.0,41.0,8.0,8.5,15.0,41.0,13.0,15.0,26.0,51.0,251.0
Ukg9V0mp,CYPRUS 1,ROUND 11,2025-11-24,14:00,Krasava,Chloraka,2.35,2.15,4.6,1.42,2.75,2.8,1.4,6.3,1.1,1.75,3.65,4.4,1.06,7.9,1.29,3.35,1.87,1.87,3.1,1.34,5.5,1.13,1.8,1.91,1.23,1.27,2.1,7.9,11.75,27.0,80.0,6.8,7.3,15.0,45.0,8.75,8.75,16.5,50.0,15.0,15.0,29.0,80.0,700.0
CA02m95e,ITALY 1,ROUND 12,2025-11-24,14:30,Torino,Como,4.0,2.05,3.0,1.5,2.5,3.4,1.3,10.0,1.06,3.5,3.25,2.2,1.08,8.0,1.4,3.0,2.3,1.62,4.33,1.22,9.0,1.07,1.95,1.8,1.67,1.33,1.29,8.0,6.5,10.0,21.0,8.5,6.0,9.5,21.0,15.0,12.0,17.0,34.0,34.0,29.0,41.0,51.0,401.0
CzvZsiLN,GREECE 1,ROUND 11,2025-11-24,15:00,AEL Larissa,OFI Crete,2.88,2.2,3.6,1.4,2.75,2.75,1.4,8.0,1.08,2.2,3.25,3.25,1.05,11.0,1.29,3.5,1.95,1.85,3.25,1.33,6.5,1.11,1.7,2.05,1.33,1.33,1.62,10.0,11.0,17.0,34.0,8.5,6.0,12.0,26.0,11.0,9.5,13.0,34.0,21.0,19.0,26.0,41.0,201.0
x4h5d8gf,DENMARK 1,ROUND 16,2025-11-24,15:00,Randers FC,Odense,2.88,2.3,3.4,1.3,3.4,2.5,1.5,6.0,1.13,2.2,3.5,2.95,1.04,13.0,1.2,4.33,1.7,2.1,2.63,1.44,5.0,1.17,1.57,2.25,1.36,1.29,1.62,13.0,12.0,17.0,34.0,10.0,6.5,11.0,21.0,13.0,9.5,12.0,26.0,21.0,17.0,23.0,41.0,126.0
