Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
ryxP0rRF,BRAZIL 1,ROUND 28,2025-10-15,19:00,Palmeiras,Bragantino,1.83,2.4,8.0,1.33,3.25,2.63,1.44,6.5,1.11,1.38,5.0,8.0,1.04,12.0,1.25,4.0,1.83,2.03,3.2,1.36,5.5,1.14,2.1,1.67,1.08,1.17,3.0,12.0,19.0,41.0,101.0,6.5,9.0,23.0,51.0,6.0,9.0,23.0,51.0,8.5,12.0,29.0,67.0,501.0
lxqG24d3,BRAZIL 1,ROUND 28,2025-10-15,19:30,Botafogo RJ,Flamengo RJ,4.33,2.05,2.75,1.44,2.63,3.25,1.33,10.0,1.06,4.0,3.2,2.05,1.08,8.0,1.4,3.0,2.25,1.62,4.33,1.22,9.0,1.07,1.95,1.8,1.73,1.36,1.22,8.0,6.5,9.0,19.0,9.5,6.0,9.0,19.0,17.0,13.0,17.0,34.0,41.0,34.0,41.0,51.0,351.0
zZG3g0Jk,BRAZIL 1,ROUND 28,2025-10-15,20:00,Mirassol,Internacional,2.75,2.1,4.0,1.44,2.63,3.0,1.36,9.0,1.07,2.1,3.3,3.7,1.07,8.5,1.33,3.4,2.08,1.73,3.75,1.29,8.0,1.08,1.8,1.95,1.29,1.33,1.7,8.5,10.0,19.0,41.0,7.0,6.0,13.0,29.0,9.5,9.0,15.0,41.0,19.0,17.0,29.0,51.0,301.0
OzRogiP6,BRAZIL 1,ROUND 28,2025-10-15,20:00,Sport Recife,Ceara,3.1,2.0,4.0,1.5,2.5,3.5,1.29,11.0,1.05,2.38,3.1,3.25,1.1,7.0,1.44,2.75,2.4,1.53,4.5,1.2,10.0,1.06,2.0,1.75,1.33,1.36,1.53,7.0,8.5,15.0,34.0,6.5,6.0,13.0,29.0,10.0,10.0,17.0,41.0,21.0,21.0,34.0,67.0,451.0
l68Oo9Qp,COLOMBIA 1,CLAUSURA,2025-10-15,20:20,Pereira,Millonarios,3.2,2.0,3.75,1.5,2.5,3.4,1.3,10.0,1.06,2.4,3.2,3.0,1.08,7.5,1.4,2.75,2.35,1.57,4.33,1.2,10.0,1.06,2.0,1.73,1.36,1.36,1.53,7.5,8.0,15.0,34.0,7.0,6.0,12.0,29.0,11.0,10.0,17.0,41.0,23.0,21.0,34.0,51.0,1250.0
raKBivl2,BRAZIL 1,ROUND 28,2025-10-15,21:30,Atletico-MG,Cruzeiro,3.75,1.95,3.4,1.53,2.38,3.5,1.29,11.0,1.05,3.0,3.0,2.63,1.11,6.5,1.5,2.63,2.5,1.5,5.0,1.17,11.0,1.05,2.0,1.75,1.44,1.36,1.36,6.5,7.0,11.0,26.0,7.5,5.5,11.0,23.0,13.0,12.0,17.0,41.0,29.0,29.0,41.0,67.0,451.0
jNSweDff,BRAZIL 1,ROUND 28,2025-10-15,21:30,Fortaleza,Vasco,3.0,2.1,3.75,1.44,2.63,3.25,1.33,9.0,1.07,2.25,3.3,3.3,1.07,8.5,1.36,3.2,2.1,1.7,4.0,1.25,8.0,1.08,1.8,1.95,1.33,1.33,1.62,8.5,9.5,15.0,34.0,7.5,6.0,12.0,26.0,11.0,9.5,15.0,41.0,21.0,19.0,29.0,51.0,301.0
GlzXbMeS,BRAZIL 1,ROUND 28,2025-10-15,21:30,Santos,Corinthians,3.0,1.95,4.33,1.53,2.38,3.75,1.25,11.0,1.05,2.2,3.0,3.75,1.11,6.5,1.5,2.63,2.6,1.48,5.0,1.17,11.0,1.05,2.1,1.67,1.25,1.36,1.67,6.5,8.5,17.0,41.0,6.0,6.0,15.0,34.0,9.0,10.0,17.0,51.0,21.0,21.0,41.0,67.0,501.0
xWx4T075,PERU 1,CLAUSURA,2025-10-15,22:00,Sporting Cristal,U. de Deportes,3.75,2.05,3.0,1.44,2.63,3.25,1.33,10.0,1.06,3.5,2.8,2.3,1.08,7.5,1.36,3.0,2.2,1.65,3.75,1.25,9.0,1.07,1.83,1.83,1.57,1.4,1.29,7.5,7.5,10.0,21.0,9.5,5.5,10.0,21.0,17.0,13.0,13.0,34.0,41.0,29.0,41.0,51.0,301.0
6sJv921d,USA 2,-,2025-10-15,23:00,Orange County SC,San Antonio,3.0,2.12,3.25,1.4,2.72,2.75,1.4,6.0,1.1,2.35,3.4,2.62,1.06,7.5,1.29,3.25,1.87,1.83,3.05,1.33,5.3,1.12,1.72,2.0,1.47,1.28,1.57,7.5,9.0,13.5,29.0,8.5,6.6,10.0,22.0,11.75,9.5,14.0,30.0,24.0,19.0,29.0,60.0,450.0
