Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
zDw4sV3s,EUROPA CHAMPIONS LEAGUE,QUALIFICATION,2025-08-06,12:00,Kairat Almaty (Kaz),Slovan Bratislava (Svk),2.88,2.05,3.75,1.45,2.67,3.0,1.34,7.14,1.06,2.2,3.25,3.3,1.08,7.15,1.38,2.9,2.18,1.66,3.89,1.23,7.31,1.07,1.91,1.8,1.33,1.33,1.62,8.0,9.0,15.0,34.0,7.0,6.5,12.0,29.0,10.0,9.5,17.0,41.0,21.0,21.0,34.0,51.0,800.0
WANfY2DE,FINLAND 2,-,2025-08-06,12:30,OLS Oulu,KuPS Akatemia,1.73,3.0,5.5,1.13,4.84,1.78,1.89,3.41,1.25,1.36,5.75,4.75,1.01,26.0,1.03,8.62,1.25,3.49,1.71,1.97,2.58,1.42,1.44,2.63,1.17,1.13,2.75,34.0,26.0,41.0,67.0,15.0,15.0,17.0,34.0,11.0,9.5,17.0,29.0,12.0,10.0,17.0,41.0,101.0
pIs0CLje,FINLAND 2,-,2025-08-06,12:30,Mikkeli,Atlantis,2.05,2.5,5.5,1.25,3.41,2.22,1.56,5.33,1.11,1.53,3.9,5.0,1.01,15.0,1.13,4.84,1.53,2.28,2.32,1.51,4.23,1.17,1.67,2.1,1.14,1.22,2.25,17.0,19.0,29.0,51.0,9.0,8.0,17.0,41.0,8.5,8.5,15.0,41.0,12.0,12.0,21.0,41.0,151.0
I3RJWkxA,FINLAND 2,-,2025-08-06,12:30,JJK Jyvaskyla,EPS,2.0,2.63,5.0,1.2,3.92,2.06,1.65,4.41,1.16,1.53,4.1,4.75,1.01,17.0,1.09,5.81,1.44,2.52,2.06,1.65,3.41,1.25,1.53,2.38,1.17,1.2,2.25,21.0,21.0,34.0,51.0,11.0,9.0,17.0,34.0,10.0,8.5,13.0,34.0,13.0,11.0,19.0,41.0,101.0
vHz9AaL7,FINLAND 2,-,2025-08-06,12:30,Inter Turku 2,Keski-Uusimaa,1.95,3.1,4.0,1.09,5.81,1.59,2.17,2.72,1.38,1.53,4.5,4.1,1.01,40.0,1.01,11.0,1.13,4.84,1.42,2.58,1.97,1.71,1.25,3.75,1.2,1.17,2.25,34.0,34.0,41.0,51.0,23.0,13.0,19.0,29.0,17.0,11.0,12.0,21.0,19.0,12.0,13.0,21.0,51.0
xhvhEsMr,FINLAND 2,-,2025-08-06,12:30,KPV Kokkola,Rovaniemi,2.3,2.4,4.0,1.25,3.41,2.22,1.56,5.33,1.11,1.75,3.6,3.75,1.01,15.0,1.16,4.41,1.58,2.18,2.43,1.47,4.23,1.17,1.57,2.25,1.22,1.25,1.91,15.0,15.0,23.0,41.0,9.5,7.5,13.0,29.0,10.0,8.5,13.0,29.0,15.0,13.0,21.0,41.0,126.0
SxH3WtrR,FINLAND 2,-,2025-08-06,13:00,Tampere Utd,Jazz Pori,2.75,2.5,3.25,1.22,3.67,2.17,1.59,4.84,1.13,2.15,3.6,2.75,1.01,17.0,1.13,4.84,1.5,2.35,2.22,1.56,3.92,1.2,1.44,2.63,1.36,1.25,1.62,19.0,15.0,19.0,29.0,12.0,8.0,11.0,21.0,13.0,9.5,11.0,23.0,21.0,15.0,19.0,34.0,101.0
6qCD3qd2,NORWAY 2,ROUND 18,2025-08-06,13:00,Sogndal,Hodd,2.5,2.4,3.75,1.27,3.45,2.25,1.57,5.38,1.12,1.95,3.8,3.5,1.02,13.0,1.16,4.98,1.59,2.38,2.4,1.55,4.03,1.23,1.5,2.5,1.29,1.25,1.8,17.0,15.0,21.0,41.0,11.0,7.5,12.0,23.0,12.0,9.0,12.0,26.0,19.0,13.0,21.0,34.0,101.0
UHq69ZqL,NORWAY 2,ROUND 18,2025-08-06,14:00,Start,Odd,2.2,2.4,4.75,1.28,3.35,2.47,1.48,5.86,1.1,1.67,4.2,4.33,1.01,15.0,1.23,4.03,1.72,2.13,2.65,1.46,4.98,1.16,1.73,2.0,1.2,1.22,2.15,15.0,13.0,23.0,51.0,8.5,8.0,15.0,34.0,9.0,8.5,15.0,34.0,13.0,13.0,23.0,41.0,201.0
OKtbBeF8,NORWAY 2,ROUND 18,2025-08-06,14:00,Stabaek,Aalesund,3.4,2.38,2.75,1.28,3.35,2.47,1.48,5.86,1.1,3.0,3.6,2.2,1.01,15.0,1.2,4.35,1.69,2.18,2.65,1.46,4.98,1.16,1.57,2.25,1.67,1.29,1.36,15.0,10.0,12.0,21.0,12.0,7.0,9.0,17.0,17.0,11.0,12.0,21.0,34.0,21.0,26.0,41.0,126.0
YVD555Rk,NORWAY 2,ROUND 18,2025-08-06,14:00,Skeid,Mjondalen,2.1,2.4,5.0,1.28,3.35,2.47,1.48,5.86,1.1,1.62,4.2,4.75,1.01,15.0,1.2,4.35,1.69,2.18,2.65,1.46,4.98,1.16,1.73,2.0,1.18,1.22,2.3,15.0,15.0,26.0,51.0,8.0,8.0,15.0,41.0,8.5,8.5,15.0,41.0,12.0,12.0,23.0,51.0,201.0
EoXYAR3S,NORWAY 2,ROUND 18,2025-08-06,14:00,Raufoss,Kongsvinger,4.0,2.6,2.2,1.21,3.96,2.08,1.66,4.45,1.17,3.8,4.33,1.75,1.01,18.0,1.12,5.97,1.45,2.7,2.15,1.71,3.51,1.29,1.44,2.63,2.0,1.2,1.25,21.0,12.0,11.0,15.0,17.0,9.0,9.0,12.0,23.0,13.0,13.0,17.0,41.0,26.0,26.0,34.0,101.0
SUYQCmZF,NORWAY 2,ROUND 18,2025-08-06,14:00,Ranheim,Moss,2.2,2.5,4.33,1.23,3.7,2.18,1.61,4.89,1.14,1.7,4.2,4.0,1.01,17.0,1.14,5.48,1.55,2.4,2.31,1.62,4.03,1.23,1.5,2.5,1.22,1.22,2.1,21.0,17.0,26.0,41.0,11.0,8.5,13.0,29.0,11.0,8.5,13.0,29.0,15.0,12.0,19.0,34.0,101.0
6FpIE943,NORWAY 2,ROUND 18,2025-08-06,14:00,Egersund,Lillestrom,6.0,2.63,1.91,1.23,3.7,2.18,1.61,4.89,1.14,5.75,4.75,1.44,1.01,17.0,1.14,5.48,1.48,2.6,2.25,1.65,3.77,1.26,1.67,2.1,2.63,1.18,1.14,19.0,9.5,8.5,11.0,21.0,9.5,8.5,11.0,34.0,19.0,17.0,21.0,67.0,41.0,41.0,41.0,151.0
EkLx4D7r,NORWAY 2,ROUND 18,2025-08-06,14:00,Asane,Lyn,3.4,2.38,2.75,1.27,3.45,2.35,1.52,5.38,1.12,2.9,3.7,2.2,1.01,15.0,1.19,4.53,1.64,2.27,2.5,1.51,4.35,1.2,1.53,2.38,1.67,1.29,1.4,15.0,11.0,13.0,21.0,13.0,7.5,9.5,17.0,17.0,11.0,12.0,21.0,29.0,21.0,23.0,34.0,126.0
Qe9ecUwm,EUROPA LEAGUE,QUALIFICATION,2025-08-06,14:00,RFS (Lat),KuPS (Fin),2.38,2.1,4.75,1.41,2.82,2.8,1.38,6.55,1.08,1.8,3.25,4.5,1.05,8.2,1.32,3.2,2.02,1.77,3.4,1.29,6.24,1.1,1.83,1.83,1.17,1.33,1.91,9.0,12.0,23.0,51.0,7.0,6.5,17.0,41.0,8.0,9.0,15.0,41.0,13.0,15.0,29.0,51.0,151.0
fi1cu9V7,EUROPA CHAMPIONS LEAGUE,QUALIFICATION,2025-08-06,14:30,Ludogorets (Bul),Ferencvaros (Hun),3.25,2.05,3.25,1.45,2.67,3.05,1.33,7.42,1.06,2.7,3.1,2.7,1.07,7.37,1.38,2.9,2.2,1.65,3.96,1.22,7.68,1.06,1.83,1.83,1.44,1.36,1.44,8.0,8.0,13.0,26.0,8.0,6.0,11.0,23.0,13.0,11.0,15.0,34.0,26.0,23.0,34.0,51.0,800.0
xMPFypee,ICELAND 1,ROUND 17,2025-08-06,15:00,Afturelding,Vestri,2.5,2.12,4.15,1.31,3.05,2.55,1.43,5.95,1.08,1.95,3.4,3.7,1.01,9.58,1.22,3.7,1.74,1.93,2.9,1.34,5.38,1.11,1.65,2.1,1.28,1.28,1.85,7.6,11.25,20.0,55.0,8.25,6.6,12.5,32.0,10.0,8.25,13.0,37.0,17.5,14.5,23.0,55.0,400.0
ldVEVIJl,SWITZERLAND 1,ROUND 4,2025-08-06,15:30,Basel,Young Boys,2.38,2.5,3.75,1.23,3.7,2.08,1.66,4.45,1.17,1.85,3.9,3.7,1.01,17.0,1.15,5.32,1.48,2.6,2.16,1.7,3.51,1.29,1.44,2.63,1.29,1.25,1.91,19.0,17.0,23.0,41.0,12.0,8.0,13.0,26.0,12.0,9.0,12.0,26.0,17.0,13.0,19.0,34.0,101.0
OUNo3XvC,EUROPA CHAMPIONS LEAGUE,QUALIFICATION,2025-08-06,15:30,Lech Poznan (Pol),Crvena zvezda (Srb),3.0,2.25,3.0,1.31,3.15,2.47,1.5,5.54,1.11,2.6,3.5,2.55,1.03,9.73,1.21,4.14,1.69,2.12,2.63,1.46,4.57,1.18,1.57,2.25,1.5,1.29,1.5,13.0,11.0,15.0,26.0,11.0,7.0,10.0,19.0,15.0,10.0,12.0,23.0,26.0,19.0,26.0,41.0,126.0
