Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
jsqhIZ5K,ITALY 4,GROUP D,2025-03-26,10:30,San Marino Calcio,Tuttocuoio,2.62,1.98,4.1,1.44,2.3,0.0,0.0,0.0,0.0,1.95,3.15,3.6,0.0,0.0,1.43,2.65,2.31,1.55,4.2,1.19,0.0,0.0,2.04,1.7,1.24,1.3,1.78,8.0,8.0,15.0,40.0,5.4,5.4,10.25,27.0,7.3,7.3,13.0,35.0,14.0,14.0,25.0,60.0,450.0,2,1,4,4,"[10, 29, 83, 90]","[27, 54, 58, 71]",0,0
QN1mAQ2C,SERBIA 2,ROUND 26,2025-03-26,11:00,Radnik,Javor,2.52,1.82,5.5,1.69,2.07,0.0,0.0,0.0,0.0,1.88,2.67,4.9,1.15,4.7,1.68,2.06,3.1,1.32,0.0,0.0,0.0,0.0,2.55,1.46,1.15,1.38,1.85,5.2,7.7,21.0,80.0,4.15,4.9,14.0,55.0,6.3,7.4,16.0,65.0,13.0,15.5,32.0,100.0,101.0,1,0,2,0,"[35, 88]",[],0,0
6kcn8KlL,CROATIA 2,ROUND 23,2025-03-26,11:30,Opatija,Rudes,2.87,1.87,4.33,1.52,2.2,3.75,1.25,8.5,1.05,2.1,2.75,3.5,1.11,5.6,1.48,2.48,2.5,1.47,4.4,1.17,8.5,1.05,2.1,1.67,1.22,1.36,1.6,6.0,8.5,17.0,41.0,6.0,6.0,15.0,34.0,9.0,10.0,19.0,51.0,19.0,21.0,41.0,67.0,800.0,1,0,1,1,[28],[58],0,0
thi4pgqR,URUGUAY 1,APERTURA,2025-03-26,14:00,Racing Montevideo,River Plate,2.5,2.05,5.5,1.47,2.5,2.75,1.4,7.0,1.08,1.75,2.9,5.25,1.11,6.0,1.41,2.75,2.27,1.59,4.1,1.21,3.95,1.22,2.1,1.67,1.14,1.36,1.91,7.0,12.0,26.0,51.0,6.0,6.0,19.0,41.0,7.5,9.0,17.0,51.0,13.0,17.0,34.0,67.0,351.0,0,0,1,0,[90],[],0,0
xnXCV1BF,SPAIN 4,GROUP 4,2025-03-26,16:00,Aguilas FC,Torremolinos,3.25,1.7,4.45,1.66,2.11,0.0,0.0,0.0,0.0,2.45,2.45,3.7,1.14,4.9,1.62,2.16,2.95,1.35,4.2,1.15,0.0,0.0,2.05,1.6,1.24,1.47,1.53,4.35,7.5,19.0,65.0,5.5,5.1,13.0,45.0,10.75,10.0,17.0,65.0,29.0,27.0,45.0,120.0,101.0,0,1,0,2,[],"[33, 56]",0,0
faB9OBM7,URUGUAY 1,APERTURA,2025-03-26,16:30,Liverpool M.,Nacional,4.0,2.25,2.6,1.38,2.92,2.45,1.48,5.7,1.12,3.75,3.5,1.95,1.05,8.5,1.23,3.85,1.74,2.02,2.8,1.4,4.75,1.16,1.67,2.1,1.8,1.29,1.25,12.0,8.5,10.0,17.0,12.0,6.5,8.5,15.0,21.0,13.0,13.0,23.0,41.0,29.0,34.0,41.0,151.0,1,1,2,2,"[23, 83]","[9, 77]",0,0
W6RKSjaT,EGYPT 2,ROUND 27,2025-03-26,16:30,Al Qanah,Tanta,2.82,1.78,4.7,1.74,2.0,0.0,0.0,0.0,0.0,2.15,2.47,4.15,0.0,0.0,1.57,2.25,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.6,1.2,1.42,1.65,5.1,7.0,17.5,60.0,4.55,4.5,11.5,40.0,7.6,7.6,13.5,45.0,17.5,17.5,30.0,75.0,0.0,0,1,0,1,[],[18],0,0
GUawoYEc,EGYPT 2,ROUND 27,2025-03-26,16:30,Al-Sekka,Proxy,2.6,1.85,4.9,1.67,2.1,0.0,0.0,0.0,0.0,2.0,2.6,4.5,0.0,0.0,1.5,2.45,2.3,1.55,0.0,0.0,0.0,0.0,2.05,1.68,1.18,1.4,1.75,5.8,8.0,20.0,65.0,4.75,4.65,12.0,40.0,7.3,7.1,12.5,45.0,15.0,15.0,26.0,65.0,450.0,2,1,2,2,"[26, 45]","[15, 69]",0,0
2kIjNUMj,EGYPT 2,ROUND 27,2025-03-26,16:30,Alexandria SC,Raya,3.65,1.62,4.15,1.54,2.36,0.0,0.0,0.0,0.0,2.8,2.27,3.25,0.0,0.0,1.52,2.35,2.4,1.5,0.0,0.0,0.0,0.0,2.1,1.66,1.32,1.5,1.4,4.1,5.2,12.0,37.0,4.7,4.35,10.25,32.0,10.0,9.5,15.5,50.0,29.0,27.0,45.0,110.0,0.0,0,0,0,0,[],[],0,0
pAifsjEM,EGYPT 2,ROUND 27,2025-03-26,16:30,Arab Contractors,Suez SC,1.93,2.1,7.4,1.5,2.4,2.55,1.46,0.0,0.0,1.4,3.75,7.5,0.0,0.0,0.0,0.0,2.25,1.57,0.0,0.0,0.0,0.0,2.55,1.45,1.08,1.21,2.77,7.3,11.5,35.0,150.0,4.2,6.9,21.0,90.0,4.65,7.5,22.0,100.0,7.1,11.5,35.0,150.0,0.0,0,0,2,0,"[88, 90]",[],0,0
