Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
ri0QwwbL,ARGENTINA 2,ROUND 30,2025-09-08,13:00,Arsenal Sarandi,Tristan Suarez,3.0,1.91,4.5,1.57,2.25,3.75,1.25,13.0,1.04,2.1,3.1,3.6,1.11,6.5,1.53,2.38,2.7,1.44,5.5,1.14,13.0,1.04,2.25,1.57,1.29,1.36,1.67,6.0,7.5,17.0,41.0,5.5,6.5,13.0,41.0,8.5,10.0,21.0,51.0,19.0,21.0,41.0,81.0,201.0
fVJVHey2,ARGENTINA 2,ROUND 30,2025-09-08,15:00,Alvarado,Deportivo Maipu,3.75,1.83,3.75,1.67,2.1,4.33,1.2,15.0,1.03,2.7,2.75,2.82,1.14,5.5,1.62,2.2,3.1,1.36,6.5,1.11,17.0,1.03,2.38,1.53,1.4,1.4,1.4,5.5,6.0,12.0,29.0,6.0,6.0,12.0,34.0,11.0,12.0,21.0,51.0,29.0,29.0,51.0,81.0,201.0
Q7XTDDug,SPAIN 2,ROUND 4,2025-09-08,15:30,Eibar,Andorra,2.5,2.05,5.0,1.44,2.63,3.4,1.3,10.0,1.06,1.76,3.5,4.5,1.08,8.0,1.4,2.75,2.3,1.6,4.33,1.2,10.0,1.06,2.1,1.67,1.18,1.29,1.95,8.0,10.0,21.0,51.0,6.0,6.5,15.0,41.0,7.5,9.0,19.0,51.0,15.0,17.0,34.0,67.0,251.0
tMbMeBJ6,ARGENTINA 2,ROUND 30,2025-09-08,18:00,Almirante Brown,San Telmo,2.88,1.91,5.0,1.62,2.2,4.0,1.22,13.0,1.04,2.01,3.0,4.1,1.14,5.5,1.62,2.2,2.88,1.4,6.5,1.11,15.0,1.03,2.5,1.5,1.22,1.36,1.73,5.5,8.0,19.0,51.0,5.0,6.0,17.0,41.0,8.0,10.0,23.0,51.0,19.0,23.0,41.0,101.0,201.0
U7tR5iY0,PARAGUAY 1,CLAUSURA,2025-09-08,18:30,Sportivo Trinidense,Ameliano,3.0,2.05,4.0,1.5,2.5,3.4,1.3,10.0,1.06,2.2,3.25,3.2,1.07,9.0,1.4,2.75,2.25,1.62,4.33,1.2,10.0,1.06,2.0,1.73,1.36,1.33,1.67,8.0,8.0,15.0,34.0,6.5,6.5,12.0,29.0,10.0,9.5,17.0,41.0,21.0,21.0,34.0,67.0,900.0
rRGZ4FdK,ARGENTINA 2,ROUND 30,2025-09-08,19:00,Colon Santa Fe,Estudiantes Rio Cuarto,3.4,1.8,4.33,1.73,2.0,4.5,1.18,15.0,1.03,2.4,3.0,3.1,1.17,5.0,1.73,2.0,3.4,1.33,8.0,1.08,19.0,1.02,2.63,1.44,1.36,1.36,1.53,5.0,6.0,13.0,41.0,5.0,6.5,13.0,41.0,9.5,12.0,26.0,51.0,23.0,29.0,51.0,126.0,201.0
r5uahxDE,ARGENTINA 2,ROUND 30,2025-09-08,19:00,Quilmes,Ferro,2.88,1.83,5.0,1.63,2.1,4.33,1.17,15.0,1.02,2.05,3.0,3.9,1.14,5.5,1.62,2.2,3.1,1.36,6.5,1.11,17.0,1.03,2.5,1.5,1.25,1.36,1.7,5.5,7.5,17.0,41.0,5.0,6.5,15.0,41.0,8.0,11.0,23.0,51.0,19.0,23.0,41.0,101.0,201.0
fsMc3dup,BRAZIL 2,ROUND 25,2025-09-08,19:30,Novorizontino,Atletico GO,3.0,1.91,4.75,1.62,2.2,4.0,1.22,13.0,1.04,2.15,2.85,3.8,1.14,5.5,1.57,2.25,2.88,1.4,6.0,1.13,15.0,1.03,2.38,1.53,1.25,1.4,1.67,5.5,8.0,17.0,41.0,5.5,6.0,15.0,41.0,8.5,10.0,21.0,51.0,19.0,23.0,41.0,81.0,251.0
Q5fiduYG,BRAZIL 2,ROUND 25,2025-09-08,20:00,Cuiaba,CRB,2.63,2.0,5.0,1.47,2.5,3.5,1.25,11.0,1.03,1.91,3.1,4.5,1.1,7.0,1.44,2.63,2.4,1.53,4.5,1.18,11.0,1.05,2.1,1.67,1.18,1.36,1.8,7.0,10.0,21.0,51.0,6.0,6.0,15.0,41.0,8.0,9.5,19.0,51.0,17.0,19.0,34.0,67.0,1000.0
zwaPq2D5,ARGENTINA COPA,QUARTER-FINALS,2025-09-08,21:10,Argentinos Jrs,Lanus,3.15,1.85,4.35,1.62,2.25,3.65,1.27,8.75,1.06,2.35,2.9,3.6,1.13,6.1,1.53,2.5,2.6,1.5,4.85,1.18,9.5,1.06,2.05,1.72,1.31,1.39,1.62,6.1,7.9,18.5,60.0,5.9,5.9,13.5,45.0,10.5,10.0,18.5,60.0,26.0,25.0,45.0,120.0,251.0
