Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
GdKp3bhR,ENGLAND 3,ROUND 18,2025-11-29,09:30,Blackpool,Reading,3.25,2.1,3.25,1.4,2.75,3.0,1.36,8.0,1.08,2.5,3.4,2.55,1.06,10.0,1.3,3.4,2.0,1.8,3.5,1.29,7.0,1.1,1.75,2.0,1.5,1.3,1.5,10.0,8.5,13.0,26.0,8.5,6.5,10.0,21.0,13.0,10.0,15.0,29.0,26.0,21.0,29.0,51.0,251.0
IeXcQtuA,ENGLAND 2,ROUND 18,2025-11-29,09:30,Stoke,Hull,2.2,2.3,5.0,1.33,3.25,2.63,1.44,6.5,1.11,1.62,3.8,5.0,1.05,11.0,1.25,4.0,1.8,2.0,3.0,1.4,5.5,1.14,1.73,2.0,1.17,1.25,2.1,12.0,15.0,26.0,51.0,7.5,7.0,17.0,41.0,8.5,8.5,15.0,41.0,13.0,13.0,23.0,41.0,201.0
fNo34aIj,ENGLAND 2,ROUND 18,2025-11-29,09:30,Portsmouth,Bristol City,3.5,2.1,3.1,1.4,2.75,2.75,1.4,8.0,1.08,2.82,3.4,2.4,1.06,10.0,1.3,3.5,2.03,1.83,3.5,1.3,6.5,1.11,1.73,2.0,1.53,1.3,1.4,10.0,8.5,12.0,23.0,9.0,6.0,9.5,21.0,15.0,11.0,13.0,29.0,29.0,23.0,34.0,51.0,201.0
YgILiMYp,ENGLAND 2,ROUND 18,2025-11-29,09:30,Leicester,Sheffield Utd,3.0,2.2,3.6,1.4,2.75,2.75,1.4,8.0,1.08,2.3,3.3,3.05,1.06,10.0,1.3,3.5,2.0,1.85,3.4,1.33,6.5,1.11,1.73,2.0,1.36,1.33,1.57,10.0,10.0,15.0,34.0,8.5,6.0,11.0,23.0,11.0,9.5,13.0,34.0,21.0,19.0,29.0,41.0,201.0
bu0WPvyP,DENMARK 2,ROUND 18,2025-11-29,09:30,Hvidovre IF,Esbjerg,2.75,2.3,3.6,1.33,3.25,2.63,1.44,6.5,1.11,2.05,3.4,3.25,1.04,12.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.62,2.2,1.33,1.3,1.7,12.0,12.0,17.0,34.0,9.0,6.5,12.0,23.0,11.0,9.0,12.0,29.0,21.0,17.0,23.0,41.0,151.0
xdxPFY9T,ENGLAND 4,ROUND 18,2025-11-29,09:30,MK Dons,Fleetwood,2.25,2.3,5.0,1.36,3.0,2.63,1.44,7.0,1.1,1.66,3.6,5.0,1.05,11.0,1.25,3.75,1.8,2.0,3.0,1.36,5.5,1.14,1.8,1.91,1.17,1.29,2.1,11.0,15.0,26.0,51.0,7.5,7.0,17.0,41.0,8.5,8.5,15.0,41.0,13.0,13.0,23.0,51.0,201.0
h48Xey2b,ENGLAND 3,ROUND 18,2025-11-29,09:30,Stockport County,Barnsley,2.5,2.3,4.0,1.3,3.4,2.5,1.5,6.0,1.13,1.91,3.5,3.6,1.04,13.0,1.2,4.33,1.7,2.1,2.63,1.44,5.0,1.17,1.62,2.2,1.29,1.29,1.8,13.0,13.0,21.0,41.0,9.0,7.0,13.0,26.0,11.0,8.5,12.0,29.0,17.0,15.0,21.0,41.0,151.0
8dMQ6wRb,ENGLAND 4,ROUND 18,2025-11-29,09:30,Accrington,Oldham,3.4,2.1,3.25,1.44,2.63,3.25,1.33,9.0,1.07,2.57,3.2,2.55,1.07,8.5,1.33,3.25,2.1,1.7,3.75,1.25,8.0,1.08,1.83,1.83,1.5,1.36,1.44,8.5,8.0,13.0,26.0,8.0,6.0,10.0,23.0,13.0,10.0,15.0,34.0,26.0,23.0,34.0,51.0,251.0
bDiMX04t,ISRAEL 1,ROUND 11,2025-11-29,10:00,Hapoel Haifa,H. Beer Sheva,7.0,2.75,1.73,1.25,3.75,2.2,1.62,5.0,1.17,7.5,4.5,1.3,1.02,17.0,1.14,5.5,1.5,2.5,2.25,1.57,3.75,1.25,1.8,1.91,3.25,1.17,1.08,17.0,9.0,7.5,9.0,23.0,9.5,8.5,11.0,41.0,23.0,17.0,23.0,101.0,51.0,51.0,51.0,201.0
YLIhr7XH,SPAIN 2,ROUND 16,2025-11-29,10:00,Ceuta,Burgos CF,3.2,1.91,4.0,1.57,2.25,3.75,1.25,11.0,1.05,2.32,2.95,3.25,1.13,6.0,1.5,2.5,2.6,1.48,5.5,1.14,13.0,1.04,2.2,1.62,1.33,1.36,1.53,6.0,7.5,15.0,34.0,6.0,6.0,13.0,34.0,10.0,10.0,19.0,41.0,23.0,23.0,41.0,67.0,251.0
ja4LUwNF,SPAIN 3,GROUP 1,2025-11-29,10:00,Real Madrid B,Barakaldo,2.5,2.02,4.7,1.5,2.42,3.15,1.31,7.0,1.07,1.83,3.4,4.15,1.08,6.3,1.4,2.72,2.18,1.6,3.8,1.22,6.7,1.07,2.05,1.7,1.24,1.28,1.95,6.3,9.5,21.0,65.0,5.8,6.6,14.5,45.0,7.7,8.75,18.5,60.0,14.5,16.5,35.0,110.0,41.0
CtiBYirA,SPAIN 1,ROUND 14,2025-11-29,10:00,Mallorca,Osasuna,3.1,1.95,4.0,1.53,2.38,3.5,1.29,11.0,1.05,2.35,3.0,3.4,1.11,6.5,1.5,2.63,2.5,1.53,4.5,1.2,11.0,1.05,2.0,1.75,1.3,1.36,1.57,6.5,8.5,15.0,34.0,6.5,5.5,13.0,34.0,10.0,10.0,17.0,41.0,21.0,21.0,41.0,67.0,451.0
r3QTN6SO,TURKEY 2,ROUND 15,2025-11-29,10:00,Vanspor FK,Serik Spor,2.4,2.3,4.33,1.33,3.25,2.63,1.44,6.5,1.11,1.8,3.6,3.8,1.04,12.0,1.25,3.75,1.8,2.0,3.0,1.36,6.0,1.13,1.73,2.0,1.22,1.25,1.83,12.0,12.0,21.0,41.0,8.0,7.0,13.0,29.0,9.5,8.5,15.0,34.0,15.0,15.0,23.0,41.0,201.0
lfpUqZCF,ITALY 3,GROUP B,2025-11-29,10:30,Forli,Bra,2.4,2.02,5.1,1.5,2.42,3.05,1.33,6.7,1.07,1.72,3.3,4.6,1.08,6.5,1.38,2.82,2.1,1.65,3.6,1.25,6.3,1.08,1.98,1.75,1.19,1.28,2.07,6.5,11.25,26.0,90.0,5.8,6.5,15.5,50.0,7.4,8.25,17.5,60.0,13.5,15.5,32.0,100.0,900.0
Slgs7Myn,ITALY 3,GROUP A,2025-11-29,10:30,Renate,Arzignano,2.95,1.87,4.2,1.6,2.22,3.55,1.25,7.8,1.05,2.18,2.92,3.35,1.11,5.5,1.52,2.37,2.5,1.47,4.5,1.17,7.8,1.05,2.12,1.65,1.32,1.35,1.67,5.5,7.6,16.0,50.0,5.7,5.9,12.5,40.0,9.25,9.5,18.5,55.0,21.0,22.0,45.0,120.0,900.0
rqCHj1i5,ITALY 3,GROUP A,2025-11-29,10:30,Lumezzane,Novara,3.35,1.95,3.35,1.52,2.37,3.15,1.31,7.0,1.07,2.6,3.0,2.62,1.09,6.2,1.4,2.7,2.2,1.6,3.8,1.22,6.7,1.08,1.88,1.82,1.47,1.33,1.47,6.2,7.4,12.5,30.0,7.3,5.9,10.0,25.0,12.5,10.0,15.0,37.0,30.0,24.0,37.0,80.0,800.0
nRe7NcCE,AUSTRIA 2,ROUND 15,2025-11-29,10:30,A. Salzburg,Stripfing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b9wa8AP8,UKRAINE 1,ROUND 14,2025-11-29,10:30,LNZ Cherkasy,Kudrivka,1.83,2.25,7.8,1.38,2.6,2.57,1.39,6.5,1.08,1.33,4.35,9.0,1.04,8.9,1.27,3.1,1.8,1.8,2.87,1.31,5.8,1.1,2.15,1.55,1.07,1.17,3.2,10.0,18.0,55.0,250.0,5.5,8.5,26.0,110.0,5.3,8.25,23.0,100.0,7.4,11.5,32.0,120.0,700.0
4CsETbwH,ITALY 3,GROUP C,2025-11-29,10:30,Casertana,Cavese,2.67,1.95,4.55,1.52,2.37,3.1,1.32,6.9,1.07,2.02,2.92,3.8,1.1,5.7,1.45,2.55,2.32,1.55,4.05,1.2,7.1,1.07,2.0,1.72,1.26,1.35,1.75,5.7,8.5,19.5,65.0,6.0,5.8,13.5,45.0,9.0,8.75,16.5,60.0,19.0,18.5,35.0,100.0,900.0
dKmxrDsS,ITALY 3,GROUP B,2025-11-29,10:30,Gubbio,Livorno,2.85,1.9,4.3,1.57,2.27,3.4,1.27,7.5,1.06,2.07,2.95,3.6,1.1,5.7,1.47,2.5,2.37,1.52,4.25,1.19,7.4,1.06,2.05,1.7,1.28,1.34,1.72,5.7,8.5,18.0,55.0,5.7,6.0,13.0,40.0,8.75,9.25,17.5,55.0,19.0,20.0,40.0,110.0,900.0
QoE5Xtvh,ITALY 3,GROUP C,2025-11-29,10:30,Picerno,Catania,5.9,2.05,2.22,1.5,2.4,3.2,1.3,7.1,1.07,5.4,3.45,1.6,1.1,6.0,1.45,2.55,2.32,1.55,4.15,1.19,7.2,1.06,2.32,1.55,2.3,1.26,1.15,6.0,5.0,6.2,11.25,11.0,7.1,8.75,16.0,30.0,19.5,24.0,45.0,120.0,80.0,100.0,175.0,900.0
886LRiHF,POLAND 1,ROUND 17,2025-11-29,10:45,Lechia Gdansk,Termalica B-B.,2.25,2.5,4.33,1.25,3.75,2.25,1.57,5.5,1.14,1.7,3.75,4.33,1.03,15.0,1.17,5.0,1.6,2.3,2.5,1.5,4.33,1.2,1.57,2.25,1.2,1.25,2.1,17.0,17.0,26.0,51.0,10.0,7.5,15.0,29.0,10.0,8.5,12.0,34.0,15.0,12.0,19.0,41.0,126.0
h8pHlfg5,PORTUGAL 2,ROUND 12,2025-11-29,11:00,Oliveirense,Leixoes,3.5,2.1,3.1,1.4,2.75,3.0,1.36,8.0,1.08,2.7,3.1,2.35,1.07,9.0,1.33,3.25,2.05,1.75,3.75,1.25,8.0,1.08,1.8,1.91,1.53,1.33,1.4,9.0,8.0,12.0,23.0,9.0,6.5,10.0,21.0,13.0,11.0,15.0,29.0,29.0,23.0,34.0,51.0,251.0
biOefDhl,ITALY 2,ROUND 14,2025-11-29,11:00,Empoli,Bari,2.88,2.05,4.33,1.5,2.5,3.4,1.3,10.0,1.06,2.1,3.05,3.6,1.08,7.5,1.4,2.75,2.25,1.62,4.0,1.22,10.0,1.06,1.95,1.8,1.29,1.36,1.67,7.5,9.0,17.0,41.0,6.5,6.0,13.0,34.0,9.5,9.5,15.0,41.0,19.0,19.0,34.0,51.0,351.0
SQb39n45,CZECH 1,ROUND 17,2025-11-29,11:00,Zlin,Karvina,3.0,2.25,3.4,1.33,3.25,2.63,1.44,7.0,1.1,2.3,3.4,2.88,1.04,12.0,1.25,3.75,1.8,2.0,3.0,1.36,6.0,1.13,1.67,2.1,1.4,1.3,1.57,12.0,11.0,15.0,29.0,9.0,6.5,11.0,21.0,12.0,9.5,13.0,29.0,23.0,19.0,26.0,41.0,151.0
67fpbQJD,ITALY 1,ROUND 13,2025-11-29,11:00,Genoa,Verona,2.75,1.91,5.0,1.57,2.25,3.75,1.25,13.0,1.04,2.05,3.0,4.2,1.13,6.0,1.57,2.38,2.75,1.44,5.5,1.14,13.0,1.04,2.2,1.62,1.22,1.36,1.73,6.0,9.0,19.0,51.0,5.5,6.0,17.0,41.0,8.0,10.0,21.0,51.0,17.0,21.0,41.0,81.0,251.0
nR1HdYa6,ITALY 1,ROUND 13,2025-11-29,11:00,Parma,Udinese,3.4,2.05,3.5,1.5,2.5,3.4,1.3,10.0,1.06,2.7,3.0,2.8,1.08,7.5,1.4,3.0,2.3,1.62,4.33,1.22,9.0,1.07,1.95,1.8,1.4,1.36,1.44,7.5,8.0,13.0,29.0,7.5,6.0,11.0,23.0,12.0,11.0,15.0,34.0,26.0,23.0,34.0,51.0,351.0
GUsCV5uP,TURKEY 1,ROUND 14,2025-11-29,11:00,Gaziantep,Eyupspor,2.4,2.3,4.33,1.33,3.25,2.63,1.44,6.5,1.11,1.81,3.5,4.1,1.05,11.0,1.25,3.75,1.83,1.98,3.0,1.36,6.0,1.13,1.67,2.1,1.22,1.29,1.91,11.0,13.0,21.0,41.0,8.0,6.5,15.0,34.0,9.5,8.5,13.0,34.0,15.0,15.0,23.0,41.0,151.0
6cVLd9Ka,CZECH 1,ROUND 17,2025-11-29,11:00,Ostrava,Dukla Prague,2.2,2.2,6.0,1.4,2.75,3.0,1.36,8.0,1.08,1.6,3.6,5.5,1.06,10.0,1.33,3.25,2.08,1.73,3.75,1.25,8.0,1.08,2.0,1.75,1.14,1.29,2.3,9.5,13.0,29.0,67.0,6.0,7.0,19.0,41.0,7.0,8.5,19.0,51.0,12.0,15.0,29.0,67.0,401.0
E3hmDU4t,CZECH 1,ROUND 17,2025-11-29,11:00,Hradec Kralove,Jablonec,3.1,2.1,3.4,1.4,2.75,3.0,1.36,8.0,1.08,2.45,3.3,2.7,1.05,11.0,1.3,3.4,2.0,1.8,3.5,1.29,7.0,1.1,1.8,1.95,1.44,1.33,1.53,10.0,9.0,13.0,29.0,8.5,6.5,10.0,23.0,12.0,10.0,15.0,29.0,23.0,21.0,29.0,51.0,251.0
hEqV8C7s,ITALY 2,ROUND 14,2025-11-29,11:00,Reggiana,Frosinone,3.75,2.2,2.75,1.36,3.0,2.75,1.4,7.0,1.1,3.3,3.3,2.1,1.05,11.0,1.25,3.75,1.9,1.9,3.25,1.33,6.5,1.11,1.7,2.05,1.67,1.33,1.33,10.0,8.5,11.0,21.0,11.0,6.0,9.0,17.0,17.0,12.0,13.0,26.0,34.0,26.0,34.0,41.0,201.0
Mgyn5U66,ITALY 2,ROUND 14,2025-11-29,11:00,Sudtirol,Avellino,2.75,2.05,4.5,1.5,2.5,3.4,1.3,10.0,1.06,1.96,3.2,4.0,1.08,7.5,1.4,2.75,2.25,1.62,4.0,1.22,10.0,1.06,2.0,1.75,1.22,1.36,1.8,7.5,10.0,19.0,41.0,6.5,6.0,15.0,34.0,8.5,9.0,17.0,41.0,17.0,19.0,34.0,51.0,401.0
rubaEYqK,ITALY 2,ROUND 14,2025-11-29,11:00,Pescara,Padova,3.4,2.1,3.25,1.44,2.63,3.25,1.33,9.0,1.07,2.82,2.95,2.57,1.07,9.0,1.33,3.25,2.08,1.73,3.75,1.25,8.0,1.08,1.8,1.95,1.44,1.36,1.4,8.5,8.5,13.0,26.0,8.5,5.5,10.0,21.0,13.0,11.0,13.0,34.0,29.0,23.0,34.0,51.0,251.0
ILUf38yJ,ITALY 2,ROUND 14,2025-11-29,11:00,Venezia,Mantova,2.0,2.4,6.0,1.3,3.4,2.5,1.5,6.0,1.13,1.46,4.5,5.75,1.03,15.0,1.22,4.0,1.7,2.1,2.75,1.4,5.0,1.17,1.8,1.95,1.14,1.18,2.5,13.0,17.0,34.0,67.0,7.5,8.5,19.0,41.0,7.5,8.5,17.0,41.0,11.0,12.0,23.0,51.0,251.0
Ua8FTMy0,DENMARK 2,ROUND 18,2025-11-29,11:00,Koge,Middelfart,2.6,2.3,3.75,1.33,3.25,2.5,1.5,6.0,1.13,2.01,3.5,3.4,1.04,13.0,1.2,4.33,1.7,2.1,2.63,1.44,5.0,1.17,1.62,2.2,1.3,1.29,1.73,13.0,13.0,19.0,41.0,9.5,6.5,12.0,26.0,11.0,9.0,12.0,29.0,19.0,15.0,23.0,41.0,151.0
