Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
61s0nsen,MEXICO 1,APERTURA,2025-07-27,00:05,Necaxa,Club America,3.5,2.25,2.88,1.31,3.15,2.55,1.45,6.19,1.09,3.0,3.6,2.25,1.02,12.0,1.23,4.0,1.78,2.05,2.8,1.42,5.41,1.14,1.67,2.1,1.62,1.29,1.36,12.0,9.0,12.0,21.0,11.0,7.0,9.0,17.0,15.0,11.0,13.0,23.0,29.0,23.0,29.0,41.0,151.0
xC8VKj4k,CZECH 2,ROUND 2,2025-07-27,05:15,Zizkov,Pribram,2.2,2.3,5.0,1.29,3.15,2.58,1.42,6.28,1.07,1.62,3.7,4.33,1.01,11.0,1.22,3.67,1.74,1.93,2.95,1.33,5.81,1.09,1.73,2.0,1.18,1.25,2.1,15.0,15.0,26.0,51.0,8.0,8.0,15.0,34.0,8.5,8.5,15.0,41.0,13.0,13.0,23.0,41.0,201.0
pz5RvCeL,CZECH 2,ROUND 2,2025-07-27,05:15,Slavia Prague B,Artis Brno,3.4,2.2,3.2,1.38,2.72,2.72,1.38,7.7,1.04,2.6,3.2,2.4,1.01,11.0,1.27,3.32,1.87,1.79,3.32,1.27,6.75,1.06,1.73,2.0,1.5,1.33,1.44,10.0,8.5,12.0,23.0,9.0,6.5,10.0,21.0,13.0,10.0,15.0,29.0,26.0,21.0,29.0,51.0,201.0
ATSD4UqQ,SOUTH KOREA 2,ROUND 22,2025-07-27,07:00,Seongnam,Jeonnam,3.6,2.1,3.0,1.4,2.73,2.95,1.35,7.77,1.05,3.0,3.3,2.3,1.04,9.83,1.33,3.25,2.06,1.77,3.77,1.26,7.92,1.07,1.8,1.91,1.57,1.33,1.36,9.5,8.0,11.0,21.0,9.0,6.5,9.5,19.0,15.0,11.0,15.0,29.0,29.0,23.0,34.0,51.0,251.0
fLpRtRiJ,SOUTH KOREA 2,ROUND 22,2025-07-27,07:00,Suwon Bluewings,Seoul E-Land,2.3,2.4,4.33,1.28,3.35,2.35,1.52,5.86,1.1,1.75,4.0,3.9,1.01,15.0,1.2,4.35,1.69,2.18,2.65,1.46,4.98,1.16,1.62,2.2,1.25,1.22,2.0,15.0,13.0,21.0,41.0,9.0,8.0,13.0,29.0,9.5,8.5,15.0,29.0,15.0,13.0,21.0,41.0,151.0
bRS99YDG,SOUTH KOREA 1,ROUND 24,2025-07-27,07:00,Daejeon,Seoul,3.75,2.1,2.88,1.44,2.57,2.95,1.35,8.7,1.04,3.25,3.3,2.25,1.04,9.83,1.33,3.25,2.08,1.75,3.77,1.26,7.92,1.07,1.83,1.83,1.62,1.33,1.33,9.0,7.5,10.0,21.0,9.5,6.0,9.5,19.0,15.0,12.0,15.0,29.0,34.0,26.0,34.0,51.0,301.0
6iWH7CrT,SOUTH KOREA 1,ROUND 24,2025-07-27,07:00,Daegu,Pohang,4.33,2.25,2.4,1.35,2.95,2.57,1.44,6.81,1.07,3.9,3.7,1.85,1.02,13.0,1.26,3.77,1.81,2.0,3.02,1.37,5.97,1.12,1.73,2.0,1.91,1.29,1.25,12.0,8.0,9.0,15.0,12.0,7.0,8.5,15.0,21.0,13.0,15.0,23.0,41.0,29.0,34.0,41.0,201.0
nesJrmN6,SOUTH KOREA 2,ROUND 22,2025-07-27,07:00,Incheon,Ansan Greeners,1.83,2.3,9.5,1.4,2.73,2.95,1.35,7.77,1.05,1.33,4.75,8.5,1.04,9.83,1.37,3.02,2.13,1.72,3.77,1.26,7.92,1.07,2.5,1.5,1.08,1.18,3.25,9.5,15.0,41.0,101.0,5.5,9.5,26.0,67.0,5.5,9.5,29.0,67.0,8.0,13.0,41.0,101.0,61.0
vPC8Bfq4,SOUTH KOREA 1,ROUND 24,2025-07-27,07:00,Gangwon,Ulsan HD,3.75,2.1,2.88,1.4,2.73,2.95,1.35,7.77,1.05,3.25,3.4,2.2,1.04,9.83,1.3,3.4,2.06,1.77,3.51,1.29,6.94,1.09,1.8,1.91,1.67,1.3,1.33,9.5,7.5,10.0,21.0,9.5,6.5,9.0,19.0,17.0,12.0,15.0,29.0,34.0,26.0,34.0,51.0,251.0
Wz9iCsl1,POLAND 2,ROUND 2,2025-07-27,07:00,KS Wieczysta Krakow,Pogon Siedlce,2.0,2.4,6.0,1.29,3.15,2.47,1.48,6.28,1.07,1.48,4.0,6.25,1.01,13.0,1.22,3.99,1.73,2.02,2.82,1.41,5.43,1.13,1.83,1.83,1.13,1.22,2.63,12.0,17.0,34.0,67.0,7.5,8.0,19.0,41.0,7.5,8.5,17.0,41.0,10.0,12.0,26.0,51.0,251.0
drptWFVh,JAPAN 1,ROUND 23,2025-07-27,07:00,Urawa Reds,Avispa Fukuoka,2.88,1.95,4.5,1.52,2.35,3.45,1.27,11.0,1.01,2.1,3.25,3.7,1.07,7.92,1.46,2.65,2.44,1.56,4.98,1.16,11.0,1.03,2.1,1.67,1.29,1.33,1.7,7.0,8.0,17.0,41.0,6.0,6.5,13.0,34.0,8.5,9.5,19.0,41.0,19.0,21.0,41.0,67.0,501.0
Gnmqpd7l,CHINA 1,ROUND 18,2025-07-27,08:00,Qingdao Hainiu,Tianjin Jinmen Tiger,3.5,2.2,2.88,1.38,2.7,2.76,1.4,6.48,1.08,3.25,3.3,2.3,1.04,11.0,1.29,3.2,1.93,1.76,3.4,1.26,6.25,1.08,1.67,2.1,1.57,1.33,1.33,11.0,9.0,12.0,21.0,11.0,6.0,9.5,17.0,17.0,11.0,12.0,26.0,34.0,23.0,29.0,41.0,151.0
CEthrzx1,CHINA 1,ROUND 18,2025-07-27,08:00,Changchun Yatai,Dalian Yingbo,3.4,2.1,3.25,1.4,2.73,2.9,1.36,7.68,1.05,2.7,3.4,2.55,1.05,9.57,1.31,3.35,2.02,1.8,3.49,1.29,7.02,1.09,1.8,1.95,1.5,1.3,1.44,9.5,8.5,12.0,26.0,8.5,6.5,10.0,21.0,13.0,10.0,15.0,29.0,26.0,21.0,29.0,51.0,251.0
