Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
GnTLvzk3,MEXICO 1,CLAUSURA ,2025-01-12,00:05,Cruz Azul,Atlas,1.91,2.38,8.0,1.36,3.0,2.75,1.4,8.0,1.08,1.4,4.33,9.5,1.05,11.0,1.25,3.75,1.9,1.95,3.25,1.33,6.0,1.13,2.2,1.62,1.07,1.2,2.75,10.0,19.0,41.0,101.0,6.5,8.5,26.0,67.0,6.0,9.0,21.0,67.0,8.5,12.0,34.0,81.0,501.0,1,0,1,1,[38],[53],1.40,0.49
juI9QFiC,MEXICO 2,CLAUSURA ,2025-01-12,00:05,Dorados de Sinaloa,Zacatecas Mineros,3.2,2.15,2.95,1.4,2.55,2.45,1.42,0.0,0.0,2.65,3.35,2.4,0.0,0.0,1.24,3.3,1.72,1.9,2.67,1.36,0.0,0.0,1.6,2.07,1.55,1.28,1.45,11.25,9.5,13.0,26.0,9.75,6.6,9.25,18.5,14.5,9.75,12.5,25.0,30.0,21.0,27.0,50.0,350.0,0,0,0,2,[],"[75, 84]",0,0
KSkKo1se,AUSTRALIA 1,ROUND 13,2025-01-12,03:00,Newcastle Jets,Macarthur FC,3.1,2.38,3.0,1.29,3.5,2.38,1.53,5.5,1.14,2.63,3.7,2.55,1.03,15.0,1.17,5.0,1.57,2.38,2.38,1.57,4.33,1.22,1.5,2.5,1.5,1.29,1.44,17.0,12.0,15.0,26.0,12.0,7.5,10.0,17.0,15.0,10.0,12.0,21.0,26.0,19.0,21.0,34.0,101.0,1,1,1,3,[18],"[23, 59, 90]",1.48,2.19
l4RW4PE6,GREECE 2,ROUND 15,2025-01-12,06:45,Panionios,Panachaiki,1.75,2.42,7.4,1.44,2.4,2.32,1.47,0.0,0.0,1.31,4.75,8.75,0.0,0.0,1.19,3.7,1.62,2.02,2.37,1.45,0.0,0.0,2.0,1.65,1.07,1.15,3.35,12.5,22.0,55.0,250.0,6.8,9.5,28.0,110.0,6.1,8.75,23.0,100.0,7.9,11.25,30.0,120.0,800.0,2,1,3,1,"[30, 37, 73]",[44],0,0
EP71ZofE,TURKEY 1,ROUND 19,2025-01-12,07:30,Sivasspor,Alanyaspor,3.5,2.05,3.2,1.44,2.63,3.25,1.33,10.0,1.06,2.75,3.2,2.45,1.07,9.0,1.33,3.25,2.1,1.7,3.75,1.25,8.0,1.08,1.83,1.83,1.53,1.36,1.4,9.0,8.0,12.0,26.0,8.5,6.0,10.0,21.0,13.0,11.0,15.0,34.0,29.0,23.0,34.0,51.0,251.0,1,0,1,1,[29],[56],0.50,0.29
xAy9ZdhA,TURKEY 2,ROUND 19,2025-01-12,07:30,Erzurumspor,Sanliurfaspor,2.25,2.1,6.5,1.5,2.5,3.4,1.3,10.0,1.06,1.57,3.7,6.0,1.07,9.0,1.4,2.75,2.25,1.62,4.33,1.2,10.0,1.06,2.25,1.57,1.13,1.29,2.3,7.5,12.0,29.0,67.0,5.5,7.5,21.0,51.0,6.5,9.0,23.0,51.0,11.0,15.0,34.0,81.0,1000.0,0,0,0,1,[],[57],0.80,0.39
U7GmSEpp,TURKEY 2,ROUND 19,2025-01-12,07:30,Keciorengucu,Kocaelispor,3.75,2.2,2.88,1.4,2.75,2.75,1.4,8.0,1.08,3.2,3.4,2.1,1.05,11.0,1.25,3.75,1.88,1.93,3.25,1.33,6.0,1.13,1.73,2.0,1.7,1.3,1.36,11.0,8.0,11.0,19.0,11.0,6.5,9.0,17.0,17.0,12.0,13.0,26.0,34.0,26.0,34.0,41.0,201.0,0,1,0,1,[],[22],0.68,0.89
OSIEhhvH,SPAIN 4,GROUP 4 ,2025-01-12,07:30,La Union,Villanovense,2.45,1.87,5.7,1.6,2.07,0.0,0.0,0.0,0.0,1.75,3.05,5.2,1.13,4.5,1.57,2.1,2.62,1.37,4.0,1.16,0.0,0.0,2.42,1.44,1.15,1.31,2.02,4.8,9.5,28.0,120.0,4.45,6.6,19.5,80.0,6.4,9.5,26.0,110.0,13.5,20.0,55.0,200.0,101.0,1,1,2,1,"[33, 90]",[41],0,0
E3nyS1gJ,SPAIN 4,GROUP 5 ,2025-01-12,07:30,Getafe B,San Sebastian Reyes,2.75,2.0,4.0,1.45,2.37,0.0,0.0,0.0,0.0,2.0,3.5,3.0,0.0,0.0,1.42,2.47,2.25,1.62,3.7,1.19,0.0,0.0,1.98,1.65,1.3,1.22,1.67,8.0,8.0,15.0,29.0,6.5,7.5,13.0,29.0,9.0,11.0,21.0,41.0,17.0,21.0,41.0,67.0,800.0,0,0,0,0,[],[],0,0
vRiCX5Ps,SPAIN 4,GROUP 5 ,2025-01-12,07:30,Illescas,Yaiza,2.6,1.95,5.0,1.55,2.15,0.0,0.0,0.0,0.0,1.8,3.0,4.33,0.0,0.0,1.47,2.32,2.38,1.53,4.05,1.16,0.0,0.0,2.07,1.6,1.14,1.3,1.83,6.0,10.0,21.0,41.0,5.5,7.0,19.0,41.0,7.5,11.0,21.0,51.0,13.0,21.0,41.0,81.0,101.0,1,1,2,1,"[32, 60]",[13],0,0
2g8dgFJr,PORTUGAL 2,ROUND 16,2025-01-12,08:00,Academico Viseu,Vizela,3.5,1.95,3.5,1.53,2.38,3.5,1.29,11.0,1.05,2.63,3.1,2.63,1.08,8.0,1.4,2.75,2.35,1.57,4.33,1.2,10.0,1.06,2.0,1.73,1.44,1.36,1.44,7.5,7.5,12.0,26.0,7.5,6.0,11.0,23.0,12.0,11.0,17.0,41.0,26.0,23.0,41.0,51.0,351.0,0,0,0,0,[],[],0,0
