Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
zX5xjBxI,MEXICO 1,APERTURA,2025-10-22,00:00,Mazatlan FC,Santos Laguna,2.5,2.3,4.0,1.3,3.4,2.5,1.5,6.0,1.13,1.91,3.7,3.7,1.04,13.0,1.2,4.33,1.7,2.1,2.63,1.44,5.0,1.17,1.62,2.2,1.29,1.29,1.8,13.0,13.0,21.0,41.0,9.0,7.0,13.0,29.0,10.0,8.5,13.0,29.0,17.0,15.0,21.0,41.0,151.0
Mm4plk7U,MEXICO 1,APERTURA,2025-10-22,00:05,Monterrey,Juarez,2.1,2.4,5.5,1.3,3.4,2.5,1.5,6.0,1.13,1.57,4.0,5.25,1.04,13.0,1.2,4.33,1.7,2.1,2.63,1.44,5.0,1.17,1.75,2.0,1.17,1.22,2.25,13.0,17.0,29.0,51.0,8.0,7.5,17.0,41.0,8.0,8.5,15.0,41.0,12.0,12.0,23.0,41.0,201.0
UaAQlgET,ITALY 3,GROUP B,2025-10-22,09:30,Juventus U23,Campobasso,2.77,2.02,3.9,1.47,2.52,2.95,1.35,6.5,1.08,2.1,3.2,3.2,1.07,6.8,1.35,2.95,2.02,1.7,3.45,1.27,6.0,1.09,1.83,1.88,1.34,1.3,1.7,6.8,9.0,16.5,45.0,7.1,6.3,11.5,30.0,10.0,8.75,15.0,40.0,20.0,17.5,30.0,75.0,600.0
KIbkAhzG,EGYPT 1,ROUND 11,2025-10-22,11:00,Al Ahly,Al Ittihad,1.7,2.37,10.5,1.38,2.8,2.62,1.44,5.7,1.11,1.26,4.65,13.5,1.07,7.0,1.33,3.05,1.98,1.75,3.3,1.29,5.8,1.1,2.72,1.4,1.04,1.16,3.8,7.0,25.0,110.0,600.0,5.0,10.25,45.0,250.0,4.8,9.75,35.0,200.0,6.7,13.5,50.0,250.0,101.0
xADsvkMs,ESTONIA 1,ROUND 33,2025-10-22,12:00,Harju JK Laagri,Tammeka,2.72,2.37,2.92,1.19,3.45,2.0,1.6,3.7,1.15,2.27,3.75,2.47,1.01,17.0,1.11,4.6,1.4,2.48,2.0,1.65,3.1,1.25,1.39,2.62,1.42,1.23,1.5,18.5,10.75,12.5,21.0,10.5,6.7,7.9,13.0,11.75,7.6,8.5,14.5,18.5,11.75,13.5,22.0,90.0
dQ2m248b,FINLAND 1,CHAMPIONSHIP GROUP,2025-10-22,12:00,Inter Turku,Gnistan,1.8,2.75,6.5,1.22,4.0,2.05,1.75,4.33,1.2,1.36,5.0,6.25,1.02,21.0,1.13,6.0,1.4,2.88,2.0,1.73,3.4,1.3,1.67,2.1,1.13,1.17,3.0,21.0,23.0,41.0,81.0,10.0,11.0,21.0,41.0,8.5,9.0,17.0,41.0,10.0,10.0,21.0,41.0,151.0
WAoAdcx9,ESTONIA 1,ROUND 33,2025-10-22,12:00,Tallinna Kalev,Kalju,8.0,2.72,1.57,1.15,3.8,1.95,1.62,3.5,1.17,10.0,5.6,1.2,1.01,17.0,1.1,4.8,1.36,2.6,1.93,1.7,3.0,1.28,1.91,1.74,3.15,1.1,1.05,18.0,7.3,5.6,6.0,23.0,9.5,7.3,7.8,55.0,23.0,17.0,18.0,175.0,75.0,55.0,60.0,300.0
W86jxTjf,ESTONIA 1,ROUND 33,2025-10-22,13:00,Levadia,Paide,2.3,2.18,4.3,1.28,2.75,2.42,1.39,5.0,1.07,1.75,3.6,3.9,1.03,9.8,1.22,3.35,1.72,1.88,2.7,1.33,4.6,1.11,1.71,1.94,1.21,1.24,1.88,11.0,9.0,15.5,37.0,6.0,5.7,10.0,24.0,6.7,6.4,10.75,26.0,10.5,10.0,16.5,40.0,250.0
Iuid0rwB,FINLAND 1,CHAMPIONSHIP GROUP,2025-10-22,13:00,HJK,SJK,2.38,2.63,3.6,1.2,4.33,2.03,1.78,4.0,1.22,1.9,4.33,3.25,1.01,23.0,1.11,6.5,1.36,3.1,1.91,1.8,3.25,1.33,1.4,2.75,1.33,1.2,1.91,26.0,19.0,23.0,41.0,15.0,9.5,12.0,21.0,13.0,9.0,12.0,21.0,19.0,13.0,17.0,29.0,81.0
UDLCtgT0,NORWAY 2,ROUND 27,2025-10-22,13:00,Kongsvinger,Hodd,1.83,2.75,5.5,1.22,4.0,2.05,1.75,4.33,1.2,1.42,4.75,5.75,1.02,21.0,1.11,6.5,1.4,2.88,2.0,1.73,3.4,1.3,1.57,2.25,1.14,1.18,2.75,21.0,23.0,34.0,67.0,11.0,10.0,19.0,41.0,9.0,8.5,15.0,34.0,11.0,11.0,19.0,41.0,126.0
