Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
W2HWf5K8,AUSTRALIA 1,ROUND 13,2025-01-10,05:35,Melbourne Victory,Western United,2.3,2.4,4.33,1.29,3.5,2.25,1.57,5.5,1.14,1.75,3.9,4.2,1.03,15.0,1.17,5.0,1.53,2.5,2.38,1.57,4.0,1.25,1.5,2.37,1.22,1.25,2.0,17.0,17.0,23.0,41.0,10.0,8.0,13.0,29.0,10.0,8.5,13.0,29.0,15.0,13.0,19.0,41.0,126.0,2,1,3,4,"[9, 39, 79]","[17, 69, 90, 90]",3.03,1.93
v506POse,EGYPT 2,ROUND 16,2025-01-10,09:30,Al Qanah,Alexandria SC,2.15,1.95,6.7,1.5,2.18,0.0,0.0,0.0,0.0,1.57,3.15,6.5,0.0,0.0,1.5,2.25,2.32,1.47,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.28,2.32,5.9,9.5,29.0,120.0,3.95,5.9,18.5,80.0,5.0,7.4,20.0,90.0,8.75,13.0,35.0,120.0,0.0,3,0,4,3,"[9, 14, 41, 81]","[54, 72, 90]",0,0
6kuBqtNP,SAUDI ARABIA 2,ROUND 16,2025-01-10,09:30,Al Bukiryah,Al Zulfi,2.5,1.88,5.3,1.66,2.12,0.0,0.0,0.0,0.0,1.8,3.1,4.75,1.1,5.0,1.52,2.36,2.6,1.44,4.5,1.16,0.0,0.0,2.25,1.5,1.17,1.31,1.95,6.0,9.25,25.0,100.0,4.8,6.4,17.5,65.0,6.9,9.25,23.0,90.0,14.0,19.0,50.0,175.0,101.0,1,0,1,0,[39],[],0,0
0hhPLxVI,SAUDI ARABIA 2,ROUND 16,2025-01-10,09:30,Al Jandal,Al Hazem,3.85,2.02,2.72,1.59,2.25,2.7,1.41,0.0,0.0,3.3,3.2,2.1,1.1,5.2,1.42,2.65,2.31,1.55,4.2,1.19,0.0,0.0,1.98,1.65,1.7,1.29,1.32,5.8,6.1,9.0,19.0,8.0,6.3,9.25,19.5,15.5,12.5,18.0,40.0,45.0,35.0,50.0,110.0,600.0,1,1,1,2,[45],"[45, 67]",0,0
MNlJjuIr,ISRAEL 2,ROUND 18,2025-01-10,10:00,H. Akko,H. Ironi Rishon,2.82,2.07,3.55,1.52,2.4,2.65,1.42,0.0,0.0,2.25,3.15,3.05,0.0,0.0,1.35,2.95,2.09,1.66,3.65,1.24,0.0,0.0,1.75,1.85,1.36,1.3,1.62,8.75,9.0,15.5,40.0,7.2,6.2,10.75,27.0,10.5,9.0,14.5,35.0,22.0,19.0,30.0,70.0,600.0,0,0,1,2,[71],"[60, 90]",0,0
OSMhzKX1,ISRAEL 2,ROUND 18,2025-01-10,10:00,Hap. Ramat Gan,Maccabi Jaffa,2.05,2.25,5.2,0.0,0.0,2.55,1.45,0.0,0.0,1.55,3.8,5.4,0.0,0.0,1.24,3.65,1.75,1.96,2.85,1.37,3.7,1.19,1.75,1.87,1.14,1.22,2.37,11.5,15.5,35.0,110.0,7.2,7.5,17.0,55.0,7.6,7.9,15.5,50.0,11.5,12.0,24.0,70.0,500.0,0,1,2,1,"[52, 90]",[39],0,0
j3tzmcH7,ISRAEL 2,ROUND 18,2025-01-10,10:00,Hapoel Tel Aviv,Ramat Hasharon,1.93,2.5,5.0,0.0,0.0,2.21,1.6,0.0,0.0,1.5,4.25,5.4,0.0,0.0,1.16,4.5,1.5,2.42,2.23,1.58,3.55,1.23,1.57,2.1,1.14,1.19,2.55,16.5,21.0,40.0,110.0,9.25,8.75,17.5,45.0,8.5,8.25,14.0,40.0,11.5,10.75,19.0,50.0,300.0,1,1,4,2,"[7, 85, 90, 90]","[39, 55]",0,0
Cl3md1fL,ISRAEL 2,ROUND 18,2025-01-10,10:00,M. Herzliya,Bnei Yehuda,4.15,2.18,2.37,1.45,2.6,2.7,1.41,0.0,0.0,3.8,3.65,1.82,0.0,0.0,1.28,3.3,1.89,1.82,3.15,1.31,0.0,0.0,1.75,1.85,1.95,1.24,1.23,10.75,7.2,8.5,14.5,11.25,7.1,8.25,14.5,21.0,13.0,15.5,27.0,55.0,35.0,40.0,70.0,600.0,2,0,3,2,"[19, 38, 61]","[89, 90]",0,0
IkrSlJne,ISRAEL 2,ROUND 18,2025-01-10,10:00,MS Kafr Qasim,Hapoel Petah Tikva,4.0,2.0,2.7,1.57,2.29,0.0,0.0,0.0,0.0,3.5,3.1,2.07,0.0,0.0,1.4,2.75,2.24,1.58,4.0,1.2,0.0,0.0,1.85,1.75,0.0,0.0,0.0,7.8,6.3,9.25,19.5,9.25,6.0,8.75,18.5,18.0,12.0,15.5,32.0,50.0,35.0,45.0,80.0,800.0,0,1,0,2,[],"[45, 90]",0,0
r5cgJIy8,EGYPT 1,ROUND 8,2025-01-10,11:00,Petrojet,Enppi,3.15,1.8,4.25,1.65,2.12,3.6,1.25,7.9,1.05,2.42,2.62,3.45,1.16,4.65,1.62,2.15,2.85,1.37,5.2,1.13,8.75,1.04,2.22,1.6,1.31,1.44,1.55,4.65,6.9,16.0,55.0,5.5,5.4,13.0,45.0,10.25,10.25,19.0,65.0,27.0,27.0,50.0,150.0,101.0,0,0,0,0,[],[],1.15,0.95
