Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
MscPa08t,JAPAN 1,ROUND 29,2025-09-12,07:00,Sanfrecce Hiroshima,Kyoto,2.5,2.2,4.5,1.36,3.0,2.75,1.4,7.0,1.1,1.81,3.7,3.9,1.04,13.0,1.25,3.75,1.85,1.95,3.25,1.33,6.0,1.13,1.8,1.95,1.25,1.29,1.91,11.0,11.0,21.0,41.0,7.5,7.0,13.0,34.0,9.0,8.5,15.0,41.0,15.0,15.0,26.0,51.0,251.0
ALvHrqqB,CHINA 1,ROUND 24,2025-09-12,07:00,Shanghai Port,Yunnan Yukun,1.67,3.1,6.5,1.17,5.0,1.78,2.03,3.5,1.29,1.27,6.0,7.5,1.01,29.0,1.07,9.0,1.25,4.0,1.67,2.1,2.5,1.5,1.53,2.38,1.1,1.13,3.4,34.0,29.0,41.0,81.0,15.0,13.0,21.0,41.0,10.0,10.0,17.0,34.0,11.0,10.0,19.0,41.0,101.0
CWT6sJhC,JAPAN 1,ROUND 29,2025-09-12,07:00,Vissel Kobe,Kashiwa Reysol,2.88,2.1,4.0,1.44,2.63,3.25,1.33,9.0,1.07,2.2,3.2,3.25,1.07,9.0,1.36,3.0,2.1,1.7,3.75,1.25,8.0,1.08,1.91,1.91,1.33,1.36,1.62,8.5,9.0,15.0,34.0,7.0,6.0,12.0,29.0,10.0,9.5,15.0,41.0,21.0,19.0,29.0,51.0,301.0
YPtuTJwJ,JAPAN 1,ROUND 29,2025-09-12,07:00,Machida,Yokohama FC,2.1,2.2,6.5,1.44,2.63,3.0,1.36,9.0,1.07,1.51,4.1,5.75,1.06,10.0,1.36,3.0,2.15,1.67,4.0,1.22,9.0,1.07,2.2,1.62,1.14,1.22,2.38,9.0,12.0,29.0,67.0,5.5,8.0,19.0,51.0,6.5,8.5,21.0,51.0,11.0,15.0,34.0,81.0,501.0
IorPtNDN,CHINA 1,ROUND 24,2025-09-12,08:35,Chengdu Rongcheng,Changchun Yatai,1.44,3.25,13.0,1.2,4.33,2.03,1.78,4.0,1.22,1.1,7.5,19.0,1.02,21.0,1.11,6.5,1.4,2.88,2.0,1.73,3.4,1.3,2.25,1.57,1.02,1.1,6.0,21.0,41.0,81.0,301.0,9.5,15.0,41.0,126.0,6.5,12.0,29.0,81.0,6.5,11.0,34.0,81.0,501.0
2JJey1yo,CHINA 1,ROUND 24,2025-09-12,08:35,Henan Songshan Longmen,Beijing Guoan,3.0,2.6,2.88,1.22,4.0,2.05,1.75,4.33,1.2,2.57,3.6,2.4,1.02,21.0,1.11,6.5,1.4,2.88,1.91,1.8,3.4,1.3,1.36,3.0,1.53,1.29,1.44,21.0,17.0,17.0,26.0,17.0,8.0,10.0,17.0,19.0,11.0,10.0,19.0,29.0,17.0,19.0,23.0,67.0
UPBsa4Ti,CHINA 1,ROUND 24,2025-09-12,09:00,Shanghai Shenhua,Shandong Taishan,1.91,2.75,5.5,1.2,4.33,2.03,1.78,4.33,1.2,1.45,4.33,6.5,1.02,21.0,1.11,6.5,1.4,2.88,1.91,1.8,3.4,1.3,1.53,2.38,1.11,1.2,2.63,21.0,26.0,41.0,67.0,11.0,9.0,21.0,41.0,10.0,8.5,13.0,41.0,12.0,11.0,17.0,34.0,101.0
jTwh22ON,UKRAINE 1,ROUND 5,2025-09-12,09:30,Oleksandriya,LNZ Cherkasy,3.8,1.91,3.0,1.52,2.2,3.1,1.22,7.8,1.03,3.1,3.05,2.27,1.08,6.0,1.47,2.32,2.37,1.45,4.1,1.16,6.6,1.03,2.05,1.62,1.6,1.32,1.32,6.7,5.7,9.0,20.0,6.7,5.8,9.25,21.0,13.0,11.0,17.5,40.0,35.0,30.0,50.0,110.0,700.0
bybvOas1,EGYPT 1,ROUND 6,2025-09-12,11:00,Petrojet,National Bank Egypt,4.35,1.91,2.8,1.53,2.35,3.15,1.31,6.9,1.07,3.75,2.85,2.15,1.12,5.4,1.5,2.42,2.42,1.5,4.25,1.18,7.4,1.06,2.02,1.72,1.7,1.36,1.27,5.4,5.9,9.25,21.0,8.25,5.6,9.0,20.0,19.0,13.0,16.5,37.0,60.0,45.0,55.0,100.0,101.0
xEL2DUX8,TURKEY 2,ROUND 5,2025-09-12,11:00,Erokspor,Hatayspor,2.3,2.3,4.5,1.33,3.25,2.63,1.44,6.5,1.11,1.73,3.5,4.0,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.73,2.0,1.2,1.25,1.91,12.0,13.0,23.0,41.0,8.0,7.0,15.0,34.0,9.0,8.5,15.0,34.0,15.0,13.0,23.0,41.0,201.0
84AIIN84,UKRAINE 1,ROUND 5,2025-09-12,12:00,Veres-Rivne,Kudrivka,2.52,2.15,3.9,1.38,2.6,2.57,1.39,6.8,1.07,1.95,3.45,3.45,1.04,8.7,1.3,2.92,1.88,1.72,3.05,1.28,6.5,1.08,1.78,1.82,1.26,1.26,1.8,9.75,9.25,16.5,40.0,6.6,6.4,11.25,29.0,8.5,8.0,14.5,37.0,15.5,15.0,26.0,65.0,500.0
0WENhTV0,SAUDI ARABIA 1,ROUND 2,2025-09-12,12:25,Al Ettifaq,Al Ahli SC,5.0,2.5,1.95,1.29,3.5,2.25,1.57,4.5,1.17,4.75,4.33,1.5,1.03,10.5,1.17,4.5,1.57,2.35,2.38,1.53,4.0,1.22,1.67,2.1,2.3,1.14,1.13,17.0,9.0,8.5,11.0,17.0,9.0,8.5,12.0,29.0,17.0,17.0,21.0,51.0,41.0,41.0,41.0,151.0
Yykde935,FINLAND 2,-,2025-09-12,12:30,Ekenas,SalPa,1.7,2.67,6.3,1.17,3.75,2.02,1.62,3.7,1.16,1.31,5.2,7.4,1.01,17.0,1.11,4.6,1.42,2.47,2.0,1.65,3.1,1.27,1.72,1.9,1.08,1.13,2.7,18.5,24.0,50.0,150.0,9.0,10.25,22.0,65.0,7.3,8.25,17.5,55.0,8.25,9.5,20.0,60.0,350.0
xAemcVYh,FINLAND 2,-,2025-09-12,12:30,PK-35,KaPa,2.22,2.45,3.8,1.19,3.6,1.98,1.65,3.7,1.16,1.75,3.95,3.75,1.01,17.0,1.1,4.7,1.39,2.55,1.93,1.7,2.95,1.29,1.4,2.5,1.23,1.22,2.02,20.0,18.0,26.0,55.0,11.25,8.25,12.5,26.0,11.0,8.0,11.0,23.0,15.5,11.5,15.5,30.0,150.0
Mo3Wj70D,SAUDI ARABIA 1,ROUND 2,2025-09-12,12:35,Al Shabab,Al Hazem,1.95,2.5,5.0,1.29,3.5,2.25,1.57,5.0,1.14,1.53,4.75,5.0,1.03,10.5,1.17,4.5,1.57,2.35,2.38,1.53,4.0,1.22,1.73,2.0,1.14,1.17,2.38,17.0,17.0,29.0,51.0,9.0,9.0,17.0,41.0,8.5,8.5,17.0,41.0,11.0,12.0,21.0,41.0,151.0
K6h8ebWo,FINLAND 2,RELEGATION GROUP,2025-09-12,13:00,Jazz Pori,Atlantis,2.3,2.63,3.75,1.2,4.33,2.0,1.8,4.33,1.2,1.8,3.9,3.4,1.02,21.0,1.1,7.0,1.36,3.1,1.83,1.83,3.25,1.33,1.4,2.75,1.29,1.22,1.83,23.0,19.0,23.0,41.0,13.0,9.0,13.0,23.0,13.0,9.0,11.0,23.0,17.0,13.0,17.0,29.0,81.0
Gb3NNEu1,POLAND 1,ROUND 8,2025-09-12,13:00,Lechia Gdansk,GKS Katowice,2.75,2.38,3.4,1.29,3.5,2.38,1.53,5.5,1.14,2.2,3.8,2.9,1.03,15.0,1.18,4.5,1.62,2.25,2.5,1.5,4.5,1.18,1.57,2.25,1.4,1.25,1.67,15.0,12.0,17.0,34.0,10.0,7.5,11.0,21.0,12.0,9.0,12.0,23.0,21.0,15.0,21.0,41.0,126.0
M5XrQANj,AUSTRIA 2,ROUND 6,2025-09-12,13:00,A. Lustenau,Sturm Graz II,2.02,2.45,4.85,1.29,3.3,2.25,1.57,4.65,1.16,1.53,4.4,5.0,1.03,9.25,1.17,4.45,1.52,2.35,2.27,1.57,3.7,1.24,1.65,2.12,1.18,1.19,2.47,9.25,18.0,32.0,90.0,9.25,8.75,16.0,40.0,8.5,8.25,15.0,40.0,11.5,11.25,20.0,55.0,350.0
pbsLbVTF,AUSTRIA 2,ROUND 6,2025-09-12,13:00,Amstetten,SK Rapid II,2.05,2.37,5.0,1.3,3.2,2.3,1.55,4.8,1.15,1.53,4.2,5.2,1.03,9.0,1.19,4.25,1.57,2.25,2.37,1.52,3.9,1.21,1.65,2.1,1.17,1.2,2.47,9.0,18.0,35.0,90.0,8.5,8.5,16.5,45.0,8.25,8.0,15.0,40.0,11.5,11.25,21.0,55.0,350.0
lWmC0ia3,AUSTRIA 2,ROUND 6,2025-09-12,13:00,Kapfenberg,Hertha Wels,2.57,2.25,3.65,1.35,2.95,2.55,1.45,5.4,1.12,2.0,3.75,3.2,1.04,8.25,1.23,3.75,1.7,2.05,2.65,1.42,4.5,1.17,1.62,2.15,1.35,1.25,1.8,8.25,11.75,18.0,40.0,9.0,7.3,11.25,25.0,10.5,8.5,13.5,30.0,18.0,14.5,23.0,50.0,350.0
z9cIvAxp,AUSTRIA 2,ROUND 6,2025-09-12,13:00,St. Polten,Stripfing,2.05,2.4,4.85,1.31,3.15,2.35,1.53,4.9,1.14,1.55,4.25,4.9,1.03,9.0,1.19,4.1,1.6,2.22,2.42,1.5,4.0,1.2,1.7,2.05,1.17,1.2,2.42,9.0,16.5,30.0,80.0,8.5,8.5,16.0,45.0,8.25,8.25,15.5,40.0,11.5,11.5,22.0,60.0,400.0
ShN2S6A6,GERMANY 2,ROUND 5,2025-09-12,13:30,Arminia Bielefeld,Magdeburg,2.75,2.5,3.2,1.25,3.75,2.2,1.62,5.0,1.17,2.25,3.75,2.8,1.02,19.0,1.14,5.5,1.48,2.6,2.1,1.67,3.75,1.25,1.44,2.63,1.4,1.25,1.62,19.0,15.0,19.0,29.0,13.0,8.0,11.0,19.0,15.0,9.5,11.0,21.0,23.0,15.0,19.0,29.0,81.0
tOBnzbCF,GERMANY 2,ROUND 5,2025-09-12,13:30,Paderborn,Bochum,2.4,2.38,4.0,1.3,3.4,2.38,1.53,6.0,1.13,1.85,3.7,3.9,1.03,15.0,1.18,4.5,1.65,2.2,2.5,1.5,4.5,1.18,1.57,2.25,1.22,1.25,1.91,15.0,15.0,21.0,41.0,9.5,7.5,13.0,29.0,10.0,8.5,13.0,29.0,17.0,13.0,21.0,41.0,126.0
ILlbcZLc,DENMARK 1,ROUND 8,2025-09-12,14:00,Sonderjyske,Randers FC,2.88,2.3,3.4,1.33,3.25,2.5,1.5,6.5,1.11,2.3,3.5,2.82,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.62,2.2,1.4,1.29,1.57,13.0,11.0,15.0,29.0,9.5,6.5,11.0,21.0,13.0,9.5,12.0,26.0,23.0,17.0,23.0,41.0,151.0
