Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
AD2QZuZi,MEXICO 1,CLAUSURA,2025-05-15,00:00,Tigres UANL,Toluca,2.6,2.1,4.5,1.45,2.67,2.92,1.4,6.8,1.1,1.91,3.25,4.33,1.09,7.4,1.4,2.95,2.18,1.7,3.9,1.26,7.4,1.09,1.95,1.8,1.2,1.33,1.83,8.0,11.0,21.0,41.0,6.5,6.0,15.0,41.0,8.5,9.0,17.0,41.0,17.0,17.0,29.0,51.0,351.0,1,1,1,1,[19],[45],0.68,1.60
dEYyeWU8,BULGARIA 1,RELEGATION GROUP,2025-05-15,09:15,Krumovgrad,Slavia Sofia,3.75,1.95,3.25,1.53,2.4,3.3,1.31,7.5,1.07,3.2,2.88,2.5,1.12,5.7,1.52,2.42,2.5,1.5,4.6,1.17,8.25,1.05,2.1,1.67,1.5,1.4,1.36,6.0,6.5,11.0,23.0,7.5,5.5,11.0,23.0,15.0,13.0,17.0,41.0,34.0,29.0,41.0,67.0,1250.0,0,1,0,1,[],[30],0,0
pddxkQgf,PARAGUAY 2,ROUND 8,2025-05-15,10:00,Encarnacion FC,Rubio Nu,3.5,1.93,3.2,1.5,2.25,0.0,0.0,0.0,0.0,2.77,3.0,2.52,0.0,0.0,1.47,2.35,2.35,1.47,4.0,1.16,0.0,0.0,2.0,1.65,1.5,1.33,1.37,6.8,6.5,11.0,27.0,6.7,5.9,10.25,25.0,12.5,11.0,18.0,45.0,32.0,29.0,50.0,110.0,0.0,0,0,1,0,[52],[],0,0
tOkom4O6,PARAGUAY 2,ROUND 8,2025-05-15,10:00,Sp. Carapegua,Resistencia,2.75,1.91,4.35,1.53,2.18,0.0,0.0,0.0,0.0,2.02,3.15,3.65,0.0,0.0,1.47,2.32,2.37,1.45,4.1,1.15,0.0,0.0,2.12,1.57,1.27,1.3,1.75,6.7,7.9,17.0,55.0,5.4,6.3,13.5,45.0,8.0,9.5,21.0,65.0,17.5,20.0,45.0,150.0,900.0,1,1,2,1,"[44, 59]",[38],0,0
C0c7wELi,TURKEY 2,PLAY OFFS,2025-05-15,10:00,Bandirmaspor,Erzurumspor,3.1,2.05,3.75,1.5,2.42,3.0,1.34,6.6,1.08,2.45,3.0,3.1,1.09,6.1,1.4,2.72,2.18,1.6,3.75,1.23,6.6,1.08,1.91,1.8,1.36,1.36,1.53,7.5,8.5,15.0,34.0,7.0,6.0,12.0,29.0,11.0,10.0,15.0,41.0,23.0,21.0,34.0,51.0,351.0,1,0,2,0,"[45, 62]",[],0.64,0.34
2D09xOEs,BULGARIA 1,RELEGATION GROUP,2025-05-15,11:45,Lok. Plovdiv,Botev Vratsa,2.2,2.3,5.5,1.4,2.8,2.72,1.42,6.1,1.1,1.67,3.6,5.25,1.07,7.2,1.35,3.05,2.05,1.72,3.45,1.28,6.2,1.1,2.0,1.73,1.17,1.29,2.15,8.5,12.0,26.0,51.0,6.0,7.0,17.0,41.0,7.5,8.5,19.0,51.0,12.0,15.0,29.0,67.0,351.0,1,1,1,3,[9],"[38, 70, 75]",0,0
jJf8puKi,SAUDI ARABIA 1,ROUND 32,2025-05-15,12:55,Al Qadisiya,Al Wehda,1.73,2.5,8.0,1.34,3.2,2.5,1.52,5.5,1.14,1.3,5.25,8.0,1.04,11.0,1.22,4.3,1.65,2.25,2.62,1.5,4.65,1.2,2.25,1.57,1.06,1.14,3.4,12.0,19.0,41.0,101.0,7.0,11.0,23.0,51.0,6.0,9.5,26.0,51.0,8.0,12.0,34.0,81.0,151.0,1,1,3,1,"[43, 86, 90]",[29],1.66,0.97
x84N5hKa,ESTONIA 2,ROUND 11,2025-05-15,13:00,Tartu Welco,Nomme Utd,2.92,2.35,2.75,0.0,0.0,2.1,1.53,0.0,0.0,2.47,3.75,2.27,0.0,0.0,0.0,0.0,1.57,2.1,2.15,1.55,0.0,0.0,0.0,0.0,1.57,1.23,1.5,16.5,10.25,12.0,20.0,10.75,6.9,8.0,13.5,13.0,8.5,10.0,16.5,23.0,14.5,17.0,29.0,150.0,0,1,1,1,[68],[35],0,0
ANHLMySp,SAUDI ARABIA 1,ROUND 32,2025-05-15,13:05,Al Riyadh,Al Shabab,4.33,2.5,2.1,1.28,3.6,2.22,1.65,4.7,1.18,4.1,4.2,1.67,1.03,13.0,1.16,5.3,1.5,2.62,2.25,1.65,3.65,1.29,1.57,2.25,2.1,1.22,1.22,19.0,10.0,10.0,15.0,17.0,8.5,9.0,12.0,26.0,15.0,13.0,21.0,41.0,29.0,29.0,41.0,126.0,1,2,1,3,[29],"[15, 44, 90]",1.37,2.43
z9Tsr2Ar,NORWAY 2,ROUND 7,2025-05-15,14:00,Ranheim,Raufoss,2.5,2.38,4.0,1.36,2.92,2.5,1.47,5.3,1.12,1.95,3.75,3.5,1.05,8.0,1.23,3.75,1.7,2.05,2.65,1.42,4.45,1.17,1.62,2.2,1.29,1.25,1.8,15.0,13.0,21.0,41.0,9.0,7.5,12.0,26.0,11.0,8.5,13.0,29.0,17.0,15.0,21.0,41.0,151.0,0,0,1,1,[86],[52],0,0
