Id,Date,Time,League,Round,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT
AJ7hUezA,2025-12-01,11:00,ROMANIA 1,Round 18,Petrolul,Metaloglobus Bucharest,2.3,2.05,6.0,1.67,3.25,5.5,1.5,2.5,3.5,1.29,10.0,1.06,1.08,8.0,1.44,2.63,2.35,1.57,4.5,1.18,11.0,1.05,2.25,1.57,1.14,1.33,2.15
dQtjuBX9,2025-12-01,11:00,DRC 1,Round 12,AC Rangers,Dauphins Noirs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QNHNvenp,2025-12-01,12:00,GHANA 2,Round 9,Mighty Royals,Legon Cities,1.62,2.57,7.8,1.23,5.0,10.5,1.14,4.4,1.85,1.7,3.55,1.25,0.0,0.0,1.07,6.75,1.3,3.25,1.7,1.93,2.6,1.43,1.63,2.14,1.05,1.12,3.45
t0JEHFIM,2025-12-01,12:00,GEORGIA 1,Round 35,Gagra,Telavi,2.38,2.25,4.0,1.75,3.5,3.7,1.3,3.2,2.5,1.5,6.0,1.11,1.01,11.0,1.2,4.0,1.65,2.1,2.88,1.36,5.5,1.11,1.6,2.15,1.22,1.24,1.87
KGB2mPRh,2025-12-01,12:00,ITALY U19,Round 13,Sassuolo U20,Fiorentina U20,3.2,2.1,3.0,2.5,3.1,2.5,1.33,3.0,2.75,1.4,6.5,1.08,1.01,11.0,1.25,3.6,1.85,1.85,3.2,1.3,6.5,1.08,1.67,2.05,2.5,3.1,2.5
nZLcMm9e,2025-12-01,12:00,EGYPT CUP,1/16-finals,Haras El Hodood,El Ismaily,3.1,1.8,4.5,2.2,2.63,3.4,1.6,2.2,4.5,1.17,13.0,1.01,1.11,5.5,1.65,2.1,3.2,1.3,7.0,1.07,13.0,1.01,2.38,1.5,1.25,1.4,1.57
nmXId53N,2025-12-01,12:00,GHANA 2,Round 9,Accra Lions,Great Olympics,2.5,1.8,5.8,1.75,3.0,4.9,1.62,1.95,3.89,1.2,8.69,1.03,1.12,5.45,1.65,2.0,2.87,1.37,5.71,1.11,10.25,1.02,2.87,1.36,1.15,1.31,1.88
hGUzlaPc,2025-12-01,12:00,GHANA 2,Round 9,Berekum Arsenal,Dormaa,2.27,2.15,4.4,1.72,3.5,4.05,1.29,3.16,2.4,1.4,5.05,1.12,0.0,0.0,1.21,3.99,1.7,1.91,2.61,1.44,4.48,1.17,1.77,1.95,1.2,1.25,1.9
Mgic06EE,2025-12-01,12:30,BURKINA FASO 1,Round 11,ASF Dioulasso,Kadiogo,2.75,1.78,4.9,1.95,2.87,4.0,1.62,1.95,0.0,0.0,0.0,0.0,0.0,0.0,1.65,2.0,2.95,1.33,0.0,0.0,0.0,0.0,1.95,2.87,1.21,1.34,1.7
QPUVyyz1,2025-12-01,12:45,WORLD FIFA ARAB CUP,Round 1,Qatar,Palestine,2.25,2.07,5.5,1.62,3.65,5.3,1.47,2.52,3.0,1.34,6.6,1.08,1.07,6.7,1.36,2.9,2.07,1.67,3.55,1.25,6.2,1.09,2.07,1.67,1.16,1.25,2.27
Amc4nT2k,2025-12-01,13:00,UKRAINE 1,Round 14,Shakhtar Donetsk,Kryvbas,1.57,2.88,8.0,1.15,5.5,10.0,1.2,4.0,2.1,1.65,4.8,1.14,1.01,17.0,1.11,5.5,1.44,2.6,2.1,1.65,3.6,1.25,1.83,1.83,1.04,1.1,4.2
CbKZq523,2025-12-01,13:00,POLAND 2,Round 18,S. Rzeszow,Grodzisk M.,2.75,2.6,3.0,2.25,3.9,2.55,1.22,4.0,2.0,1.73,4.33,1.2,1.01,21.0,1.13,6.0,1.44,2.7,2.0,1.73,3.4,1.3,1.36,3.0,1.5,1.25,1.62
4IUGvlv3,2025-12-01,13:00,RUSSIA 2,Round 21,Rodina Moscow,Kamaz,2.44,1.92,4.3,1.8,3.1,4.0,1.44,2.33,2.95,1.28,7.4,1.05,1.08,7.0,1.4,2.7,2.2,1.55,4.0,1.2,7.4,1.06,2.05,1.68,1.2,1.27,1.72
b3xWnX8t,2025-12-01,13:00,GUINEA 1,Round 7,Ashanti GB,Milo FC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fVVvoBwg,2025-12-01,13:00,GUINEA 1,Round 7,CI Kamsar,Loubha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lOyJVqbc,2025-12-01,13:00,GHANA 1,Round 12,Eleven Wonders,Dreams,3.6,1.91,3.2,2.75,2.75,2.4,1.5,2.4,3.8,1.22,10.0,1.02,1.06,7.5,1.45,2.55,2.55,1.45,5.5,1.11,11.0,1.01,2.05,1.67,1.37,1.32,1.44
S8s1zOE8,2025-12-01,13:00,WORLD FRIENDLY WOM,-,Malta W,Croatia W,4.5,2.25,2.18,4.3,3.7,1.65,1.31,3.08,2.3,1.44,5.2,1.11,1.03,12.0,1.22,3.84,1.67,1.95,2.7,1.41,4.75,1.15,1.8,1.92,2.0,1.23,1.18
4fGWN4Ft,2025-12-01,13:15,SIERRA LEONE 1,Round 4,East End Lions,Kallon,3.05,1.87,3.75,2.3,2.95,3.0,1.53,2.1,3.7,1.23,11.0,1.01,1.07,5.77,1.5,2.27,2.4,1.44,4.37,1.13,8.2,1.01,2.2,1.54,1.32,1.33,1.5
GzP5bUKM,2025-12-01,13:30,RUSSIA 1,Round 17,Sochi,Dynamo Makhachkala,4.0,1.8,3.1,3.25,2.66,2.4,1.6,2.2,3.5,1.2,9.4,1.02,1.14,5.0,1.6,2.2,2.9,1.36,5.33,1.11,9.6,1.03,2.28,1.52,1.45,1.37,1.27
MBfKZHit,2025-12-01,14:00,TURKEY 1,Round 14,Fenerbahce,Galatasaray,2.75,2.38,3.4,2.2,3.5,2.95,1.3,3.4,2.5,1.5,6.0,1.13,1.03,15.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.53,2.38,1.36,1.29,1.62
jyl8OQ3l,2025-12-01,14:00,ROMANIA 1,Round 18,U. Cluj,Univ. Craiova,3.6,2.05,3.2,2.9,2.9,2.5,1.5,2.5,3.4,1.3,10.0,1.06,1.08,7.5,1.4,2.75,2.25,1.62,4.0,1.22,10.0,1.06,1.91,1.8,1.5,1.4,1.4
27yFUydB,2025-12-01,14:00,WORLD FRIENDLY WOM,-,Denmark W,Norway W,3.3,2.2,2.8,2.63,3.25,2.25,1.29,3.3,2.55,1.45,6.5,1.08,1.01,11.0,1.2,4.0,1.65,2.1,2.88,1.36,5.5,1.11,1.53,2.3,1.53,1.29,1.4
0IwljKaS,2025-12-01,14:00,CROATIA 1,Round 15,Gorica,Din. Zagreb,6.0,2.5,1.95,5.5,3.9,1.45,1.29,3.5,2.25,1.57,5.5,1.14,1.03,15.0,1.18,4.5,1.62,2.25,2.5,1.5,4.33,1.2,1.73,2.0,2.5,1.22,1.13
UuKDRlTa,2025-12-01,14:00,TURKEY 2,Round 15,Adana Demirspor,Hatayspor,8.0,3.4,1.53,10.0,6.0,1.2,1.13,5.5,1.67,2.1,3.2,1.3,1.01,30.0,1.03,9.0,1.22,4.2,1.57,2.25,2.25,1.57,1.5,2.38,4.0,1.11,1.05
db2jralm,2025-12-01,14:00,CYPRUS 1,Round 12,Chloraka,AEK Larnaca,8.0,2.3,1.8,8.5,4.33,1.3,1.33,3.0,2.75,1.4,6.5,1.08,1.02,10.0,1.25,3.6,1.85,1.85,3.3,1.29,7.0,1.07,2.2,1.57,3.0,1.2,1.1
OWO9VL4s,2025-12-01,14:00,CYPRUS 1,Round 12,Omonia,Omonia Aradippou,1.73,2.5,7.0,1.25,4.6,8.0,1.25,3.5,2.38,1.53,5.5,1.13,1.01,13.0,1.17,4.5,1.6,2.2,2.6,1.44,4.3,1.2,1.95,1.73,1.11,1.18,3.05
E5oeZmt0,2025-12-01,14:00,TURKEY 1,Round 14,Samsunspor,Alanyaspor,2.38,2.25,4.75,1.71,3.5,4.75,1.36,3.0,2.75,1.4,7.0,1.1,1.05,11.0,1.25,3.75,1.9,1.9,3.25,1.33,6.5,1.11,1.8,1.91,1.18,1.29,2.0
l8NAcYQ6,2025-12-01,14:00,ISRAEL 2,Round 13,Bnei Yehuda,Nof Hagalil,2.5,2.1,4.2,1.8,3.3,3.8,1.33,3.0,2.75,1.4,6.5,1.08,1.02,10.0,1.25,3.6,1.85,1.85,3.3,1.29,6.5,1.08,1.73,1.95,1.23,1.26,1.91
OjLqqZBD,2025-12-01,14:00,ISRAEL 2,Round 13,Hapoel Hadera,Hapoel Kfar Shalem,3.3,2.2,2.88,2.6,3.2,2.38,1.33,3.0,2.63,1.44,6.0,1.1,1.01,11.0,1.22,3.8,1.75,1.95,3.0,1.33,6.5,1.08,1.6,2.15,1.5,1.28,1.5
zVl21GRs,2025-12-01,14:00,ISRAEL 2,Round 13,Maccabi Jaffa,M. Herzliya,3.5,2.25,2.7,2.8,3.25,2.15,1.3,3.2,2.5,1.5,6.0,1.11,1.01,11.0,1.2,4.0,1.65,2.1,2.88,1.36,5.5,1.11,1.57,2.2,1.62,1.26,1.36
vZsEZce5,2025-12-01,14:15,WORLD FRIENDLY WOM,-,Germany U23 W,France U23 W,2.8,2.25,3.05,2.27,3.5,2.62,1.21,3.75,2.12,1.52,4.52,1.15,0.0,0.0,1.13,4.83,1.49,2.38,2.18,1.53,3.72,1.22,1.5,2.4,1.39,1.25,1.52
MXoP7lf2,2025-12-01,14:30,EGYPT CUP,1/16-finals,El Gaish,Al-Sekka,3.6,2.0,2.88,2.88,3.0,2.2,1.44,2.6,3.3,1.29,9.0,1.03,1.05,8.0,1.36,2.88,2.25,1.57,4.5,1.17,9.0,1.03,1.87,1.8,1.53,1.33,1.33
GYTSSJig,2025-12-01,15:00,WORLD FRIENDLY WOM,-,Netherlands U23 W,Sweden U23 W,0.0,0.0,0.0,1.75,3.59,4.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,1.83,0.0,0.0,0.0,0.0,1.6,2.2,1.16,1.24,1.98
pMZyv90D,2025-12-01,15:00,WORLD FRIENDLY WOM,-,Belgium W,Finland W,3.2,2.3,2.8,2.55,3.3,2.25,1.29,3.3,2.4,1.5,6.5,1.08,1.01,13.0,1.17,4.5,1.6,2.2,2.75,1.4,5.2,1.13,1.53,2.3,1.53,1.25,1.44
lzvQnYNH,2025-12-01,15:00,PORTUGAL 2,Round 12,Vizela,Feirense,2.2,2.2,6.0,1.57,3.4,5.25,1.4,2.75,3.0,1.36,9.0,1.07,1.07,9.0,1.36,3.0,2.1,1.7,3.75,1.25,8.0,1.08,2.0,1.73,1.14,1.29,2.2
4z0UPVoS,2025-12-01,15:00,POLAND 1,Round 17,Motor Lublin,Legia,3.25,2.3,3.0,2.7,3.3,2.4,1.3,3.4,2.5,1.5,6.0,1.13,1.04,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.57,2.25,1.53,1.33,1.44
pSl1GTpQ,2025-12-01,15:00,DENMARK 1,Round 17,Brondby,Fredericia,1.62,2.88,8.0,1.24,6.5,8.5,1.2,4.33,2.0,1.73,4.33,1.2,1.01,23.0,1.11,6.5,1.4,2.88,2.0,1.73,3.25,1.33,1.8,1.95,1.08,1.11,3.75
OOOX6t86,2025-12-01,16:00,ENGLAND U21,-,Birmingham U21,Hull U21,2.88,2.63,2.63,2.4,4.2,2.2,1.11,5.5,1.98,1.83,3.3,1.29,0.0,0.0,1.03,9.0,1.36,3.0,1.85,1.95,2.25,1.57,1.25,3.5,1.55,1.17,1.44
Mkk5ddyq,2025-12-01,16:00,PORTUGAL 3,Round 11,Braga B,Trofense,3.0,1.91,3.75,2.25,3.3,2.63,1.44,2.63,3.25,1.29,9.5,1.04,1.06,7.5,1.4,2.75,2.4,1.5,4.8,1.14,6.4,1.04,2.0,1.7,1.36,1.33,1.57
SdVO82wf,2025-12-01,16:00,ENGLAND U21,-,Ipswich U21,Leicester U21,1.95,2.88,4.33,1.53,4.5,4.33,1.13,5.2,1.88,1.93,3.8,1.22,0.0,0.0,1.05,7.5,1.3,3.4,1.73,2.0,2.75,1.4,1.44,2.5,1.14,1.13,2.25
dxNu5KxJ,2025-12-01,16:00,ENGLAND U21,-,Bournemouth U21,Reading U21,2.6,2.88,2.75,2.2,4.1,2.38,1.08,6.5,1.6,2.2,3.0,1.33,0.0,0.0,1.02,10.0,1.25,3.75,1.45,2.55,2.2,1.6,1.25,3.2,1.5,1.17,1.55
nHOIdB2k,2025-12-01,16:00,ENGLAND U21,-,Sunderland U21,Bromley U21,1.53,3.1,7.5,1.2,6.0,9.0,1.17,4.5,1.83,1.98,4.5,1.17,0.0,0.0,1.08,6.5,1.29,3.5,1.8,2.0,3.0,1.33,1.73,1.87,1.04,1.1,3.6
GAXxIaZ2,2025-12-01,16:00,NETHERLANDS 2,Round 18,Jong PSV,Waalwijk,3.75,2.63,2.3,3.6,4.1,1.79,1.2,4.33,1.91,1.8,4.0,1.22,1.01,23.0,1.1,7.0,1.36,3.1,1.83,1.83,3.0,1.36,1.36,3.0,1.91,1.22,1.29
jqbmQfu3,2025-12-01,16:00,WORLD FRIENDLY WOM,-,England U23 W,USA U23 W,3.3,2.07,2.9,2.77,3.2,2.3,1.37,2.5,2.54,1.44,0.0,0.0,0.0,0.0,1.22,3.68,1.8,1.82,2.86,1.35,5.27,1.11,1.57,2.25,1.5,1.29,1.36
M7zoGw4F,2025-12-01,16:00,NETHERLANDS 2,Round 18,Jong Ajax,Vitesse,3.75,2.5,2.4,3.5,3.8,1.91,1.25,3.75,2.2,1.62,5.0,1.17,1.02,19.0,1.14,5.5,1.5,2.5,2.2,1.62,3.75,1.25,1.44,2.63,1.8,1.25,1.29
2LhjkUle,2025-12-01,16:30,ITALY 3,Group B,Vis Pesaro,Ascoli,4.0,2.0,2.8,3.25,2.9,2.1,1.44,2.63,3.25,1.29,9.5,1.04,1.05,8.0,1.4,2.75,2.25,1.57,4.5,1.17,9.0,1.03,1.95,1.75,1.62,1.33,1.25
baCDVK84,2025-12-01,16:30,ITALY 3,Group C,Benevento,Salernitana,2.7,2.0,4.0,1.95,3.1,3.5,1.4,2.75,3.2,1.3,8.0,1.06,1.05,8.0,1.36,2.88,2.2,1.6,4.0,1.2,8.0,1.05,1.87,1.8,1.22,1.3,1.73
0d4phgBC,2025-12-01,16:30,ITALY 3,Group A,Cittadella,Brescia,4.0,1.83,3.2,3.0,2.75,2.4,1.57,2.25,3.75,1.22,10.0,1.03,1.08,6.5,1.57,2.25,2.88,1.36,5.5,1.11,11.0,1.01,2.2,1.57,1.44,1.36,1.3
hULy28Kl,2025-12-01,16:45,ITALY 1,Round 13,Bologna,Cremonese,2.0,2.3,6.5,1.5,4.1,7.0,1.36,3.0,2.63,1.44,7.0,1.1,1.05,11.0,1.29,3.75,1.88,1.98,3.2,1.36,6.0,1.13,1.95,1.8,1.1,1.22,2.5
YJ7ypG16,2025-12-01,17:00,NORTH_CENTRAL AMERICA CONCACAF WOM,Qualification,Barbados W,Trinidad & Tobago W,5.6,2.65,1.75,6.3,5.0,1.33,0.0,0.0,1.91,1.65,0.0,0.0,0.0,0.0,1.09,5.8,1.34,2.8,1.87,1.75,2.92,1.31,1.62,2.17,2.8,1.14,1.1
KzKzPklB,2025-12-01,17:00,GIBRALTAR 1,Round 13,Lions Gibraltar,Lynx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25rsa4tB,2025-12-01,17:00,ENGLAND 2,Round 18,Birmingham,Watford,2.4,2.2,4.75,1.81,3.6,4.1,1.4,2.75,2.75,1.4,8.0,1.08,1.06,10.0,1.3,3.5,2.0,1.8,3.4,1.33,6.5,1.11,1.83,1.83,1.22,1.29,1.91
vyuJyQQh,2025-12-01,17:00,ARGENTINA 1,Clausura,Barracas Central,Gimnasia L.P.,3.4,1.83,4.33,2.5,2.7,3.4,1.67,2.1,4.33,1.2,15.0,1.03,1.17,5.0,1.67,2.1,3.4,1.33,7.0,1.1,17.0,1.02,2.38,1.53,1.3,1.4,1.5
YeuKWVCM,2025-12-01,17:00,SPAIN 1,Round 14,Rayo Vallecano,Valencia,2.75,2.05,4.33,2.05,3.3,3.8,1.44,2.63,3.25,1.33,10.0,1.06,1.08,8.0,1.4,3.0,2.2,1.67,4.0,1.25,8.0,1.08,1.95,1.8,1.29,1.33,1.7
Ora1PEM0,2025-12-01,17:15,PORTUGAL 1,Round 12,Arouca,Braga,6.5,2.38,2.0,7.0,4.0,1.45,1.33,3.25,2.63,1.44,6.5,1.11,1.05,11.0,1.25,3.75,1.83,2.03,3.0,1.36,6.0,1.13,1.95,1.8,2.63,1.22,1.1
xxvw2BpT,2025-12-01,20:00,CHILE 1,Round 29,A. Italiano,Nublense,2.2,2.3,5.0,1.61,3.9,4.75,1.36,3.0,2.63,1.44,7.0,1.1,1.04,12.0,1.25,3.75,1.83,1.98,3.0,1.36,6.0,1.13,1.83,1.83,1.18,1.25,2.2
jev20ynm,2025-12-01,20:30,NORTH_CENTRAL AMERICA CONCACAF WOM,Qualification,Puerto Rico W,Saint Lucia W,1.05,6.3,50.0,1.01,30.0,30.0,0.0,0.0,0.0,0.0,1.67,1.87,0.0,0.0,0.0,0.0,1.04,9.5,1.13,5.0,1.32,3.0,1.01,12.0,1.01,30.0,30.0
