Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
OGEUjyLk,SPAIN 3,GROUP 2,2025-10-10,14:00,Hercules,Atl. Madrid B,3.25,1.91,3.6,1.57,2.25,3.75,1.25,8.5,1.05,2.45,2.8,2.8,1.11,6.0,1.5,2.5,2.63,1.44,5.0,1.14,9.0,1.04,2.2,1.62,1.33,1.33,1.44,6.0,7.0,12.0,29.0,6.5,6.0,12.0,29.0,11.0,11.0,19.0,41.0,26.0,26.0,41.0,67.0,200.0
hUu3TajD,ARGENTINA 1,CLAUSURA,2025-10-10,14:30,San Lorenzo,San Martin S.J.,2.63,1.83,6.5,1.73,2.08,4.5,1.18,17.0,1.03,1.79,3.0,5.25,1.17,4.75,1.73,2.0,3.5,1.3,8.0,1.08,19.0,1.02,2.75,1.4,1.17,1.36,1.91,4.75,9.0,26.0,67.0,4.33,6.5,21.0,51.0,6.5,11.0,29.0,81.0,15.0,23.0,51.0,151.0,501.0
Wz1R4lpf,NETHERLANDS 2,ROUND 1,2025-10-10,15:15,Almere City,Vitesse,1.91,2.63,6.0,1.25,3.75,2.2,1.62,5.0,1.17,1.41,5.0,5.75,1.02,19.0,1.14,5.5,1.48,2.6,2.1,1.67,3.75,1.25,1.67,2.1,1.14,1.17,2.63,19.0,21.0,34.0,67.0,9.5,9.5,19.0,41.0,8.5,8.5,17.0,41.0,11.0,11.0,21.0,41.0,151.0
zTwkk28C,ITALY 3,GROUP B,2025-10-10,15:30,Arezzo,Gubbio,2.1,2.12,6.1,1.45,2.55,2.95,1.35,6.5,1.08,1.52,3.75,5.8,1.07,6.9,1.35,2.95,2.02,1.7,3.45,1.27,6.0,1.09,2.12,1.65,1.13,1.23,2.5,6.9,13.0,35.0,120.0,5.6,7.6,20.0,75.0,6.3,8.5,21.0,80.0,10.0,13.5,35.0,120.0,900.0
6LP0fcph,ITALY 3,GROUP B,2025-10-10,15:30,Bra,Carpi,3.65,1.95,3.1,1.52,2.37,3.15,1.31,7.0,1.07,2.87,3.0,2.37,1.09,6.2,1.4,2.7,2.2,1.6,3.8,1.22,6.7,1.08,1.9,1.82,1.57,1.33,1.4,6.2,6.9,11.0,25.0,7.8,5.9,9.5,22.0,14.0,10.75,15.5,35.0,37.0,28.0,40.0,80.0,800.0
pjXXbd06,SPAIN 2,ROUND 9,2025-10-10,15:30,Granada CF,Las Palmas,3.5,1.95,3.5,1.53,2.38,3.5,1.29,11.0,1.05,2.7,3.0,2.7,1.1,7.0,1.44,2.63,2.5,1.5,5.0,1.17,11.0,1.05,2.0,1.73,1.4,1.36,1.4,6.5,7.0,12.0,29.0,7.0,6.0,11.0,26.0,12.0,11.0,17.0,41.0,29.0,26.0,41.0,67.0,351.0
tESxdcDG,WALES 1,ROUND 13,2025-10-10,15:45,Haverfordwest,Bala,2.62,2.05,4.2,1.45,2.55,2.95,1.35,6.5,1.08,1.95,3.25,3.6,1.07,6.8,1.35,2.95,2.02,1.72,3.4,1.27,6.0,1.1,1.85,1.85,1.28,1.29,1.82,6.8,9.75,19.0,55.0,6.7,6.4,12.5,35.0,9.0,8.5,15.5,45.0,17.0,16.5,30.0,80.0,700.0
f7FaiJh2,IRELAND 1,ROUND 28,2025-10-10,16:00,Shamrock Rovers,Shelbourne,2.75,1.91,5.0,1.57,2.25,3.75,1.25,13.0,1.04,2.0,3.0,4.5,1.13,6.0,1.53,2.38,2.7,1.44,5.5,1.14,13.0,1.04,2.25,1.57,1.18,1.36,1.8,6.0,8.5,21.0,51.0,5.0,6.0,17.0,41.0,8.0,10.0,21.0,51.0,17.0,21.0,41.0,81.0,451.0
QTGEeMkd,PORTUGAL 3,ROUND 5,2025-10-10,16:00,AD Fafe,Amarante,2.72,1.98,4.05,1.45,2.37,2.75,1.25,6.8,1.04,2.15,3.0,3.45,1.06,6.6,1.42,2.47,2.18,1.53,3.65,1.2,6.2,1.04,1.9,1.72,1.26,1.33,1.7,7.1,7.8,16.0,45.0,6.0,5.6,11.5,35.0,9.0,8.25,15.0,45.0,19.0,17.5,30.0,80.0,700.0
lvnKywHG,SPAIN 3,GROUP 1,2025-10-10,16:15,Barakaldo,Ath Bilbao B,3.6,1.83,3.4,1.62,2.2,4.0,1.22,9.0,1.04,2.8,2.75,2.6,1.13,5.5,1.57,2.25,2.63,1.44,5.0,1.14,9.0,1.04,2.25,1.57,1.4,1.36,1.33,5.5,6.5,11.0,26.0,6.5,6.0,12.0,29.0,12.0,12.0,21.0,41.0,29.0,29.0,41.0,81.0,200.0
