Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
bif4UxAs,MEXICO 1,APERTURA,2025-10-06,00:05,Club Tijuana,Monterrey,3.2,2.38,3.0,1.29,3.5,2.38,1.53,5.5,1.14,2.65,3.7,2.4,1.03,15.0,1.18,4.5,1.62,2.25,2.5,1.5,4.5,1.18,1.53,2.38,1.53,1.29,1.44,15.0,11.0,13.0,23.0,12.0,7.0,9.5,17.0,15.0,10.0,12.0,21.0,29.0,19.0,23.0,34.0,126.0
hQZvMIPa,ROMANIA 1,ROUND 12,2025-10-06,11:30,Otelul,Metaloglobus Bucharest,2.0,2.3,7.0,1.36,3.0,2.75,1.4,7.0,1.1,1.45,4.1,6.5,1.05,11.0,1.29,3.5,1.95,1.85,3.4,1.3,6.5,1.11,2.1,1.67,1.11,1.22,2.63,10.0,15.0,34.0,67.0,6.0,8.0,21.0,51.0,6.5,8.5,21.0,51.0,10.0,13.0,29.0,67.0,1250.0
bPRmAwt9,BOSNIA 1,ROUND 10,2025-10-06,13:00,FK Sarajevo,Zrinjski,3.2,1.91,3.5,1.5,2.27,3.2,1.3,8.5,1.05,2.52,2.95,2.82,1.1,5.5,1.39,2.57,2.12,1.57,3.55,1.21,8.5,1.06,1.82,1.78,1.36,1.34,1.5,7.5,7.2,12.5,32.0,6.7,5.5,9.75,24.0,11.0,9.0,13.5,35.0,26.0,21.0,32.0,70.0,600.0
bc3TwDbE,DENMARK 2,ROUND 12,2025-10-06,14:00,Hvidovre IF,Lyngby,4.0,2.2,2.63,1.36,3.0,2.63,1.44,7.0,1.1,3.5,3.3,2.01,1.05,11.0,1.25,3.75,1.88,1.93,3.25,1.33,6.0,1.13,1.73,2.0,1.73,1.33,1.29,11.0,8.0,10.0,19.0,11.0,6.5,9.0,17.0,19.0,12.0,13.0,26.0,41.0,29.0,34.0,41.0,201.0
O0h97JIa,SWEDEN 2,ROUND 26,2025-10-06,14:00,Landskrona,Varberg,3.25,2.25,3.0,1.33,3.25,2.63,1.44,7.0,1.1,2.7,3.4,2.45,1.04,12.0,1.25,3.75,1.8,2.0,3.0,1.36,6.0,1.13,1.67,2.1,1.53,1.3,1.44,12.0,9.5,13.0,23.0,10.0,6.5,9.5,19.0,15.0,10.0,13.0,26.0,29.0,21.0,26.0,41.0,151.0
UceH5cmC,SWEDEN 2,ROUND 26,2025-10-06,14:00,Sandviken,Orgryte,3.75,2.5,2.5,1.25,3.75,2.2,1.62,5.0,1.17,3.5,3.6,1.91,1.03,17.0,1.14,5.5,1.53,2.4,2.25,1.57,4.0,1.22,1.5,2.5,1.83,1.29,1.29,17.0,11.0,12.0,19.0,15.0,7.5,9.0,13.0,21.0,13.0,11.0,19.0,41.0,26.0,26.0,34.0,101.0
jwBc9utf,ROMANIA 1,ROUND 12,2025-10-06,14:30,FC Botosani,UTA Arad,3.0,2.2,3.6,1.4,2.75,2.75,1.4,8.0,1.08,2.2,3.3,3.1,1.06,10.0,1.3,3.4,2.0,1.8,3.5,1.29,7.0,1.1,1.8,1.91,1.36,1.33,1.67,10.0,9.5,15.0,34.0,8.0,6.5,11.0,23.0,11.0,9.5,15.0,34.0,21.0,19.0,29.0,51.0,251.0
zo9I2JKN,NETHERLANDS 2,ROUND 2,2025-10-06,15:00,Vitesse,Den Bosch,3.4,2.4,2.63,1.25,3.75,2.25,1.57,5.5,1.14,3.1,3.8,2.05,1.03,17.0,1.17,5.0,1.53,2.4,2.25,1.57,4.0,1.22,1.5,2.5,1.7,1.25,1.36,17.0,11.0,13.0,21.0,15.0,7.5,9.0,15.0,19.0,11.0,12.0,21.0,34.0,21.0,23.0,34.0,101.0
zVpw8uMM,SPAIN 2,ROUND 8,2025-10-06,15:30,Cultural Leonesa,Albacete,3.25,2.2,3.25,1.4,2.75,2.75,1.4,8.0,1.08,2.5,3.4,2.57,1.05,11.0,1.29,3.5,1.95,1.85,3.4,1.3,6.5,1.11,1.73,2.0,1.44,1.3,1.5,11.0,9.0,13.0,26.0,9.0,6.5,10.0,21.0,13.0,10.0,13.0,29.0,26.0,21.0,29.0,41.0,201.0
0OjodDgc,ENGLAND 4,ROUND 11,2025-10-06,16:00,Harrogate,Crewe,3.75,2.2,2.75,1.4,2.75,2.75,1.4,8.0,1.08,3.1,3.7,2.05,1.05,11.0,1.29,3.5,1.98,1.88,3.4,1.3,7.0,1.1,1.8,1.91,1.7,1.29,1.36,11.0,7.5,10.0,19.0,9.5,7.0,9.0,17.0,15.0,11.0,15.0,26.0,34.0,26.0,34.0,51.0,251.0
