Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
f9lQDqQG,SAUDI ARABIA 1,ROUND 8,2025-11-06,11:55,Al Hazem,Al Khaleej,3.5,2.2,2.63,1.33,3.25,2.63,1.44,6.0,1.11,3.0,3.3,2.05,1.04,9.0,1.25,3.75,1.8,2.0,2.75,1.4,5.0,1.14,1.67,2.1,1.62,1.25,1.3,12.0,9.0,11.0,19.0,11.0,7.0,9.5,17.0,17.0,12.0,13.0,23.0,34.0,23.0,29.0,41.0,151.0
YwKvJv2d,SAUDI ARABIA 1,ROUND 8,2025-11-06,14:30,Al Riyadh,Damac,2.75,2.05,4.0,1.44,2.63,3.25,1.33,7.5,1.07,2.0,3.2,3.3,1.07,7.5,1.33,3.25,2.1,1.7,3.75,1.25,7.0,1.08,1.91,1.8,1.25,1.29,1.67,8.5,9.5,17.0,34.0,7.0,6.5,13.0,29.0,9.5,9.5,17.0,41.0,19.0,19.0,34.0,51.0,800.0
Yg0HF5e4,SAUDI ARABIA 1,ROUND 8,2025-11-06,14:30,Al Qadisiya,Al Kholood,1.91,2.4,6.0,1.3,3.4,2.5,1.5,5.5,1.13,1.42,4.0,6.25,1.03,10.0,1.2,4.33,1.65,2.2,2.5,1.5,4.33,1.2,1.83,1.83,1.08,1.17,2.6,13.0,19.0,34.0,67.0,7.5,8.5,21.0,51.0,7.5,8.5,17.0,51.0,10.0,12.0,26.0,51.0,600.0
W0UbPVpg,EUROPA CONFERENCE LEAGUE,LEAGUE PHASE,2025-11-06,14:45,Sparta Prague,Rakow,2.38,2.2,5.0,1.4,2.75,2.75,1.4,8.0,1.08,1.75,3.6,4.5,1.05,11.0,1.29,3.5,1.95,1.85,3.4,1.3,6.5,1.11,1.83,1.83,1.18,1.29,2.0,10.0,12.0,23.0,51.0,7.0,7.0,15.0,41.0,8.0,8.5,17.0,41.0,15.0,15.0,26.0,51.0,301.0
6NQI9mjU,EUROPA CONFERENCE LEAGUE,LEAGUE PHASE,2025-11-06,14:45,Shakhtar Donetsk,Breidablik,1.5,3.25,10.0,1.17,5.0,1.95,1.85,3.75,1.25,1.17,7.5,13.0,1.01,23.0,1.1,7.0,1.33,3.4,1.83,1.83,3.0,1.36,1.83,1.83,1.04,1.1,5.0,29.0,34.0,67.0,151.0,12.0,15.0,34.0,67.0,8.0,11.0,23.0,51.0,8.0,10.0,23.0,51.0,251.0
8IHXYCxP,EUROPA CONFERENCE LEAGUE,LEAGUE PHASE,2025-11-06,14:45,Samsunspor,Hamrun,1.53,3.0,11.0,1.22,4.0,2.0,1.73,4.33,1.2,1.2,7.0,13.0,1.02,19.0,1.13,6.0,1.44,2.7,2.1,1.67,3.5,1.29,2.0,1.73,1.04,1.1,4.33,21.0,29.0,51.0,151.0,9.5,13.0,34.0,81.0,6.5,10.0,26.0,67.0,7.5,11.0,29.0,67.0,401.0
CjOOzZ7C,EUROPA CONFERENCE LEAGUE,LEAGUE PHASE,2025-11-06,14:45,Noah,Sigma Olomouc,2.5,2.25,4.5,1.36,3.0,2.75,1.4,7.0,1.1,1.85,3.7,4.0,1.05,11.0,1.29,3.5,1.95,1.85,3.4,1.3,6.5,1.11,1.8,1.91,1.22,1.29,1.91,11.0,12.0,21.0,41.0,7.5,7.0,13.0,34.0,9.0,8.5,15.0,34.0,15.0,15.0,26.0,51.0,251.0
OYDhioZ9,EUROPA CONFERENCE LEAGUE,LEAGUE PHASE,2025-11-06,14:45,KuPS,Slovan Bratislava,4.0,2.38,2.5,1.3,3.4,2.5,1.5,6.0,1.13,3.4,3.8,1.95,1.03,15.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.62,2.2,1.8,1.25,1.3,15.0,9.0,11.0,17.0,12.0,7.5,8.5,15.0,19.0,12.0,13.0,21.0,41.0,26.0,29.0,41.0,151.0
QaPpIEwQ,EUROPA CONFERENCE LEAGUE,LEAGUE PHASE,2025-11-06,14:45,Celje,Legia,2.88,2.3,3.25,1.3,3.4,2.5,1.5,6.0,1.13,2.3,3.6,2.8,1.03,15.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.57,2.25,1.4,1.29,1.57,15.0,11.0,15.0,29.0,10.0,7.0,10.0,21.0,13.0,9.5,12.0,26.0,23.0,17.0,23.0,41.0,126.0
b5krOeO6,EUROPA CONFERENCE LEAGUE,LEAGUE PHASE,2025-11-06,14:45,AEK Larnaca,Aberdeen,1.91,2.4,7.5,1.33,3.25,2.63,1.44,7.0,1.1,1.4,4.5,7.5,1.04,13.0,1.25,3.75,1.83,1.98,3.0,1.36,6.0,1.13,2.1,1.67,1.1,1.18,2.75,12.0,17.0,41.0,81.0,6.5,9.0,21.0,51.0,6.5,8.5,21.0,51.0,9.0,12.0,29.0,67.0,451.0
