Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
lzICkI5b,AUSTRALIA 1,ROUND 1,2025-10-17,05:00,Adelaide United,Sydney FC,3.0,2.4,3.0,1.25,3.75,2.2,1.62,5.0,1.17,2.55,3.5,2.57,1.03,17.0,1.17,5.0,1.53,2.5,2.3,1.62,4.0,1.25,1.44,2.63,1.44,1.29,1.5,17.0,13.0,17.0,29.0,13.0,7.0,11.0,19.0,17.0,10.0,10.0,21.0,26.0,17.0,21.0,29.0,81.0
rkF00nHs,JAPAN 1,ROUND 34,2025-10-17,07:00,Sanfrecce Hiroshima,FC Tokyo,2.1,2.38,5.5,1.33,3.25,2.5,1.5,6.5,1.11,1.53,4.0,5.5,1.04,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.8,1.95,1.14,1.22,2.3,12.0,15.0,29.0,51.0,7.5,7.5,17.0,41.0,8.0,8.5,15.0,41.0,12.0,13.0,23.0,51.0,251.0
dfAteiu2,JAPAN 1,ROUND 34,2025-10-17,07:00,Vissel Kobe,Kashima Antlers,2.75,2.1,4.33,1.44,2.63,3.0,1.36,9.0,1.07,2.01,3.25,3.8,1.07,8.5,1.33,3.25,2.08,1.73,3.75,1.25,8.0,1.08,1.91,1.91,1.25,1.33,1.73,8.5,11.0,19.0,41.0,7.0,6.0,13.0,34.0,9.5,9.0,15.0,41.0,17.0,17.0,29.0,51.0,301.0
WjLdVS9m,CHINA 1,ROUND 27,2025-10-17,07:00,Qingdao Hainiu,Shanghai Port,5.5,2.75,1.91,1.2,4.33,2.03,1.78,4.33,1.2,5.75,4.75,1.45,1.01,23.0,1.11,6.5,1.4,2.88,2.0,1.73,3.25,1.33,1.53,2.38,2.63,1.18,1.14,23.0,12.0,10.0,12.0,23.0,9.5,8.5,11.0,34.0,19.0,13.0,17.0,67.0,41.0,34.0,34.0,101.0
d0LKmdzB,AUSTRALIA 1,ROUND 1,2025-10-17,07:05,Brisbane Roar,Macarthur FC,2.75,2.4,3.2,1.25,3.75,2.2,1.62,5.0,1.17,2.25,3.6,2.85,1.03,17.0,1.17,5.0,1.53,2.5,2.3,1.62,4.0,1.25,1.44,2.63,1.4,1.29,1.57,17.0,15.0,19.0,29.0,12.0,7.0,11.0,21.0,15.0,9.5,11.0,23.0,23.0,17.0,21.0,29.0,101.0
vHO4T6v0,CHINA 1,ROUND 27,2025-10-17,08:35,Chengdu Rongcheng,Meizhou Hakka,1.4,3.5,13.0,1.17,5.0,1.85,1.95,3.75,1.25,1.08,10.0,15.0,1.01,29.0,1.08,8.0,1.3,3.5,1.73,2.0,2.63,1.44,2.1,1.67,1.03,1.06,6.5,29.0,34.0,67.0,251.0,12.0,19.0,34.0,101.0,7.5,12.0,34.0,67.0,7.0,11.0,29.0,81.0,301.0
0WCDRp9C,CHINA 1,ROUND 27,2025-10-17,09:00,Qingdao West Coast,Shanghai Shenhua,6.0,2.5,1.91,1.29,3.5,2.38,1.53,5.5,1.14,6.5,4.33,1.42,1.03,15.0,1.18,4.5,1.65,2.2,2.63,1.44,4.5,1.18,1.8,1.95,2.63,1.2,1.11,15.0,8.0,7.5,10.0,19.0,8.0,8.5,11.0,34.0,21.0,17.0,23.0,67.0,41.0,41.0,51.0,201.0
pAmDEWTi,UKRAINE 1,ROUND 9,2025-10-17,09:30,SC Poltava,Obolon,4.3,1.91,2.75,1.5,2.25,3.0,1.27,7.6,1.04,3.8,3.0,2.02,1.08,6.8,1.4,2.52,2.15,1.55,3.6,1.2,7.6,1.05,1.9,1.72,1.75,1.32,1.24,7.3,5.6,8.25,17.0,8.75,5.6,8.25,17.5,18.0,11.75,15.0,32.0,55.0,35.0,40.0,80.0,700.0
bR2ssf6T,EGYPT 1,ROUND 11,2025-10-17,11:00,Wadi Degla,Modern Sport,3.2,1.8,4.15,1.65,2.1,3.8,1.23,8.25,1.04,2.37,2.82,3.3,1.14,5.0,1.6,2.22,2.72,1.4,5.0,1.14,8.5,1.04,2.2,1.6,1.33,1.38,1.57,5.0,6.9,15.0,45.0,5.6,5.7,12.5,40.0,9.75,10.25,19.5,60.0,25.0,26.0,50.0,150.0,101.0
pfNvqD3S,SAUDI ARABIA 1,ROUND 5,2025-10-17,12:05,Al Fayha,Al Ittihad,4.33,2.3,2.25,1.33,3.25,2.5,1.5,5.5,1.13,4.33,3.8,1.73,1.04,9.0,1.22,4.0,1.7,2.1,2.63,1.44,4.5,1.17,1.73,2.0,2.0,1.25,1.2,13.0,8.5,9.0,13.0,15.0,7.5,8.5,13.0,23.0,15.0,15.0,23.0,41.0,34.0,34.0,41.0,151.0
