Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
02q72zCL,FINLAND 1,-,2025-07-07,12:00,KTP,Gnistan,3.6,2.4,2.6,1.27,3.4,2.28,1.56,5.1,1.14,3.0,3.6,2.0,1.01,15.0,1.14,5.0,1.55,2.3,2.45,1.48,4.6,1.16,1.5,2.5,1.67,1.25,1.33,17.0,11.0,12.0,21.0,15.0,7.5,9.0,15.0,19.0,12.0,12.0,21.0,34.0,23.0,23.0,34.0,101.0
tSPX3uo9,FINLAND 2,-,2025-07-07,12:30,Inter Turku 2,JJK Jyvaskyla,1.91,3.0,4.5,1.14,4.7,1.72,1.98,3.09,1.31,1.45,4.75,4.75,1.01,34.0,1.04,7.5,1.24,3.55,1.62,2.14,2.38,1.5,1.33,3.25,1.17,1.17,2.5,34.0,34.0,41.0,51.0,17.0,13.0,19.0,34.0,15.0,9.5,13.0,26.0,15.0,11.0,15.0,26.0,67.0
xfJt2JFL,FINLAND 2,-,2025-07-07,12:30,OLS Oulu,Rovaniemi,1.83,3.0,5.0,1.15,4.55,1.84,1.85,3.24,1.28,1.42,5.0,4.75,1.01,29.0,1.07,6.4,1.3,3.15,1.78,1.91,2.75,1.38,1.4,2.75,1.17,1.14,2.63,34.0,29.0,41.0,51.0,15.0,13.0,17.0,34.0,12.0,9.5,15.0,29.0,13.0,11.0,15.0,34.0,81.0
dOXPLDSi,SWEDEN 1,ROUND 14,2025-07-07,14:00,Norrkoping,Brommapojkarna,3.2,2.4,2.88,1.24,3.65,2.17,1.63,4.6,1.15,2.75,3.7,2.4,1.01,15.0,1.15,5.5,1.52,2.55,2.35,1.6,4.3,1.22,1.5,2.5,1.53,1.29,1.4,17.0,12.0,15.0,23.0,13.0,7.5,9.5,17.0,17.0,10.0,11.0,21.0,29.0,19.0,23.0,34.0,101.0
hIwbiFUp,BOLIVIA 1,ROUND 13,2025-07-07,16:00,Academia del Balompie,Nacional Potosi,3.4,2.4,2.75,1.25,3.55,2.23,1.58,4.9,1.14,3.0,3.6,2.15,1.01,15.0,1.14,5.1,1.54,2.35,2.45,1.5,4.4,1.18,1.5,2.5,1.67,1.29,1.36,17.0,11.0,13.0,21.0,13.0,7.5,9.5,15.0,19.0,11.0,11.0,21.0,34.0,21.0,23.0,34.0,101.0
tYxSLtat,ICELAND 1,ROUND 14,2025-07-07,16:15,Hafnarfjordur,Stjarnan,2.6,2.4,3.25,1.18,4.1,2.08,1.65,4.32,1.18,2.15,3.8,2.87,1.02,17.0,1.09,5.5,1.41,2.65,2.06,1.66,3.4,1.25,1.42,2.65,1.42,1.25,1.7,9.5,15.0,19.5,37.0,13.0,8.25,10.75,20.0,14.5,9.0,11.0,21.0,23.0,14.5,18.0,32.0,150.0
fwGKireM,ICELAND 2,ROUND 6,2025-07-07,16:15,Grindavik,Keflavik,3.9,2.42,2.22,1.21,3.9,1.95,1.74,4.0,1.2,3.8,3.95,1.75,1.01,18.0,1.1,5.5,1.38,2.75,1.95,1.75,3.15,1.3,1.44,2.42,2.05,1.21,1.23,19.0,11.5,11.25,16.0,18.5,8.75,8.5,12.0,28.0,13.0,12.0,17.0,60.0,29.0,26.0,35.0,175.0
KWX6wxi2,PARAGUAY 1,CLAUSURA,2025-07-07,18:30,Ameliano,Atl. Tembetary,2.25,2.05,6.5,1.47,2.5,3.2,1.29,8.0,1.04,1.6,3.5,5.75,1.05,9.0,1.38,2.95,2.23,1.62,4.5,1.19,10.5,1.03,2.38,1.53,1.14,1.29,2.3,7.0,11.0,29.0,67.0,5.0,7.0,21.0,51.0,6.5,9.0,23.0,67.0,11.0,17.0,41.0,101.0,151.0
KOVqFIMi,BOLIVIA 1,ROUND 13,2025-07-07,19:00,Bolivar,Independiente,1.44,3.5,10.0,1.12,5.3,1.68,2.08,3.15,1.3,1.17,7.5,13.0,1.01,29.0,1.02,10.5,1.2,4.2,1.6,2.23,2.4,1.52,1.73,2.0,1.04,1.1,5.0,29.0,41.0,67.0,151.0,15.0,15.0,34.0,81.0,9.5,12.0,21.0,51.0,8.5,10.0,23.0,51.0,151.0
SdZwibFt,BRAZIL 2,ROUND 15,2025-07-07,19:00,Operario-PR,Chapecoense-SC,2.5,1.95,6.5,1.54,2.32,3.65,1.24,10.0,1.03,1.75,3.2,5.5,1.06,7.5,1.47,2.55,2.6,1.44,5.6,1.12,11.0,1.03,2.5,1.5,1.14,1.36,2.0,5.5,10.0,26.0,67.0,4.75,6.5,21.0,51.0,6.5,10.0,23.0,67.0,13.0,19.0,41.0,101.0,251.0
