Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
tnrAHRQi,SAUDI ARABIA 1,ROUND 7,2025-10-30,12:15,Damac,Al Fateh,3.25,2.3,2.75,1.3,3.4,2.5,1.5,5.5,1.13,3.0,3.4,2.3,1.04,9.0,1.2,4.33,1.7,2.1,2.63,1.44,4.5,1.17,1.57,2.25,1.57,1.3,1.4,13.0,11.0,13.0,23.0,12.0,7.0,10.0,17.0,17.0,11.0,12.0,23.0,29.0,21.0,26.0,34.0,126.0
4CsWCLMG,FINLAND 1,CHAMPIONSHIP GROUP,2025-10-30,13:00,KuPS,Gnistan,1.67,2.88,7.5,1.2,4.33,2.0,1.8,4.0,1.22,1.29,7.0,7.0,1.01,26.0,1.11,6.5,1.36,3.1,1.91,1.8,3.25,1.33,1.7,2.05,1.1,1.1,3.5,29.0,23.0,41.0,81.0,11.0,15.0,21.0,51.0,8.5,9.0,21.0,41.0,9.0,10.0,21.0,51.0,201.0
dnvOEsh4,FINLAND 1,CHAMPIONSHIP GROUP,2025-10-30,13:00,Inter Turku,SJK,2.2,2.5,4.5,1.29,3.5,2.25,1.57,5.5,1.14,1.7,3.8,4.75,1.03,15.0,1.17,5.0,1.57,2.35,2.38,1.53,4.0,1.22,1.57,2.25,1.18,1.25,2.1,15.0,17.0,26.0,51.0,9.5,7.5,15.0,34.0,10.0,8.5,12.0,34.0,15.0,12.0,21.0,41.0,126.0
QRVvBaiT,FINLAND 1,CHAMPIONSHIP GROUP,2025-10-30,14:00,Ilves,HJK,2.2,2.6,4.33,1.22,4.0,2.1,1.67,4.5,1.18,1.67,3.9,3.9,1.02,19.0,1.13,6.0,1.44,2.7,2.1,1.67,3.5,1.29,1.5,2.5,1.22,1.22,2.0,21.0,19.0,26.0,41.0,12.0,8.5,15.0,29.0,11.0,8.5,12.0,26.0,15.0,12.0,17.0,34.0,101.0
b5Ry19Ea,EGYPT 1,ROUND 12,2025-10-30,14:00,National Bank Egypt,Zamalek,4.35,1.9,2.82,1.57,2.27,3.4,1.27,7.5,1.06,3.65,3.05,2.1,1.11,5.7,1.47,2.5,2.37,1.52,4.25,1.18,7.4,1.06,2.05,1.7,1.72,1.34,1.28,5.7,5.7,8.75,19.0,8.25,6.0,9.0,20.0,18.0,13.0,17.5,40.0,55.0,40.0,55.0,110.0,101.0
Qw0NgOYp,SAUDI ARABIA 1,ROUND 7,2025-10-30,14:30,Al Kholood,Neom SC,4.33,2.2,2.3,1.36,3.0,2.63,1.44,6.5,1.1,4.1,3.7,1.8,1.05,8.5,1.25,3.75,1.83,1.98,3.0,1.36,5.5,1.13,1.8,1.91,1.91,1.29,1.22,11.0,7.5,9.0,15.0,13.0,7.0,9.0,15.0,21.0,15.0,15.0,26.0,41.0,34.0,41.0,51.0,500.0
WlQa1Fzf,SAUDI ARABIA 1,ROUND 7,2025-10-30,14:30,Al Ahli SC,Al Riyadh,1.53,2.75,10.0,1.25,3.75,2.1,1.67,4.5,1.17,1.2,7.0,12.0,1.02,11.0,1.14,5.0,1.5,2.5,2.2,1.62,3.75,1.25,2.2,1.62,1.02,1.08,4.33,17.0,29.0,51.0,151.0,8.0,13.0,34.0,81.0,6.5,10.0,29.0,67.0,7.0,12.0,29.0,81.0,1250.0
6g7flzYb,ITALY 1,ROUND 9,2025-10-30,14:30,Cagliari,Sassuolo,3.2,2.05,3.6,1.44,2.63,3.25,1.33,9.0,1.07,0.0,0.0,0.0,1.08,8.0,1.36,3.2,2.2,1.67,4.0,1.25,8.0,1.08,1.91,1.91,1.36,1.36,1.5,8.0,8.5,13.0,29.0,7.5,6.0,11.0,26.0,12.0,10.0,15.0,34.0,23.0,21.0,34.0,51.0,301.0
M5ifKWQa,PORTUGAL 2,ROUND 9,2025-10-30,15:00,Benfica B,Pacos Ferreira,2.5,2.2,4.5,1.4,2.75,2.75,1.4,8.0,1.08,1.85,3.5,4.1,1.05,11.0,1.29,3.5,1.95,1.85,3.4,1.3,6.5,1.11,1.83,1.83,1.22,1.29,1.91,10.0,11.0,21.0,41.0,7.0,6.5,13.0,34.0,8.5,8.5,15.0,41.0,15.0,15.0,29.0,51.0,301.0
S2CFN5Xi,PORTUGAL 2,ROUND 9,2025-10-30,15:00,Portimonense,Torreense,3.4,2.2,3.0,1.36,3.0,2.63,1.44,7.0,1.1,2.8,3.5,2.38,1.05,11.0,1.29,3.5,1.9,1.9,3.25,1.33,6.5,1.11,1.67,2.1,1.53,1.29,1.4,11.0,9.0,12.0,23.0,10.0,6.5,9.5,19.0,15.0,11.0,13.0,26.0,29.0,21.0,29.0,41.0,201.0
