Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
UcyojLgU,MEXICO 1,APERTURA,2025-11-27,00:10,Monterrey,Club America,3.25,2.1,3.2,1.4,2.75,3.0,1.36,8.0,1.08,2.7,3.2,2.57,1.06,10.0,1.29,3.5,1.98,1.83,3.4,1.3,7.0,1.1,1.75,2.0,1.44,1.36,1.4,9.5,9.0,13.0,26.0,9.0,6.0,10.0,21.0,13.0,11.0,13.0,29.0,29.0,21.0,29.0,41.0,201.0
I1pd92Xq,MEXICO 1,APERTURA,2025-11-27,02:00,Club Tijuana,Tigres UANL,4.0,2.25,2.63,1.33,3.25,2.63,1.44,7.0,1.1,3.5,3.5,2.01,1.05,11.0,1.25,3.75,1.85,1.95,3.0,1.36,6.0,1.13,1.67,2.1,1.73,1.29,1.29,12.0,8.5,10.0,19.0,12.0,6.5,9.0,15.0,19.0,12.0,13.0,23.0,41.0,26.0,34.0,41.0,151.0
4KPsjg5t,SOUTH KOREA 2,PLAY OFFS,2025-11-27,07:00,Seoul E-Land,Seongnam,2.75,2.2,4.0,1.4,2.75,2.75,1.4,8.0,1.08,2.0,3.3,3.3,1.06,10.0,1.29,3.5,1.95,1.85,3.4,1.3,6.5,1.11,1.73,2.0,1.3,1.3,1.67,10.0,11.0,17.0,41.0,8.0,6.5,12.0,29.0,10.0,9.0,13.0,34.0,19.0,17.0,26.0,51.0,201.0
MVAlvzp1,EUROPA LEAGUE,LEAGUE PHASE,2025-11-27,14:45,AS Roma,Midtjylland,1.95,2.5,6.0,1.29,3.5,2.38,1.53,6.0,1.13,1.48,4.5,6.5,1.03,15.0,1.2,4.5,1.67,2.2,2.63,1.5,4.5,1.2,1.8,1.95,1.11,1.18,2.63,15.0,19.0,34.0,67.0,8.0,8.5,19.0,41.0,7.5,8.5,17.0,41.0,11.0,12.0,23.0,51.0,201.0
APCW953d,EUROPA CONFERENCE LEAGUE,LEAGUE PHASE,2025-11-27,14:45,Zrinjski,Hacken,3.0,2.2,3.4,1.36,3.0,2.63,1.44,7.0,1.1,2.45,3.3,2.88,1.05,11.0,1.25,3.75,1.88,1.93,3.25,1.33,6.0,1.13,1.67,2.1,1.4,1.33,1.53,11.0,10.0,15.0,29.0,9.0,6.5,11.0,21.0,13.0,9.5,12.0,29.0,23.0,19.0,26.0,41.0,151.0
UiMyLVBc,EUROPA CONFERENCE LEAGUE,LEAGUE PHASE,2025-11-27,14:45,Sigma Olomouc,Celje,3.0,2.2,3.4,1.36,3.0,2.75,1.4,7.0,1.1,2.38,3.4,2.88,1.05,11.0,1.25,3.75,1.88,1.93,3.25,1.33,6.0,1.13,1.67,2.1,1.4,1.3,1.53,11.0,10.0,15.0,29.0,9.0,6.5,11.0,23.0,12.0,9.5,13.0,29.0,23.0,19.0,26.0,41.0,201.0
IyTlbgnf,EUROPA CONFERENCE LEAGUE,LEAGUE PHASE,2025-11-27,14:45,Rakow,SK Rapid,2.38,2.2,4.75,1.36,3.0,2.75,1.4,8.0,1.08,1.75,3.4,4.75,1.05,11.0,1.29,3.5,1.95,1.85,3.25,1.33,6.5,1.11,1.8,1.91,1.18,1.3,2.0,10.0,13.0,23.0,51.0,7.0,6.5,15.0,41.0,8.5,8.5,15.0,41.0,15.0,15.0,26.0,51.0,251.0
Wtbn3uUj,EUROPA CONFERENCE LEAGUE,LEAGUE PHASE,2025-11-27,14:45,Omonia,Dyn. Kyiv,2.88,2.2,3.6,1.36,3.0,2.75,1.4,7.0,1.1,2.2,3.4,3.1,1.05,11.0,1.25,3.75,1.85,1.95,3.0,1.36,6.0,1.13,1.67,2.1,1.36,1.3,1.67,11.0,11.0,17.0,34.0,8.5,6.5,12.0,23.0,11.0,9.0,13.0,34.0,21.0,17.0,26.0,41.0,201.0
p6adUHSk,EUROPA CONFERENCE LEAGUE,LEAGUE PHASE,2025-11-27,14:45,Lech Poznan,Lausanne,2.3,2.6,4.0,1.22,4.0,2.0,1.73,4.33,1.2,1.8,4.2,3.6,1.02,19.0,1.13,6.0,1.44,2.7,2.1,1.67,3.5,1.29,1.44,2.63,1.29,1.22,1.95,21.0,19.0,23.0,41.0,12.0,8.5,13.0,26.0,12.0,9.0,12.0,26.0,17.0,13.0,17.0,29.0,81.0
hnBaDvAl,EUROPA CONFERENCE LEAGUE,LEAGUE PHASE,2025-11-27,14:45,Hamrun,Lincoln Red Imps,2.2,2.3,5.0,1.36,3.0,2.63,1.44,7.0,1.1,1.65,3.9,4.75,1.04,13.0,1.25,3.75,1.83,1.98,3.0,1.36,6.0,1.13,1.8,1.91,1.18,1.25,2.2,11.0,15.0,26.0,51.0,7.5,7.0,17.0,41.0,8.0,8.5,15.0,41.0,13.0,13.0,26.0,51.0,251.0
