Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
6RGE8qEO,ARGENTINA 1,APERTURA ,2025-02-24,00:00,Atl. Tucuman,Gimnasia L.P.,2.63,2.05,4.75,1.5,2.5,3.4,1.3,10.0,1.06,1.95,3.4,4.0,1.08,8.0,1.4,2.75,2.3,1.6,4.33,1.2,10.0,1.06,2.0,1.75,1.22,1.3,1.8,8.0,9.5,19.0,41.0,6.0,6.5,13.0,34.0,8.5,9.0,17.0,41.0,17.0,17.0,34.0,67.0,401.0,0,1,0,1,[],[5],0.37,0.80
bskPcSa6,ARGENTINA 1,APERTURA ,2025-02-24,00:00,Belgrano,Defensa y Justicia,3.0,2.05,3.75,1.44,2.63,3.4,1.3,10.0,1.06,2.3,3.2,3.4,1.07,8.5,1.36,3.0,2.15,1.67,3.75,1.25,9.0,1.07,1.91,1.91,1.33,1.36,1.57,8.5,9.0,15.0,34.0,7.0,6.0,12.0,29.0,10.0,9.5,15.0,41.0,21.0,19.0,29.0,51.0,301.0,1,0,2,0,"[38, 57]",[],1.16,0.33
0Wff8vEc,PERU 1,APERTURA ,2025-02-24,00:00,FBC Melgar,Alianza Atl.,1.83,2.4,8.0,1.33,3.25,2.63,1.44,6.5,1.11,1.33,4.75,8.5,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,2.1,1.67,1.08,1.18,3.25,11.0,21.0,41.0,101.0,6.5,9.5,26.0,67.0,6.0,9.0,23.0,51.0,8.0,12.0,29.0,67.0,351.0,0,1,2,1,"[84, 90]",[32],1.49,0.17
CUGgkppe,USA 1,-,2025-02-24,00:00,Los Angeles Galaxy,San Diego FC,2.05,2.6,5.0,1.25,3.75,2.1,1.67,4.5,1.18,1.55,4.75,5.0,1.02,21.0,1.13,6.0,1.44,2.7,2.1,1.67,3.5,1.29,1.53,2.38,1.17,1.18,2.38,21.0,19.0,29.0,51.0,11.0,9.5,15.0,34.0,10.0,8.5,15.0,29.0,13.0,11.0,19.0,41.0,126.0,0,0,0,2,[],"[52, 90]",0.78,1.90
tp9X7Qr1,URUGUAY 1,APERTURA ,2025-02-24,00:30,River Plate,Penarol,7.0,2.25,2.0,1.4,2.75,3.0,1.36,8.0,1.08,7.0,4.2,1.45,1.06,9.5,1.3,3.4,2.03,1.83,3.5,1.29,7.0,1.1,2.2,1.62,2.63,1.22,1.1,9.5,6.0,6.0,9.5,15.0,8.5,9.0,13.0,34.0,21.0,23.0,34.0,81.0,51.0,51.0,81.0,101.0,0,1,1,1,[85],[30],0,0
fysNcium,COLOMBIA 1,APERTURA ,2025-02-24,01:20,Deportes Tolima,America De Cali,3.75,1.95,3.25,1.53,2.38,3.5,1.29,11.0,1.05,3.0,2.9,2.55,1.1,7.0,1.4,2.75,2.35,1.57,4.33,1.2,10.0,1.06,1.91,1.8,1.5,1.4,1.36,7.0,7.0,11.0,26.0,8.0,5.5,10.0,23.0,13.0,12.0,15.0,41.0,29.0,26.0,41.0,51.0,800.0,0,0,0,0,[],[],0.70,0.59
4lZXQ1DD,SAUDI ARABIA 2,ROUND 23,2025-02-24,10:00,Al Hazem,Neom SC,3.4,2.05,2.95,1.44,2.6,2.52,1.4,0.0,0.0,3.0,3.0,2.37,0.0,0.0,1.31,3.15,1.97,1.75,3.35,1.28,0.0,0.0,1.7,1.93,1.55,1.33,1.37,8.75,7.4,11.5,26.0,9.5,5.8,9.25,21.0,16.5,10.25,12.5,30.0,40.0,25.0,30.0,60.0,450.0,0,0,0,2,[],"[64, 80]",0,0
CfdasNcf,SAUDI ARABIA 2,ROUND 23,2025-02-24,10:05,Al Taee,Al Bukiryah,2.87,1.95,3.8,1.48,2.45,0.0,0.0,0.0,0.0,2.25,3.0,3.25,0.0,0.0,1.36,2.9,2.13,1.64,3.75,1.23,0.0,0.0,1.8,1.8,1.29,1.33,1.62,7.7,8.5,16.5,45.0,6.8,5.8,11.5,32.0,10.25,8.75,14.5,40.0,23.0,20.0,32.0,75.0,700.0,0,0,0,0,[],[],0,0
hAg8D3Ej,SAUDI ARABIA 1,ROUND 22,2025-02-24,11:15,Al Okhdood,Al Fateh,3.4,2.1,2.88,1.4,2.75,2.75,1.4,7.0,1.08,3.0,3.3,2.3,1.05,8.5,1.25,3.75,1.88,1.93,3.25,1.33,5.5,1.13,1.73,2.0,1.57,1.33,1.36,11.0,9.0,12.0,21.0,10.0,6.5,9.5,19.0,15.0,11.0,13.0,26.0,29.0,23.0,29.0,41.0,151.0,1,1,1,3,[30],"[26, 50, 82]",0.64,3.39
O0vvypqn,ROMANIA 1,ROUND 28,2025-02-24,12:00,UTA Arad,Sepsi Sf. Gheorghe,3.6,2.0,3.25,1.5,2.5,3.5,1.29,10.0,1.06,2.87,3.0,2.45,1.08,8.0,1.4,2.75,2.25,1.58,4.0,1.22,10.0,1.06,1.91,1.8,1.53,1.36,1.4,7.5,7.5,11.0,23.0,8.0,6.0,10.0,23.0,13.0,11.0,15.0,34.0,29.0,26.0,41.0,51.0,351.0,0,1,1,2,[59],"[37, 62]",1.89,0.76
