Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
IyqH81WN,MEXICO 1,APERTURA,2025-09-25,00:00,Santos Laguna,Club Tijuana,3.75,2.4,2.5,1.29,3.5,2.25,1.57,5.5,1.14,3.4,3.75,1.96,1.03,17.0,1.17,5.0,1.57,2.35,2.38,1.53,4.33,1.2,1.53,2.38,1.8,1.25,1.3,17.0,11.0,12.0,19.0,15.0,7.5,9.0,15.0,21.0,12.0,12.0,21.0,41.0,23.0,26.0,34.0,126.0
dMf8AN1B,MEXICO 1,APERTURA,2025-09-25,00:00,Atl. San Luis,Club America,5.0,2.38,2.1,1.3,3.4,2.5,1.5,6.0,1.13,5.0,4.0,1.57,1.04,13.0,1.22,4.0,1.7,2.1,2.75,1.4,5.0,1.17,1.75,2.0,2.25,1.22,1.17,13.0,8.0,8.5,12.0,15.0,7.5,8.5,13.0,26.0,15.0,15.0,23.0,51.0,41.0,41.0,41.0,201.0
Y18jTXTN,TURKEY 2,ROUND 7,2025-09-25,11:00,Sivasspor,Adana Demirspor,1.36,3.4,15.0,1.18,4.5,1.95,1.85,4.0,1.22,1.09,9.0,21.0,1.02,21.0,1.1,7.0,1.36,3.1,1.83,1.83,3.0,1.36,2.38,1.53,1.02,1.07,8.0,21.0,41.0,101.0,351.0,10.0,17.0,51.0,151.0,6.5,12.0,34.0,101.0,6.5,12.0,34.0,101.0,101.0
Ycz5zREt,SAUDI ARABIA 1,ROUND 4,2025-09-25,12:10,Al Khaleej,Al Taawon,3.0,2.1,3.2,1.36,3.0,2.75,1.4,6.5,1.1,2.45,3.4,2.7,1.05,8.5,1.29,3.5,1.9,1.9,3.25,1.33,6.0,1.11,1.73,2.0,1.44,1.3,1.53,10.0,9.5,13.0,26.0,9.0,6.5,11.0,21.0,12.0,10.0,15.0,29.0,23.0,21.0,29.0,41.0,600.0
fDODY4qg,SAUDI ARABIA 1,ROUND 4,2025-09-25,12:25,Al Shabab,Al Kholood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,1.25,2.1,15.0,17.0,26.0,51.0,9.0,8.0,15.0,34.0,9.5,8.5,13.0,34.0,13.0,13.0,21.0,41.0,151.0
IRcoVbll,ITALY 3,GROUP A,2025-09-25,13:30,Renate,Ospitaletto,2.77,1.95,4.25,1.53,2.35,3.3,1.29,7.3,1.06,2.07,3.2,3.55,1.09,6.0,1.44,2.6,2.3,1.55,4.05,1.2,7.1,1.07,2.02,1.7,0.0,0.0,0.0,6.0,8.25,17.0,50.0,6.0,6.2,13.0,37.0,8.75,9.0,17.5,55.0,18.5,19.0,37.0,110.0,151.0
jHD6xsdE,ITALY 3,GROUP A,2025-09-25,13:30,Pro Patria,AlbinoLeffe,3.4,1.95,3.3,1.5,2.42,3.1,1.32,6.8,1.07,2.72,3.05,2.6,1.09,6.3,1.39,2.8,2.12,1.65,3.65,1.24,6.4,1.08,1.83,1.87,1.5,1.34,1.45,6.3,7.5,12.5,29.0,7.7,5.8,9.75,23.0,13.0,10.0,14.5,35.0,32.0,25.0,35.0,75.0,600.0
judgTxJ0,ITALY 3,GROUP A,2025-09-25,13:30,Trento,Pergolettese,2.75,2.0,4.05,1.47,2.5,3.1,1.32,6.8,1.07,2.07,3.25,3.4,1.08,6.5,1.38,2.8,2.12,1.65,3.65,1.24,6.4,1.08,1.91,1.8,1.32,1.3,1.75,6.5,8.75,16.5,45.0,6.6,6.3,12.0,35.0,9.25,8.75,16.0,45.0,18.5,18.0,32.0,90.0,800.0
2eoEWj8e,ITALY 3,GROUP A,2025-09-25,13:30,Giana Erminio,Virtus Verona,2.65,2.1,3.9,0.0,0.0,0.0,0.0,0.0,0.0,2.02,3.45,3.35,1.06,7.2,1.31,3.15,1.91,1.8,3.2,1.31,5.5,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ac6ZwZFL,ITALY 3,GROUP A,2025-09-25,13:30,Cittadella,Lumezzane,2.0,2.22,6.3,1.42,2.67,2.82,1.38,6.1,1.09,1.45,4.15,6.5,1.06,7.3,1.31,3.15,1.91,1.8,3.2,1.31,5.5,1.11,2.12,1.65,1.11,1.2,2.72,7.3,14.5,37.0,150.0,5.9,8.25,21.0,80.0,6.1,8.5,22.0,80.0,9.25,13.0,35.0,120.0,151.0
