Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
dEYHOzf3,DENMARK 2,ROUND 16,2025-11-10,15:00,Esbjerg,Middelfart,2.25,2.38,4.75,1.33,3.25,2.5,1.5,6.0,1.13,1.66,4.0,4.33,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.73,2.0,1.2,1.22,2.1,13.0,15.0,23.0,51.0,8.0,7.5,15.0,34.0,8.5,8.5,15.0,34.0,13.0,13.0,23.0,41.0,201.0
YX2Fa5Mi,ITALY 3,GROUP C,2025-11-10,16:30,Salernitana,Crotone,2.65,2.02,4.25,1.47,2.52,2.92,1.36,6.4,1.08,1.93,3.15,3.75,1.07,6.7,1.34,3.0,2.0,1.72,3.35,1.28,5.9,1.1,1.82,1.9,1.26,1.31,1.83,6.7,10.75,21.0,60.0,6.6,6.2,12.5,35.0,8.75,8.5,14.5,40.0,17.0,16.5,29.0,70.0,600.0
82Zp7EgJ,SPAIN 2,ROUND 13,2025-11-10,16:30,Burgos CF,Castellon,3.2,2.1,3.5,1.44,2.63,3.25,1.33,9.0,1.07,2.45,3.3,2.7,1.07,9.0,1.36,3.0,2.1,1.7,3.75,1.25,8.0,1.08,1.83,1.83,1.4,1.33,1.5,9.0,8.5,13.0,29.0,8.0,6.0,11.0,23.0,12.0,10.0,15.0,34.0,23.0,21.0,34.0,51.0,301.0
CKweBbHi,ENGLAND 4,ROUND 15,2025-11-10,17:00,Cheltenham,Notts Co,4.33,2.2,2.6,1.36,3.0,2.75,1.4,8.0,1.08,3.9,3.3,1.86,1.06,10.0,1.29,3.5,1.98,1.88,3.25,1.33,6.5,1.11,1.73,2.0,1.83,1.33,1.25,10.0,7.5,9.5,17.0,12.0,6.5,8.5,15.0,21.0,13.0,13.0,26.0,41.0,34.0,41.0,41.0,201.0
WAk9Kj0L,PARAGUAY 1,CLAUSURA,2025-11-10,17:00,Ameliano,2 de Mayo,3.25,2.05,3.6,1.44,2.63,3.25,1.33,10.0,1.06,2.4,3.1,2.7,1.08,8.0,1.4,2.75,2.25,1.62,4.0,1.22,9.0,1.07,1.91,1.8,1.4,1.33,1.5,8.0,8.0,13.0,29.0,7.5,6.0,11.0,26.0,11.0,10.0,17.0,41.0,23.0,21.0,34.0,51.0,351.0
jFtwE8in,PERU 1,CLAUSURA,2025-11-10,17:00,AD Tarma,Los Chankas,2.02,2.32,5.4,1.34,3.0,2.5,1.47,5.3,1.12,1.55,4.65,6.2,1.04,8.5,1.22,3.85,1.67,2.07,2.6,1.44,4.4,1.17,1.8,1.91,1.14,1.2,2.57,8.5,16.5,35.0,110.0,7.5,8.25,17.5,55.0,7.4,8.25,17.0,50.0,10.5,11.5,24.0,70.0,500.0
ANPnLjGq,ARGENTINA 1,CLAUSURA,2025-11-10,17:00,Gimnasia L.P.,Velez Sarsfield,4.33,1.83,3.25,1.67,2.1,4.33,1.2,15.0,1.03,3.5,2.82,2.35,1.14,5.5,1.62,2.2,3.1,1.36,6.5,1.11,17.0,1.03,2.38,1.53,1.53,1.4,1.29,5.5,5.5,9.5,23.0,7.0,6.0,11.0,26.0,15.0,15.0,21.0,41.0,41.0,41.0,51.0,81.0,251.0
pdfPnNi5,BRAZIL 2,ROUND 36,2025-11-10,19:00,Chapecoense-SC,America MG,2.63,2.1,4.33,1.44,2.63,3.25,1.33,9.0,1.07,1.96,3.25,3.9,1.08,8.0,1.36,3.0,2.15,1.67,4.0,1.22,9.0,1.07,1.91,1.8,1.25,1.33,1.8,8.0,10.0,19.0,41.0,6.5,6.5,13.0,34.0,9.0,9.0,17.0,41.0,17.0,17.0,34.0,51.0,351.0
CWD6a0yB,BRAZIL 2,ROUND 36,2025-11-10,19:00,Botafogo SP,Amazonas,3.0,1.95,4.33,1.53,2.38,3.5,1.29,11.0,1.05,2.1,3.05,3.5,1.1,7.0,1.44,2.63,2.5,1.5,5.0,1.17,11.0,1.05,2.1,1.67,1.29,1.36,1.67,7.0,8.0,17.0,41.0,6.0,6.0,13.0,34.0,9.0,10.0,19.0,41.0,21.0,21.0,41.0,67.0,251.0
082bwjxS,ARGENTINA 1,CLAUSURA,2025-11-10,19:00,Dep. Riestra,Independiente,4.33,1.8,3.6,0.0,0.0,0.0,0.0,0.0,0.0,3.3,2.65,2.57,1.18,4.5,1.8,1.91,3.6,1.29,8.0,1.08,21.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2gtuFUNr,PARAGUAY 1,CLAUSURA,2025-11-10,19:30,Atl. Tembetary,Nacional Asuncion,4.75,2.2,2.4,1.4,2.75,2.75,1.4,8.0,1.08,4.33,3.4,1.75,1.06,9.5,1.3,3.4,2.0,1.8,3.5,1.29,7.0,1.1,1.83,1.83,1.91,1.29,1.18,9.5,7.0,8.5,15.0,12.0,6.5,8.5,15.0,21.0,15.0,15.0,29.0,41.0,34.0,41.0,51.0,301.0
ru6v4nB5,ECUADOR 1,PLACEMENT GROUP,2025-11-10,21:00,Aucas,Delfin,2.05,2.38,6.0,1.36,3.0,2.63,1.44,7.0,1.1,1.46,4.0,6.0,1.04,12.0,1.25,3.75,1.83,1.98,3.0,1.36,6.0,1.13,1.91,1.8,1.13,1.22,2.63,12.0,15.0,29.0,67.0,7.0,8.0,19.0,41.0,7.0,8.5,19.0,51.0,11.0,13.0,26.0,51.0,301.0
I7a7uL1b,ARGENTINA 1,CLAUSURA,2025-11-10,21:15,Ind. Rivadavia,Central Cordoba,3.4,1.91,4.0,1.57,2.25,3.75,1.25,13.0,1.04,2.4,3.05,2.95,1.11,6.5,1.53,2.38,2.7,1.44,5.5,1.14,13.0,1.04,2.2,1.62,1.36,1.36,1.53,6.5,7.0,13.0,34.0,6.0,6.0,12.0,29.0,10.0,11.0,21.0,41.0,23.0,26.0,41.0,81.0,401.0
2ymzsDL5,ARGENTINA 1,CLAUSURA,2025-11-10,21:15,Argentinos Jrs,Belgrano,2.3,2.05,6.0,1.5,2.5,3.4,1.3,10.0,1.06,1.61,3.5,5.5,1.08,7.5,1.4,2.75,2.35,1.57,4.33,1.2,10.0,1.06,2.2,1.62,1.14,1.29,2.2,7.5,11.0,26.0,67.0,5.5,7.0,19.0,51.0,6.5,9.0,21.0,51.0,12.0,17.0,34.0,81.0,251.0
