Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
lp78my75,CZECH 1,ROUND 5,2025-10-01,13:00,FK Pardubice,Ostrava,4.33,2.38,2.38,1.3,3.4,2.5,1.5,6.0,1.13,3.9,3.7,1.8,1.04,13.0,1.22,4.0,1.7,2.1,2.75,1.4,5.0,1.17,1.67,2.1,1.95,1.29,1.25,13.0,8.5,9.5,15.0,13.0,7.5,8.5,13.0,21.0,13.0,13.0,21.0,41.0,29.0,34.0,41.0,151.0
f9AGibKr,SLOVAKIA 1,ROUND 2,2025-10-01,13:00,Kosice,Dun. Streda,3.6,2.27,2.55,1.33,3.15,2.42,1.52,5.2,1.14,3.25,3.75,2.0,1.04,9.25,1.21,4.15,1.62,2.2,2.5,1.5,4.25,1.2,1.57,2.27,1.83,1.26,1.36,9.25,9.0,11.75,20.0,12.0,7.8,9.0,15.5,21.0,12.0,13.5,23.0,45.0,27.0,30.0,50.0,300.0
G6m9o9GG,EUROPA CHAMPIONS LEAGUE,LEAGUE PHASE,2025-10-01,13:45,Qarabag,FC Copenhagen,3.2,2.25,3.1,1.33,3.25,2.63,1.44,7.0,1.1,2.7,3.25,2.63,1.05,11.0,1.25,4.0,1.83,2.03,3.0,1.4,5.5,1.14,1.62,2.2,1.44,1.33,1.44,11.0,10.0,13.0,26.0,10.0,6.0,10.0,21.0,15.0,10.0,12.0,26.0,26.0,21.0,26.0,41.0,151.0
235z2U0c,EUROPA CHAMPIONS LEAGUE,LEAGUE PHASE,2025-10-01,13:45,Royale Union SG,Newcastle,4.0,2.25,2.63,1.33,3.25,2.63,1.44,7.0,1.1,3.3,3.75,2.05,1.04,12.0,1.25,4.0,1.83,2.03,3.2,1.36,5.5,1.14,1.7,2.05,1.73,1.25,1.33,12.0,8.5,10.0,19.0,11.0,7.0,9.0,15.0,17.0,12.0,15.0,23.0,34.0,26.0,29.0,41.0,201.0
vXdEBpFD,NORWAY 1,ROUND 23,2025-10-01,14:00,KFUM Oslo,Fredrikstad,2.63,2.1,4.5,1.44,2.63,3.25,1.33,10.0,1.06,1.91,3.4,4.0,1.07,8.5,1.36,3.0,2.2,1.65,4.0,1.22,9.0,1.07,2.0,1.75,1.22,1.3,1.83,8.5,9.5,19.0,41.0,6.5,6.5,13.0,34.0,8.5,9.0,17.0,41.0,17.0,17.0,34.0,51.0,401.0
xGhNqs9O,USA 2,-,2025-10-01,15:00,El Paso,Oakland Roots,2.45,2.15,4.15,1.38,2.82,2.62,1.44,5.6,1.11,1.85,3.45,3.7,1.05,7.8,1.26,3.5,1.78,1.93,2.85,1.37,4.85,1.14,1.7,2.05,1.27,1.27,1.93,7.8,12.0,22.0,55.0,7.7,6.9,12.5,32.0,9.25,8.25,13.5,35.0,16.0,14.0,24.0,55.0,400.0
O4tG4Qyp,ITALY 2,ROUND 6,2025-10-01,15:30,Sampdoria,Catanzaro,2.88,2.05,4.0,1.5,2.5,3.4,1.3,10.0,1.06,2.1,3.3,3.4,1.08,8.0,1.44,2.63,2.35,1.57,4.33,1.2,10.0,1.06,2.0,1.75,1.3,1.33,1.67,8.0,8.5,15.0,41.0,6.5,6.5,12.0,29.0,9.5,9.5,17.0,41.0,19.0,21.0,34.0,67.0,451.0
W61yC8qA,ITALY 2,ROUND 6,2025-10-01,15:30,Pescara,Sudtirol,3.5,2.05,3.2,1.44,2.63,3.25,1.33,10.0,1.06,2.82,3.1,2.45,1.08,8.0,1.36,3.0,2.2,1.65,4.0,1.22,9.0,1.07,1.91,1.91,1.5,1.36,1.4,8.0,7.5,12.0,26.0,8.0,6.0,10.0,21.0,13.0,11.0,15.0,34.0,29.0,26.0,34.0,51.0,301.0
AJZaCHwg,ITALY 2,ROUND 6,2025-10-01,15:30,Empoli,Monza,3.5,2.0,3.4,1.5,2.5,3.4,1.3,10.0,1.06,2.75,3.1,2.65,1.08,7.5,1.4,2.75,2.35,1.57,4.33,1.2,10.0,1.06,1.95,1.8,1.44,1.36,1.4,7.5,7.5,12.0,26.0,7.5,6.0,11.0,23.0,12.0,11.0,17.0,41.0,29.0,26.0,41.0,51.0,401.0
l4oiEw9t,ITALY 2,ROUND 6,2025-10-01,15:30,Carrarese,Modena,3.5,2.0,3.4,1.5,2.5,3.4,1.3,10.0,1.06,2.7,3.1,2.57,1.08,7.5,1.4,2.75,2.3,1.6,4.33,1.2,10.0,1.06,1.95,1.8,1.44,1.36,1.4,7.5,7.5,12.0,26.0,7.5,6.0,11.0,23.0,13.0,11.0,15.0,34.0,29.0,23.0,41.0,51.0,351.0
