Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
Oj5tCE53,EGYPT 1,ROUND 11,2025-10-21,11:00,Pyramids,Pharco,1.8,2.27,9.0,1.42,2.67,2.8,1.38,6.1,1.09,1.31,4.6,10.25,1.06,7.3,1.31,3.2,1.9,1.8,3.15,1.31,5.4,1.12,2.42,1.5,1.06,1.16,3.5,7.3,19.5,70.0,350.0,5.4,9.5,35.0,175.0,5.3,9.25,30.0,175.0,7.3,12.5,40.0,200.0,101.0
6qlUZsy9,ITALY 3,GROUP A,2025-10-21,11:30,Inter U23,Renate,2.3,2.1,5.1,1.44,2.62,2.82,1.38,6.2,1.09,1.72,3.3,4.65,1.08,6.4,1.39,2.8,2.12,1.65,3.65,1.24,6.4,1.08,2.0,1.72,1.19,1.28,2.07,6.4,10.75,26.0,90.0,5.9,6.6,16.0,55.0,7.4,8.25,18.0,65.0,13.5,15.0,32.0,100.0,900.0
rk5FzGFk,ESTONIA 1,ROUND 33,2025-10-21,12:00,Flora,Narva,2.02,2.35,4.8,1.23,3.2,2.15,1.5,4.4,1.12,1.53,3.95,4.85,1.02,13.0,1.16,3.95,1.55,2.15,2.29,1.46,3.75,1.17,1.65,2.12,1.15,1.2,2.18,14.0,12.0,22.0,55.0,6.7,6.5,11.75,29.0,6.6,6.4,10.75,27.0,9.0,8.75,15.0,35.0,175.0
jF8NYgp2,ESTONIA 1,ROUND 33,2025-10-21,12:00,Parnu JK Vaprus,Kuressaare,2.02,2.37,4.7,1.22,3.3,2.15,1.5,4.2,1.13,1.53,4.05,4.75,1.01,14.0,1.14,4.1,1.55,2.2,2.22,1.52,3.55,1.19,1.62,2.17,1.16,1.19,2.2,15.0,13.0,22.0,55.0,7.0,6.7,11.75,28.0,6.7,6.4,10.75,26.0,9.0,8.5,14.5,32.0,175.0
UsazVhed,EUROPA CHAMPIONS LEAGUE,LEAGUE PHASE,2025-10-21,13:45,Barcelona,Olympiacos Piraeus,1.53,3.1,9.5,1.2,4.33,1.98,1.83,4.0,1.22,1.2,6.5,13.0,1.02,21.0,1.11,6.5,1.36,3.2,1.91,1.91,3.2,1.36,1.91,1.91,1.04,1.11,4.33,21.0,34.0,51.0,151.0,11.0,12.0,34.0,81.0,7.5,10.0,21.0,51.0,8.0,10.0,26.0,51.0,251.0
zH3r08V9,EUROPA CHAMPIONS LEAGUE,LEAGUE PHASE,2025-10-21,13:45,Kairat Almaty,Pafos,3.6,2.05,3.1,1.44,2.63,3.25,1.33,10.0,1.06,3.0,3.1,2.4,1.08,8.0,1.4,3.0,2.2,1.67,4.0,1.25,8.0,1.08,1.91,1.91,1.53,1.36,1.36,8.0,7.5,11.0,23.0,8.5,6.0,10.0,21.0,15.0,12.0,15.0,34.0,34.0,26.0,41.0,51.0,301.0
Eg56Y925,FRANCE 3,ROUND 11,2025-10-21,14:30,Villefranche,Orleans,4.25,1.98,2.62,1.45,2.37,2.9,1.36,7.0,1.06,3.7,3.15,1.98,1.04,8.0,1.35,2.72,2.02,1.62,3.3,1.24,7.0,1.06,1.82,1.78,1.78,1.3,1.24,8.25,6.2,8.5,16.0,9.25,5.9,8.0,15.5,18.0,11.75,14.0,28.0,50.0,32.0,40.0,70.0,600.0
6T1bzWXh,FRANCE 3,ROUND 11,2025-10-21,14:30,Versailles,Dijon,3.35,1.88,3.45,1.52,2.2,3.2,1.3,8.0,1.04,2.67,2.9,2.7,1.06,7.0,1.42,2.45,2.22,1.52,3.75,1.19,8.0,1.04,1.87,1.75,1.44,1.35,1.45,7.0,6.5,11.5,29.0,6.8,5.4,9.75,25.0,11.75,9.5,14.5,37.0,28.0,23.0,35.0,75.0,700.0
nRocxh3t,FRANCE 3,ROUND 11,2025-10-21,14:30,Quevilly Rouen,Sochaux,3.9,1.91,2.92,1.47,2.32,3.2,1.3,8.0,1.04,3.35,2.95,2.2,1.06,7.0,1.37,2.65,2.07,1.6,3.4,1.22,8.0,1.04,1.8,1.8,1.65,1.33,1.28,7.7,6.1,9.25,20.0,8.75,5.5,8.5,18.5,16.5,10.75,13.5,30.0,45.0,28.0,35.0,65.0,500.0
zmIvKAmC,FRANCE 3,ROUND 11,2025-10-21,14:30,Paris 13 Atl.,Stade Briochin,2.7,1.95,4.3,1.47,2.32,3.0,1.33,7.0,1.06,2.0,3.05,3.8,1.06,7.0,1.36,2.65,2.07,1.6,3.4,1.23,7.0,1.06,1.83,1.78,1.23,1.32,1.78,7.8,9.25,18.5,55.0,5.9,5.7,11.75,35.0,8.25,8.0,14.0,40.0,17.0,16.5,29.0,70.0,600.0
SMEWLWIa,FRANCE 3,ROUND 11,2025-10-21,14:30,Bourg en Bresse,Fleury-Merogis,4.1,1.87,2.92,1.53,2.18,3.33,1.28,8.0,1.04,3.55,2.92,2.15,1.08,6.0,1.44,2.42,2.25,1.5,3.8,1.18,8.0,1.05,1.93,1.7,1.67,1.34,1.26,6.8,5.5,8.5,19.0,8.0,5.5,8.75,19.5,16.5,11.5,15.0,35.0,45.0,32.0,45.0,80.0,800.0
Mqh55BYI,FRANCE 3,ROUND 11,2025-10-21,14:30,Aubagne,Valenciennes,3.45,1.95,3.15,1.47,2.35,3.0,1.33,7.0,1.06,2.8,3.05,2.47,1.06,7.0,1.36,2.67,2.05,1.6,3.4,1.23,7.0,1.06,1.8,1.8,1.52,1.32,1.37,8.0,6.9,10.75,24.0,7.5,5.7,9.0,20.0,12.5,9.75,13.5,30.0,30.0,23.0,32.0,65.0,600.0
67QNNhlm,FRANCE 3,ROUND 11,2025-10-21,14:30,Concarneau,Chateauroux,2.6,1.98,4.3,1.45,2.37,2.9,1.36,7.0,1.06,1.95,3.15,3.8,1.06,7.0,1.35,2.72,2.02,1.62,3.3,1.24,7.0,1.06,1.82,1.78,1.23,1.3,1.8,8.25,9.0,18.5,50.0,6.2,5.9,12.0,35.0,8.5,8.0,14.0,40.0,16.0,15.5,27.0,70.0,600.0
bivfXb0e,NETHERLANDS 2,ROUND 12,2025-10-21,15:00,Venlo,Jong Utrecht,2.2,2.5,4.5,1.25,3.75,2.2,1.62,5.0,1.17,1.62,4.1,4.5,1.03,17.0,1.14,5.5,1.53,2.4,2.25,1.57,4.0,1.22,1.53,2.38,1.18,1.22,2.15,17.0,19.0,29.0,51.0,10.0,8.0,15.0,34.0,10.0,8.5,13.0,34.0,15.0,12.0,19.0,34.0,126.0
W4x2VxV7,NETHERLANDS 2,ROUND 12,2025-10-21,15:00,Oss,Jong Ajax,2.4,2.5,3.75,1.25,3.75,2.2,1.62,5.0,1.17,1.86,3.8,3.6,1.03,17.0,1.14,5.5,1.5,2.5,2.2,1.62,3.75,1.25,1.44,2.63,1.29,1.25,1.91,19.0,17.0,23.0,41.0,11.0,7.5,13.0,26.0,12.0,9.0,11.0,26.0,17.0,13.0,19.0,34.0,101.0
nDKlgtNE,NETHERLANDS 2,ROUND 12,2025-10-21,15:00,Maastricht,Vitesse,3.0,2.38,3.2,1.29,3.5,2.38,1.53,5.5,1.14,2.45,3.5,2.57,1.03,15.0,1.18,4.5,1.62,2.25,2.5,1.5,4.5,1.18,1.53,2.38,1.44,1.29,1.5,15.0,12.0,15.0,29.0,11.0,7.0,11.0,19.0,15.0,10.0,11.0,23.0,23.0,17.0,23.0,34.0,126.0
fwOdiKiR,NETHERLANDS 2,ROUND 12,2025-10-21,15:00,Den Bosch,Helmond,2.88,2.3,3.4,1.3,3.4,2.5,1.5,6.0,1.13,2.2,3.5,2.95,1.03,15.0,1.18,4.5,1.65,2.2,2.5,1.5,4.5,1.18,1.53,2.38,1.36,1.29,1.62,13.0,13.0,17.0,29.0,10.0,6.5,11.0,21.0,13.0,9.5,11.0,26.0,21.0,17.0,21.0,34.0,126.0
WEBmIlIO,FRANCE 3,ROUND 11,2025-10-21,15:00,Caen,Rouen,3.05,1.95,3.6,1.45,2.37,2.9,1.36,7.0,1.06,2.37,3.05,2.95,1.06,7.0,1.34,2.75,2.0,1.65,3.25,1.25,7.0,1.06,1.75,1.87,1.34,1.32,1.57,8.25,8.0,14.0,35.0,7.0,5.6,10.0,24.0,10.5,8.75,13.0,32.0,23.0,18.5,28.0,60.0,500.0
8dWFK2k5,ENGLAND 2,ROUND 11,2025-10-21,15:45,Millwall,Stoke,3.0,2.05,4.0,1.5,2.5,3.4,1.3,10.0,1.06,2.15,3.25,3.3,1.08,8.0,1.4,3.0,2.3,1.62,4.33,1.22,9.0,1.07,1.91,1.8,1.33,1.33,1.67,8.0,8.5,15.0,34.0,6.5,6.0,12.0,29.0,10.0,9.5,17.0,41.0,21.0,21.0,34.0,51.0,401.0
GMZNItKH,ENGLAND 2,ROUND 11,2025-10-21,15:45,Portsmouth,Coventry,4.33,2.38,2.38,1.3,3.4,2.5,1.5,6.0,1.13,4.1,3.7,1.76,1.04,13.0,1.22,4.33,1.73,2.1,2.75,1.44,5.0,1.17,1.62,2.2,1.95,1.29,1.22,13.0,8.5,9.5,15.0,15.0,7.0,8.5,13.0,23.0,15.0,13.0,21.0,41.0,29.0,34.0,41.0,151.0
ClTWGKlU,ENGLAND 2,ROUND 11,2025-10-21,15:45,Preston,Birmingham,3.6,2.05,3.25,1.5,2.5,3.4,1.3,10.0,1.06,2.82,3.05,2.5,1.08,8.0,1.4,3.0,2.2,1.67,4.33,1.22,9.0,1.07,1.91,1.8,1.5,1.36,1.4,7.5,7.5,12.0,26.0,8.0,6.0,10.0,23.0,13.0,11.0,15.0,34.0,29.0,26.0,41.0,51.0,351.0
2kIacHzJ,ENGLAND 4,ROUND 12,2025-10-21,15:45,Swindon,Notts Co,2.63,2.25,4.0,1.36,3.0,2.63,1.44,7.0,1.1,1.96,3.6,3.3,1.05,11.0,1.25,3.75,1.88,1.98,3.25,1.33,6.0,1.13,1.73,2.0,1.33,1.29,1.8,11.0,11.0,17.0,41.0,8.0,6.5,12.0,26.0,10.0,9.0,13.0,34.0,19.0,17.0,26.0,41.0,201.0
tpuaOpjt,ENGLAND 2,ROUND 11,2025-10-21,15:45,Hull,Leicester,3.5,2.2,3.0,1.36,3.0,2.75,1.4,7.0,1.1,2.95,3.4,2.25,1.05,11.0,1.29,3.75,1.93,1.93,3.2,1.36,6.0,1.13,1.67,2.1,1.57,1.3,1.36,11.0,8.5,12.0,21.0,10.0,6.5,9.5,19.0,15.0,11.0,13.0,26.0,34.0,23.0,29.0,41.0,201.0
QZokXKHD,ENGLAND 2,ROUND 11,2025-10-21,15:45,Derby,Norwich,3.2,2.05,3.6,1.44,2.63,3.25,1.33,9.0,1.07,2.4,3.25,2.82,1.07,8.5,1.4,3.0,2.2,1.67,4.0,1.25,8.0,1.08,1.83,1.83,1.4,1.33,1.53,8.5,8.5,13.0,29.0,7.5,6.0,11.0,26.0,11.0,10.0,15.0,34.0,23.0,21.0,34.0,51.0,301.0
UsLLHVY8,SCOTLAND 2,ROUND 7,2025-10-21,15:45,Partick Thistle,Ayr,2.75,2.05,4.0,1.44,2.63,3.25,1.33,7.5,1.07,2.1,3.1,3.5,1.07,7.5,1.33,3.25,2.1,1.7,3.75,1.25,7.0,1.08,1.91,1.8,1.29,1.36,1.67,8.0,9.5,17.0,41.0,7.0,6.0,13.0,29.0,9.5,9.5,15.0,41.0,19.0,19.0,34.0,51.0,600.0
dffYz3Il,ENGLAND 2,ROUND 11,2025-10-21,15:45,Blackburn,Sheffield Utd,3.4,2.05,3.4,1.44,2.63,3.25,1.33,9.0,1.07,2.57,3.25,2.65,1.07,9.0,1.36,3.2,2.2,1.67,4.0,1.25,8.0,1.08,1.83,1.83,1.44,1.33,1.44,8.5,8.0,13.0,26.0,8.0,6.0,10.0,23.0,12.0,10.0,15.0,34.0,26.0,23.0,34.0,51.0,301.0
nsr7MOKh,ENGLAND 2,ROUND 11,2025-10-21,15:45,Ipswich,Charlton,2.2,2.25,6.0,1.4,2.75,2.75,1.4,8.0,1.08,1.56,3.8,5.5,1.06,10.0,1.3,3.5,2.0,1.85,3.4,1.33,6.5,1.11,1.91,1.8,1.14,1.25,2.3,10.0,15.0,29.0,67.0,6.5,7.0,19.0,41.0,7.0,8.5,17.0,51.0,12.0,13.0,29.0,51.0,351.0
belSKeoI,SCOTLAND 2,ROUND 10,2025-10-21,15:45,Airdrieonians,Dunfermline,3.75,2.0,2.88,1.44,2.63,3.25,1.33,8.0,1.06,3.2,3.2,2.15,1.07,7.5,1.4,2.75,2.25,1.62,4.0,1.22,7.5,1.07,2.0,1.73,1.67,1.36,1.36,8.0,7.0,10.0,21.0,8.5,6.5,10.0,21.0,15.0,12.0,17.0,34.0,34.0,29.0,41.0,51.0,800.0
KEldw2VP,EUROPA CHAMPIONS LEAGUE,LEAGUE PHASE,2025-10-21,16:00,Bayer Leverkusen,PSG,4.75,2.5,2.1,1.25,3.75,2.2,1.62,5.0,1.17,5.0,4.0,1.62,1.03,15.0,1.17,5.0,1.57,2.38,2.3,1.62,4.0,1.25,1.57,2.25,2.25,1.22,1.17,17.0,10.0,9.5,13.0,19.0,8.0,8.5,12.0,29.0,17.0,13.0,19.0,51.0,34.0,34.0,41.0,126.0
C07iHTRk,EUROPA CHAMPIONS LEAGUE,LEAGUE PHASE,2025-10-21,16:00,Newcastle,Benfica,2.05,2.4,5.5,1.3,3.4,2.5,1.5,6.0,1.13,1.55,4.2,5.75,1.04,13.0,1.22,4.33,1.73,2.1,2.75,1.44,5.0,1.17,1.8,1.95,1.14,1.22,2.38,13.0,17.0,29.0,67.0,8.0,7.5,17.0,41.0,8.0,8.5,15.0,41.0,11.0,12.0,23.0,51.0,201.0
j95SdH2d,EUROPA CHAMPIONS LEAGUE,LEAGUE PHASE,2025-10-21,16:00,PSV,Napoli,3.4,2.3,2.75,1.3,3.4,2.5,1.5,6.0,1.13,3.1,3.5,2.25,1.04,13.0,1.2,4.5,1.73,2.1,2.63,1.5,5.0,1.17,1.57,2.25,1.62,1.29,1.36,13.0,10.0,12.0,21.0,13.0,6.5,9.0,17.0,17.0,11.0,11.0,21.0,34.0,23.0,26.0,34.0,126.0
KCmheziB,EUROPA CHAMPIONS LEAGUE,LEAGUE PHASE,2025-10-21,16:00,Villarreal,Manchester City,4.5,2.4,2.2,1.29,3.5,2.25,1.57,5.5,1.14,4.33,4.0,1.73,1.03,15.0,1.2,4.5,1.62,2.3,2.5,1.53,4.5,1.2,1.62,2.2,2.05,1.22,1.2,15.0,9.0,9.5,15.0,17.0,7.5,8.5,13.0,26.0,15.0,13.0,21.0,51.0,34.0,34.0,41.0,151.0
W6545ZW8,EUROPA CHAMPIONS LEAGUE,LEAGUE PHASE,2025-10-21,16:00,Arsenal,Atl. Madrid,2.1,2.3,6.0,1.36,3.0,2.75,1.4,7.0,1.1,1.57,4.1,5.5,1.05,11.0,1.29,3.75,1.9,1.95,3.2,1.36,6.0,1.13,1.95,1.8,1.14,1.22,2.3,11.0,15.0,29.0,67.0,6.5,7.5,17.0,41.0,7.0,8.5,17.0,41.0,11.0,13.0,26.0,51.0,351.0
WMDG52xg,ENGLAND 3,ROUND 7,2025-10-21,16:00,Reading,Northampton,2.6,2.2,4.33,1.4,2.75,2.75,1.4,8.0,1.08,1.91,3.5,3.6,1.06,10.0,1.29,3.5,2.0,1.85,3.4,1.3,7.0,1.1,1.8,1.95,1.29,1.29,1.8,10.0,11.0,19.0,41.0,7.5,6.5,13.0,29.0,9.5,8.5,15.0,41.0,17.0,17.0,26.0,51.0,251.0
hMmsZtm1,ENGLAND 2,ROUND 11,2025-10-21,16:00,Bristol City,Southampton,3.2,2.2,3.25,1.36,3.0,2.75,1.4,7.0,1.1,2.55,3.3,2.57,1.05,11.0,1.29,3.75,1.93,1.93,3.2,1.36,6.0,1.13,1.67,2.1,1.44,1.33,1.5,11.0,9.5,13.0,26.0,9.0,6.5,10.0,21.0,13.0,10.0,13.0,29.0,26.0,21.0,29.0,41.0,201.0
CjrD9oTI,EUROPA CHAMPIONS LEAGUE,LEAGUE PHASE,2025-10-21,16:00,Royale Union SG,Inter,5.0,2.3,2.25,1.33,3.25,2.5,1.5,6.5,1.11,4.75,3.9,1.7,1.05,11.0,1.25,4.0,1.8,2.0,3.0,1.4,5.5,1.14,1.75,2.0,2.1,1.25,1.18,12.0,8.0,8.5,13.0,15.0,7.0,8.5,13.0,26.0,15.0,15.0,23.0,51.0,41.0,41.0,41.0,201.0
4I6lvcY9,EUROPA CHAMPIONS LEAGUE,LEAGUE PHASE,2025-10-21,16:00,FC Copenhagen,Dortmund,4.5,2.3,2.38,1.33,3.25,2.63,1.44,6.5,1.11,4.33,3.7,1.8,1.04,13.0,1.22,4.33,1.73,2.1,2.75,1.44,5.0,1.17,1.7,2.05,1.95,1.29,1.2,12.0,8.0,9.0,15.0,15.0,7.0,8.5,13.0,23.0,15.0,13.0,23.0,41.0,34.0,34.0,41.0,151.0
YcCPoks0,VENEZUELA 1,CLAUSURA,2025-10-21,18:30,Monagas,Puerto Cabello,2.87,1.98,3.8,1.45,2.37,2.65,1.34,6.2,1.07,2.22,3.1,3.15,1.06,8.0,1.34,2.72,2.0,1.65,3.3,1.24,6.2,1.09,1.78,1.83,1.3,1.31,1.62,8.25,8.25,15.0,37.0,6.8,5.7,10.5,27.0,10.0,8.5,13.5,35.0,20.0,17.5,28.0,65.0,500.0
v7iixUYp,ARGENTINA 1,CLAUSURA,2025-10-21,19:15,Union de Santa Fe,Defensa y Justicia,2.75,2.0,4.75,1.53,2.38,3.5,1.29,11.0,1.05,1.96,3.25,4.0,1.1,7.0,1.44,2.63,2.5,1.5,5.0,1.17,11.0,1.05,2.1,1.67,1.22,1.33,1.8,7.0,9.0,19.0,41.0,5.5,6.0,15.0,41.0,8.0,9.5,19.0,51.0,17.0,19.0,41.0,67.0,501.0
MgNuBPgd,COLOMBIA 1,CLAUSURA,2025-10-21,20:00,Millonarios,Bucaramanga,2.88,1.95,4.5,1.53,2.38,3.75,1.25,11.0,1.05,2.05,3.1,3.9,1.11,6.5,1.5,2.5,2.5,1.5,5.0,1.17,11.0,1.05,2.2,1.62,1.25,1.36,1.73,6.5,9.0,19.0,41.0,5.5,6.0,15.0,41.0,8.5,9.5,19.0,51.0,19.0,21.0,41.0,67.0,1000.0
fD0YqTBC,VENEZUELA 1,CLAUSURA,2025-10-21,20:30,La Guaira,Zamora,1.7,2.42,8.75,1.39,2.55,2.4,1.44,4.8,1.1,1.25,5.1,10.5,1.03,10.0,1.22,3.45,1.65,1.98,2.55,1.4,4.9,1.14,2.22,1.52,1.05,1.13,3.8,11.75,22.0,70.0,300.0,6.0,10.0,32.0,150.0,5.3,8.75,27.0,120.0,6.6,10.75,32.0,150.0,61.0
MH7B8ohe,COPA SUDAMERICANA,PLAY OFFS,2025-10-21,21:30,Ind. del Valle (Ecu),Atletico-MG (Bra),2.5,2.05,5.0,1.5,2.5,3.4,1.3,10.0,1.06,1.85,3.3,4.5,1.08,8.0,1.44,2.63,2.35,1.57,4.5,1.18,11.0,1.05,2.1,1.67,1.18,1.33,1.91,7.0,10.0,21.0,51.0,6.0,6.0,17.0,41.0,7.5,9.0,19.0,51.0,15.0,17.0,34.0,67.0,351.0
6iELggwg,MEXICO 1,APERTURA,2025-10-21,22:00,Club America,Puebla,1.73,2.63,8.0,1.25,3.75,2.2,1.62,5.0,1.17,1.27,5.5,9.0,1.03,17.0,1.17,5.0,1.57,2.35,2.38,1.53,4.0,1.22,1.95,1.8,1.07,1.14,3.4,17.0,23.0,41.0,101.0,8.0,10.0,26.0,51.0,7.0,8.5,21.0,51.0,8.5,11.0,23.0,51.0,301.0
