Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
lYY6oapI,USA 1,PLAY OFFS,2025-11-04,00:45,Seattle Sounders,Minnesota United,2.05,2.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.51,4.33,5.5,1.03,15.0,1.18,4.5,1.62,2.25,2.5,1.5,4.33,1.2,1.67,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6VCpU7rn,EGYPT 1,ROUND 13,2025-11-04,12:00,Wadi Degla,Haras El Hodood,2.52,1.87,5.7,0.0,0.0,0.0,0.0,0.0,0.0,1.78,3.15,5.1,1.13,5.1,1.6,2.22,2.72,1.4,5.0,1.13,8.5,1.04,0.0,0.0,1.18,1.31,2.05,5.1,9.25,26.0,110.0,4.55,6.6,19.0,75.0,6.5,9.5,26.0,110.0,13.5,19.5,55.0,200.0,101.0
zBMiPI8d,PORTUGAL 2,ROUND 10,2025-11-04,13:00,Torreense,Felgueiras,2.88,2.1,4.0,1.4,2.75,3.0,1.36,8.0,1.08,2.1,3.2,3.25,1.06,9.5,1.3,3.4,2.05,1.75,3.5,1.29,7.0,1.1,1.8,1.91,1.3,1.33,1.62,9.5,10.0,17.0,34.0,7.5,6.5,12.0,29.0,10.0,9.0,15.0,34.0,19.0,19.0,29.0,51.0,251.0
jmCmuhyf,EUROPA CHAMPIONS LEAGUE,LEAGUE PHASE,2025-11-04,14:45,Napoli,Eintracht Frankfurt,2.05,2.5,5.0,1.25,3.75,2.25,1.57,5.5,1.14,1.62,4.2,5.0,1.03,17.0,1.17,5.0,1.57,2.38,2.38,1.57,4.33,1.22,1.62,2.2,1.17,1.22,2.25,17.0,17.0,29.0,51.0,9.5,8.0,17.0,34.0,9.0,8.5,13.0,34.0,13.0,12.0,21.0,41.0,151.0
nH8yf0UO,EUROPA CHAMPIONS LEAGUE,LEAGUE PHASE,2025-11-04,14:45,Slavia Prague,Arsenal,9.5,2.63,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,15.0,1.22,4.33,1.67,2.2,2.75,1.44,5.0,1.17,2.2,1.62,3.75,1.13,1.06,15.0,7.0,6.0,7.5,21.0,11.0,9.0,12.0,41.0,26.0,26.0,29.0,126.0,67.0,67.0,81.0,501.0
Sp1gSoDb,EGYPT 1,ROUND 13,2025-11-04,15:00,Arab Contractors,Smouha,3.85,1.75,3.55,1.72,2.02,4.05,1.2,8.75,1.04,2.95,2.75,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,1.53,1.47,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zB41QPsB,EGYPT 1,ROUND 13,2025-11-04,15:00,ZED,National Bank Egypt,4.0,1.85,3.1,1.6,2.2,3.5,1.26,7.7,1.05,3.25,2.9,2.35,1.12,5.4,1.5,2.4,2.5,1.47,4.45,1.17,7.7,1.05,2.05,1.7,1.6,1.37,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jJ4vmM03,PORTUGAL 2,ROUND 10,2025-11-04,15:00,Academico Viseu,Lusitania FC,2.75,2.0,4.75,1.5,2.5,3.5,1.29,11.0,1.05,1.95,3.0,3.9,1.08,8.0,1.4,2.75,2.35,1.57,4.33,1.2,10.0,1.06,2.1,1.67,1.22,1.33,1.73,7.0,9.5,19.0,41.0,6.0,6.0,15.0,41.0,8.5,9.5,17.0,41.0,17.0,19.0,34.0,67.0,351.0
Yiq9s6Yg,BOLIVIA 1,ROUND 24,2025-11-04,16:00,SA Bulo Bulo,Always Ready,3.25,2.4,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29IUJPam,ENGLAND 2,ROUND 14,2025-11-04,16:45,Derby,Hull,3.0,2.1,3.75,1.4,2.75,3.0,1.36,9.0,1.07,2.25,3.25,3.05,1.07,9.0,1.36,3.2,2.1,1.73,3.75,1.29,8.0,1.08,1.8,1.91,1.36,1.33,1.57,9.0,9.5,15.0,34.0,7.5,6.0,12.0,26.0,11.0,9.5,15.0,34.0,21.0,19.0,29.0,51.0,251.0
