Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
4YOp8yXQ,BOSNIA 2,FBIH,2025-03-25,15:30,Celik Zenica,Travnik,2.67,2.02,3.8,1.42,2.37,2.52,1.37,0.0,0.0,2.07,3.15,3.2,1.08,6.4,1.43,2.6,2.27,1.56,4.2,1.19,0.0,0.0,2.13,1.64,1.29,1.29,1.7,7.5,6.8,12.5,32.0,5.3,5.4,10.0,26.0,7.5,7.7,14.0,37.0,15.0,15.5,28.0,75.0,450.0,1,0,3,1,"[13, 48, 73]",[56],0,0
IZw5PeuC,ENGLAND 4,ROUND 26,2025-03-25,16:30,Port Vale,Barrow,2.63,1.95,5.0,1.5,2.4,3.6,1.25,9.85,1.03,1.9,3.1,4.33,1.09,8.0,1.5,2.6,2.5,1.53,5.0,1.17,10.0,1.04,2.1,1.67,1.2,1.36,1.91,7.0,9.5,21.0,51.0,5.5,6.0,15.0,41.0,8.0,9.0,19.0,51.0,17.0,19.0,34.0,67.0,501.0,0,1,0,1,[],[36],1.02,0.23
UkTPS9U6,ENGLAND 4,ROUND 26,2025-03-25,16:45,Carlisle,MK Dons,3.1,2.2,3.4,1.36,2.95,2.75,1.4,6.9,1.07,2.4,3.4,2.75,1.04,12.0,1.28,3.6,1.87,1.9,3.25,1.33,6.0,1.12,1.67,2.1,1.4,1.3,1.53,12.0,10.0,15.0,29.0,9.0,6.5,10.0,21.0,13.0,9.5,13.0,29.0,23.0,19.0,26.0,41.0,151.0,2,2,2,2,"[26, 45]","[6, 37]",1.26,1.60
fL8m0NHt,ENGLAND 5,ROUND 35,2025-03-25,16:45,Altrincham,Solihull Moors,2.5,2.25,4.33,1.33,3.05,2.5,1.48,5.7,1.11,1.85,3.5,4.0,1.05,8.25,1.24,3.85,1.75,2.01,2.8,1.4,4.85,1.16,1.67,2.1,1.22,1.29,1.91,12.0,13.0,21.0,41.0,8.5,7.0,13.0,29.0,9.5,8.5,13.0,34.0,17.0,15.0,23.0,41.0,151.0,1,0,1,1,[17],[52],0,0
vuLntGpT,ENGLAND 5,ROUND 27,2025-03-25,16:45,Boston Utd,Southend,4.33,2.05,2.88,1.45,2.55,2.95,1.35,8.95,1.04,3.5,3.4,2.1,1.08,7.0,1.36,3.0,2.11,1.67,3.7,1.25,6.6,1.09,1.95,1.8,1.7,1.3,1.29,8.5,7.0,9.5,19.0,9.0,6.5,9.0,19.0,17.0,12.0,17.0,29.0,41.0,29.0,41.0,51.0,351.0,0,0,3,0,"[50, 57, 79]",[],0,0
CAz0mXid,ENGLAND 5,ROUND 27,2025-03-25,16:45,Rochdale,York City,3.25,2.05,3.4,1.42,2.77,2.7,1.42,6.0,1.11,2.6,3.2,2.7,1.08,7.0,1.35,3.05,2.05,1.72,3.45,1.28,6.1,1.1,1.8,1.95,1.44,1.36,1.5,8.5,8.0,13.0,29.0,8.0,6.0,11.0,23.0,12.0,10.0,15.0,34.0,26.0,21.0,34.0,51.0,301.0,0,1,0,4,[],"[23, 62, 69, 75]",0,0
MTLJllFd,ENGLAND 5,ROUND 35,2025-03-25,16:45,Wealdstone,Aldershot,3.1,2.2,3.4,1.34,3.0,2.5,1.47,5.7,1.11,2.45,3.25,2.8,1.05,8.25,1.24,3.85,1.75,2.01,2.8,1.4,4.85,1.16,1.62,2.2,1.4,1.33,1.53,12.0,11.0,15.0,29.0,9.5,6.5,11.0,21.0,13.0,9.5,12.0,29.0,23.0,19.0,26.0,41.0,151.0,1,0,1,3,[8],"[63, 67, 73]",0,0
v5j4d0Y2,ENGLAND 5,ROUND 35,2025-03-25,16:45,Woking,FC Halifax,3.75,1.91,3.4,1.55,2.33,3.45,1.27,7.4,1.07,2.8,3.0,2.55,1.11,5.9,1.48,2.55,2.47,1.5,4.6,1.17,7.7,1.06,2.05,1.7,1.5,1.36,1.4,7.0,6.5,11.0,26.0,7.0,6.0,11.0,23.0,13.0,11.0,17.0,41.0,29.0,26.0,41.0,67.0,501.0,0,0,0,0,[],[],0,0
2msHXImo,SCOTLAND 2,ROUND 31,2025-03-25,16:45,Livingston,Falkirk,3.6,2.0,3.0,1.47,2.5,3.1,1.32,6.4,1.09,3.0,3.2,2.38,1.09,6.6,1.39,2.85,2.21,1.62,3.95,1.22,6.8,1.08,1.91,1.8,1.53,1.36,1.36,8.0,7.0,11.0,21.0,8.5,6.0,10.0,21.0,15.0,12.0,17.0,34.0,29.0,26.0,41.0,51.0,800.0,0,0,1,0,[88],[],0,0
U1DzKp1e,SCOTLAND 2,ROUND 21,2025-03-25,16:45,Morton,Raith,3.5,1.83,3.6,1.61,2.2,3.7,1.24,8.9,1.04,2.7,2.8,2.9,1.12,5.6,1.56,2.34,2.7,1.42,5.2,1.14,8.5,1.05,2.25,1.57,1.4,1.4,1.44,5.5,6.5,12.0,29.0,6.5,6.0,13.0,29.0,11.0,12.0,21.0,41.0,26.0,29.0,41.0,81.0,1000.0,1,2,3,3,"[31, 63, 75]","[11, 20, 90]",0,0
