Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
UHZOBcOc,MEXICO 1,APERTURA,2025-08-12,00:00,Juarez,Toluca,3.75,2.3,2.6,0.0,0.0,0.0,0.0,0.0,0.0,3.4,3.7,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,2.2,1.73,1.29,1.3,13.0,9.0,11.0,19.0,12.0,7.0,9.0,15.0,19.0,12.0,13.0,23.0,41.0,26.0,29.0,41.0,151.0
2BswlfWj,MEXICO 1,APERTURA,2025-08-12,00:05,Atl. San Luis,Cruz Azul,4.5,2.4,2.25,0.0,0.0,0.0,0.0,0.0,0.0,4.33,3.9,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,2.2,2.0,1.25,1.2,15.0,9.0,9.5,15.0,15.0,7.5,8.5,13.0,23.0,15.0,13.0,21.0,41.0,34.0,34.0,41.0,151.0
WrNHO567,ROMANIA 2,ROUND 2,2025-08-12,12:00,FC Bacau,Poli Iasi,4.65,2.07,2.42,0.0,0.0,0.0,0.0,0.0,0.0,4.15,3.4,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,1.87,1.98,1.28,1.23,6.9,6.7,8.5,15.0,10.75,6.6,8.25,14.5,22.0,14.0,15.5,27.0,65.0,40.0,50.0,80.0,700.0
dbvhBFEr,EUROPA CHAMPIONS LEAGUE,QUALIFICATION,2025-08-12,13:00,Qarabag (Aze),Shkendija (Mkd),1.67,2.6,8.0,1.25,3.5,2.38,1.5,5.0,1.11,1.3,5.5,8.0,1.03,10.5,1.2,4.33,1.6,2.3,2.5,1.5,4.33,1.2,2.1,1.67,1.04,1.1,3.4,15.0,19.0,41.0,101.0,7.5,11.0,23.0,51.0,6.5,9.5,23.0,51.0,8.0,12.0,29.0,67.0,1000.0
21zdlPDj,SLOVAKIA 1,ROUND 2,2025-08-12,13:00,Ruzomberok,Skalica,2.67,2.07,3.9,0.0,0.0,0.0,0.0,0.0,0.0,2.12,3.2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,1.85,1.32,1.32,1.75,6.9,9.25,19.5,55.0,6.6,6.5,13.0,35.0,10.25,9.25,16.0,45.0,21.0,19.5,35.0,90.0,800.0
MFjHueBa,SWEDEN 2,ROUND 18,2025-08-12,14:00,Vasteras SK,Orebro,2.0,2.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.55,4.33,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,2.05,1.14,1.2,2.38,15.0,17.0,29.0,51.0,8.5,8.5,17.0,41.0,8.0,8.5,15.0,41.0,11.0,12.0,21.0,41.0,201.0
pYsfiUtg,EUROPA CHAMPIONS LEAGUE,QUALIFICATION,2025-08-12,14:00,Plzen (Cze),Rangers (Sco),2.1,2.4,4.5,1.29,3.5,2.38,1.53,5.0,1.14,1.58,4.1,4.75,1.01,15.0,1.13,4.5,1.57,2.3,2.5,1.47,4.33,1.17,1.63,2.1,1.13,1.19,2.2,15.0,17.0,26.0,51.0,9.0,8.0,15.0,34.0,9.0,9.0,15.0,34.0,12.0,13.0,21.0,41.0,151.0
hS4tqiWr,EUROPA CHAMPIONS LEAGUE,QUALIFICATION,2025-08-12,14:00,Pafos (Cyp),Dyn. Kyiv (Ukr),3.6,2.05,2.88,1.44,2.63,6.0,1.08,13.0,1.01,3.1,3.5,2.2,1.06,8.0,1.36,3.0,2.08,1.73,3.75,1.25,7.0,1.08,1.8,1.8,1.62,1.29,1.36,9.5,7.0,11.0,21.0,9.0,6.5,9.0,21.0,15.0,12.0,17.0,29.0,34.0,26.0,34.0,51.0,800.0
OCvWPh3C,EUROPA CHAMPIONS LEAGUE,QUALIFICATION,2025-08-12,14:00,Fenerbahce (Tur),Feyenoord (Ned),2.0,2.5,4.75,1.25,3.75,2.2,1.62,4.5,1.17,1.53,4.5,5.25,1.01,11.0,1.18,4.5,1.62,2.2,2.57,1.47,4.5,1.17,1.54,2.25,1.11,1.13,2.38,19.0,19.0,29.0,51.0,9.0,9.0,17.0,34.0,10.0,8.0,15.0,34.0,13.0,12.0,19.0,41.0,126.0
OnqLPXCG,EUROPA CHAMPIONS LEAGUE,QUALIFICATION,2025-08-12,14:00,FC Copenhagen (Den),Malmo FF (Swe),2.2,2.05,6.0,1.41,2.63,3.25,1.3,8.0,1.04,1.65,3.6,5.5,1.08,7.0,1.4,2.75,2.25,1.62,4.0,1.22,7.5,1.07,2.2,1.62,1.13,1.29,2.1,7.5,12.0,26.0,51.0,5.5,7.0,19.0,51.0,7.0,9.5,21.0,51.0,12.0,17.0,34.0,81.0,1250.0
SxDZmez1,EUROPA CHAMPIONS LEAGUE,QUALIFICATION,2025-08-12,14:30,Club Brugge KV (Bel),Salzburg (Aut),2.2,2.38,4.33,1.29,3.5,2.25,1.57,5.0,1.14,1.75,4.0,4.0,1.03,10.0,1.22,4.0,1.78,2.03,2.9,1.37,5.33,1.13,1.62,2.2,1.19,1.19,2.0,15.0,15.0,23.0,41.0,9.5,8.0,13.0,29.0,10.0,9.0,13.0,29.0,15.0,13.0,21.0,41.0,151.0
zmvp3CNE,EUROPA CHAMPIONS LEAGUE,QUALIFICATION,2025-08-12,15:15,Ferencvaros (Hun),Ludogorets (Bul),1.95,2.25,6.5,1.4,2.75,5.33,1.11,12.0,1.02,1.47,4.1,6.5,1.02,8.5,1.24,3.4,1.98,1.83,3.4,1.24,6.5,1.05,2.1,1.67,1.1,1.22,2.5,9.5,15.0,34.0,67.0,6.0,8.0,21.0,51.0,6.5,9.0,21.0,51.0,10.0,13.0,34.0,67.0,1250.0
8QyCu9Yg,EUROPA CHAMPIONS LEAGUE,QUALIFICATION,2025-08-12,15:15,Slovan Bratislava (Svk),Kairat Almaty (Kaz),2.25,2.25,4.5,1.33,3.25,2.63,1.44,6.0,1.11,1.73,4.0,4.2,1.04,9.0,1.29,3.5,1.83,1.98,3.25,1.33,5.5,1.13,1.8,1.91,1.22,1.22,2.0,12.0,13.0,23.0,41.0,7.0,7.5,15.0,34.0,9.0,8.0,17.0,41.0,15.0,15.0,23.0,51.0,151.0
WzoDJhPh,EUROPA LEAGUE,QUALIFICATION,2025-08-12,15:45,Shelbourne (Irl),Rijeka (Cro),4.75,2.1,2.3,1.4,2.75,5.33,1.11,12.0,1.02,4.5,3.7,1.73,1.05,8.5,1.33,3.25,2.0,1.8,3.5,1.29,6.5,1.1,1.91,1.8,2.0,1.29,1.17,10.0,6.0,8.5,15.0,12.0,7.0,8.0,15.0,23.0,15.0,17.0,26.0,51.0,41.0,41.0,51.0,800.0
d0mFTz4m,EUROPA CHAMPIONS LEAGUE,QUALIFICATION,2025-08-12,16:00,Benfica (Por),Nice (Fra),1.95,2.5,5.0,1.25,3.75,2.1,1.67,4.5,1.17,1.48,4.5,6.0,1.01,11.0,1.11,5.0,1.5,2.5,2.1,1.63,3.75,1.22,1.67,2.1,1.11,1.17,2.63,19.0,21.0,34.0,67.0,10.0,9.0,19.0,41.0,9.0,9.0,15.0,41.0,11.0,11.0,21.0,41.0,151.0
KdHf1B9O,EUROPA CHAMPIONS LEAGUE,QUALIFICATION,2025-08-12,16:00,Crvena zvezda (Srb),Lech Poznan (Pol),1.95,2.5,5.0,1.25,3.75,2.1,1.67,4.5,1.17,1.55,4.33,5.25,1.03,10.5,1.17,4.5,1.6,2.25,2.54,1.48,4.5,1.18,1.62,2.2,1.14,1.2,2.38,19.0,21.0,29.0,51.0,10.0,8.5,17.0,34.0,9.5,9.0,15.0,34.0,12.0,12.0,21.0,41.0,126.0
Kp9ETiID,COPA LIBERTADORES,PLAY OFFS,2025-08-12,19:00,Fortaleza (Bra),Velez Sarsfield (Arg),2.75,1.95,4.75,1.53,2.38,2.34,1.72,3.65,1.36,2.05,3.2,4.0,1.1,7.0,1.5,2.5,2.5,1.5,5.0,1.17,11.0,1.05,2.1,1.63,1.22,1.36,1.73,6.5,8.5,19.0,41.0,5.5,6.0,15.0,41.0,8.5,9.5,19.0,51.0,17.0,21.0,41.0,67.0,501.0
OdQRViw2,COPA SUDAMERICANA,PLAY OFFS,2025-08-12,19:00,Once Caldas (Col),Huracan (Arg),3.4,1.83,4.0,1.62,2.2,4.0,1.22,13.0,1.04,2.55,2.8,3.3,1.11,5.5,1.58,2.2,3.1,1.36,6.5,1.08,15.0,1.02,2.25,1.57,1.33,1.4,1.5,5.5,7.0,15.0,34.0,6.0,5.5,13.0,34.0,10.0,11.0,21.0,51.0,26.0,26.0,41.0,81.0,351.0
2iZ6JIem,BOLIVIA 1,ROUND 10,2025-08-12,19:00,Nacional Potosi,Universitario de Vinto,2.0,2.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,4.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,2.1,1.11,1.19,2.5,15.0,19.0,34.0,51.0,9.0,8.0,19.0,41.0,8.5,8.5,15.0,41.0,12.0,12.0,21.0,41.0,151.0
Q9UvH0ig,BRAZIL 2,ROUND 21,2025-08-12,19:30,CRB,Athletic Club,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3.25,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.73,1.3,1.3,1.63,7.5,8.0,15.0,41.0,6.5,6.5,13.0,34.0,9.5,9.5,19.0,41.0,21.0,21.0,34.0,67.0,1000.0
