Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
fD8KGU3n,SOUTH KOREA 1,ROUND 23,2025-07-23,07:30,Ulsan HD,Daejeon,2.45,2.12,4.3,1.31,3.15,2.57,1.44,6.34,1.08,1.83,3.5,3.7,1.02,13.0,1.23,4.03,1.75,2.08,2.8,1.42,5.48,1.14,1.67,2.1,1.27,1.28,1.95,8.25,11.75,24.0,65.0,7.8,7.2,13.5,37.0,10.25,8.75,14.5,40.0,17.5,15.0,25.0,60.0,450.0
dx5yDn3B,SOUTH KOREA 1,ROUND 23,2025-07-23,07:30,Jeonbuk,Gangwon,2.25,2.25,5.0,1.35,2.95,2.73,1.4,7.77,1.05,1.67,3.7,4.5,1.03,11.0,1.29,3.51,1.94,1.86,3.4,1.3,6.46,1.1,1.83,1.83,1.18,1.29,2.15,11.0,12.0,23.0,51.0,7.0,7.5,15.0,41.0,8.0,8.5,17.0,41.0,13.0,15.0,26.0,51.0,301.0
ju2TE8Yb,SOUTH KOREA 1,ROUND 23,2025-07-23,07:30,Jeju SK,Seoul,4.5,2.1,2.6,1.44,2.57,3.15,1.31,8.7,1.04,3.8,3.25,1.9,1.06,8.43,1.37,3.02,2.18,1.69,4.03,1.23,8.87,1.06,1.91,1.8,1.8,1.3,1.22,8.5,6.5,8.5,17.0,10.0,6.5,9.0,17.0,19.0,13.0,17.0,29.0,41.0,34.0,41.0,51.0,351.0
UcXh5jLa,JAPAN 1,ROUND 21,2025-07-23,07:30,Urawa Reds,Shonan Bellmare,2.38,2.2,5.0,1.4,2.73,2.73,1.4,7.77,1.05,1.73,3.6,4.5,1.03,11.0,1.3,3.4,2.0,1.81,3.51,1.29,6.94,1.09,1.91,1.91,1.18,1.29,2.05,9.5,12.0,23.0,51.0,6.5,7.0,15.0,41.0,8.0,8.5,17.0,41.0,13.0,15.0,29.0,51.0,301.0
A16jFkbk,EUROPA CONFERENCE LEAGUE,QUALIFICATION,2025-07-23,12:30,Zira (Aze),Hajduk Split (Cro),4.0,2.05,2.75,1.46,2.63,3.1,1.32,7.33,1.06,3.2,3.3,2.0,1.07,7.26,1.38,2.9,2.16,1.67,3.77,1.24,7.0,1.08,2.0,1.73,1.67,1.25,1.29,8.5,6.5,9.0,19.0,8.5,7.0,9.5,19.0,17.0,13.0,19.0,34.0,34.0,29.0,41.0,67.0,900.0
pMkJvYM6,FINLAND 2,-,2025-07-23,12:30,Klubi 04,SalPa,1.75,2.67,5.6,1.17,4.23,1.89,1.78,3.92,1.2,1.36,4.9,6.6,1.01,20.0,1.07,6.28,1.33,2.95,1.89,1.78,3.15,1.29,1.57,2.12,1.1,1.15,3.05,21.0,25.0,50.0,120.0,10.25,10.0,19.5,55.0,8.25,8.25,14.5,40.0,9.75,9.5,17.5,45.0,250.0
YHWRD0MF,EUROPA CONFERENCE LEAGUE,QUALIFICATION,2025-07-23,13:30,Levadia (Est),Iberia 1999 (Geo),3.1,2.1,3.2,1.44,2.7,2.95,1.35,6.98,1.07,2.45,3.3,2.55,1.07,7.51,1.35,3.03,2.08,1.72,3.68,1.25,6.78,1.08,1.83,1.83,1.44,1.25,1.44,9.5,8.5,13.0,26.0,8.0,6.5,11.0,21.0,12.0,10.0,15.0,34.0,23.0,21.0,34.0,51.0,151.0
hnBFiUDT,EUROPA CHAMPIONS LEAGUE,QUALIFICATION,2025-07-23,14:00,Brann (Nor),Salzburg (Aut),3.4,2.3,2.6,1.28,3.33,2.38,1.54,5.14,1.13,3.0,3.6,2.05,1.01,12.0,1.19,4.3,1.63,2.24,2.5,1.49,4.3,1.19,1.57,2.25,1.62,1.22,1.3,15.0,10.0,12.0,19.0,13.0,7.5,9.5,15.0,19.0,12.0,12.0,21.0,34.0,23.0,26.0,41.0,126.0
QwIb62hI,EUROPA CONFERENCE LEAGUE,QUALIFICATION,2025-07-23,14:00,Silkeborg (Den),KA Akureyri (Ice),1.4,3.2,12.0,1.18,4.28,1.91,1.83,4.05,1.2,1.13,8.0,17.0,1.01,20.0,1.09,6.44,1.38,2.9,1.93,1.84,3.03,1.35,2.25,1.57,1.01,1.06,5.5,21.0,41.0,81.0,151.0,10.0,15.0,41.0,101.0,7.0,12.0,29.0,81.0,6.5,12.0,34.0,81.0,151.0
SYQePVUH,EUROPA CONFERENCE LEAGUE,QUALIFICATION,2025-07-23,15:00,O. Ljubljana (Slo),Inter Escaldes (And),1.67,2.6,8.0,1.28,3.33,2.3,1.57,5.04,1.13,1.25,4.75,9.0,1.01,12.0,1.18,4.44,1.6,2.3,2.42,1.52,4.18,1.2,2.0,1.73,1.04,1.13,3.4,15.0,26.0,51.0,126.0,8.0,10.0,29.0,67.0,6.5,9.5,21.0,51.0,8.0,12.0,29.0,67.0,900.0
