Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
vcIXcdS8,MEXICO 2,APERTURA,2025-10-16,00:00,Tampico Madero,Zacatecas Mineros,2.35,2.1,4.6,1.4,2.55,2.6,1.38,6.6,1.06,1.8,3.35,4.25,1.06,7.0,1.35,2.7,2.02,1.62,3.35,1.23,7.0,1.06,1.9,1.72,1.2,1.28,1.95,8.25,9.5,21.0,65.0,5.8,6.2,13.5,40.0,7.4,7.9,16.0,50.0,13.5,14.5,28.0,80.0,700.0
861C0iXg,FINLAND 1,CHAMPIONSHIP GROUP,2025-10-16,12:00,Ilves,KuPS,2.6,2.5,3.4,1.25,3.75,2.1,1.67,4.5,1.18,2.05,4.2,2.75,1.02,21.0,1.13,6.0,1.44,2.7,2.1,1.67,3.5,1.29,1.44,2.63,1.4,1.2,1.67,21.0,15.0,19.0,34.0,12.0,9.0,11.0,21.0,13.0,9.0,12.0,21.0,21.0,15.0,19.0,34.0,101.0
pI3soU5s,DENMARK 2,ROUND 13,2025-10-16,13:30,Esbjerg,Hobro,2.75,2.3,3.6,1.33,3.25,2.63,1.44,6.5,1.11,2.15,3.6,2.95,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.62,2.2,1.36,1.29,1.67,13.0,11.0,17.0,34.0,9.0,7.0,11.0,23.0,12.0,9.0,13.0,29.0,21.0,17.0,23.0,41.0,151.0
hWSVgoOG,ROMANIA 1,ROUND 5,2025-10-16,14:30,Csikszereda M. Ciuc,CFR Cluj,5.5,2.38,2.1,1.33,3.25,2.5,1.5,6.5,1.11,5.5,3.9,1.6,1.04,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.8,1.91,2.3,1.25,1.14,12.0,7.5,8.0,12.0,15.0,7.5,8.5,13.0,29.0,17.0,15.0,23.0,51.0,41.0,41.0,51.0,201.0
rgHZoQbn,ENGLAND 3,ROUND 13,2025-10-16,16:00,Huddersfield,Bolton,3.1,2.2,3.25,1.36,3.0,2.63,1.44,7.0,1.1,2.5,3.25,2.65,1.05,11.0,1.25,3.75,1.85,2.0,3.0,1.36,6.0,1.13,1.67,2.1,1.44,1.33,1.5,11.0,10.0,15.0,26.0,9.5,6.5,10.0,21.0,13.0,10.0,12.0,29.0,26.0,21.0,26.0,41.0,151.0
4bdDPI6U,PERU 1,CLAUSURA,2025-10-16,17:00,Sport Huancayo,Grau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y35ZtpCa,PARAGUAY 1,CLAUSURA,2025-10-16,18:30,General Caballero JLM,Atl. Tembetary,2.2,2.2,6.0,1.4,2.75,3.0,1.36,9.0,1.07,1.62,3.6,5.5,1.06,10.0,1.33,3.25,2.08,1.73,3.75,1.25,8.0,1.08,2.0,1.73,1.14,1.29,2.25,9.0,13.0,26.0,51.0,6.0,7.0,19.0,41.0,7.0,8.5,19.0,51.0,12.0,15.0,29.0,67.0,351.0
OfcbFst9,BRAZIL 1,ROUND 28,2025-10-16,19:00,Gremio,Sao Paulo,4.0,1.91,3.25,1.57,2.25,3.75,1.25,13.0,1.04,3.25,3.0,2.4,1.13,6.0,1.53,2.5,2.7,1.44,5.0,1.17,13.0,1.04,2.1,1.67,1.53,1.36,1.33,6.0,6.0,10.0,23.0,7.5,6.0,10.0,23.0,15.0,13.0,19.0,41.0,34.0,34.0,41.0,67.0,501.0
MVjUv14d,BRAZIL 1,ROUND 28,2025-10-16,21:30,Fluminense,Juventude,1.8,2.4,9.0,1.36,3.0,2.63,1.44,7.0,1.1,1.33,5.0,8.5,1.05,11.0,1.29,3.75,1.88,1.98,3.2,1.36,6.0,1.13,2.2,1.62,1.08,1.17,3.25,11.0,19.0,41.0,126.0,6.0,9.5,26.0,67.0,6.0,9.0,26.0,67.0,8.0,12.0,34.0,81.0,251.0
feZUdZPs,BRAZIL 1,ROUND 28,2025-10-16,21:30,Vitoria,Bahia,3.5,1.91,3.75,1.62,2.2,4.0,1.22,13.0,1.04,2.7,2.88,2.9,1.14,5.5,1.62,2.3,2.88,1.4,5.5,1.14,13.0,1.04,2.2,1.62,1.4,1.4,1.44,5.5,6.5,13.0,34.0,6.5,5.5,12.0,29.0,11.0,12.0,19.0,41.0,29.0,29.0,41.0,81.0,501.0
