Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
n9vSoOj5,EGYPT 1,ROUND 7,2025-09-18,11:00,Modern Sport,Enppi,3.25,1.78,4.1,1.65,2.1,3.75,1.23,8.25,1.04,2.42,2.67,3.4,1.16,4.65,1.65,2.1,2.9,1.36,5.4,1.12,9.0,1.03,2.3,1.55,1.32,1.4,1.55,4.65,7.0,16.0,50.0,5.2,5.6,13.0,40.0,9.75,10.75,20.0,65.0,27.0,29.0,60.0,150.0,101.0
6aWJmpMh,EGYPT 1,ROUND 7,2025-09-18,11:00,El Ismaily,Zamalek,7.0,2.07,2.07,1.5,2.42,3.1,1.32,6.9,1.07,7.3,3.6,1.5,1.1,5.9,1.45,2.57,2.32,1.55,4.1,1.19,7.2,1.06,2.42,1.5,2.57,1.25,1.1,5.9,4.65,5.6,9.5,13.5,7.5,9.0,15.5,45.0,25.0,26.0,45.0,200.0,110.0,120.0,200.0,101.0
lz2nIqaC,SAUDI ARABIA 1,ROUND 3,2025-09-18,12:40,Al Taawon,Al Ettifaq,3.0,2.2,3.25,1.36,3.0,2.63,1.44,6.5,1.1,2.38,3.4,2.7,1.02,11.0,1.25,3.75,1.85,1.95,3.0,1.36,5.5,1.13,1.73,2.0,1.44,1.3,1.53,11.0,10.0,15.0,26.0,9.0,6.5,11.0,21.0,12.0,10.0,13.0,29.0,23.0,19.0,26.0,41.0,450.0
GM3vK5Ua,SAUDI ARABIA 1,ROUND 3,2025-09-18,12:40,Al Kholood,Damac,2.4,2.25,4.0,1.33,3.25,2.63,1.44,6.0,1.11,1.85,3.6,3.6,1.02,12.0,1.25,3.75,1.8,2.0,3.0,1.36,5.0,1.14,1.73,2.0,1.22,1.22,1.8,12.0,12.0,19.0,41.0,8.0,7.0,13.0,29.0,9.5,9.0,15.0,34.0,17.0,15.0,26.0,41.0,500.0
UgaSTiM6,FINLAND 2,CHAMPIONSHIP GROUP,2025-09-18,13:00,Tampere Utd,OLS Oulu,3.6,2.4,2.6,1.29,3.5,2.25,1.57,5.5,1.14,3.0,3.6,2.0,1.03,17.0,1.17,5.0,1.57,2.35,2.38,1.53,4.33,1.2,1.53,2.38,1.67,1.25,1.33,17.0,11.0,12.0,19.0,13.0,7.5,9.0,15.0,19.0,12.0,12.0,21.0,34.0,23.0,26.0,34.0,126.0
27cNiVKa,EUROPA CHAMPIONS LEAGUE,LEAGUE PHASE,2025-09-18,13:45,Club Brugge KV,Monaco,3.1,2.38,3.0,1.29,3.5,2.38,1.53,5.5,1.14,2.7,3.5,2.5,1.03,15.0,1.2,4.5,1.67,2.2,2.63,1.5,4.5,1.2,1.5,2.5,1.5,1.29,1.44,15.0,11.0,15.0,26.0,12.0,7.0,10.0,19.0,15.0,10.0,11.0,23.0,29.0,19.0,23.0,34.0,101.0
hIcTQtan,EUROPA CHAMPIONS LEAGUE,LEAGUE PHASE,2025-09-18,13:45,FC Copenhagen,Bayer Leverkusen,3.75,2.25,2.75,1.33,3.25,2.63,1.44,7.0,1.1,3.3,3.5,2.15,1.04,12.0,1.25,4.0,1.83,2.03,3.0,1.4,5.5,1.14,1.67,2.1,1.67,1.29,1.33,12.0,9.0,11.0,21.0,11.0,6.5,9.0,17.0,17.0,12.0,13.0,23.0,34.0,23.0,29.0,41.0,151.0
GlWrrtjU,EGYPT 1,ROUND 7,2025-09-18,14:00,Pyramids,ZED,1.95,2.12,7.8,1.47,2.52,2.95,1.35,6.4,1.08,1.45,3.75,8.0,1.09,6.1,1.42,2.67,2.2,1.6,3.8,1.22,6.6,1.08,2.4,1.5,1.09,1.23,2.75,6.1,14.5,50.0,250.0,4.9,7.8,28.0,150.0,5.6,8.75,27.0,150.0,9.0,14.0,40.0,200.0,101.0
KMxzp2LH,EGYPT 1,ROUND 7,2025-09-18,14:00,Al Ittihad,Kahrabaa Ismailia,2.8,1.83,4.8,1.6,2.22,3.35,1.28,7.5,1.06,2.1,2.7,4.25,1.14,4.85,1.57,2.25,2.67,1.42,4.85,1.14,8.25,1.04,2.15,1.62,1.23,1.4,1.72,4.85,8.5,22.0,80.0,5.2,5.5,14.5,55.0,8.5,9.25,18.5,70.0,20.0,22.0,45.0,120.0,101.0
OrXDYcxf,PERU 1,CLAUSURA,2025-09-18,15:00,Ayacucho,Cusco,4.0,2.1,2.75,1.4,2.75,3.0,1.36,8.0,1.08,3.5,3.4,2.05,1.06,10.0,1.33,3.25,2.05,1.75,3.75,1.25,8.0,1.08,1.83,1.83,1.73,1.3,1.29,9.5,7.0,9.5,19.0,10.0,6.5,9.0,17.0,17.0,12.0,15.0,29.0,41.0,29.0,41.0,51.0,251.0
