Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
0UNQVvaK,SLOVAKIA 2,ROUND 1,2025-07-25,12:00,Puchov,Slovan Bratislava B,2.22,2.32,4.2,1.28,3.48,2.2,1.58,4.87,1.16,1.72,3.85,4.05,1.01,13.0,1.12,4.5,1.63,2.08,2.25,1.5,3.9,1.17,1.57,2.12,1.21,1.22,2.07,14.5,14.0,23.0,55.0,8.5,7.4,12.5,30.0,9.0,7.8,12.5,30.0,13.5,11.5,19.0,45.0,250.0
hS25Odif,SLOVAKIA 2,ROUND 1,2025-07-25,12:00,Banska Bystrica,Slavia TU Kosice,1.57,2.77,8.25,1.19,4.32,1.9,1.78,3.89,1.23,1.2,5.9,11.25,0.0,0.0,1.06,6.0,1.42,2.58,1.8,1.8,2.85,1.32,1.88,1.72,1.05,1.1,4.35,19.0,35.0,90.0,350.0,8.75,12.0,32.0,120.0,6.6,9.0,22.0,80.0,7.1,9.5,24.0,80.0,500.0
tnW394qe,FINLAND 2,-,2025-07-25,12:30,PK-35,JIPPO,3.15,2.12,3.0,1.33,2.95,2.58,1.42,6.75,1.06,2.62,3.4,2.42,1.01,11.0,1.22,3.67,1.79,1.87,3.15,1.29,5.81,1.09,1.65,1.98,1.53,1.27,1.47,10.75,8.25,11.5,23.0,8.75,6.3,8.75,18.0,12.5,9.25,12.5,26.0,27.0,19.5,27.0,50.0,350.0
xEPC7rE7,FINLAND 2,-,2025-07-25,12:30,JaPS,Lahti,5.2,2.55,1.87,1.22,3.67,2.06,1.65,4.41,1.16,5.7,4.6,1.44,1.01,17.0,1.11,5.33,1.47,2.43,2.06,1.65,3.67,1.22,1.6,2.07,2.72,1.17,1.12,18.0,9.25,8.0,10.0,20.0,9.0,7.9,10.0,37.0,17.0,14.5,18.0,100.0,45.0,40.0,50.0,250.0
U7CbVo6E,FINLAND 2,-,2025-07-25,12:30,Ekenas,TPS,2.6,2.37,3.2,1.2,3.92,2.06,1.65,4.41,1.16,2.12,3.8,2.8,1.01,18.0,1.09,5.81,1.42,2.58,2.06,1.65,3.41,1.25,1.38,2.6,1.37,1.23,1.7,19.5,14.5,18.5,32.0,12.5,7.9,10.25,18.5,14.0,8.75,10.25,19.0,22.0,13.5,16.0,28.0,120.0
UJ2fgij5,FINLAND 1,-,2025-07-25,13:00,Jaro,VPS,3.75,2.2,2.75,1.33,2.95,2.58,1.42,6.75,1.06,3.4,3.3,2.0,1.01,11.0,1.22,3.67,1.79,1.87,3.15,1.29,5.81,1.09,1.7,2.05,1.67,1.3,1.29,11.0,8.0,10.0,19.0,11.0,6.5,9.0,17.0,19.0,12.0,13.0,26.0,41.0,26.0,34.0,41.0,201.0
MPypIXyK,POLAND 2,ROUND 2,2025-07-25,13:00,Pruszkow,Stal Mielec,2.88,2.25,3.6,1.33,2.95,2.57,1.44,6.75,1.06,2.2,3.4,2.9,1.02,11.0,1.25,3.74,1.82,1.92,3.2,1.32,5.92,1.11,1.67,2.1,1.4,1.3,1.67,11.0,10.0,15.0,34.0,8.5,6.5,11.0,23.0,11.0,9.5,13.0,29.0,21.0,17.0,26.0,41.0,201.0
On9f9evn,FINLAND 2,-,2025-07-25,13:00,Tampere Utd,Rovaniemi,2.5,2.5,3.6,1.22,3.67,2.17,1.59,4.84,1.13,1.95,3.6,3.2,1.01,17.0,1.13,4.84,1.5,2.35,2.22,1.56,3.92,1.2,1.5,2.5,1.33,1.25,1.73,17.0,15.0,21.0,41.0,11.0,7.5,12.0,23.0,12.0,9.0,12.0,26.0,19.0,15.0,19.0,34.0,101.0
C8uxiEOH,FINLAND 2,-,2025-07-25,13:00,Jazz Pori,Mikkeli,2.3,2.6,4.0,1.2,3.92,2.06,1.65,4.41,1.16,1.83,3.7,3.6,1.01,17.0,1.09,5.81,1.41,2.62,2.06,1.65,3.41,1.25,1.44,2.63,1.25,1.25,1.95,21.0,19.0,23.0,41.0,12.0,8.0,13.0,26.0,12.0,9.0,12.0,26.0,17.0,13.0,19.0,34.0,101.0
KYrpkhgU,FINLAND 2,-,2025-07-25,13:00,Atlantis,KuPS Akatemia,2.4,2.5,3.75,1.22,3.67,2.17,1.59,4.84,1.13,1.83,4.1,3.0,1.01,17.0,1.11,5.33,1.47,2.43,2.17,1.59,3.67,1.22,1.5,2.5,1.33,1.2,1.8,21.0,15.0,21.0,41.0,12.0,9.0,12.0,23.0,12.0,9.0,13.0,23.0,19.0,13.0,19.0,34.0,101.0
dnYEsF9j,ESTONIA 1,ROUND 19,2025-07-25,13:00,Parnu JK Vaprus,Harju JK Laagri,2.25,2.22,4.3,1.28,3.24,2.2,1.58,4.84,1.13,1.7,3.6,4.05,1.01,15.0,1.12,4.6,1.49,2.28,2.25,1.5,3.9,1.17,1.63,2.15,1.2,1.24,2.07,13.0,11.0,18.5,45.0,6.7,5.9,10.0,23.0,7.1,6.3,9.75,23.0,10.75,9.5,14.5,32.0,150.0
xYq6XTme,CZECH 2,ROUND 2,2025-07-25,13:00,Usti nad Labem,Vlasim,2.3,2.38,4.33,1.27,3.32,2.32,1.51,5.81,1.09,1.73,3.8,3.6,1.01,11.0,1.17,4.23,1.61,2.12,2.58,1.42,4.84,1.13,1.67,2.1,1.25,1.22,1.91,15.0,13.0,21.0,41.0,9.0,8.0,13.0,29.0,9.5,8.5,15.0,29.0,15.0,13.0,21.0,41.0,151.0
U78TJWRb,POLAND 1,ROUND 2,2025-07-25,13:00,Cracovia,Termalica B-B.,2.5,2.25,4.33,1.31,3.15,2.57,1.44,6.34,1.08,1.9,3.5,3.9,1.02,13.0,1.26,3.77,1.86,1.94,3.02,1.37,5.97,1.12,1.75,2.0,1.22,1.29,1.91,11.0,12.0,21.0,41.0,8.0,6.5,13.0,29.0,9.5,8.5,15.0,34.0,17.0,15.0,23.0,41.0,201.0
Yw2vJUY1,CZECH 2,ROUND 2,2025-07-25,13:00,Jihlava,Taborsko,3.4,2.1,3.25,1.42,2.58,3.15,1.29,8.62,1.03,2.63,3.0,2.5,1.03,8.62,1.29,3.15,2.05,1.66,3.67,1.22,7.7,1.04,1.83,1.83,1.44,1.33,1.4,8.5,8.0,12.0,26.0,8.5,6.0,10.0,21.0,13.0,11.0,15.0,34.0,26.0,23.0,34.0,51.0,251.0
QXlQtYQ8,CZECH 2,ROUND 2,2025-07-25,13:00,Brno,Sparta Prague B,1.91,2.5,7.0,1.27,3.32,2.43,1.47,5.81,1.09,1.4,4.5,5.5,1.02,13.0,1.2,3.92,1.66,2.05,2.72,1.38,4.84,1.13,1.91,1.8,1.13,1.17,2.63,15.0,17.0,34.0,67.0,7.5,9.5,19.0,41.0,7.0,8.5,21.0,41.0,9.5,12.0,26.0,51.0,351.0
pETjSYBF,CZECH 2,ROUND 2,2025-07-25,13:00,Prostejov,Chrudim,2.88,2.2,3.75,1.38,2.72,2.72,1.38,7.7,1.04,2.1,3.25,3.1,1.01,9.56,1.27,3.32,1.93,1.74,3.41,1.25,6.75,1.06,1.8,1.91,1.33,1.3,1.62,10.0,9.5,15.0,34.0,7.5,6.5,12.0,26.0,11.0,9.0,15.0,34.0,21.0,19.0,29.0,51.0,251.0
Yg4qJ1FE,SLOVAKIA 2,ROUND 1,2025-07-25,13:00,Pohronie,Malzenice,2.62,2.25,3.4,1.31,3.09,2.2,1.44,5.08,1.12,2.1,3.6,3.0,1.02,13.0,1.2,3.75,1.68,2.02,2.55,1.43,5.0,1.17,1.57,2.12,1.37,1.25,1.7,12.5,10.75,16.0,35.0,8.75,6.8,10.0,21.0,10.5,8.25,12.0,25.0,18.5,14.5,21.0,45.0,250.0
QHYoSuQE,DENMARK 2,ROUND 2,2025-07-25,13:30,Koge,Aarhus Fremad,3.0,2.25,3.25,1.31,3.15,2.57,1.44,6.34,1.08,2.5,3.5,2.6,1.02,13.0,1.23,4.03,1.77,2.06,2.8,1.42,5.48,1.14,1.62,2.2,1.44,1.29,1.53,13.0,10.0,15.0,26.0,10.0,7.0,10.0,21.0,13.0,9.5,13.0,26.0,23.0,19.0,26.0,41.0,151.0
lOk7U9w8,ROMANIA 1,ROUND 3,2025-07-25,13:45,Metaloglobus Bucharest,Petrolul,6.0,1.95,2.4,1.52,2.35,3.7,1.23,11.0,1.01,5.0,3.1,1.7,1.09,6.94,1.52,2.55,2.6,1.48,5.48,1.14,13.0,1.02,2.5,1.5,2.0,1.33,1.14,6.5,5.0,6.5,13.0,10.0,6.5,9.5,19.0,23.0,19.0,23.0,41.0,51.0,51.0,67.0,101.0,1250.0
2L69qhuP,DENMARK 1,ROUND 2,2025-07-25,14:00,Aarhus,Randers FC,2.5,2.2,4.33,1.35,2.95,2.82,1.41,6.81,1.07,1.91,3.5,3.9,1.02,11.0,1.28,3.48,1.88,1.88,3.2,1.32,6.4,1.09,1.8,1.95,1.25,1.29,1.83,11.0,11.0,21.0,41.0,7.5,6.5,13.0,29.0,9.0,8.5,15.0,34.0,17.0,15.0,26.0,51.0,251.0
pKlmQJfR,DENMARK 2,ROUND 2,2025-07-25,14:00,Horsens,Kolding IF,2.88,2.2,3.6,1.4,2.73,2.73,1.4,7.77,1.05,2.25,3.25,3.1,1.03,11.0,1.29,3.51,1.94,1.86,3.4,1.3,6.46,1.1,1.73,2.0,1.36,1.33,1.62,10.0,10.0,15.0,34.0,8.0,6.5,11.0,23.0,11.0,9.5,13.0,34.0,21.0,19.0,29.0,41.0,201.0
G2uJKcIl,DENMARK 2,ROUND 2,2025-07-25,14:00,Lyngby,B.93,2.1,2.38,5.5,1.31,3.15,2.47,1.48,5.86,1.1,1.6,3.9,5.25,1.01,15.0,1.2,4.35,1.69,2.18,2.65,1.46,4.98,1.16,1.73,2.0,1.17,1.25,2.3,13.0,15.0,29.0,51.0,8.0,7.5,17.0,41.0,8.0,8.5,15.0,41.0,12.0,13.0,23.0,51.0,201.0
IqFoXrO7,NORWAY 1,ROUND 15,2025-07-25,14:00,Fredrikstad,Stromsgodset,2.05,2.6,5.0,1.23,3.7,2.18,1.61,4.89,1.14,1.55,4.5,5.25,1.01,15.0,1.14,5.48,1.51,2.5,2.31,1.62,3.77,1.26,1.62,2.2,1.17,1.18,2.38,19.0,19.0,29.0,51.0,10.0,9.0,17.0,34.0,9.0,8.5,15.0,34.0,12.0,11.0,19.0,41.0,126.0
l8L728nT,SWITZERLAND 2,ROUND 1,2025-07-25,14:30,Xamax,Stade Nyonnais,2.32,2.37,3.85,1.22,3.67,2.18,1.61,4.46,1.16,1.85,3.8,3.65,1.03,11.0,1.15,5.02,1.5,2.47,2.2,1.62,3.74,1.25,1.45,2.55,1.29,1.24,1.95,9.25,16.5,25.0,55.0,11.25,8.0,12.5,27.0,11.75,8.5,11.5,26.0,17.5,12.5,17.5,35.0,175.0
lbAlfXSG,BULGARIA 1,ROUND 2,2025-07-25,14:30,Botev Vratsa,Ludogorets,8.0,2.3,1.91,1.38,2.72,2.72,1.38,7.7,1.04,8.5,4.1,1.42,1.02,9.13,1.25,3.41,1.87,1.79,3.32,1.27,6.75,1.06,2.2,1.62,2.75,1.22,1.08,9.5,6.0,6.0,9.0,17.0,8.0,9.0,13.0,41.0,26.0,23.0,34.0,101.0,67.0,67.0,81.0,351.0
6P1vcnAj,SWITZERLAND 2,ROUND 1,2025-07-25,14:30,Rapperswil-Jona,Etoile-Carouge,3.05,2.18,3.1,1.27,3.32,2.47,1.48,5.4,1.11,2.57,3.35,2.57,1.04,9.02,1.19,4.31,1.66,2.13,2.47,1.5,4.54,1.18,1.5,2.4,1.5,1.29,1.5,8.25,10.75,15.0,30.0,11.5,6.7,9.5,19.0,16.0,9.5,11.0,23.0,30.0,18.5,21.0,37.0,200.0
0dMLjHSI,ICELAND 2,ROUND 14,2025-07-25,15:00,Keflavik,Thor Akureyri,2.35,2.47,3.5,1.2,4.0,1.98,1.71,4.4,1.17,1.88,4.0,3.25,1.01,20.0,1.11,5.4,1.38,2.72,2.0,1.7,3.25,1.29,1.36,2.67,1.29,1.22,1.87,22.0,17.5,23.0,45.0,13.5,8.75,11.5,22.0,13.0,8.5,10.5,20.0,18.5,12.0,15.0,27.0,110.0
CYhjE3Jl,POLAND 2,ROUND 2,2025-07-25,15:30,S. Rzeszow,Slask Wroclaw,3.6,2.3,2.63,1.27,3.32,2.47,1.48,5.81,1.09,3.0,3.6,2.05,1.01,13.0,1.19,4.31,1.69,2.08,2.67,1.45,4.93,1.15,1.62,2.2,1.67,1.25,1.33,15.0,9.5,11.0,19.0,12.0,7.5,9.0,15.0,17.0,11.0,13.0,23.0,34.0,23.0,29.0,41.0,151.0
G4rf5XC5,POLAND 1,ROUND 2,2025-07-25,15:30,Arka Gdynia,Radomiak Radom,3.1,2.1,3.4,1.4,2.73,2.95,1.35,7.77,1.05,2.45,3.3,2.8,1.05,9.39,1.3,3.4,2.0,1.81,3.51,1.29,6.94,1.09,1.8,1.95,1.4,1.33,1.53,9.5,9.0,13.0,29.0,8.0,6.5,11.0,23.0,12.0,10.0,15.0,34.0,23.0,21.0,29.0,51.0,251.0
ENWZDghn,SWITZERLAND 1,ROUND 1,2025-07-25,15:30,Zurich,Sion,2.5,2.3,4.0,1.31,3.15,2.57,1.44,6.34,1.08,2.0,3.5,3.6,1.02,13.0,1.26,3.76,1.81,2.0,2.92,1.39,5.32,1.15,1.67,2.1,1.29,1.29,1.8,12.0,12.0,19.0,41.0,8.5,7.0,13.0,26.0,10.0,9.0,13.0,34.0,17.0,15.0,23.0,41.0,151.0
0AHLuyqR,BELGIUM 1,ROUND 1,2025-07-25,15:45,Antwerp,Royale Union SG,4.33,2.2,2.5,1.37,2.85,2.77,1.42,6.81,1.07,4.0,3.4,1.9,1.04,9.32,1.3,3.35,1.94,1.83,3.3,1.3,6.22,1.1,1.8,1.95,1.91,1.3,1.22,10.0,7.5,9.0,17.0,12.0,6.5,8.5,15.0,21.0,13.0,15.0,26.0,41.0,34.0,41.0,51.0,251.0
f3Xfy724,IRELAND 1,ROUND 25,2025-07-25,15:45,Cork City,Sligo Rovers,3.0,2.1,3.6,1.4,2.73,2.95,1.35,7.77,1.05,2.25,3.1,3.0,1.03,11.0,1.29,3.51,1.94,1.86,3.25,1.33,6.46,1.1,1.8,1.95,1.33,1.33,1.53,9.5,9.5,15.0,34.0,8.0,6.0,11.0,26.0,11.0,9.5,13.0,34.0,21.0,19.0,29.0,51.0,251.0
Uyz2Cf4F,IRELAND 1,ROUND 25,2025-07-25,15:45,Derry City,Bohemians,3.2,2.0,3.75,1.48,2.47,3.45,1.27,11.0,1.01,2.3,3.1,2.9,1.08,7.48,1.46,2.65,2.38,1.59,4.53,1.19,11.0,1.03,2.0,1.75,1.36,1.33,1.53,7.5,7.5,13.0,34.0,6.5,6.0,12.0,29.0,10.0,10.0,17.0,41.0,23.0,21.0,34.0,67.0,451.0
