Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
d8NwzVxn,UKRAINE 1,ROUND 1,2025-08-04,12:00,Metalist 1925,Obolon,2.4,2.07,4.6,1.45,2.55,3.05,1.33,7.67,1.05,1.78,3.5,4.15,1.07,8.12,1.38,2.95,2.13,1.72,3.66,1.27,7.34,1.08,1.93,1.7,1.2,1.25,2.0,8.75,9.75,20.0,60.0,5.8,6.5,13.5,40.0,7.1,8.0,16.5,50.0,12.5,14.0,30.0,90.0,800.0
AcnBKTl4,FINLAND 1,-,2025-08-04,12:00,Ilves,Gnistan,1.73,2.75,7.0,1.2,3.92,2.06,1.65,4.41,1.16,1.33,5.25,7.0,1.01,19.0,1.09,5.81,1.41,2.62,2.06,1.65,3.41,1.25,1.75,2.0,1.1,1.17,3.25,21.0,23.0,41.0,81.0,10.0,11.0,21.0,51.0,8.0,9.0,19.0,41.0,9.5,10.0,21.0,51.0,201.0
jRhEue36,ROMANIA 1,ROUND 4,2025-08-04,13:00,Unirea Slobozia,Otelul,3.4,2.0,3.5,1.48,2.47,3.41,1.25,11.0,1.01,2.55,3.1,2.63,1.08,7.48,1.46,2.65,2.38,1.59,4.53,1.19,11.0,1.03,2.0,1.73,1.4,1.33,1.44,7.5,7.0,12.0,29.0,7.0,6.0,11.0,26.0,12.0,11.0,17.0,41.0,26.0,23.0,41.0,67.0,1250.0
6PuKI7JG,FINLAND 1,-,2025-08-04,13:00,HJK,Inter Turku,3.0,2.38,3.1,1.25,3.41,2.32,1.51,5.33,1.11,2.4,3.5,2.55,1.01,15.0,1.16,4.41,1.58,2.18,2.43,1.47,4.23,1.17,1.5,2.38,1.5,1.29,1.53,15.0,12.0,15.0,26.0,11.0,7.0,10.0,19.0,15.0,10.0,12.0,23.0,23.0,17.0,21.0,34.0,126.0
nTxwaBMU,SWEDEN 1,ROUND 18,2025-08-04,14:00,Goteborg,Degerfors,2.2,2.38,5.0,1.31,3.15,2.47,1.48,6.34,1.08,1.67,4.0,4.75,1.01,13.0,1.22,3.99,1.71,2.1,2.82,1.41,4.93,1.15,1.75,2.0,1.18,1.22,2.15,13.0,15.0,23.0,51.0,8.0,7.5,15.0,34.0,8.5,8.5,15.0,41.0,13.0,13.0,23.0,51.0,201.0
8xhZId4b,DENMARK 2,ROUND 3,2025-08-04,14:00,Hvidovre IF,Horsens,3.5,2.2,2.88,1.33,2.95,2.57,1.44,6.75,1.06,3.0,3.3,2.3,1.03,11.0,1.26,3.77,1.86,1.94,3.02,1.37,5.97,1.12,1.67,2.1,1.57,1.33,1.36,11.0,9.0,12.0,21.0,11.0,6.5,9.5,19.0,15.0,11.0,13.0,26.0,29.0,23.0,29.0,41.0,151.0
SE8VyhgR,SWEDEN 2,ROUND 17,2025-08-04,14:00,Umea FC,Falkenberg,4.0,2.4,2.4,1.25,3.41,2.32,1.51,5.33,1.11,3.5,4.0,1.9,1.01,15.0,1.16,4.41,1.56,2.22,2.43,1.47,4.23,1.17,1.57,2.25,1.91,1.22,1.29,17.0,10.0,11.0,17.0,13.0,8.0,8.5,13.0,21.0,12.0,13.0,21.0,41.0,26.0,29.0,41.0,126.0
h8SFCBas,POLAND 2,ROUND 3,2025-08-04,14:00,Tychy,Wisla,4.75,2.4,2.25,1.27,3.32,2.32,1.51,5.33,1.11,4.2,3.75,1.67,1.01,15.0,1.18,4.27,1.64,2.16,2.57,1.44,4.45,1.17,1.62,2.2,2.0,1.22,1.2,15.0,9.0,9.5,15.0,15.0,7.5,8.5,13.0,23.0,15.0,13.0,21.0,41.0,34.0,34.0,41.0,151.0
Is2JicHj,CROATIA 1,ROUND 1,2025-08-04,15:00,Varazdin,Gorica,2.3,2.1,6.0,1.44,2.57,3.22,1.28,8.92,1.02,1.67,3.6,4.75,1.06,7.64,1.41,2.82,2.26,1.62,4.23,1.2,9.05,1.04,2.2,1.62,1.18,1.29,2.15,8.0,10.0,23.0,51.0,5.5,7.5,17.0,41.0,7.0,9.0,21.0,51.0,12.0,17.0,34.0,81.0,151.0
vor3ckhA,PERU 1,CLAUSURA,2025-08-04,15:00,Cajamarca,Cusco,3.75,2.2,2.75,1.4,2.73,2.75,1.39,6.94,1.07,3.25,3.3,2.15,1.04,9.02,1.3,3.36,1.93,1.84,3.25,1.31,6.04,1.11,1.73,2.0,1.67,1.33,1.33,10.0,8.0,10.0,19.0,10.0,6.5,9.0,17.0,17.0,12.0,15.0,26.0,34.0,26.0,34.0,51.0,201.0
2yiXZ8t9,BULGARIA 1,ROUND 3,2025-08-04,15:15,Botev Plovdiv,Arda,2.3,2.2,5.0,1.38,2.72,2.95,1.33,7.7,1.04,1.73,3.5,5.0,1.01,9.56,1.29,3.15,1.98,1.7,3.41,1.25,7.7,1.04,1.91,1.8,1.17,1.29,2.05,9.0,12.0,23.0,51.0,6.5,6.5,17.0,41.0,7.5,8.5,17.0,41.0,13.0,15.0,29.0,51.0,351.0
bidMwZXI,ROMANIA 1,ROUND 4,2025-08-04,15:30,FC Rapid Bucuresti,FC Botosani,2.2,2.2,6.0,1.44,2.57,3.15,1.29,8.62,1.03,1.57,3.6,5.25,1.03,9.74,1.36,2.98,2.1,1.71,3.74,1.25,7.84,1.06,2.2,1.62,1.14,1.25,2.2,8.5,12.0,26.0,67.0,5.5,7.5,19.0,51.0,6.5,9.0,21.0,51.0,11.0,15.0,34.0,81.0,351.0
WIiNMKr9,SCOTLAND 1,ROUND 1,2025-08-04,16:00,Hearts,Aberdeen,2.6,2.25,4.0,1.31,3.15,2.57,1.44,6.34,1.08,2.0,3.6,3.5,1.02,12.0,1.23,3.93,1.79,1.99,2.94,1.37,5.43,1.13,1.67,2.1,1.29,1.29,1.8,12.0,12.0,19.0,41.0,8.5,7.0,12.0,26.0,10.0,8.5,13.0,34.0,19.0,15.0,23.0,41.0,151.0
Ox8kSPSs,PARAGUAY 1,CLAUSURA,2025-08-04,16:00,Ameliano,Libertad Asuncion,5.0,1.95,2.63,1.51,2.32,3.5,1.24,9.17,1.02,4.33,3.25,1.9,1.07,6.39,1.48,2.4,2.52,1.45,4.94,1.13,10.0,1.01,2.25,1.57,1.91,1.33,1.2,6.5,5.5,7.5,15.0,9.0,6.5,9.5,19.0,19.0,15.0,21.0,41.0,51.0,41.0,51.0,81.0,151.0
QcCh1gIF,BOLIVIA 1,ROUND 16,2025-08-04,16:00,Oriente Petrolero,Aurora,2.75,2.4,3.4,1.26,3.38,2.22,1.56,5.1,1.12,2.15,3.5,2.8,1.01,15.0,1.15,4.56,1.53,2.28,2.3,1.52,3.91,1.2,1.5,2.5,1.36,1.25,1.62,17.0,13.0,17.0,29.0,11.0,7.5,11.0,21.0,13.0,9.5,12.0,23.0,21.0,15.0,21.0,34.0,101.0
ppAzusxq,PERU 1,CLAUSURA,2025-08-04,17:00,Sport Boys,AD Tarma,2.75,2.2,3.75,1.38,2.8,2.73,1.4,6.53,1.08,2.15,3.2,3.3,1.04,8.88,1.29,3.37,1.9,1.86,3.15,1.33,5.92,1.11,1.73,2.0,1.33,1.36,1.67,10.0,11.0,17.0,34.0,8.0,6.0,12.0,26.0,11.0,9.0,13.0,34.0,21.0,17.0,26.0,41.0,201.0
K41bQ3cf,PARAGUAY 1,CLAUSURA,2025-08-04,18:30,Recoleta,Guarani,3.75,2.05,3.1,1.42,2.58,3.0,1.32,7.72,1.04,3.1,3.1,2.38,1.05,7.22,1.36,2.8,2.15,1.6,3.83,1.21,7.68,1.04,1.83,1.83,1.53,1.36,1.36,8.0,7.5,11.0,23.0,8.5,6.0,10.0,21.0,15.0,12.0,15.0,34.0,34.0,26.0,41.0,51.0,301.0
MP51aXnS,BOLIVIA 1,ROUND 16,2025-08-04,18:30,Always Ready,Nacional Potosi,1.83,2.75,5.5,1.18,4.09,1.98,1.7,4.01,1.19,1.42,4.75,5.25,1.01,20.0,1.08,5.99,1.38,2.72,1.91,1.76,3.0,1.32,1.53,2.38,1.14,1.17,2.63,23.0,23.0,34.0,67.0,12.0,11.0,17.0,41.0,9.5,9.0,15.0,34.0,12.0,11.0,19.0,41.0,126.0
AJuOkOhf,BRAZIL 2,ROUND 20,2025-08-04,19:00,Athletic Club,Atletico GO,3.0,1.95,4.33,1.56,2.27,3.5,1.26,9.37,1.03,2.2,3.0,3.6,1.12,6.13,1.54,2.48,2.55,1.49,4.84,1.17,10.0,1.04,2.2,1.62,1.29,1.36,1.67,6.5,8.0,17.0,41.0,6.0,6.0,13.0,34.0,9.0,10.0,19.0,51.0,21.0,21.0,41.0,67.0,251.0
YkvaBTtn,CHILE 1,ROUND 18,2025-08-04,19:00,U. De Chile,Cobresal,1.73,2.75,8.0,1.23,3.7,2.18,1.61,4.89,1.14,1.33,5.0,8.5,1.01,17.0,1.15,4.93,1.56,2.32,2.3,1.6,3.99,1.22,1.83,1.83,1.08,1.17,3.25,15.0,23.0,41.0,101.0,8.5,10.0,23.0,51.0,7.0,9.5,19.0,51.0,8.5,11.0,26.0,51.0,251.0
WpnjY1IM,BRAZIL 1,ROUND 18,2025-08-04,20:00,Santos,Juventude,2.0,2.3,7.0,1.39,2.75,2.75,1.39,6.95,1.07,1.45,4.33,7.0,1.05,9.31,1.3,3.4,1.94,1.87,3.35,1.31,6.2,1.11,2.1,1.67,1.1,1.2,2.63,10.0,15.0,34.0,81.0,6.0,8.5,21.0,51.0,6.5,8.5,21.0,51.0,9.5,13.0,29.0,81.0,501.0
WELdzN9j,ECUADOR 1,ROUND 23,2025-08-04,21:00,Delfin,Vinotinto,2.6,2.1,4.5,1.44,2.57,3.15,1.31,8.7,1.04,1.95,3.5,3.8,1.04,8.7,1.35,2.95,2.12,1.64,3.96,1.21,8.7,1.04,2.0,1.73,1.25,1.29,1.8,8.5,9.5,19.0,41.0,6.5,6.5,13.0,34.0,8.5,9.0,17.0,41.0,17.0,17.0,34.0,67.0,351.0
6abqwL6e,PERU 1,CLAUSURA,2025-08-04,21:00,Cienciano,Los Chankas,2.25,2.38,4.75,1.33,3.05,2.5,1.47,5.91,1.1,1.62,3.75,4.75,1.03,10.0,1.23,3.86,1.74,2.06,2.77,1.42,5.02,1.15,1.73,2.0,1.18,1.25,2.15,13.0,15.0,26.0,51.0,8.0,7.5,15.0,34.0,8.5,8.5,15.0,41.0,13.0,13.0,23.0,41.0,201.0
