Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
va5kQxgA,SERBIA 2,ROUND 27,2025-03-17,10:00,Mladost GAT,Macva,3.55,1.78,3.55,1.62,1.95,0.0,0.0,0.0,0.0,2.7,2.72,2.7,1.16,4.6,1.7,1.93,3.2,1.31,0.0,0.0,0.0,0.0,2.44,1.49,1.44,1.37,1.44,5.0,4.7,9.0,24.0,4.7,5.2,10.0,27.0,9.0,10.0,19.0,50.0,24.0,27.0,50.0,150.0,101.0,0,0,0,0,[],[],0,0
Wr5e4eWj,SERBIA 2,ROUND 27,2025-03-17,10:00,Trayal Krusevac,Dubocica,2.87,2.0,3.6,1.4,2.4,2.45,1.38,0.0,0.0,2.3,2.87,3.1,0.0,0.0,1.37,2.85,2.18,1.53,3.75,1.23,0.0,0.0,1.89,1.81,1.35,1.34,1.57,7.0,6.9,12.5,32.0,5.5,5.0,9.25,23.0,8.5,7.8,12.5,32.0,18.5,17.0,27.0,60.0,450.0,1,1,1,2,[17],"[28, 53]",0,0
MoDMOpZ2,SERBIA 2,ROUND 27,2025-03-17,10:00,Vozdovac,Radnicki S. Mitrovica,2.42,1.93,5.0,1.5,2.15,0.0,0.0,0.0,0.0,1.78,3.1,4.4,1.1,5.8,1.52,2.22,2.27,1.5,4.5,1.17,0.0,0.0,2.3,1.55,1.18,1.29,1.95,6.2,7.3,17.5,55.0,4.25,5.6,13.0,45.0,5.8,7.7,18.0,60.0,11.25,15.0,35.0,110.0,101.0,1,1,1,1,[28],[2],0,0
vNmxHYFd,SERBIA 2,ROUND 27,2025-03-17,10:00,Zemun,Graficar Beograd,3.25,2.0,3.15,1.44,2.3,0.0,0.0,0.0,0.0,2.57,3.2,2.45,0.0,0.0,1.47,2.32,2.05,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.29,1.47,8.25,6.2,9.5,20.0,6.4,5.4,8.25,17.5,10.0,8.5,13.0,28.0,22.0,18.5,28.0,60.0,450.0,1,0,2,0,"[22, 53]",[],0,0
dvd40eBr,BULGARIA 2,ROUND 26,2025-03-17,10:30,Dobrudzha,Yantra Gabrovo,2.0,2.07,6.8,1.45,2.27,0.0,0.0,0.0,0.0,1.44,3.75,6.8,0.0,0.0,0.0,0.0,2.12,1.57,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.21,2.67,7.6,10.75,30.0,120.0,4.3,6.8,19.0,75.0,4.75,7.5,21.0,80.0,7.4,11.75,32.0,120.0,0.0,1,0,3,0,"[5, 46, 55]",[],0,0
bwB7IfXQ,BULGARIA 2,ROUND 26,2025-03-17,12:00,Lok. Gorna,Botev Plovdiv II,2.9,1.95,3.7,1.44,2.3,0.0,0.0,0.0,0.0,2.25,2.92,3.1,0.0,0.0,1.36,2.9,2.15,1.55,3.7,1.23,0.0,0.0,1.9,1.81,1.3,1.33,1.6,7.2,6.9,12.5,32.0,5.6,5.1,9.25,24.0,8.5,7.7,12.5,32.0,18.0,16.5,27.0,60.0,450.0,1,0,2,0,"[9, 72]",[],0,0
bkcsSbOc,SERBIA 2,ROUND 27,2025-03-17,13:00,Sloboda,Smederevo,2.92,1.82,4.2,1.55,2.05,0.0,0.0,0.0,0.0,2.15,2.8,3.5,1.12,5.4,1.53,2.2,2.75,1.4,4.5,1.17,0.0,0.0,2.28,1.56,1.25,1.35,1.65,5.9,6.5,13.5,40.0,4.6,5.0,10.5,30.0,7.3,8.0,15.0,40.0,16.5,18.0,35.0,90.0,101.0,2,1,2,1,"[2, 36]",[34],0,0
v98K2H5D,BOSNIA 1,ROUND 22,2025-03-17,14:00,Borac Banja Luka,Siroki Brijeg,1.65,2.52,8.5,1.27,3.1,2.3,1.5,4.9,1.1,1.23,5.1,10.25,0.0,0.0,1.19,3.7,1.53,2.18,2.35,1.47,3.95,1.17,2.1,1.57,1.05,1.12,3.95,14.0,28.0,90.0,400.0,7.2,11.25,35.0,150.0,5.9,9.25,27.0,120.0,7.1,11.0,32.0,120.0,900.0,2,0,3,0,"[8, 31, 68]",[],0,0
tduodAD4,ISRAEL 2,ROUND 28,2025-03-17,14:00,H. Ironi Rishon,Nof Hagalil,3.3,1.95,3.25,1.5,2.45,2.6,1.44,0.0,0.0,2.6,3.15,2.6,0.0,0.0,1.4,2.75,2.21,1.59,3.95,1.21,0.0,0.0,1.87,1.75,1.47,1.31,1.47,7.8,7.3,12.0,29.0,7.2,6.1,10.0,24.0,12.0,10.25,16.0,37.0,29.0,25.0,40.0,90.0,800.0,1,0,1,0,[40],[],0,0
nJ9AfIgc,ISRAEL 2,ROUND 28,2025-03-17,14:00,Hapoel Kfar Saba,MS Kafr Qasim,3.85,1.91,2.95,1.47,2.32,0.0,0.0,0.0,0.0,3.3,2.95,2.25,0.0,0.0,1.36,2.67,2.05,1.6,3.35,1.23,0.0,0.0,1.78,1.83,1.62,1.34,1.32,7.8,6.8,10.25,23.0,9.0,5.8,9.0,20.0,17.5,11.25,14.0,32.0,45.0,30.0,37.0,70.0,600.0,1,0,1,0,[9],[],0,0
